Fecha,hora,Caudal impulsión pozo (m3/h),on/off (0/1),2022 Nivel depósito ,2021 Nivel depósito ,2020 Nivel depósito ,2019 Nivel depósito ,2018 Nivel depósito ,2017 Nivel depósito ,2021 nivel depósito calculado,2021 nivel depósito normalizado,Caudal.Imp.GrupoBombeo (m3/h),Caudal impulsion Pozo1 (m3/h),Caudal.Inyectado.Verger (m3/h),2022 Caudal Iny. Dep. Municipal,2021 Caudal Iny. Dep. Municipal,2020 Caudal Iny. Dep. Municipal,2019 Caudal Iny. Dep. Municipal,2018 Caudal Iny. Dep. Municipal,2017 Caudal Iny. Dep. Municipal,2021 Caudal Iny. Dep. Municipal Calculado,2021 Caudal Iny. Dep. Municipal Normalizado,2022 SECTOR2 (BOTICARI VELL),2021 SECTOR2 (BOTICARI VELL),2020 SECTOR2 (BOTICARI VELL),2019 SECTOR2 (BOTICARI VELL),2018 SECTOR2 (BOTICARI VELL),2017 SECTOR2 (BOTICARI VELL),2021 SECTOR2 CALCULADA (BOTICARI VELL),2021 SECTOR2 NORMALIZADA (BOTICARI VELL),2022 SECTOR3 (LA VIA),2021 SECTOR3 (LA VIA),2020 SECTOR3 (LA VIA),2019 SECTOR3 (LA VIA),2018 SECTOR3 (LA VIA),2017 SECTOR3 (LA VIA),2021 SECTOR3 CALCULADA (LA VIA),2021 SECTOR3 NORMALIZADA (LA VIA),2022 SECTOR4 (PASSATGE),2021 SECTOR4 (PASSATGE),2020 SECTOR4 (PASSATGE),2019 SECTOR4 (PASSATGE),2018 SECTOR4 (PASSATGE),2017 SECTOR4 (PASSATGE),2021 SECTOR4 CALCULADA (PASSATGE),2021 SECTOR4 NORMALIZADA (PASSATGE),2022 SECTOR6 (POLIGON),2021 SECTOR6 (POLIGON),2020 SECTOR6 (POLIGON),2019 SECTOR6 (POLIGON),2018 SECTOR6 (POLIGON),2017 SECTOR6 (POLIGON),2021 SECTOR6 CALCULADA (POLIGON),2021 SECTOR6 NORMALIZADA (POLIGON),2022 SECTOR7 (PONT),2021 SECTOR7 (PONT),2020 SECTOR7 (PONT),2019 SECTOR7 (PONT),2018 SECTOR7 (PONT),2017 SECTOR7 (PONT),2021 SECTOR7 CALCULADA (PONT),2021 SECTOR7 NORMALIZADA (PONT),2022 SECTOR8 (OLIVAR),2021 SECTOR8 (OLIVAR),2020 SECTOR8 (OLIVAR),2019 SECTOR8 (OLIVAR),2018 SECTOR8 (OLIVAR),2017 SECTOR8 (OLIVAR),2021 SECTOR8 CALCULADA (OLIVAR),2021 SECTOR8 NORMALIZADA (OLIVAR),﻿Fecha_hora
3,48,0,0,2.5,2.7,22.1,16.5,null,null,2.7,2.7,64.45,23.92,88.37,14.4,16.8,0.76,0.4,null,null,16.8,16.8,4.8,7,null,2.9,5.2,null,7,7,3.2,1.6,1.2,0.6,null,null,1.6,1.6,4.4,4.6,7.7,5.3,null,null,4.6,4.6,6.4,3.7,4.6,15.4,3.3,null,3.7,3.7,5.3,9,8.5,8.1,6.6,null,9,9,3.1,null,1,0.8,5.2,null,2.53,2.53,336
3,49,0,0,2.51,2.74,22.3,16.6,null,null,2.74,2.74,81.44,23.92,105.36,10.4,17.2,0.76,0.8,null,null,17.2,17.2,5.6,5.6,null,3.9,5.6,null,5.6,5.6,4,2,1.2,1.6,null,null,2,2,5.5,4.3,7.1,4.3,null,null,4.3,4.3,6.4,2.8,7.6,12.8,2.9,null,2.8,2.8,6.1,7.5,10.9,7.3,5.7,null,7.5,7.5,4.9,null,1.2,0.5,3.2,null,2.45,2.45,337
3,50,0,0,2.52,2.78,22.7,16.7,null,null,2.78,2.78,81.18,23.92,105.1,14.4,17.6,0.88,0.84,null,null,17.6,17.6,4.7,7.1,null,3.4,4.9,null,7.1,7.1,3.6,2.4,0.8,1.9,null,null,2.4,2.4,6,1.6,7.1,4.1,null,null,1.6,1.6,6.4,2.6,9.7,13.6,2.7,null,2.6,2.6,7,8.6,10.5,6.7,5.4,null,8.6,8.6,5.1,null,1,0.7,2.8,null,2.4,2.4,338
3,51,0,0,2.53,2.81,23,16.9,null,null,2.81,2.81,81.9,23.88,105.78,13.2,18.4,1.16,1.08,null,null,18.4,18.4,3.9,6.6,null,3.9,4.7,null,6.6,6.6,3.2,1.2,0.8,0.5,null,null,1.2,1.2,6.3,4.9,6.1,4.7,null,null,4.9,4.9,6.4,2.3,9.1,18.7,2.3,null,2.3,2.3,6.7,7.5,9,6.9,6,null,7.5,7.5,5.2,null,0.6,0.6,2.8,null,2.3,2.3,339
3,52,0,0,2.54,2.85,23.3,17,null,null,2.85,2.85,12.59,23.92,36.51,16,18.4,1.36,0.88,null,null,18.4,18.4,5.1,5.5,null,3.3,5.2,null,5.5,5.5,2.8,1.6,0.8,0.7,null,null,1.6,1.6,6.8,4.7,7.6,5,null,null,4.7,4.7,6.4,2.1,8.8,13.7,2.5,null,2.1,2.1,6.3,8,7.8,7.1,6.3,null,8,8,4.9,null,0.7,0.3,2.4,null,2.08,2.08,340
3,53,0,0,2.55,2.89,23.7,17.2,null,null,2.89,2.89,0.42,23.92,24.34,16,16.8,1.56,0.96,null,null,16.8,16.8,5.3,4.9,null,3,5,null,4.9,4.9,2.4,2,1.2,1.4,null,null,2,2,6.6,3.3,7.3,5,null,null,3.3,3.3,6.4,1.8,5.2,16.7,0.6,null,1.8,1.8,7.1,8.5,8.3,6.7,6.2,null,8.5,8.5,1.8,null,0.7,0.5,1.6,null,1.15,1.15,341
3,54,0,0,2.57,2.93,24.1,17.4,null,null,2.93,2.93,34.83,23.88,58.71,16.4,20.4,1.2,1,null,null,20.4,20.4,6.3,4.8,null,3.9,3.8,null,4.8,4.8,2.4,1.6,0.8,1.6,null,null,1.6,1.6,6.2,3.4,6.4,4.8,null,null,3.4,3.4,6.4,1.9,8.8,17.7,0.6,null,1.9,1.9,6.2,7.2,9.2,7.4,6.2,null,7.2,7.2,0.8,null,0.3,0.7,1.8,null,0.9,0.9,342
3,55,0,0,2.58,2.96,24.2,17.5,null,null,2.96,2.96,81.66,23.92,105.58,14.4,16.4,0.12,1,null,null,16.4,16.4,5.9,5,null,3.7,3.5,null,5,5,2.8,2.4,1.2,1.3,null,null,2.4,2.4,6.2,3.8,6.3,4.5,null,null,3.8,3.8,6.4,2,9.4,13.8,0.6,null,2,2,7,7.8,8.7,8.3,6.2,null,7.8,7.8,0.6,null,0.9,0.3,1.4,null,0.8,0.8,343
3,56,0,0,2.59,3,24,17.7,null,null,3,3,81.15,23.92,105.07,12,16,0.84,0.96,null,null,16,16,5.5,6.7,null,4.1,4,null,6.7,6.7,3.2,1.6,0.8,1.8,null,null,1.6,1.6,6,4.2,6.8,4.2,null,null,4.2,4.2,6.4,1.7,7.3,14.8,0.6,null,1.7,1.7,6.5,7.3,8.7,6.8,6.2,null,7.3,7.3,1.2,null,0.5,0.5,1.5,null,0.93,0.93,344
3,57,21.08,1,2.6,3.04,24.3,17.8,null,null,3.04,3.04,81.54,23.92,105.46,12.8,18,1.32,0.4,null,null,18,18,5.4,5.2,null,3.3,4.2,null,5.2,5.2,2,2,0.8,2.3,null,null,2,2,6,4.2,7.4,5.1,null,null,4.2,4.2,6.4,1.9,8.3,16.3,0.6,null,1.9,1.9,5.4,7.8,8.4,6.7,6.2,null,7.8,7.8,1.3,null,0.5,0.3,1.5,null,0.9,0.9,345
3,58,24.36,1,2.61,3.08,24.6,18.3,null,null,3.08,3.08,48.82,23.92,72.74,15.6,19.6,1.44,0.48,null,null,19.6,19.6,5.6,5,null,2.5,3.7,null,5,5,2.4,2,1.6,0.7,null,null,2,2,5.3,3.9,5.7,4.3,null,null,3.9,3.9,6.4,1.7,9.3,13,0.6,null,1.7,1.7,6.2,8.3,8.1,6.3,6.2,null,8.3,8.3,0.9,null,0.4,0.5,1.5,null,0.83,0.83,346
3,59,24.36,1,2.63,3.12,25,18.7,null,null,3.12,3.12,0.67,23.92,24.59,16,19.6,1.16,0.16,null,null,19.6,19.6,4.7,4.6,null,2.1,2.9,null,4.6,4.6,2.8,1.6,1.2,1.1,null,null,1.6,1.6,4.3,1.5,5.7,4.7,null,null,1.5,1.5,6.4,1.6,8.1,12.1,0.6,null,1.6,1.6,7,8.3,10.1,7,6.2,null,8.3,8.3,1.2,null,0.7,0.6,1.8,null,1.08,1.08,347
3,60,24.32,1,2.64,3.16,25.3,19.2,null,null,3.16,3.16,2.53,23.92,26.45,15.2,18,1.56,0.56,null,null,18,18,4.5,5.4,null,2.7,4.1,null,5.4,5.4,2.4,2,1.6,0.9,null,null,2,2,4.3,2.3,4.8,5.9,null,null,2.3,2.3,6.4,3.1,8,12.5,0.6,null,3.1,3.1,8.4,9.2,7.3,6.7,6.2,null,9.2,9.2,1.6,null,0.5,0.7,1.4,null,1.05,1.05,348
3,61,24.32,1,2.65,3.19,25.7,19.8,null,null,3.19,3.19,76.58,23.88,100.46,14.8,17.6,3.44,4.36,null,null,17.6,17.6,4.8,6.6,null,2.4,5.3,null,6.6,6.6,2.4,2,0.8,1.1,null,null,2,2,4.5,2.4,6.6,4.9,null,null,2.4,2.4,6.4,3.3,8.1,15.7,0.6,null,3.3,3.3,6.3,8.9,8.2,7.5,6.2,null,8.9,8.9,1.8,null,0.5,0.4,1.6,null,1.08,1.08,349
3,62,24.36,1,2.67,3.23,25.9,20.3,null,null,3.23,3.23,81.21,23.88,105.09,18,18.4,0.44,1,null,null,18.4,18.4,4,4.6,null,2.5,5.7,null,4.6,4.6,2.4,2,1.2,1.2,null,null,2,2,4.3,1.7,6.4,4.8,null,null,1.7,1.7,6.4,3.7,6.3,16.2,0.6,null,3.7,3.7,7.2,8.8,8.1,7.7,6.2,null,8.8,8.8,2,null,0.8,0.2,2,null,1.25,1.25,350
3,63,24.28,1,2.69,3.27,25.7,20.9,null,null,3.27,3.27,73.65,23.88,97.53,18.8,15.6,0.28,1.08,null,null,15.6,15.6,3.9,4.6,null,2.4,4,null,4.6,4.6,2.4,2,1.6,0.4,null,null,2,2,4.3,2.5,4.9,4.3,null,null,2.5,2.5,6.4,2.4,7.2,16.6,0.6,null,2.4,2.4,6.2,8.9,9.7,8.2,6.2,null,8.9,8.9,0.9,null,0.6,0.9,2.6,null,1.25,1.25,351
3,64,24.32,1,2.7,3.25,25.8,21.6,null,null,3.25,3.25,17.33,23.88,41.21,18,0,1.72,1.08,null,null,6.93,6.93,4.1,4.9,null,2.7,3.9,null,4.9,4.9,2.8,1.6,1.2,1.4,null,null,1.6,1.6,4.3,1.1,4.8,4,null,null,1.1,1.1,6.4,1.9,8.8,17.4,0.6,null,1.9,1.9,6.7,8,8.2,8.3,6.2,null,8,8,0.9,null,0.5,0.6,1.1,null,0.78,0.78,352
3,65,24.36,1,2.72,3.22,26.2,21.7,null,null,3.22,3.22,0.92,23.88,24.8,20,0,1.8,0.08,null,null,7.29,7.29,3.9,6.8,null,3.9,5.2,null,6.8,6.8,2.4,2.4,0.4,0.7,null,null,2.4,2.4,4.1,4.1,5,4.2,null,null,4.1,4.1,6.4,1.6,5,21.2,0.6,null,1.6,1.6,6.2,8.3,8.3,7.1,6.2,null,8.3,8.3,1.2,null,1.2,1,0.1,null,0.88,0.88,353
3,66,24.32,1,2.73,3.19,26.6,21.2,null,null,3.19,3.19,0,23.88,23.88,20,0,2.12,0,null,null,7.37,7.37,6.8,7,null,4.2,4.1,null,7,7,2.8,1.2,0.8,0.7,null,null,1.2,1.2,5,0.6,5,2.7,null,null,0.6,0.6,6.4,1.9,6.2,15.7,0.6,null,1.9,1.9,5.7,7.3,8,6.2,6.2,null,7.3,7.3,0.7,null,0.6,0.5,0.5,null,0.58,0.58,354
3,67,24.32,1,2.75,3.16,27.1,20.8,null,null,3.16,3.16,0,23.84,23.84,22,0,2.08,0,null,null,8.03,8.03,5,6.2,null,3.4,3.9,null,6.2,6.2,2.8,2.4,1.2,0.7,null,null,2.4,2.4,5.6,2,5.2,2.6,null,null,2,2,6.4,2.3,7.1,11.9,0.6,null,2.3,2.3,6.4,6.8,7.2,6.4,6.2,null,6.8,6.8,0.6,null,0.6,0.8,0.5,null,0.63,0.63,355
3,68,24.36,1,2.76,3.13,27.5,20.4,null,null,3.13,3.13,0,23.88,23.88,8.8,0,2.24,0,null,null,3.68,3.68,5.3,6.5,null,2.9,5,null,6.5,6.5,3.2,1.6,1.2,0.3,null,null,1.6,1.6,5.4,2,5.7,3.3,null,null,2,2,6.4,2.6,5.3,12.1,0.6,null,2.6,2.6,6.2,7.3,8,5.1,6.2,null,7.3,7.3,0.7,null,0.4,0.8,0.9,null,0.7,0.7,356
3,69,24.32,1,2.74,3.1,28,19.9,null,null,3.1,3.1,0,23.84,23.84,0,0,1.76,0,null,null,0.59,0.59,4,6.4,null,2.9,6.1,null,6.4,6.4,2.8,2,1.6,0.6,null,null,2,2,5.5,1.3,5.4,3.5,null,null,1.3,1.3,6.4,2.4,4,12.4,0.6,null,2.4,2.4,5.3,7.1,7.9,5.3,6.2,null,7.1,7.1,0.4,null,1.3,0.4,0.4,null,0.63,0.63,357
3,70,24.32,1,2.71,3.07,27.9,19.5,null,null,3.07,3.07,0,23.8,23.8,1.6,0,0,0,null,null,0.53,0.53,5.5,5.2,null,2.8,4.8,null,5.2,5.2,2.4,2,0.8,2.5,null,null,2,2,4.8,2.4,5.6,4.1,null,null,2.4,2.4,6.4,2.2,5.5,11.5,0.6,null,2.2,2.2,5.7,6,6.7,4.5,6.2,null,6,6,0.6,null,0.7,0.5,1.3,null,0.78,0.78,358
3,71,24.32,1,2.73,3.05,27.8,19,null,null,3.05,3.05,0,23.84,23.84,20.4,0,1.72,0,null,null,7.37,7.37,4.8,5.8,null,2.3,4.9,null,5.8,5.8,3.2,1.6,1.6,1.8,null,null,1.6,1.6,4.6,1.5,4.9,4.1,null,null,1.5,1.5,6.4,1.6,3.3,13.1,0.6,null,1.6,1.6,5.3,6,7.7,5.7,6.2,null,6,6,0.8,null,0.8,0.5,0.7,null,0.7,0.7,359
3,72,24.32,1,2.78,3.02,28.2,18.6,null,null,3.02,3.02,0,23.84,23.84,24.4,0,1.88,0,null,null,8.76,8.76,5.4,6.1,null,2.7,5.2,null,6.1,6.1,2,1.6,2.4,1,null,null,1.6,1.6,5.6,2.2,5.1,4.5,null,null,2.2,2.2,6.4,1.6,3.8,10.9,0.6,null,1.6,1.6,5.5,7.5,7.5,5.5,6.2,null,7.5,7.5,0.7,null,0.9,0.5,1.1,null,0.8,0.8,360
3,73,24.28,1,2.82,3,28.7,18.1,null,null,3,3,0,23.84,23.84,22,0,1.84,0,null,null,7.95,7.95,4.9,5,null,3,5.7,null,5,5,2.4,1.6,0.8,0.6,null,null,1.6,1.6,4.9,1.7,4,4.1,null,null,1.7,1.7,6.4,1.3,5,11.2,0.6,null,1.3,1.3,6.3,6.5,6.6,5.2,6.2,null,6.5,6.5,0.9,null,0.7,1.2,1.8,null,1.15,1.15,361
3,74,24.28,1,2.86,2.96,29.1,17.7,null,null,2.96,2.96,0,23.84,23.84,24,0,2.04,0,null,null,8.68,8.68,4,5,null,2.4,5,null,5,5,2,2,0.4,0.5,null,null,2,2,4.5,2.3,4.9,3.4,null,null,2.3,2.3,6.4,1.4,3,10.1,0.6,null,1.4,1.4,5.9,6.5,7.2,6.1,6.2,null,6.5,6.5,0.6,null,0.4,0.7,2.1,null,0.95,0.95,362
3,75,24.32,1,2.91,2.94,29.3,17.3,null,null,2.94,2.94,0,23.88,23.88,23.2,0,0.4,0,null,null,7.87,7.87,4.1,5.2,null,2.6,3.8,null,5.2,5.2,2.8,1.6,1.6,0.5,null,null,1.6,1.6,6.6,3.8,4.4,3.8,null,null,3.8,3.8,6.4,1.2,2.3,11.3,0.6,null,1.2,1.2,5.5,6.3,7.6,5,6.2,null,6.3,6.3,0.7,null,0.2,0.3,2.4,null,0.9,0.9,363
3,76,24.32,1,2.95,2.9,29,16.9,null,null,2.9,2.9,0,23.88,23.88,20.4,0,0,0,null,null,6.8,6.8,5.8,5,null,3.6,3.5,null,5,5,2.4,1.6,0.4,0.4,null,null,1.6,1.6,6.4,4.2,6.3,2.6,null,null,4.2,4.2,6.4,1.2,2.8,11.7,0.6,null,1.2,1.2,5,7,8.4,5.8,6.2,null,7,7,0.6,null,0.5,1.1,0.7,null,0.73,0.73,364
3,77,24.24,1,2.99,2.87,28.7,16.5,null,null,2.87,2.87,0,23.84,23.84,16.4,0,0,0,null,null,5.47,5.47,4.2,6,null,3.6,3.7,null,6,6,3.6,1.6,1.2,0.5,null,null,1.6,1.6,6.1,3.1,5.1,2.8,null,null,3.1,3.1,6.4,1.1,3.8,10.8,0.6,null,1.1,1.1,4.5,8.3,9.2,6,6.2,null,8.3,8.3,0.8,null,0.5,0.7,0.8,null,0.7,0.7,365
3,78,24.32,1,3.03,2.83,28.4,16,null,null,2.83,2.83,0,23.84,23.84,17.6,0,0,0,null,null,5.87,5.87,4.4,5.8,null,2.2,2.8,null,5.8,5.8,4,1.6,0.4,0.4,null,null,1.6,1.6,4.9,2.4,4.5,3.5,null,null,2.4,2.4,6.4,1.1,2.8,9.4,0.6,null,1.1,1.1,5.5,7.6,8.1,5.3,6.2,null,7.6,7.6,0.9,null,0.4,0.8,0.8,null,0.73,0.73,366
3,79,24.28,1,3.07,2.8,28.2,15.6,null,null,2.8,2.8,0,23.84,23.84,16.4,0,0,0,null,null,5.47,5.47,4.7,5.9,null,2.5,3.5,null,5.9,5.9,3.2,2,0.8,0.4,null,null,2,2,5,2.8,5.9,4.6,null,null,2.8,2.8,6.4,1,3.6,9.8,0.6,null,1,1,6.1,6.4,6.7,4,6.2,null,6.4,6.4,0.9,null,0.3,0.9,1.8,null,0.98,0.98,367
3,80,24.28,1,3.11,2.76,27.9,15.2,null,null,2.76,2.76,0,23.88,23.88,15.2,0,0,0,null,null,5.07,5.07,3.6,6.2,null,2.5,3.2,null,6.2,6.2,3.6,1.6,0.4,0.8,null,null,1.6,1.6,5.2,3.9,5.4,4.8,null,null,3.9,3.9,6.4,1,3.5,9.3,0.6,null,1,1,6.8,7.5,7.3,5.8,6.2,null,7.5,7.5,0.6,null,0.4,1,0.8,null,0.7,0.7,368
3,81,24.24,1,3.13,2.73,27.6,14.7,null,null,2.73,2.73,0,23.8,23.8,4.8,0,0,0,null,null,1.6,1.6,3.3,6,null,2.7,4,null,6,6,3.2,2.4,0.8,1.3,null,null,2.4,2.4,6.5,5.2,4.9,3.2,null,null,5.2,5.2,6.4,1,3.2,10.9,0.6,null,1,1,6.7,7.3,5.7,6,6.2,null,7.3,7.3,0.5,null,0.5,1.4,0.4,null,0.7,0.7,369
3,82,24.32,1,3.1,2.7,27.3,14.3,null,null,2.7,2.7,0,23.88,23.88,0,0,0,0,null,null,0,0,2.8,5.3,null,1.9,4.3,null,5.3,5.3,2.4,1.6,0.8,1.1,null,null,1.6,1.6,5.7,4.9,4.3,4.2,null,null,4.9,4.9,6.4,0.9,3.5,9.3,0.6,null,0.9,0.9,6.6,8,5.5,6.8,6.2,null,8,8,0.6,null,0.5,1.3,0.7,null,0.78,0.78,370
3,83,24.28,1,3.08,2.66,27,13.8,null,null,2.66,2.66,0,23.84,23.84,0,0,0,0,null,null,0,0,3.6,5,null,2,3.3,null,5,5,2,2,0.8,2.9,null,null,2,2,5.4,4.8,5.3,6.3,null,null,4.8,4.8,6.4,0.9,2.4,8.8,0.6,null,0.9,0.9,5.9,8.5,6.1,6.8,6.2,null,8.5,8.5,0.5,null,0.7,0.5,0.4,null,0.53,0.53,371
3,84,24.28,1,3.05,2.63,26.7,13.4,null,null,2.63,2.63,0,23.88,23.88,0,0,0,0,null,null,0,0,3.9,5.5,null,2.8,3.5,null,5.5,5.5,2.4,1.6,0.4,2.5,null,null,1.6,1.6,5.7,5.3,4.5,4.5,null,null,5.3,5.3,6.4,1.1,2.2,8.9,0.6,null,1.1,1.1,6.1,9.1,5.6,6.5,6.2,null,9.1,9.1,0.5,null,0.3,0.5,0.7,null,0.5,0.5,372
3,85,24.24,1,3.04,2.59,26.4,12.9,null,null,2.59,2.59,33.19,23.84,57.03,7.6,0,0,0,null,null,2.53,2.53,2.6,5.5,null,2.7,5.1,null,5.5,5.5,2.8,1.6,1.2,1.8,null,null,1.6,1.6,5.3,3.7,4.9,4.2,null,null,3.7,3.7,6.4,1,1.8,8.3,0.6,null,1,1,6.4,6.5,5.8,5.5,6.2,null,6.5,6.5,0.6,null,0.5,0.6,0.5,null,0.55,0.55,373
3,86,24.24,1,3.08,2.56,26.2,12.4,null,null,2.56,2.56,78.58,23.88,102.46,16.8,0,0,0,null,null,5.6,5.6,2.7,4.7,null,2,4.4,null,4.7,4.7,2.4,1.6,0.8,2,null,null,1.6,1.6,5.1,2,4.6,3.9,null,null,2,2,6.4,1,1.5,9.8,0.6,null,1,1,5.3,7.7,6.5,5.8,6.2,null,7.7,7.7,0.5,null,0.4,0.3,0.5,null,0.43,0.43,374
3,87,24.28,1,3.11,2.52,25.9,12,null,null,2.52,2.52,80.95,23.84,104.79,14.4,0,0,0,null,null,4.8,4.8,2.6,4.8,null,2.3,4.5,null,4.8,4.8,2.4,2,0.8,0.8,null,null,2,2,4.9,1.5,4,3.4,null,null,1.5,1.5,6.4,0.9,3.7,8.7,0.6,null,0.9,0.9,6.9,7.6,6.5,6.2,6.2,null,7.6,7.6,1,null,0.2,0.4,0.5,null,0.53,0.53,375
3,88,24.28,1,3.15,2.5,25.7,11.5,null,null,2.5,2.5,80.93,23.92,104.85,15.2,9.6,0,0,null,null,9.6,9.6,2.7,4.5,null,3.1,4.8,null,4.5,4.5,2.4,1.2,0.4,0.8,null,null,1.2,1.2,4.1,1.2,3.4,3.9,null,null,1.2,1.2,6.4,1.1,0.8,12.2,0.6,null,1.1,1.1,4.4,8,6.2,5.5,6.2,null,8,8,0.8,null,0.4,0.5,0.7,null,0.6,0.6,376
3,89,24.28,1,3.19,2.54,25.4,11.1,null,null,2.54,2.54,80.95,23.84,104.79,11.6,24,0,0,null,null,24,24,3.6,5,null,3,3.6,null,5,5,2,1.2,0.4,0.7,null,null,1.2,1.2,4,0.6,3.4,3.8,null,null,0.6,0.6,6.4,1.1,3.1,11.6,0.6,null,1.1,1.1,6.4,7.7,5.8,6.3,6.2,null,7.7,7.7,0.8,null,0.6,0.8,0.8,null,0.75,0.75,377
3,90,24.28,1,3.22,2.58,25.1,10.6,null,null,2.58,2.58,80.94,23.88,104.82,15.2,28,0,0,null,null,28,28,3.7,4.6,null,2.1,2.9,null,4.6,4.6,2.4,1.2,0.8,0.4,null,null,1.2,1.2,2.8,0.8,3.7,2.6,null,null,0.8,0.8,6.4,1.1,2.1,10.9,0.6,null,1.1,1.1,8.1,7.1,5.7,5.3,6.2,null,7.1,7.1,0.9,null,0.9,0.4,1.2,null,0.85,0.85,378
3,91,24.28,1,3.26,2.63,24.8,10.2,null,null,2.63,2.63,79.08,23.88,102.96,16.4,26.8,0,0,null,null,26.8,26.8,2.6,4.1,null,2.7,2.9,null,4.1,4.1,2,1.2,0.8,0.3,null,null,1.2,1.2,2.6,0,2.9,1.3,null,null,2.27,2.27,6.4,1.2,2.5,9.5,0.6,null,1.2,1.2,6.4,8.6,5,5.6,6.2,null,8.6,8.6,0.6,null,0.8,0.5,0.6,null,0.63,0.63,379
3,92,24.32,1,3.26,2.67,24.5,9.8,null,null,2.67,2.67,26.6,23.88,50.48,0,29.6,0,0,null,null,29.6,29.6,2.8,4.3,null,2.1,2.8,null,4.3,4.3,2,1.2,0.4,0.5,null,null,1.2,1.2,2.3,0,2.3,1.5,null,null,2.03,2.03,6.4,1.1,3,9.4,0.6,null,1.1,1.1,6.2,6.7,5.5,5.8,6.2,null,6.7,6.7,0.8,null,0.9,0.7,0.5,null,0.73,0.73,380
3,93,24.24,1,3.24,2.72,24.2,10,null,null,2.72,2.72,30.72,23.8,54.52,0,30.4,0,1.84,null,null,30.4,30.4,2.6,4.1,null,2.5,2.9,null,4.1,4.1,1.6,1.2,0.4,0.4,null,null,1.2,1.2,2.4,0.1,3,2,null,null,0.1,0.1,6.4,1.1,2.3,10.8,0.6,null,1.1,1.1,6.2,7.2,5.9,4.9,6.2,null,7.2,7.2,0.5,null,1.8,0.4,0.7,null,0.85,0.85,381
3,94,24.32,1,3.22,2.77,23.9,10.8,null,null,2.77,2.77,81.07,23.84,104.91,0,33.2,0,2.12,null,null,33.2,33.2,2.5,3.6,null,2,3,null,3.6,3.6,2,1.2,0.4,0.3,null,null,1.2,1.2,2.2,0,2.3,1.4,null,null,1.97,1.97,6.4,1.1,2.9,9.3,0.6,null,1.1,1.1,5.1,6,5.6,4.2,6.2,null,6,6,0.6,null,0.3,0.2,1.1,null,0.55,0.55,382
3,95,24.32,1,3.2,2.82,23.6,11.6,null,null,2.82,2.82,69.51,23.88,93.39,0,34,0,2.32,null,null,34,34,2.8,3.4,null,1.7,2.7,null,3.4,3.4,2,1.2,0.8,0.2,null,null,1.2,1.2,1.3,0,2,1.8,null,null,1.7,1.7,6.4,1.1,3.1,12.7,0.6,null,1.1,1.1,4.5,6.3,5.2,4.3,6.2,null,6.3,6.3,2.2,null,0.3,0.3,1.4,null,1.05,1.05,383
4,0,24.28,1,3.18,2.87,23.2,12.5,null,null,2.87,2.87,9.72,9.44,19.16,0,32.4,0,2.36,null,null,32.4,32.4,2.6,4.2,null,1.8,2.4,null,4.2,4.2,2,1.2,0.8,0.3,null,null,1.2,1.2,1.4,0,2.1,1.4,null,null,1.63,1.63,6.4,1.3,2.7,15.1,0.6,null,1.3,1.3,3.6,5,4.3,3.9,6.2,null,5,5,2.2,null,0.5,0.2,1.2,null,1.03,1.03,384
4,1,24.2,1,3.16,2.93,22.9,13.4,null,null,2.93,2.93,3.21,0,3.21,0,36.8,1.2,2.28,null,null,36.8,36.8,2.6,4,null,1.6,2.3,null,4,4,2,1.2,1.6,0.5,null,null,1.2,1.2,1.5,0,2.1,1,null,null,1.53,1.53,6.4,1.2,2.5,11.6,0.6,null,1.2,1.2,3.8,5,4.3,4.5,6.2,null,5,5,1.9,null,1.8,0.2,1,null,1.23,1.23,385
4,2,24.28,1,3.17,2.98,23.1,14.2,null,null,2.98,2.98,46.3,0,46.3,22,36,3.16,2.16,null,null,36,36,1.9,3.8,null,1.7,2,null,3.8,3.8,2,1.2,0.4,0.8,null,null,1.2,1.2,0.9,0,2,0.6,null,null,1.17,1.17,6.4,1.1,1,9.7,0.6,null,1.1,1.1,3.3,4.8,4.3,4.6,6.2,null,4.8,4.8,2.9,null,0.6,0.3,0.8,null,1.15,1.15,386
4,3,24.28,1,3.22,3.04,23.4,15,null,null,3.04,3.04,81.08,0,81.08,26.8,38.4,3.24,2.04,null,null,38.4,38.4,2.6,3.9,null,1.2,2.8,null,3.9,3.9,2,0.8,0.8,0.4,null,null,0.8,0.8,1.5,0.1,2,0.5,null,null,0.1,0.1,6.4,1.1,2.6,9.6,0.6,null,1.1,1.1,3.3,5,4,4.2,6.2,null,5,5,0.8,null,0.2,0.2,0.9,null,0.53,0.53,387
4,4,24.32,1,3.26,3.09,23.7,15.8,null,null,3.09,3.09,81.1,0,81.1,17.6,35.6,3.32,2.08,null,null,35.6,35.6,2.1,3.3,null,1.1,2.5,null,3.3,3.3,1.6,1.2,0.4,0.3,null,null,1.2,1.2,0.8,0,2,1.1,null,null,1.3,1.3,6.4,1.1,2.6,10.1,0.6,null,1.1,1.1,3.6,5,3.7,3.8,6.2,null,5,5,1.1,null,0.2,0.2,0.2,null,0.43,0.43,388
