end_device_ids.device_id,end_device_ids.application_ids.application_id,end_device_ids.dev_eui,end_device_ids.join_eui,end_device_ids.dev_addr,correlation_ids_0,received_at,uplink_message.session_key_id,uplink_message.f_port,uplink_message.f_cnt,uplink_message.frm_payload,uplink_message.decoded_payload.bytes_0,uplink_message.decoded_payload.bytes_1,uplink_message.decoded_payload.bytes_2,uplink_message.decoded_payload.bytes_3,uplink_message.rx_metadata_0.gateway_ids.gateway_id,uplink_message.rx_metadata_0.gateway_ids.eui,uplink_message.rx_metadata_0.time,uplink_message.rx_metadata_0.timestamp,uplink_message.rx_metadata_0.rssi,uplink_message.rx_metadata_0.channel_rssi,uplink_message.rx_metadata_0.location.latitude,uplink_message.rx_metadata_0.location.longitude,uplink_message.rx_metadata_0.location.altitude,uplink_message.rx_metadata_0.location.source,uplink_message.rx_metadata_0.uplink_token,uplink_message.rx_metadata_0.received_at,uplink_message.settings.data_rate.lora.bandwidth,uplink_message.settings.data_rate.lora.spreading_factor,uplink_message.settings.data_rate.lora.coding_rate,uplink_message.settings.frequency,uplink_message.settings.timestamp,uplink_message.settings.time,uplink_message.received_at,uplink_message.consumed_airtime,uplink_message.version_ids.brand_id,uplink_message.version_ids.model_id,uplink_message.version_ids.hardware_version,uplink_message.version_ids.firmware_version,uplink_message.version_ids.band_id,uplink_message.network_ids.net_id,uplink_message.network_ids.ns_id,uplink_message.network_ids.tenant_id,uplink_message.network_ids.cluster_id,uplink_message.network_ids.cluster_address
10,0,10,0,10,332,332,10,2,12269,215,13,19,0,0,0,0,332,3957488674,-101,-101,38.385917659159134,-0.5170252919197084,20,0,332,332,125000,7,0,1,3957488674,332,332,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,11,333,333,11,2,12194,216,13,11,0,0,2,2,333,1679639577,-103,-103,38.3846865837538,-0.513212937943281,20,0,333,333,125000,7,0,5,1679639577,333,333,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,334,334,2,85,2219,2,3,123,0,0,0,0,334,4070006977,-111,-111,38.385917659159134,-0.5170252919197084,20,0,334,334,125000,7,0,4,4070006977,334,334,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,335,335,3,85,2494,2,3,123,0,0,2,2,335,1793134138,-99,-99,38.3846865837538,-0.513212937943281,20,0,335,335,125000,7,0,0,1793134138,335,335,1,1,1,1,1,0,0,0,0,0,0
12,0,12,0,12,336,336,12,2,12270,217,13,11,0,0,0,0,336,4138225641,-113,-113,38.385917659159134,-0.5170252919197084,20,0,336,336,125000,7,0,4,4138225641,336,336,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,13,337,337,13,2,12196,218,13,20,0,0,2,2,337,1857448731,-93,-93,38.3846865837538,-0.513212937943281,20,0,337,337,125000,7,0,2,1857448731,337,337,3,0,0,0,0,0,0,0,0,0,0
14,0,14,0,14,338,338,14,2,11334,219,13,14,0,0,3,3,338,2819991838,-93,-93,38.38473180809575,-0.5102983117103578,10,0,338,338,125000,7,0,0,2819991838,338,338,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,339,339,6,85,2226,2,3,123,0,0,0,0,339,4290181089,-111,-111,38.385917659159134,-0.5170252919197084,20,0,339,339,125000,7,0,4,4290181089,339,339,1,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,340,340,0,2,11333,208,13,54,0,0,1,1,340,121681233,-84,-84,38.38418726539637,-0.5101910233497621,10,0,340,340,125000,7,0,0,121681233,340,340,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,341,341,1,2,12194,220,13,27,0,0,2,2,341,2257993666,-115,-115,38.3846865837538,-0.513212937943281,20,0,341,341,125000,7,0,5,2257993666,341,341,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,342,342,2,85,2220,2,3,123,0,0,2,2,342,2388071043,-101,-101,38.3846865837538,-0.513212937943281,20,0,342,342,125000,7,0,2,2388071043,342,342,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,343,343,3,85,2495,2,3,123,0,0,1,1,343,381053554,-94,-94,38.38418726539637,-0.5101910233497621,10,0,343,343,125000,7,0,7,381053554,343,343,1,1,1,1,1,0,0,0,0,0,0
4,0,4,0,4,344,344,4,2,12197,221,12,232,0,0,2,2,344,2490015422,-72,-72,38.3846865837538,-0.513212937943281,20,0,344,344,125000,7,0,5,2490015422,344,344,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,5,345,345,5,2,12268,222,13,16,0,0,2,2,345,2563740918,-76,-76,38.3846865837538,-0.513212937943281,20,0,345,345,125000,7,0,6,2563740918,345,345,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,346,346,6,85,2227,2,3,123,0,0,2,2,346,2608219318,-98,-98,38.3846865837538,-0.513212937943281,20,0,346,346,125000,7,0,2,2608219318,346,346,1,1,1,1,1,0,0,0,0,0,0
7,0,7,0,7,347,347,7,2,12195,223,13,18,0,0,0,0,347,652078529,-105,-105,38.385917659159134,-0.5170252919197084,20,0,347,347,125000,7,0,0,652078529,347,347,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,8,348,348,8,2,12269,224,12,226,0,0,0,0,348,686096018,-93,-93,38.385917659159134,-0.5170252919197084,20,0,348,348,125000,7,0,7,686096018,348,348,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,349,349,9,2,12193,225,13,14,0,0,2,2,349,2724319406,-90,-90,38.3846865837538,-0.513212937943281,20,0,349,349,125000,7,0,3,2724319406,349,349,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,10,350,350,10,2,12270,226,12,255,0,0,2,2,350,2875076526,-111,-111,38.3846865837538,-0.513212937943281,20,0,350,350,125000,7,0,5,2875076526,350,350,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,11,351,351,11,2,12195,227,12,249,0,0,2,2,351,2879556294,-103,-103,38.3846865837538,-0.513212937943281,20,0,351,351,125000,7,0,5,2879556294,351,351,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,352,352,2,85,2221,2,3,123,0,0,2,2,352,2988453110,-103,-103,38.3846865837538,-0.513212937943281,20,0,352,352,125000,7,0,6,2988453110,352,352,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,353,353,3,85,2496,2,3,123,0,0,2,2,353,2993906398,-99,-99,38.3846865837538,-0.513212937943281,20,0,353,353,125000,7,0,1,2993906398,353,353,1,1,1,1,1,0,0,0,0,0,0
12,0,12,0,12,354,354,12,2,12271,228,13,22,0,0,2,2,354,3055843846,-109,-109,38.3846865837538,-0.513212937943281,20,0,354,354,125000,7,0,0,3055843846,354,354,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,13,355,355,13,2,12197,229,13,31,0,0,0,0,355,1044713858,-99,-99,38.385917659159134,-0.5170252919197084,20,0,355,355,125000,7,0,7,1044713858,355,355,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,14,356,356,14,2,11335,230,13,27,0,0,3,3,356,4019926795,-91,-91,38.38473180809575,-0.5102983117103578,10,0,356,356,125000,7,0,7,4019926795,356,356,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,357,357,6,85,2228,2,3,123,0,0,0,0,357,1195959177,-114,-114,38.385917659159134,-0.5170252919197084,20,0,357,357,125000,7,0,6,1195959177,357,357,1,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,358,358,0,2,11334,231,13,52,0,0,1,1,358,1321621069,-86,-86,38.38418726539637,-0.5101910233497621,10,0,358,358,125000,7,0,2,1321621069,358,358,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,359,359,1,2,12195,232,13,11,0,0,1,1,359,1445475096,-97,-97,38.38418726539637,-0.5101910233497621,10,0,359,359,125000,7,0,6,1445475096,359,359,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,360,360,2,85,2222,2,3,123,0,0,0,0,360,1576195154,-111,-111,38.385917659159134,-0.5170252919197084,20,0,360,360,125000,7,0,2,1576195154,360,360,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,361,361,3,85,2497,2,3,123,0,0,1,1,361,1581814757,-93,-93,38.38418726539637,-0.5101910233497621,10,0,361,361,125000,7,0,1,1581814757,361,361,1,1,1,1,1,0,0,0,0,0,0
4,0,4,0,4,362,362,4,2,12198,233,13,10,0,0,0,0,362,1677307497,-91,-91,38.385917659159134,-0.5170252919197084,20,0,362,362,125000,7,0,6,1677307497,362,362,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,5,363,363,5,2,12269,234,12,241,0,0,0,0,363,1751039769,-93,-93,38.385917659159134,-0.5170252919197084,20,0,363,363,125000,7,0,4,1751039769,363,363,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,364,364,6,85,2229,2,3,123,0,0,1,1,364,1796529766,-94,-94,38.38418726539637,-0.5101910233497621,10,0,364,364,125000,7,0,2,1796529766,364,364,1,1,1,1,1,0,0,0,0,0,0
7,0,7,0,7,365,365,7,2,12196,235,13,16,0,0,3,3,365,526956467,-97,-97,38.38473180809575,-0.5102983117103578,10,0,365,365,125000,7,0,2,526956467,365,365,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,8,366,366,8,2,12270,236,13,26,0,0,2,2,366,3898673611,-69,-69,38.3846865837538,-0.513212937943281,20,0,366,366,125000,7,0,3,3898673611,366,366,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,367,367,9,2,12194,237,13,7,0,0,0,0,367,1911666585,-95,-95,38.385917659159134,-0.5170252919197084,20,0,367,367,125000,7,0,4,1911666585,367,367,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,10,368,368,10,2,12271,238,12,216,0,0,2,2,368,4074986025,-112,-112,38.3846865837538,-0.513212937943281,20,0,368,368,125000,7,0,3,4074986025,368,368,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,11,369,369,11,2,12196,239,12,245,0,0,0,0,369,2066830561,-107,-107,38.385917659159134,-0.5170252919197084,20,0,369,369,125000,7,0,4,2066830561,369,369,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,370,370,2,85,2223,2,3,123,0,0,1,1,370,2176754435,-89,-89,38.38418726539637,-0.5101910233497621,10,0,370,370,125000,7,0,5,2176754435,370,370,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,371,371,3,85,2498,2,3,123,0,0,1,1,371,2182211539,-95,-95,38.38418726539637,-0.5101910233497621,10,0,371,371,125000,7,0,0,2182211539,371,371,1,1,1,1,1,0,0,0,0,0,0
12,0,12,0,12,372,372,12,2,12272,240,13,24,0,0,2,2,372,4255783945,-111,-111,38.3846865837538,-0.513212937943281,20,0,372,372,125000,7,0,2,4255783945,372,372,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,13,373,373,13,2,12198,241,13,36,0,0,0,0,373,2244629626,-94,-94,38.385917659159134,-0.5170252919197084,20,0,373,373,125000,7,0,1,2244629626,373,373,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,14,374,374,14,2,11336,242,13,21,0,0,2,2,374,4262598216,-113,-113,38.3846865837538,-0.513212937943281,20,0,374,374,125000,7,0,6,4262598216,374,374,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,375,375,6,85,2230,2,3,123,0,0,0,0,375,2396719522,-113,-113,38.385917659159134,-0.5170252919197084,20,0,375,375,125000,7,0,5,2396719522,375,375,1,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,376,376,0,2,11335,231,13,52,0,0,2,2,376,238979969,-74,-74,38.3846865837538,-0.513212937943281,20,0,376,376,125000,7,0,7,238979969,376,376,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,377,377,2,85,2224,2,3,123,0,0,2,2,377,494617166,-103,-103,38.3846865837538,-0.513212937943281,20,0,377,377,125000,7,0,5,494617166,377,377,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,378,378,3,85,2499,2,3,123,0,0,0,0,378,2782391449,-113,-113,38.385917659159134,-0.5170252919197084,20,0,378,378,125000,7,0,6,2782391449,378,378,1,1,1,1,1,0,0,0,0,0,0
4,0,4,0,4,379,379,4,2,12199,243,13,14,0,0,2,2,379,594893354,-79,-79,38.3846865837538,-0.513212937943281,20,0,379,379,125000,7,0,0,594893354,379,379,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,5,380,380,5,2,12270,244,13,0,0,0,0,0,380,2950983114,-93,-93,38.385917659159134,-0.5170252919197084,20,0,380,380,125000,7,0,2,2950983114,380,380,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,381,381,6,85,2231,2,3,123,0,0,1,1,381,2997288216,-93,-93,38.38418726539637,-0.5101910233497621,10,0,381,381,125000,7,0,3,2997288216,381,381,1,1,1,1,1,0,0,0,0,0,0
7,0,7,0,7,382,382,7,2,12197,245,12,243,0,0,2,2,382,769942301,-107,-107,38.3846865837538,-0.513212937943281,20,0,382,382,125000,7,0,7,769942301,382,382,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,8,383,383,8,2,12271,246,12,233,0,0,0,0,383,3085965794,-95,-95,38.385917659159134,-0.5170252919197084,20,0,383,383,125000,7,0,2,3085965794,383,383,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,384,384,9,2,12195,247,13,16,0,0,2,2,384,829331917,-83,-83,38.3846865837538,-0.513212937943281,20,0,384,384,125000,7,0,0,829331917,384,384,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,10,385,385,10,2,12272,248,12,251,0,0,0,0,385,3262254513,-103,-103,38.385917659159134,-0.5170252919197084,20,0,385,385,125000,7,0,6,3262254513,385,385,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,11,386,386,11,2,12197,249,13,2,0,0,2,2,386,984422789,-109,-109,38.3846865837538,-0.513212937943281,20,0,386,386,125000,7,0,4,984422789,386,386,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,387,387,2,85,2225,2,3,123,0,0,2,2,387,1094995629,-103,-103,38.3846865837538,-0.513212937943281,20,0,387,387,125000,7,0,4,1094995629,387,387,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,388,388,3,85,2500,2,3,123,0,0,2,2,388,1100460093,-99,-99,38.3846865837538,-0.513212937943281,20,0,388,388,125000,7,0,0,1100460093,388,388,1,1,1,1,1,0,0,0,0,0,0
13,0,13,0,13,389,389,13,2,12199,250,12,254,0,0,2,2,389,1162218981,-96,-96,38.3846865837538,-0.513212937943281,20,0,389,389,125000,7,0,1,1162218981,389,389,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,14,390,390,14,2,11337,251,13,23,0,0,3,3,390,2124829750,-86,-86,38.38473180809575,-0.5102983117103578,10,0,390,390,125000,7,0,3,2124829750,390,390,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,391,391,6,85,2232,2,3,123,0,0,1,1,391,3597669292,-94,-94,38.38418726539637,-0.5101910233497621,10,0,391,391,125000,7,0,4,3597669292,391,391,1,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,392,392,0,2,11336,208,13,54,0,0,3,3,392,2396252094,-97,-97,38.38473180809575,-0.5102983117103578,10,0,392,392,125000,7,0,3,2396252094,392,392,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,393,393,1,2,12197,252,13,27,0,0,0,0,393,3845165480,-113,-113,38.385917659159134,-0.5170252919197084,20,0,393,393,125000,7,0,7,3845165480,393,393,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,394,394,2,85,2226,2,3,123,0,0,2,2,394,1695374253,-99,-99,38.3846865837538,-0.513212937943281,20,0,394,394,125000,7,0,7,1695374253,394,394,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,395,395,3,85,2501,2,3,123,0,0,0,0,395,3983170952,-113,-113,38.385917659159134,-0.5170252919197084,20,0,395,395,125000,7,0,7,3983170952,395,395,1,1,1,1,1,0,0,0,0,0,0
4,0,4,0,4,396,396,4,2,12200,253,13,5,0,0,2,2,396,1794854501,-77,-77,38.3846865837538,-0.513212937943281,20,0,396,396,125000,7,0,7,1794854501,396,396,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,5,397,397,5,2,12271,254,13,13,0,0,0,0,397,4150289800,-95,-95,38.385917659159134,-0.5170252919197084,20,0,397,397,125000,7,0,7,4150289800,397,397,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,398,398,6,85,2233,2,3,123,0,0,0,0,398,4197851400,-111,-111,38.385917659159134,-0.5170252919197084,20,0,398,398,125000,7,0,7,4197851400,398,398,1,1,1,1,1,0,0,0,0,0,0
7,0,7,0,7,399,399,7,2,12198,255,13,18,0,0,3,3,399,2927145540,-96,-96,38.38473180809575,-0.5102983117103578,10,0,399,399,125000,7,0,3,2927145540,399,399,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,8,400,400,8,2,12272,256,13,21,0,0,0,0,400,4285900959,-99,-99,38.385917659159134,-0.5170252919197084,20,0,400,400,125000,7,0,0,4285900959,400,400,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,401,401,9,2,12196,257,13,12,0,0,2,2,401,2029321697,-85,-85,38.3846865837538,-0.513212937943281,20,0,401,401,125000,7,0,2,2029321697,401,401,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,10,402,402,10,2,12273,258,13,10,0,0,0,0,402,167198319,-103,-103,38.385917659159134,-0.5170252919197084,20,0,402,402,125000,7,0,4,167198319,402,402,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,11,403,403,11,2,12198,259,13,6,0,0,0,0,403,171700424,-108,-108,38.385917659159134,-0.5170252919197084,20,0,403,403,125000,7,0,7,171700424,403,403,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,404,404,2,85,2227,2,3,123,0,0,0,0,404,283120776,-114,-114,38.385917659159134,-0.5170252919197084,20,0,404,404,125000,7,0,7,283120776,404,404,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,405,405,3,85,2502,2,3,123,0,0,2,2,405,2301208845,-102,-102,38.3846865837538,-0.513212937943281,20,0,405,405,125000,7,0,6,2301208845,405,405,1,1,1,1,1,0,0,0,0,0,0
12,0,12,0,12,406,406,12,2,12274,260,13,35,0,0,2,2,406,2360671509,-110,-110,38.3846865837538,-0.513212937943281,20,0,406,406,125000,7,0,1,2360671509,406,406,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,13,407,407,13,2,12200,261,13,27,0,0,0,0,407,349494135,-105,-105,38.385917659159134,-0.5170252919197084,20,0,407,407,125000,7,0,0,349494135,407,407,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,14,408,408,14,2,11338,262,13,16,0,0,3,3,408,3324765084,-86,-86,38.38473180809575,-0.5102983117103578,10,0,408,408,125000,7,0,1,3324765084,408,408,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,409,409,6,85,2234,2,3,123,0,0,2,2,409,2515899309,-101,-101,38.3846865837538,-0.513212937943281,20,0,409,409,125000,7,0,7,2515899309,409,409,1,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,410,410,0,2,11337,263,13,50,0,0,0,0,410,626287328,-109,-109,38.385917659159134,-0.5170252919197084,20,0,410,410,125000,7,0,1,626287328,410,410,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,411,411,1,2,12198,264,13,16,0,0,0,0,411,750137351,-114,-114,38.385917659159134,-0.5170252919197084,20,0,411,411,125000,7,0,6,750137351,411,411,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,412,412,2,85,2228,2,3,123,0,0,2,2,412,2896133054,-101,-101,38.3846865837538,-0.513212937943281,20,0,412,412,125000,7,0,3,2896133054,412,412,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,413,413,3,85,2503,2,3,123,0,0,1,1,413,889154973,-93,-93,38.38418726539637,-0.5101910233497621,10,0,413,413,125000,7,0,1,889154973,413,413,1,1,1,1,1,0,0,0,0,0,0
4,0,4,0,4,414,414,4,2,12201,265,12,252,0,0,0,0,414,982152045,-90,-90,38.385917659159134,-0.5170252919197084,20,0,414,414,125000,7,0,7,982152045,414,414,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,5,415,415,5,2,12272,266,13,16,0,0,0,0,415,1055902597,-93,-93,38.385917659159134,-0.5170252919197084,20,0,415,415,125000,7,0,1,1055902597,415,415,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,416,416,6,85,2235,2,3,123,0,0,1,1,416,1103836482,-93,-93,38.38418726539637,-0.5101910233497621,10,0,416,416,125000,7,0,2,1103836482,416,416,1,1,1,1,1,0,0,0,0,0,0
7,0,7,0,7,417,417,7,2,12199,267,13,0,0,0,0,0,417,1156868293,-105,-105,38.385917659159134,-0.5170252919197084,20,0,417,417,125000,7,0,1,1156868293,417,417,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,8,418,418,8,2,12273,268,12,248,0,0,0,0,418,1190869012,-96,-96,38.385917659159134,-0.5170252919197084,20,0,418,418,125000,7,0,5,1190869012,418,418,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,419,419,9,2,12197,269,13,14,0,0,0,0,419,1216673261,-96,-96,38.385917659159134,-0.5170252919197084,20,0,419,419,125000,7,0,7,1216673261,419,419,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,10,420,420,10,2,12274,270,12,255,0,0,2,2,420,3379747340,-105,-105,38.3846865837538,-0.513212937943281,20,0,420,420,125000,7,0,2,3379747340,420,420,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,11,421,421,11,2,12199,271,13,18,0,0,2,2,421,3384257268,-105,-105,38.3846865837538,-0.513212937943281,20,0,421,421,125000,7,0,6,3384257268,421,421,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,422,422,2,85,2229,2,3,123,0,0,1,1,422,1484062630,-91,-91,38.38418726539637,-0.5101910233497621,10,0,422,422,125000,7,0,0,1484062630,422,422,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,423,423,3,85,2504,2,3,123,0,0,1,1,423,1489537104,-92,-92,38.38418726539637,-0.5101910233497621,10,0,423,423,125000,7,0,5,1489537104,423,423,1,1,1,1,1,0,0,0,0,0,0
12,0,12,0,12,424,424,12,2,12275,272,13,28,0,0,2,2,424,3560637028,-110,-110,38.3846865837538,-0.513212937943281,20,0,424,424,125000,7,0,2,3560637028,424,424,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,13,425,425,13,2,12201,273,13,13,0,0,0,0,425,1549382839,-93,-93,38.385917659159134,-0.5170252919197084,20,0,425,425,125000,7,0,3,1549382839,425,425,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,14,426,426,14,2,11339,274,13,18,0,0,3,3,426,229733375,-92,-92,38.38473180809575,-0.5102983117103578,10,0,426,426,125000,7,0,0,229733375,426,426,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,427,427,6,85,2236,2,3,123,0,0,2,2,427,3716676547,-99,-99,38.3846865837538,-0.513212937943281,20,0,427,427,125000,7,0,0,3716676547,427,427,1,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,428,428,0,2,11338,263,13,50,0,0,0,0,428,1826228199,-98,-98,38.385917659159134,-0.5170252919197084,20,0,428,428,125000,7,0,0,1826228199,428,428,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,429,429,1,2,12199,275,13,20,0,0,1,1,429,1950263597,-99,-99,38.38418726539637,-0.5101910233497621,10,0,429,429,125000,7,0,3,1950263597,429,429,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,430,430,2,85,2230,2,3,123,0,0,1,1,430,2084438421,-85,-85,38.38418726539637,-0.5101910233497621,10,0,430,430,125000,7,0,3,2084438421,430,430,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,431,431,3,85,2505,2,3,123,0,0,1,1,431,2089902801,-92,-92,38.38418726539637,-0.5101910233497621,10,0,431,431,125000,7,0,3,2089902801,431,431,1,1,1,1,1,0,0,0,0,0,0
4,0,4,0,4,432,432,4,2,12202,276,12,217,0,0,2,2,432,4194726671,-71,-71,38.3846865837538,-0.513212937943281,20,0,432,432,125000,7,0,3,4194726671,432,432,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,5,433,433,5,2,12273,266,13,16,0,0,2,2,433,4268482815,-77,-77,38.3846865837538,-0.513212937943281,20,0,433,433,125000,7,0,2,4268482815,433,433,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,434,434,6,85,2237,2,3,123,0,0,1,1,434,2304589721,-92,-92,38.38418726539637,-0.5101910233497621,10,0,434,434,125000,7,0,3,2304589721,434,434,1,1,1,1,1,0,0,0,0,0,0
7,0,7,0,7,435,435,7,2,12200,277,13,20,0,0,2,2,435,74788749,-111,-111,38.3846865837538,-0.513212937943281,20,0,435,435,125000,7,0,0,74788749,435,435,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,8,436,436,8,2,12274,278,13,12,0,0,2,2,436,108473813,-77,-77,38.3846865837538,-0.513212937943281,20,0,436,436,125000,7,0,4,108473813,436,436,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,437,437,9,2,12198,279,13,9,0,0,0,0,437,2416664431,-97,-97,38.385917659159134,-0.5170252919197084,20,0,437,437,125000,7,0,3,2416664431,437,437,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,10,438,438,10,2,12275,280,13,8,0,0,0,0,438,2567020494,-103,-103,38.385917659159134,-0.5170252919197084,20,0,438,438,125000,7,0,6,2567020494,438,438,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,11,439,439,11,2,12200,281,12,197,0,0,0,0,439,2571262127,-101,-101,38.385917659159134,-0.5170252919197084,20,0,439,439,125000,7,0,3,2571262127,439,439,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,440,440,2,85,2231,2,3,123,0,0,1,1,440,2684817159,-88,-88,38.38418726539637,-0.5101910233497621,10,0,440,440,125000,7,0,6,2684817159,440,440,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,441,441,3,85,2506,2,3,123,0,0,0,0,441,2690112070,-114,-114,38.385917659159134,-0.5170252919197084,20,0,441,441,125000,7,0,6,2690112070,441,441,1,1,1,1,1,0,0,0,0,0,0
12,0,12,0,12,442,442,12,2,12276,282,12,251,0,0,2,2,442,465609868,-115,-115,38.3846865837538,-0.513212937943281,20,0,442,442,125000,7,0,5,465609868,442,442,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,13,443,443,13,2,12202,283,13,24,0,0,0,0,443,2749326358,-103,-103,38.385917659159134,-0.5170252919197084,20,0,443,443,125000,7,0,6,2749326358,443,443,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,14,444,444,14,2,11340,284,13,25,0,0,3,3,444,1429669191,-86,-86,38.38473180809575,-0.5102983117103578,10,0,444,444,125000,7,0,3,1429669191,444,444,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,445,445,6,85,2238,2,3,123,0,0,2,2,445,622448507,-101,-101,38.3846865837538,-0.513212937943281,20,0,445,445,125000,7,0,6,622448507,445,445,1,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,446,446,0,2,11339,285,13,47,0,0,0,0,446,3026169295,-99,-99,38.385917659159134,-0.5170252919197084,20,0,446,446,125000,7,0,3,3026169295,446,446,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,447,447,1,2,12200,286,13,27,0,0,3,3,447,1824952609,-98,-98,38.38473180809575,-0.5102983117103578,10,0,447,447,125000,7,0,2,1824952609,447,447,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,448,448,2,85,2232,2,3,123,0,0,0,0,448,3285009366,-116,-116,38.385917659159134,-0.5170252919197084,20,0,448,448,125000,7,0,4,3285009366,448,448,1,1,1,1,1,0,0,0,0,0,0
