id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
313,correlation_ids_0,0.611328125,,,0.46,0.47,0.47,0.46,0.46,0.47,0.46,0.47,0.45,0.45,0.48,0.45,0.45,0.47,0.46,0.48,0.47,0.46,0.47,0.46,0.46,0.46,0.48,0.45,0.48,11.60,0.46,false
314,correlation_ids_0,0.61328125,,,0.45,0.48,0.46,0.45,0.46,0.46,0.48,0.47,0.46,0.45,0.47,0.44,0.47,0.47,0.45,0.46,0.46,0.47,0.46,0.46,0.46,0.45,0.47,0.45,0.48,11.54,0.46,false
315,correlation_ids_0,0.615234375,,,0.41,0.42,0.41,0.40,0.40,0.42,0.43,0.42,0.42,0.41,0.42,0.42,0.42,0.43,0.42,0.41,0.42,0.42,0.41,0.41,0.42,0.41,0.42,0.42,0.43,10.42,0.42,false
316,correlation_ids_0,0.6171875,,,0.46,0.48,0.49,0.47,0.48,0.48,0.49,0.48,0.48,0.48,0.48,0.47,0.49,0.47,0.49,0.49,0.48,0.47,0.47,0.47,0.48,0.46,0.49,0.47,0.48,11.95,0.48,false
317,correlation_ids_0,0.619140625,,,0.50,0.49,0.51,0.48,0.48,0.50,0.49,0.50,0.50,0.49,0.48,0.51,0.49,0.49,0.50,0.50,0.49,0.49,0.50,0.49,0.50,0.48,0.49,0.48,0.50,12.33,0.49,false
318,correlation_ids_0,0.62109375,,,0.43,0.44,0.42,0.43,0.43,0.44,0.44,0.43,0.43,0.43,0.45,0.43,0.43,0.44,0.44,0.43,0.43,0.43,0.42,0.44,0.42,0.43,0.42,0.43,0.44,10.80,0.43,false
319,correlation_ids_0,0.623046875,,,0.44,0.44,0.43,0.43,0.43,0.45,0.45,0.43,0.43,0.44,0.44,0.45,0.45,0.44,0.43,0.43,0.44,0.45,0.43,0.44,0.44,0.42,0.44,0.44,0.44,10.95,0.44,false
320,correlation_ids_0,0.625,,,0.49,0.49,0.48,0.49,0.48,0.49,0.50,0.48,0.48,0.50,0.50,0.51,0.50,0.50,0.48,0.48,0.48,0.50,0.49,0.48,0.48,0.49,0.50,0.49,0.49,12.25,0.49,false
321,correlation_ids_0,0.626953125,,,0.50,0.53,0.53,0.51,0.53,0.51,0.54,0.52,0.52,0.50,0.53,0.52,0.52,0.52,0.52,0.52,0.52,0.51,0.54,0.54,0.51,0.51,0.51,0.52,0.54,13.02,0.52,false
322,correlation_ids_0,0.62890625,,,0.53,0.50,0.50,0.51,0.49,0.50,0.50,0.49,0.50,0.51,0.50,0.50,0.52,0.48,0.51,0.49,0.51,0.52,0.52,0.49,0.51,0.50,0.50,0.51,0.50,12.59,0.50,false
323,correlation_ids_0,0.630859375,,,0.51,0.50,0.51,0.51,0.50,0.50,0.50,0.49,0.49,0.49,0.50,0.51,0.49,0.49,0.49,0.49,0.51,0.50,0.50,0.50,0.51,0.51,0.50,0.49,0.50,12.49,0.50,false
324,correlation_ids_0,0.6328125,,,0.48,0.50,0.50,0.50,0.49,0.49,0.50,0.50,0.49,0.49,0.50,0.50,0.49,0.49,0.49,0.51,0.50,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,12.34,0.49,false
325,correlation_ids_0,0.634765625,,,0.45,0.46,0.47,0.44,0.46,0.47,0.46,0.46,0.45,0.45,0.46,0.46,0.45,0.45,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.45,0.46,0.45,0.46,11.43,0.46,false
326,correlation_ids_0,0.63671875,,,0.44,0.44,0.44,0.46,0.44,0.45,0.45,0.45,0.44,0.43,0.45,0.43,0.44,0.43,0.45,0.44,0.45,0.45,0.44,0.44,0.45,0.44,0.44,0.43,0.46,11.08,0.44,false
327,correlation_ids_0,0.638671875,,,0.44,0.43,0.43,0.43,0.43,0.44,0.43,0.43,0.42,0.43,0.43,0.43,0.43,0.43,0.42,0.42,0.44,0.43,0.45,0.43,0.44,0.44,0.44,0.43,0.43,10.80,0.43,false
328,correlation_ids_0,0.640625,,,0.45,0.47,0.48,0.47,0.48,0.47,0.48,0.47,0.47,0.47,0.49,0.48,0.47,0.49,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.46,0.46,0.46,0.48,11.85,0.47,false
329,correlation_ids_0,0.642578125,,,0.43,0.41,0.42,0.43,0.43,0.43,0.43,0.42,0.41,0.42,0.41,0.43,0.41,0.43,0.42,0.42,0.43,0.42,0.43,0.42,0.43,0.41,0.43,0.42,0.44,10.58,0.42,false
330,correlation_ids_0,0.64453125,,,0.43,0.42,0.42,0.43,0.44,0.44,0.44,0.42,0.43,0.43,0.42,0.43,0.43,0.44,0.43,0.43,0.44,0.43,0.44,0.42,0.44,0.44,0.44,0.43,0.45,10.81,0.43,false
331,correlation_ids_0,0.646484375,,,0.42,0.42,0.42,0.42,0.43,0.42,0.43,0.41,0.42,0.42,0.41,0.42,0.41,0.43,0.43,0.41,0.43,0.42,0.43,0.42,0.44,0.42,0.42,0.42,0.43,10.55,0.42,false
332,correlation_ids_0,0.6484375,,,0.44,0.43,0.42,0.43,0.44,0.43,0.44,0.43,0.42,0.43,0.43,0.43,0.41,0.44,0.43,0.42,0.44,0.41,0.43,0.43,0.45,0.43,0.44,0.43,0.44,10.77,0.43,false
333,correlation_ids_0,0.650390625,,,0.41,0.41,0.40,0.40,0.40,0.41,0.41,0.41,0.40,0.40,0.41,0.39,0.41,0.42,0.40,0.39,0.39,0.41,0.40,0.40,0.39,0.41,0.41,0.40,0.42,10.10,0.40,false
334,correlation_ids_0,0.65234375,,,0.52,0.52,0.54,0.53,0.53,0.53,0.53,0.53,0.51,0.53,0.52,0.54,0.51,0.53,0.53,0.52,0.52,0.50,0.53,0.53,0.51,0.50,0.51,0.51,0.52,13.05,0.52,false
335,correlation_ids_0,0.654296875,,,0.45,0.46,0.46,0.44,0.46,0.46,0.47,0.46,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.47,11.39,0.46,false
336,correlation_ids_0,0.65625,,,0.48,0.48,0.46,0.48,0.48,0.47,0.49,0.48,0.47,0.49,0.48,0.48,0.48,0.49,0.48,0.46,0.48,0.48,0.48,0.48,0.49,0.47,0.48,0.48,0.50,11.99,0.48,false
337,correlation_ids_0,0.658203125,,,0.49,0.50,0.50,0.48,0.51,0.50,0.50,0.51,0.49,0.53,0.49,0.52,0.52,0.51,0.50,0.52,0.51,0.51,0.48,0.51,0.51,0.47,0.52,0.50,0.54,12.62,0.50,false
338,correlation_ids_0,0.66015625,,,0.50,0.50,0.49,0.50,0.50,0.50,0.51,0.48,0.48,0.52,0.50,0.51,0.51,0.50,0.51,0.51,0.50,0.52,0.51,0.49,0.49,0.50,0.52,0.51,0.51,12.57,0.50,false
339,correlation_ids_0,0.662109375,,,0.53,0.51,0.53,0.53,0.54,0.54,0.53,0.53,0.51,0.53,0.52,0.54,0.51,0.53,0.52,0.52,0.52,0.51,0.53,0.52,0.53,0.51,0.50,0.51,0.52,13.07,0.52,false
340,correlation_ids_0,0.6640625,,,0.55,0.53,0.53,0.53,0.55,0.54,0.54,0.56,0.54,0.53,0.54,0.54,0.54,0.54,0.54,0.54,0.56,0.54,0.55,0.55,0.53,0.56,0.56,0.53,0.55,13.57,0.54,false
341,correlation_ids_0,0.666015625,,,0.49,0.47,0.48,0.47,0.46,0.48,0.47,0.48,0.48,0.48,0.47,0.47,0.46,0.48,0.47,0.46,0.49,0.48,0.48,0.48,0.47,0.48,0.46,0.46,0.48,11.85,0.47,false
342,correlation_ids_0,0.66796875,,,0.44,0.46,0.46,0.45,0.45,0.46,0.46,0.46,0.46,0.45,0.46,0.46,0.46,0.46,0.46,0.45,0.46,0.45,0.45,0.46,0.46,0.44,0.45,0.45,0.46,11.38,0.46,false
343,correlation_ids_0,0.669921875,,,0.48,0.53,0.52,0.51,0.52,0.51,0.52,0.52,0.52,0.51,0.52,0.52,0.52,0.51,0.52,0.53,0.50,0.51,0.51,0.53,0.53,0.51,0.52,0.51,0.51,12.89,0.52,false
344,correlation_ids_0,0.671875,,,0.49,0.49,0.50,0.48,0.49,0.49,0.50,0.51,0.49,0.48,0.49,0.49,0.48,0.50,0.50,0.49,0.51,0.49,0.50,0.51,0.49,0.48,0.48,0.48,0.50,12.31,0.49,false
345,correlation_ids_0,0.673828125,,,0.43,0.43,0.43,0.42,0.43,0.43,0.44,0.42,0.43,0.42,0.42,0.43,0.43,0.43,0.44,0.43,0.43,0.43,0.44,0.44,0.43,0.44,0.43,0.43,0.44,10.77,0.43,false
346,correlation_ids_0,0.67578125,,,0.46,0.48,0.49,0.47,0.49,0.49,0.50,0.48,0.49,0.48,0.50,0.49,0.48,0.49,0.49,0.49,0.48,0.48,0.50,0.49,0.49,0.48,0.47,0.47,0.48,12.11,0.48,false
347,correlation_ids_0,0.677734375,,,0.44,0.44,0.44,0.43,0.43,0.44,0.44,0.44,0.43,0.44,0.43,0.43,0.44,0.44,0.44,0.44,0.45,0.41,0.45,0.41,0.45,0.44,0.45,0.43,0.44,10.92,0.44,false
348,correlation_ids_0,0.6796875,,,0.47,0.49,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.49,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.48,0.48,0.48,0.48,11.98,0.48,false
349,correlation_ids_0,0.681640625,,,0.41,0.40,0.40,0.40,0.40,0.41,0.41,0.40,0.40,0.40,0.39,0.41,0.41,0.41,0.41,0.40,0.41,0.40,0.41,0.40,0.40,0.41,0.40,0.41,0.41,10.11,0.40,false
350,correlation_ids_0,0.68359375,,,0.46,0.46,0.45,0.43,0.44,0.45,0.45,0.45,0.44,0.45,0.45,0.44,0.46,0.46,0.44,0.44,0.45,0.45,0.46,0.46,0.44,0.45,0.43,0.45,0.46,11.22,0.45,false
351,correlation_ids_0,0.685546875,,,0.45,0.46,0.44,0.43,0.44,0.46,0.44,0.45,0.43,0.44,0.44,0.44,0.45,0.46,0.44,0.44,0.45,0.44,0.47,0.46,0.44,0.44,0.43,0.43,0.45,11.12,0.44,false
352,correlation_ids_0,0.6875,,,0.46,0.47,0.48,0.47,0.47,0.47,0.48,0.47,0.48,0.47,0.48,0.47,0.48,0.47,0.47,0.49,0.46,0.47,0.47,0.48,0.47,0.46,0.47,0.47,0.48,11.81,0.47,false
353,correlation_ids_0,0.689453125,,,0.45,0.46,0.47,0.45,0.46,0.47,0.47,0.46,0.46,0.46,0.48,0.46,0.46,0.46,0.47,0.47,0.46,0.47,0.47,0.46,0.47,0.45,0.46,0.46,0.47,11.58,0.46,false
354,correlation_ids_0,0.69140625,,,0.43,0.42,0.42,0.41,0.41,0.42,0.43,0.41,0.42,0.42,0.42,0.42,0.42,0.43,0.41,0.42,0.43,0.41,0.43,0.42,0.43,0.41,0.43,0.41,0.43,10.51,0.42,false
355,correlation_ids_0,0.693359375,,,0.45,0.47,0.45,0.47,0.46,0.46,0.46,0.44,0.46,0.46,0.46,0.46,0.45,0.46,0.46,0.44,0.45,0.46,0.46,0.45,0.46,0.45,0.47,0.47,0.47,11.45,0.46,false
356,correlation_ids_0,0.6953125,,,0.53,0.52,0.52,0.52,0.54,0.54,0.54,0.52,0.53,0.54,0.54,0.55,0.53,0.53,0.53,0.51,0.52,0.55,0.53,0.51,0.53,0.55,0.53,0.55,0.53,13.29,0.53,false
357,correlation_ids_0,0.697265625,,,0.53,0.53,0.53,0.54,0.53,0.54,0.54,0.53,0.51,0.53,0.55,0.54,0.53,0.53,0.53,0.54,0.54,0.52,0.52,0.51,0.53,0.51,0.51,0.52,0.53,13.22,0.53,false
358,correlation_ids_0,0.69921875,,,0.52,0.50,0.50,0.51,0.51,0.51,0.51,0.53,0.50,0.50,0.50,0.52,0.51,0.52,0.51,0.51,0.51,0.53,0.52,0.51,0.52,0.52,0.52,0.51,0.51,12.81,0.51,false
359,correlation_ids_0,0.701171875,,,0.51,0.50,0.50,0.52,0.50,0.50,0.50,0.51,0.48,0.49,0.51,0.50,0.49,0.51,0.49,0.48,0.50,0.51,0.51,0.50,0.51,0.52,0.50,0.50,0.49,12.53,0.50,false
360,correlation_ids_0,0.703125,,,0.51,0.53,0.52,0.52,0.51,0.52,0.53,0.52,0.52,0.52,0.52,0.52,0.51,0.52,0.52,0.53,0.52,0.51,0.52,0.52,0.51,0.50,0.51,0.52,0.51,12.94,0.52,false
361,correlation_ids_0,0.705078125,,,0.46,0.47,0.49,0.47,0.47,0.46,0.48,0.48,0.47,0.46,0.48,0.46,0.47,0.48,0.47,0.49,0.47,0.47,0.47,0.48,0.47,0.47,0.48,0.46,0.47,11.80,0.47,false
362,correlation_ids_0,0.70703125,,,0.44,0.44,0.44,0.45,0.42,0.44,0.43,0.43,0.43,0.44,0.43,0.45,0.44,0.43,0.44,0.43,0.45,0.44,0.45,0.42,0.44,0.45,0.44,0.44,0.44,10.95,0.44,false
363,correlation_ids_0,0.708984375,,,0.49,0.48,0.49,0.47,0.48,0.48,0.47,0.48,0.48,0.48,0.49,0.46,0.47,0.48,0.48,0.48,0.48,0.49,0.50,0.48,0.48,0.48,0.47,0.48,0.47,11.99,0.48,false
364,correlation_ids_0,0.7109375,,,0.47,0.50,0.51,0.48,0.50,0.50,0.52,0.49,0.48,0.48,0.51,0.50,0.50,0.50,0.50,0.51,0.48,0.50,0.50,0.51,0.49,0.50,0.49,0.48,0.49,12.39,0.50,false
365,correlation_ids_0,0.712890625,,,0.51,0.49,0.51,0.50,0.50,0.50,0.51,0.51,0.51,0.50,0.51,0.51,0.52,0.50,0.50,0.51,0.50,0.52,0.51,0.49,0.51,0.53,0.50,0.51,0.51,12.67,0.51,false
366,correlation_ids_0,0.71484375,,,0.46,0.46,0.46,0.47,0.49,0.47,0.46,0.46,0.47,0.46,0.46,0.45,0.45,0.46,0.48,0.47,0.46,0.47,0.46,0.48,0.47,0.46,0.46,0.46,0.47,11.62,0.46,false
367,correlation_ids_0,0.716796875,,,0.42,0.41,0.41,0.42,0.41,0.41,0.41,0.42,0.41,0.42,0.41,0.42,0.41,0.41,0.42,0.41,0.43,0.42,0.42,0.39,0.42,0.42,0.41,0.41,0.42,10.36,0.41,false
368,correlation_ids_0,0.71875,,,0.48,0.48,0.48,0.46,0.48,0.46,0.48,0.46,0.47,0.46,0.47,0.47,0.47,0.49,0.46,0.46,0.49,0.48,0.48,0.48,0.48,0.47,0.46,0.46,0.48,11.81,0.47,false
369,correlation_ids_0,0.720703125,,,0.47,0.48,0.47,0.47,0.48,0.46,0.47,0.48,0.46,0.48,0.47,0.46,0.47,0.48,0.46,0.47,0.47,0.47,0.48,0.47,0.46,0.49,0.47,0.47,0.48,11.79,0.47,false
370,correlation_ids_0,0.72265625,,,0.48,0.49,0.49,0.49,0.48,0.48,0.49,0.49,0.48,0.48,0.50,0.47,0.48,0.49,0.49,0.49,0.46,0.48,0.49,0.50,0.48,0.48,0.49,0.48,0.49,12.12,0.48,false
371,correlation_ids_0,0.724609375,,,0.48,0.48,0.50,0.48,0.49,0.49,0.50,0.49,0.48,0.47,0.50,0.48,0.50,0.52,0.50,0.50,0.48,0.49,0.50,0.50,0.49,0.50,0.49,0.47,0.49,12.27,0.49,false
372,correlation_ids_0,0.7265625,,,0.44,0.44,0.44,0.43,0.43,0.45,0.44,0.41,0.43,0.43,0.44,0.43,0.43,0.45,0.43,0.42,0.45,0.45,0.44,0.42,0.44,0.44,0.43,0.44,0.44,10.89,0.44,false
373,correlation_ids_0,0.728515625,,,0.45,0.45,0.44,0.46,0.47,0.45,0.47,0.44,0.45,0.46,0.45,0.45,0.44,0.45,0.45,0.45,0.46,0.46,0.47,0.44,0.46,0.46,0.46,0.45,0.45,11.34,0.45,false
374,correlation_ids_0,0.73046875,,,0.50,0.49,0.50,0.49,0.52,0.52,0.52,0.50,0.50,0.50,0.50,0.49,0.50,0.51,0.49,0.49,0.51,0.52,0.51,0.50,0.49,0.51,0.49,0.51,0.50,12.56,0.50,false
375,correlation_ids_0,0.732421875,,,0.50,0.50,0.52,0.52,0.51,0.51,0.52,0.52,0.50,0.52,0.53,0.51,0.51,0.52,0.52,0.52,0.52,0.50,0.51,0.50,0.51,0.50,0.50,0.49,0.51,12.77,0.51,false
376,correlation_ids_0,0.734375,,,0.53,0.52,0.54,0.55,0.54,0.52,0.53,0.54,0.54,0.53,0.53,0.53,0.53,0.52,0.54,0.54,0.53,0.53,0.54,0.55,0.53,0.53,0.53,0.54,0.53,13.34,0.53,false
377,correlation_ids_0,0.736328125,,,0.47,0.48,0.48,0.47,0.48,0.47,0.49,0.48,0.48,0.48,0.49,0.49,0.49,0.48,0.48,0.49,0.47,0.48,0.48,0.49,0.48,0.47,0.48,0.48,0.49,12.02,0.48,false
378,correlation_ids_0,0.73828125,,,0.49,0.50,0.50,0.49,0.49,0.49,0.50,0.51,0.49,0.50,0.50,0.51,0.49,0.50,0.50,0.51,0.49,0.49,0.50,0.49,0.50,0.48,0.50,0.49,0.50,12.41,0.50,false
379,correlation_ids_0,0.740234375,,,0.45,0.45,0.44,0.46,0.44,0.47,0.46,0.44,0.45,0.46,0.45,0.45,0.46,0.45,0.46,0.45,0.46,0.46,0.46,0.47,0.46,0.46,0.46,0.44,0.46,11.37,0.45,false
380,correlation_ids_0,0.7421875,,,0.45,0.44,0.44,0.44,0.43,0.45,0.43,0.43,0.43,0.44,0.44,0.44,0.43,0.43,0.44,0.43,0.44,0.43,0.44,0.41,0.44,0.44,0.43,0.43,0.43,10.88,0.44,false
381,correlation_ids_0,0.744140625,,,0.48,0.51,0.51,0.50,0.50,0.49,0.53,0.50,0.49,0.49,0.52,0.50,0.50,0.50,0.50,0.50,0.49,0.50,0.51,0.51,0.51,0.50,0.51,0.49,0.50,12.54,0.50,false
382,correlation_ids_0,0.74609375,,,0.47,0.48,0.47,0.47,0.49,0.47,0.48,0.47,0.47,0.48,0.47,0.46,0.48,0.49,0.46,0.47,0.47,0.48,0.48,0.47,0.48,0.47,0.47,0.47,0.48,11.85,0.47,false
383,correlation_ids_0,0.748046875,,,0.46,0.47,0.47,0.45,0.47,0.47,0.46,0.47,0.48,0.47,0.47,0.45,0.45,0.47,0.46,0.47,0.47,0.46,0.48,0.46,0.47,0.47,0.46,0.46,0.47,11.64,0.47,false
384,correlation_ids_0,0.75,,,0.43,0.44,0.43,0.43,0.43,0.44,0.44,0.42,0.43,0.44,0.44,0.43,0.44,0.44,0.43,0.42,0.43,0.43,0.44,0.43,0.44,0.44,0.43,0.44,0.44,10.85,0.43,false
385,correlation_ids_0,0.751953125,,,0.47,0.50,0.49,0.46,0.48,0.47,0.49,0.48,0.47,0.48,0.47,0.47,0.46,0.50,0.48,0.47,0.47,0.47,0.48,0.48,0.48,0.47,0.48,0.47,0.48,11.92,0.48,false
386,correlation_ids_0,0.75390625,,,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.42,0.42,0.43,0.43,0.40,0.42,0.43,0.43,0.41,0.42,0.43,0.42,0.41,0.42,0.43,0.41,0.42,0.44,10.54,0.42,false
387,correlation_ids_0,0.755859375,,,0.46,0.47,0.48,0.47,0.47,0.47,0.48,0.47,0.46,0.47,0.47,0.47,0.48,0.47,0.47,0.48,0.45,0.47,0.47,0.48,0.47,0.46,0.47,0.46,0.47,11.74,0.47,false
388,correlation_ids_0,0.7578125,,,0.47,0.49,0.50,0.47,0.48,0.49,0.49,0.48,0.47,0.47,0.48,0.49,0.49,0.49,0.47,0.49,0.47,0.48,0.49,0.48,0.48,0.47,0.48,0.47,0.49,12.03,0.48,false
389,correlation_ids_0,0.759765625,,,0.50,0.51,0.48,0.47,0.49,0.47,0.49,0.49,0.49,0.50,0.50,0.48,0.49,0.51,0.48,0.49,0.50,0.51,0.50,0.50,0.49,0.50,0.49,0.49,0.50,12.32,0.49,false
390,correlation_ids_0,0.76171875,,,0.51,0.51,0.51,0.49,0.50,0.51,0.51,0.49,0.50,0.51,0.52,0.51,0.51,0.50,0.51,0.51,0.51,0.52,0.50,0.49,0.49,0.51,0.51,0.51,0.49,12.63,0.51,false
391,correlation_ids_0,0.763671875,,,0.49,0.53,0.53,0.51,0.53,0.51,0.55,0.51,0.51,0.51,0.54,0.52,0.53,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.51,0.51,12.99,0.52,false
392,correlation_ids_0,0.765625,,,0.55,0.52,0.55,0.54,0.54,0.54,0.53,0.52,0.54,0.55,0.54,0.52,0.54,0.53,0.55,0.53,0.53,0.56,0.54,0.53,0.53,0.54,0.55,0.53,0.52,13.42,0.54,false
393,correlation_ids_0,0.767578125,,,0.52,0.49,0.50,0.51,0.50,0.50,0.51,0.50,0.49,0.50,0.51,0.51,0.50,0.50,0.50,0.50,0.52,0.52,0.51,0.50,0.52,0.50,0.52,0.50,0.50,12.63,0.51,false
394,correlation_ids_0,0.76953125,,,0.47,0.48,0.49,0.47,0.47,0.47,0.49,0.48,0.48,0.47,0.50,0.48,0.49,0.48,0.49,0.49,0.47,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.47,11.99,0.48,false
395,correlation_ids_0,0.771484375,,,0.52,0.52,0.53,0.52,0.53,0.51,0.53,0.54,0.51,0.53,0.53,0.55,0.52,0.53,0.52,0.54,0.52,0.52,0.53,0.52,0.52,0.50,0.51,0.51,0.52,13.08,0.52,false
396,correlation_ids_0,0.7734375,,,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.43,0.45,0.45,0.46,0.45,0.46,0.45,0.45,0.46,0.45,0.47,0.46,0.46,0.46,0.45,0.46,0.44,0.46,11.34,0.45,false
397,correlation_ids_0,0.775390625,,,0.47,0.47,0.46,0.47,0.47,0.46,0.45,0.46,0.45,0.45,0.47,0.47,0.47,0.46,0.46,0.45,0.46,0.45,0.47,0.45,0.47,0.47,0.46,0.46,0.46,11.54,0.46,false
398,correlation_ids_0,0.77734375,,,0.54,0.53,0.55,0.54,0.55,0.55,0.54,0.54,0.52,0.54,0.55,0.56,0.53,0.55,0.55,0.55,0.53,0.54,0.54,0.53,0.53,0.54,0.53,0.54,0.54,13.51,0.54,false
399,correlation_ids_0,0.779296875,,,0.50,0.49,0.50,0.49,0.51,0.50,0.52,0.50,0.50,0.50,0.51,0.51,0.51,0.50,0.51,0.50,0.50,0.52,0.50,0.49,0.49,0.51,0.50,0.51,0.51,12.58,0.50,false
400,correlation_ids_0,0.78125,,,0.45,0.45,0.46,0.44,0.48,0.47,0.46,0.46,0.45,0.45,0.45,0.47,0.45,0.46,0.45,0.44,0.46,0.44,0.46,0.45,0.46,0.45,0.46,0.46,0.45,11.38,0.46,false
401,correlation_ids_0,0.783203125,,,0.42,0.42,0.42,0.41,0.43,0.42,0.43,0.41,0.43,0.42,0.42,0.42,0.41,0.43,0.43,0.42,0.42,0.42,0.43,0.42,0.42,0.42,0.42,0.42,0.42,10.53,0.42,false
402,correlation_ids_0,0.78515625,,,0.44,0.45,0.43,0.43,0.45,0.43,0.45,0.44,0.45,0.45,0.44,0.44,0.44,0.44,0.43,0.43,0.44,0.44,0.45,0.44,0.44,0.44,0.46,0.45,0.43,11.03,0.44,false
403,correlation_ids_0,0.787109375,,,0.46,0.48,0.46,0.46,0.47,0.46,0.49,0.46,0.47,0.47,0.48,0.46,0.48,0.47,0.47,0.45,0.47,0.47,0.48,0.45,0.46,0.46,0.49,0.48,0.46,11.71,0.47,false
404,correlation_ids_0,0.7890625,,,0.55,0.56,0.57,0.55,0.55,0.54,0.56,0.56,0.54,0.56,0.55,0.56,0.55,0.56,0.56,0.57,0.54,0.55,0.56,0.55,0.54,0.54,0.55,0.55,0.54,13.81,0.55,false
405,correlation_ids_0,0.791015625,,,0.48,0.49,0.50,0.48,0.47,0.48,0.47,0.49,0.47,0.48,0.49,0.49,0.49,0.49,0.49,0.48,0.47,0.48,0.47,0.48,0.46,0.47,0.46,0.48,0.47,11.98,0.48,false
406,correlation_ids_0,0.79296875,,,0.43,0.42,0.43,0.41,0.42,0.43,0.43,0.43,0.42,0.43,0.43,0.42,0.41,0.43,0.42,0.42,0.45,0.42,0.43,0.41,0.43,0.44,0.42,0.43,0.44,10.65,0.43,false
407,correlation_ids_0,0.794921875,,,0.47,0.49,0.46,0.47,0.49,0.46,0.49,0.47,0.48,0.47,0.47,0.48,0.49,0.48,0.47,0.46,0.49,0.47,0.48,0.46,0.47,0.47,0.48,0.49,0.47,11.88,0.48,false
408,correlation_ids_0,0.796875,,,0.53,0.52,0.53,0.51,0.53,0.52,0.53,0.51,0.53,0.54,0.53,0.52,0.52,0.52,0.55,0.52,0.52,0.54,0.52,0.50,0.52,0.53,0.54,0.53,0.53,13.14,0.53,false
409,correlation_ids_0,0.798828125,,,0.49,0.49,0.50,0.49,0.49,0.49,0.48,0.50,0.48,0.50,0.51,0.51,0.50,0.50,0.50,0.50,0.47,0.50,0.49,0.50,0.49,0.48,0.49,0.48,0.49,12.32,0.49,false
410,correlation_ids_0,0.80078125,,,0.53,0.53,0.53,0.52,0.53,0.52,0.52,0.52,0.52,0.52,0.53,0.52,0.54,0.52,0.52,0.53,0.53,0.53,0.54,0.52,0.53,0.54,0.54,0.53,0.52,13.18,0.53,false
411,correlation_ids_0,0.802734375,,,0.49,0.51,0.50,0.51,0.48,0.50,0.50,0.50,0.49,0.48,0.50,0.48,0.50,0.49,0.49,0.49,0.51,0.51,0.50,0.47,0.50,0.50,0.50,0.49,0.49,12.38,0.50,false
412,correlation_ids_0,0.8046875,,,0.47,0.48,0.48,0.48,0.46,0.47,0.48,0.49,0.46,0.48,0.49,0.49,0.48,0.48,0.48,0.48,0.46,0.48,0.48,0.47,0.48,0.47,0.47,0.48,0.47,11.91,0.48,false
413,correlation_ids_0,0.806640625,,,0.47,0.49,0.50,0.50,0.48,0.48,0.49,0.49,0.48,0.49,0.49,0.48,0.48,0.48,0.49,0.49,0.46,0.49,0.48,0.50,0.49,0.49,0.49,0.48,0.48,12.14,0.49,false
414,correlation_ids_0,0.80859375,,,0.51,0.52,0.54,0.51,0.52,0.53,0.50,0.52,0.51,0.51,0.54,0.51,0.52,0.51,0.53,0.51,0.53,0.51,0.51,0.52,0.51,0.51,0.51,0.52,0.50,12.91,0.52,false
415,correlation_ids_0,0.810546875,,,0.44,0.44,0.44,0.44,0.44,0.47,0.44,0.44,0.44,0.45,0.44,0.44,0.45,0.44,0.44,0.44,0.46,0.43,0.45,0.42,0.45,0.45,0.44,0.45,0.43,11.07,0.44,false
416,correlation_ids_0,0.8125,,,0.49,0.53,0.53,0.51,0.51,0.52,0.54,0.52,0.51,0.51,0.53,0.53,0.52,0.52,0.53,0.53,0.50,0.52,0.53,0.52,0.52,0.52,0.53,0.50,0.52,12.99,0.52,false
417,correlation_ids_0,0.814453125,,,0.44,0.44,0.43,0.44,0.44,0.45,0.43,0.44,0.45,0.44,0.43,0.43,0.43,0.44,0.44,0.44,0.45,0.43,0.45,0.42,0.45,0.44,0.43,0.44,0.44,10.96,0.44,false
418,correlation_ids_0,0.81640625,,,0.46,0.47,0.47,0.46,0.47,0.48,0.46,0.47,0.47,0.48,0.47,0.45,0.47,0.47,0.47,0.47,0.46,0.48,0.47,0.46,0.46,0.47,0.46,0.47,0.46,11.68,0.47,false
419,correlation_ids_0,0.818359375,,,0.42,0.43,0.42,0.44,0.43,0.44,0.43,0.42,0.44,0.42,0.43,0.43,0.43,0.42,0.43,0.42,0.44,0.43,0.44,0.41,0.43,0.43,0.44,0.44,0.43,10.74,0.43,false
