uplink_message.settings.data_rate.lora.bandwidth,uplink_message.settings.data_rate.lora.spreading_factor,uplink_message.settings.data_rate.lora.coding_rate,uplink_message.settings.frequency,uplink_message.settings.timestamp,uplink_message.settings.time,uplink_message.version_ids.brand_id,uplink_message.version_ids.model_id,uplink_message.version_ids.hardware_version,uplink_message.version_ids.firmware_version,uplink_message.version_ids.band_id,uplink_message.network_ids.net_id,uplink_message.network_ids.ns_id,uplink_message.network_ids.tenant_id,uplink_message.network_ids.cluster_id,uplink_message.network_ids.cluster_address,received_at
125000,7,0,0,0.9471778823837427,0.96875,0,0,0,0,0,0,0,0,0,0,0.96875
125000,7,0,1,0.47446574468920305,0.970703125,0,0,0,0,0,0,0,0,0,0,0.970703125
125000,7,0,1,0.9487704287364909,0.97265625,0,0,0,0,0,0,0,0,0,0,0.97265625
125000,7,0,0.8571428571428571,0.984616937074681,0.974609375,1,1,1,1,0,0,0,0,0,0,0.974609375
125000,7,0,1,0.5395250185660646,0.9765625,0,0,0,0,0,0,0,0,0,0,0.9765625
125000,7,0,0.8571428571428571,0.5686544778973044,0.978515625,0,0,0,0,0,0,0,0,0,0,0.978515625
125000,7,0,0.5714285714285714,0.6010038397995496,0.98046875,1,1,1,1,0,0,0,0,0,0,0.98046875
125000,7,0,0.5714285714285714,0.06584091354146994,0.982421875,1,1,1,1,0,0,0,0,0,0,0.982421875
125000,7,0,0.8571428571428571,0.6231821726919696,0.984375,0,0,0,0,0,0,0,0,0,0,0.984375
125000,7,0,0.5714285714285714,0.10411447383349688,0.986328125,0,0,0,0,0,0,0,0,0,0,0.986328125
125000,7,0,0.5714285714285714,0.652701562871466,0.98828125,1,1,1,1,0,0,0,0,0,0,0.98828125
125000,7,0,0.2857142857142857,0.12791298784992633,0.990234375,0,0,0,0,0,0,0,0,0,0,0.990234375
125000,7,0,0.14285714285714285,0.1358258554231901,0.9921875,0,0,0,0,0,0,0,0,0,0,0.9921875
125000,7,0,0.8571428571428571,0.14195549596992074,0.994140625,0,0,0,0,0,0,0,0,0,0,0.994140625
125000,7,0,0.7142857142857143,0.17721782697880664,0.99609375,0,0,0,0,0,0,0,0,0,0,0.99609375
125000,7,0,0.5714285714285714,0.17828754659520282,0.998046875,0,0,0,0,0,0,0,0,0,0,0.998046875
125000,7,0,1,0.7420647205102006,1,1,1,1,1,0,0,0,0,0,0,1
