month,day,hour,min,n_p,i_uiip,p_uiip,truth
2,7,19,45,0.395,136.31,20.03,0
2,7,20,0,0.365,132.84,20.46,0
2,7,21,15,0.26,156.13,20.63,0
2,7,22,15,0.25,193.5,21.39,0
2,8,5,30,1.624,278.3,21.5,0
2,8,6,30,1.66,179.65,20.88,0
2,8,6,45,1.652,117.03,20.05,0
2,8,7,0,1.62,109.05,19.43,0
2,8,8,0,1.432,108.36,19.48,0
2,8,8,15,1.386,108.56,19.93,0
2,8,8,45,1.301,109.34,19.52,0
2,8,10,0,1.099,110.02,18.7,0
2,8,10,15,1.055,112.03,17.41,0
2,8,11,30,0.841,174.07,21.03,0
2,8,12,15,0.8,222.38,21.63,0
2,8,13,45,0.756,227.88,21.71,0
2,8,14,30,0.745,220.37,21.86,0
2,8,18,30,0.591,124.58,20.36,0
2,8,20,0,0.36,101.04,19.18,0
2,8,20,15,0.319,91.62,19.39,0
2,9,0,0,0.506,353.29,21.58,0
2,9,0,15,0.555,375.96,21.74,0
2,9,1,45,0.857,370.01,22.34,0
2,9,2,0,0.909,387.9,23.73,0
2,9,4,30,1.666,421.08,24.23,0
2,9,6,15,1.81,221.32,21.39,0
2,9,6,30,1.81,191.89,21.76,0
2,9,7,0,1.785,118.49,19.6,0
2,9,9,30,1.393,113.75,19.63,0
2,9,10,15,1.229,86.65,18.23,0
2,9,11,0,1.07,151.56,20.7,0
2,9,12,30,0.979,206.02,21.61,0
2,9,14,15,0.845,97.99,19.6,0
2,9,15,0,0.746,123.65,20.03,0
2,9,17,0,0.507,104.8,19.94,0
2,9,17,15,0.474,107.42,20.5,0
2,9,17,45,0.422,124.13,20.27,0
2,9,18,0,0.397,124.76,19.99,0
2,9,18,15,0.366,123.48,20.12,0
2,9,18,30,0.34,116.18,20.12,0
2,9,21,0,0.259,198.78,21.68,0
2,9,22,30,0.255,165.18,21.22,0
2,10,1,30,0.919,289.9,19.7,0
2,10,3,15,1.326,282.01,18.1,0
2,10,4,15,1.507,244.28,17.07,0
2,10,8,0,1.496,169.57,20.69,0
2,10,9,0,1.431,188.71,21.12,0
2,10,9,30,1.398,189.54,21.2,0
2,10,10,0,1.369,190.01,20.8,0
2,10,11,0,1.284,189.85,20.71,0
2,10,12,30,1.177,227.43,21.43,0
2,10,14,30,1.093,170.41,20.95,0
2,10,16,30,0.895,178.76,21.09,0
2,10,17,0,0.86,178.34,21.23,0
2,10,17,30,0.825,181.18,21.02,0
2,10,18,45,0.781,225.2,21.94,0
2,10,19,0,0.781,228.52,21.61,0
2,10,19,30,0.78,223.72,21.41,0
2,10,20,0,0.781,231.25,21.01,0
2,10,20,30,0.777,204.91,21.89,0
2,10,21,0,0.775,213.2,21.45,0
2,10,21,15,0.776,188.59,21.12,0
2,10,21,45,0.773,178.96,21.4,0
2,10,22,0,0.772,175.26,21.16,0
2,10,23,0,0.801,345.47,22.83,0
2,10,23,30,0.971,382.24,24.66,0
2,11,0,30,1.281,384.28,21.69,0
2,11,1,30,1.538,384.26,21.61,0
2,11,1,45,1.601,381.1,21.73,0
2,11,2,45,1.859,366.17,21.62,0
2,11,4,15,2.242,373.38,21.56,0
2,11,4,45,2.368,373.96,21.77,0
2,11,5,15,2.493,379.77,21.59,0
2,11,5,45,2.599,239.88,19.96,0
2,11,9,0,2.107,93.98,19.03,0
2,11,9,15,2.052,94.73,19,0
2,11,11,15,1.576,163.75,20.54,0
2,11,12,15,1.443,127.94,19.56,0
2,11,13,30,1.232,132.42,19.71,0
2,11,14,30,1.073,137.69,20.06,0
2,11,15,30,0.929,160.31,20.65,0
2,11,19,30,0.8,208.92,21.9,0
2,11,21,0,0.77,214.92,21.65,0
2,11,21,15,0.77,195.89,21.73,0
2,11,21,45,0.77,174.65,20.48,0
2,12,0,30,1.227,342.15,22.74,0
2,12,1,30,1.517,336.19,22.73,0
2,12,2,15,1.738,334.91,23.71,0
2,12,4,15,2.337,373.07,26.36,0
2,12,5,0,2.591,377.03,26.78,0
2,12,7,0,2.821,178.88,20.48,0
2,12,8,0,2.694,124.39,17.77,0
2,12,8,15,2.643,102.71,17.15,0
2,12,9,45,2.249,97.42,18.14,0
2,12,10,0,2.181,126.28,18.51,0
2,12,10,45,2.033,148.76,19.73,0
2,12,12,45,1.658,153.56,20.14,0
2,12,15,0,1.296,111.01,17.65,0
2,12,18,15,0.849,160.19,20.71,0
2,12,18,30,0.832,161.12,20.82,0
2,12,20,0,0.701,157.38,20.76,0
2,12,21,30,0.6,202.09,21.75,0
2,12,22,0,0.6,212.27,21.46,0
2,12,22,15,0.6,218.74,21.78,0
2,12,23,30,0.757,364.5,23.71,0
2,12,23,45,0.831,349.09,23.76,0
2,13,0,15,0.979,374.57,25.8,0
2,13,1,45,1.437,349.2,25.76,0
2,13,2,0,1.513,350.14,25.8,0
2,13,5,0,2.564,403.41,25.75,0
2,13,5,15,2.661,405.56,25.8,0
2,13,5,30,2.757,391.6,24.1,0
2,13,7,45,2.718,106.27,19.43,0
2,13,8,45,2.518,105.86,18.48,0
2,13,9,0,2.457,103.86,19.28,0
2,13,10,30,2.199,231.73,21.51,0
2,13,11,30,2.115,231.79,21.65,0
2,13,12,30,2.056,233.74,21.84,0
2,13,13,30,2.003,231.99,21.71,0
2,13,14,45,1.829,126.5,19.65,0
2,13,18,30,1.371,110.37,19.77,0
2,13,19,45,1.167,124.87,20.19,0
2,13,20,15,1.105,180.94,21.18,0
2,13,20,30,1.09,184.27,21.35,0
2,13,22,30,1.04,161.97,21.28,0
2,13,23,30,1.173,327.54,22.68,0
2,14,2,0,1.755,359.98,24.75,0
2,14,2,45,1.947,369.46,24.77,0
2,14,4,0,2.324,398.2,24.62,0
2,14,4,15,2.397,406.97,24.68,0
2,14,4,30,2.469,399.08,24.88,0
2,14,4,45,2.547,394.48,24.65,0
2,14,5,15,2.694,415.91,24.7,0
2,14,7,0,2.77,122.59,20.08,0
2,14,12,45,1.653,100.24,19.73,0
2,14,13,0,1.611,103.22,19.58,0
2,14,14,15,1.398,116.55,19.78,0
2,14,15,45,1.31,204.81,21.71,0
2,14,16,30,1.31,189.4,20.84,0
2,14,17,0,1.304,124.64,19.24,0
2,14,18,45,1.05,106.21,19.08,0
2,14,19,0,1.015,106.16,19.76,0
2,14,19,45,0.899,106.84,19.22,0
2,14,20,45,0.729,137.42,20.65,0
2,15,0,0,1.065,375.1,22.24,0
2,15,1,15,1.467,361.37,22.74,0
2,15,4,15,2.395,338.31,21.18,0
2,15,5,45,2.778,235.7,21.1,0
2,15,10,45,2.04,147.88,18.78,0
2,15,11,0,1.993,139.59,18.68,0
2,15,12,30,1.721,108.88,18.61,0
2,15,14,30,1.372,141.5,20.54,0
2,15,16,0,1.33,206.94,20.74,0
2,15,16,15,1.33,203.01,20.73,0
2,15,16,30,1.325,182.66,20.93,0
2,15,18,30,1.029,105.99,17.18,0
2,15,18,45,0.981,101.73,19.69,0
2,15,20,45,0.71,219,21.86,0
2,15,21,30,0.709,213.71,21.77,0
2,16,1,0,1.261,443.59,25.5,0
2,16,2,0,1.507,451.64,25.29,0
2,16,3,0,1.807,434.05,25.55,0
2,16,3,15,1.883,408.78,25.82,0
2,16,3,45,2.037,386.87,25.87,0
2,16,4,15,2.183,430.26,25.74,0
2,16,6,15,2.61,260.5,21.72,0
2,16,7,0,2.569,90.59,17.26,0
2,16,7,15,2.489,91.06,16.47,0
2,16,7,30,2.404,88.9,17.85,0
2,16,8,15,2.204,89.04,17.69,0
2,16,8,30,2.136,88.91,17.63,0
2,16,8,45,2.064,105.85,17.76,0
2,16,9,30,1.87,97.32,18.61,0
2,16,9,45,1.809,101.06,19.23,0
2,16,10,0,1.755,121.53,19.65,0
2,16,12,15,1.403,166.71,20.84,0
2,16,13,30,1.249,166.42,20.77,0
2,16,14,0,1.188,168.56,20.71,0
2,16,14,30,1.134,156.89,20.81,0
2,16,14,45,1.105,157.21,20.65,0
2,16,19,30,0.565,116.17,17.86,0
2,16,20,30,0.501,217.76,21.77,0
2,16,21,0,0.5,212.06,21.83,0
2,16,21,45,0.5,182.22,21.12,0
2,16,23,15,0.598,359.02,22.88,0
2,17,1,30,1.267,371.59,25.24,0
2,17,4,45,2.406,396.95,25.29,0
2,17,8,0,2.395,122.61,19.16,0
2,17,9,0,2.128,120.99,18.95,0
2,17,10,30,1.77,193.28,20.73,0
2,17,11,30,1.635,228.33,21.59,0
2,17,12,0,1.595,230.86,21.59,0
2,17,12,30,1.559,224.12,21.77,0
2,17,21,15,0.767,153.92,20.76,0
2,17,22,30,0.7,167.12,20.99,0
2,17,23,15,0.799,371.28,23.37,0
2,18,0,15,1.079,436.51,24.24,0
2,18,0,45,1.215,429.74,24.16,0
2,18,1,45,1.486,439.96,24.77,0
2,18,3,30,1.965,377.12,23.84,0
2,18,5,0,2.369,419.07,24.09,0
2,18,5,15,2.435,410.29,24.18,0
2,18,5,30,2.502,386.52,24.29,0
2,18,6,30,2.531,219.57,21.86,0
2,18,7,0,2.506,110.75,16.27,0
2,18,8,0,2.233,120.04,19.14,0
2,18,11,0,1.494,187.97,21.13,0
2,18,12,30,1.359,192.1,21.26,0
2,18,15,45,1.229,167.91,20.75,0
2,18,16,0,1.203,165.17,20.8,0
2,18,17,45,1.039,147.35,20.69,0
2,18,18,0,1.014,141.67,20.65,0
2,18,19,45,0.848,149.08,20.7,0
2,18,20,15,0.799,145.56,20.64,0
2,18,20,45,0.756,137.98,20.79,0
2,18,21,30,0.696,131.76,20.67,0
2,18,22,15,0.65,209.29,22.31,0
2,19,2,15,1.672,342.66,23.69,0
2,19,3,15,1.981,355.71,24.71,0
2,19,4,45,2.487,354.83,23.67,0
2,19,5,0,2.57,358.26,22.72,0
2,19,7,0,2.762,106.32,20.52,0
2,19,7,15,2.725,105.7,20.1,0
2,19,7,30,2.687,105.11,19.69,0
2,19,9,30,2.291,102.86,19.01,0
2,19,10,30,2.065,103.57,19.01,0
2,19,16,15,1.274,161.92,21.02,0
2,19,16,30,1.263,169.66,20.93,0
2,19,16,45,1.249,166.2,21.04,0
2,19,17,45,1.129,87.97,19.77,0
2,19,20,45,0.814,162.38,21.21,0
2,19,21,0,0.806,183.76,21.24,0
2,19,22,45,0.8,174.21,21.52,0
2,20,0,30,1.254,327.87,21.95,0
2,20,1,15,1.465,325.51,21.97,0
2,20,3,0,1.957,330.25,21.96,0
2,20,3,45,2.167,294.83,21.86,0
2,20,5,15,2.583,299.67,21.66,0
2,20,5,30,2.653,304.16,21.81,0
2,20,6,45,2.7,134.82,23.96,0
2,20,9,0,2.479,136.88,19.11,0
2,20,11,15,2.024,135.28,19.67,0
2,20,12,15,1.84,135.41,19.67,0
2,20,12,30,1.798,137.28,19.27,0
2,20,12,45,1.76,144.5,20.24,0
2,20,13,0,1.721,131.98,19.46,0
2,20,14,45,1.419,118.13,19.92,0
2,20,15,45,1.289,117.4,20.3,0
2,20,16,45,1.205,149.9,20.79,0
2,20,18,30,1.063,152.41,20.81,0
2,21,2,0,1.602,380.68,22.2,0
2,21,2,15,1.657,380.86,22.13,0
2,21,4,15,2.223,392.09,22.73,0
2,21,5,45,2.639,233.4,21.39,0
2,21,6,0,2.64,194.36,21.69,0
2,21,6,15,2.64,230.96,21.62,0
2,21,7,0,2.594,98.27,18.7,0
2,21,7,30,2.487,98.28,18.99,0
2,21,7,45,2.43,98.85,18.99,0
2,21,8,0,2.379,98.63,19.01,0
2,21,9,30,2.06,99.31,18.69,0
2,21,10,15,1.897,185.28,20.63,0
2,21,12,0,1.667,159.01,20.75,0
2,21,13,0,1.556,144.43,20.24,0
2,21,15,15,1.219,134.03,20.55,0
2,21,16,15,1.131,146.45,20.88,0
2,21,18,0,0.961,121.72,20.03,0
2,21,20,0,0.681,96.03,19.27,0
2,21,21,0,0.64,181.25,20.78,0
2,21,21,15,0.64,191.71,20.45,0
2,21,22,30,0.64,177.88,19.88,0
2,21,23,45,0.877,396.53,24.91,0
2,22,0,15,1.045,399.56,24.65,0
2,22,1,45,1.495,384.37,24.79,0
2,22,3,0,1.907,360.11,24.8,0
2,22,4,30,2.41,361.99,24.76,0
2,22,5,15,2.664,365.63,24.65,0
2,22,6,45,2.809,192.26,20.62,0
2,22,7,30,2.707,167.79,20.03,0
2,22,9,15,2.439,144.29,20.07,0
2,22,9,45,2.381,86.5,20.5,0
2,22,10,0,2.353,159.98,20.42,0
2,22,15,30,1.725,148.04,20.81,0
2,22,17,45,1.461,79.83,18.4,0
2,22,19,30,1.143,86.74,19.18,0
2,22,20,0,1.063,132.37,20.45,0
2,22,21,0,0.993,147.95,20.75,0
2,22,21,45,0.97,166.61,20.98,0
2,22,22,0,0.965,153.44,20.9,0
2,22,22,15,0.96,175.33,22.65,0
2,22,23,45,1.239,389.37,25.74,0
2,23,0,0,1.321,410.35,24.31,0
2,23,1,15,1.635,405.54,25.44,0
2,23,3,0,2.111,407.63,24.93,0
2,23,4,0,2.435,412.34,24.17,0
2,23,4,45,2.67,412.87,23.95,0
2,23,6,45,2.815,159.33,20.65,0
2,23,7,45,2.586,79.02,18.04,0
2,23,9,0,2.265,104.37,19.56,0
2,23,9,15,2.222,117.89,19.69,0
2,23,10,0,2.091,129.64,19.59,0
2,23,14,15,1.511,158.95,20.8,0
2,23,15,15,1.465,192.88,21.12,0
2,23,16,45,1.381,104.14,19.95,0
2,23,17,45,1.239,104.9,19.29,0
2,23,19,15,1.017,102.64,20.14,0
2,23,22,0,0.81,170.6,20.84,0
2,23,22,15,0.81,167.29,20.56,0
2,23,22,45,0.811,154.5,20.71,0
2,23,23,30,1.002,395.13,24.53,0
2,23,23,45,1.092,379.16,24.94,0
2,24,0,0,1.182,392.64,24.21,0
2,24,4,0,2.489,387.72,24.6,0
2,24,5,0,2.836,381.11,24.95,0
2,24,5,15,2.92,386.87,24.58,0
2,24,5,30,3.003,342.81,21.23,0
2,24,6,30,3.009,146.42,20.71,0
2,24,7,15,2.905,67.42,16.35,0
2,24,7,30,2.837,66.65,17.16,0
2,24,9,0,2.432,66.52,17.71,0
2,24,9,15,2.363,65.55,18.48,0
2,24,9,30,2.3,66.1,18.07,0
2,24,10,15,2.098,67.7,16.86,0
2,24,11,15,1.846,181,20.68,0
2,24,11,30,1.812,171.87,20.69,0
2,24,11,45,1.78,165.05,20.65,0
2,24,12,15,1.733,162.04,20.65,0
2,24,13,0,1.665,163.42,20.74,0
2,24,13,15,1.645,161.49,20.79,0
2,24,18,0,1.291,108.66,19.81,0
2,24,18,30,1.224,109.09,19.88,0
2,24,18,45,1.19,109.4,19.68,0
2,24,21,0,0.983,190.73,21,0
2,24,21,45,0.97,181.26,21.16,0
2,24,22,15,0.97,167.22,21.37,0
2,25,1,15,1.709,387.87,24.72,0
2,25,1,30,1.778,384.52,25.01,0
2,25,2,0,1.915,388.37,24.82,0
2,25,2,45,2.153,393.18,24.49,0
2,25,3,0,2.233,401.98,23.61,0
2,25,3,15,2.317,390.05,24.69,0
2,25,3,45,2.468,369.44,22.61,0
2,25,5,30,2.936,362.66,21.27,0
2,25,7,45,2.657,44.65,17.03,0
2,25,9,15,2.273,43.23,18.32,0
2,25,9,30,2.208,43.06,18.01,0
2,25,12,30,1.723,151.8,20.72,0
2,25,13,0,1.672,159.38,20.78,0
2,25,14,0,1.587,137.56,20.16,0
2,25,15,30,1.373,175.74,20.99,0
2,25,16,30,1.309,132.27,19.99,0
2,25,21,0,0.777,149.76,20.74,0
2,25,21,30,0.743,177.24,21.13,0
2,25,22,30,0.73,194.52,21.63,0
2,26,1,30,1.563,381.4,25.09,0
2,26,2,0,1.735,369.93,25.53,0
2,26,2,45,1.994,371.76,25.52,0
2,26,3,0,2.079,381.67,25.03,0
2,26,5,0,2.76,367.21,25.44,0
2,26,6,0,2.971,91.35,19.31,0
2,26,6,30,2.932,150.22,20.85,0
2,26,7,0,2.919,86.37,17.97,0
2,26,8,15,2.616,48.17,17,0
2,26,8,30,2.539,48.03,17.33,0
2,26,11,0,2.055,153.97,20.24,0
2,26,13,0,1.755,172.61,20.5,0
2,26,15,30,1.477,188.68,21.22,0
2,26,16,30,1.427,184.99,21.2,0
2,26,17,30,1.31,79.88,18.54,0
2,26,18,45,1.077,78.58,19,0
2,26,19,15,0.971,78.29,19.07,0
2,26,19,45,0.887,166.89,20.95,0
2,26,20,45,0.831,199.59,21.3,0
2,26,21,0,0.827,197.38,21.39,0
2,26,21,15,0.821,193.65,21.64,0
2,27,2,45,2.029,362.38,23.26,0
2,27,5,0,2.778,348.72,23.18,0
2,27,5,45,2.998,186.86,22.19,0
2,27,6,15,2.969,83.55,20.2,0
2,27,6,30,2.945,83.29,20.18,0
2,27,6,45,2.918,84.11,19.82,0
2,27,10,0,2.255,153.92,19.67,0
2,27,10,30,2.15,144.77,19.13,0
2,27,11,0,2.035,110.78,19.22,0
2,27,12,15,1.763,101.91,19.18,0
2,27,16,0,1.148,150.88,20.72,0
2,27,17,0,1.617,270.9,31.650000000000002,1
2,27,18,45,0.987,200.82,21.07,0
2,27,19,30,0.946,199,21.17,0
2,27,21,45,0.907,203.07,22.14,0
2,27,23,30,1.072,371.76,23.14,0
2,28,1,45,2.508,578.73,36.24,1
2,28,3,45,2.269,372.12,24.2,0
2,28,4,15,2.418,385.18,24.15,0
2,28,6,45,2.805,83.06,18.73,0
2,28,7,0,2.757,78.48,15.78,0
2,28,10,30,1.777,111.52,19.27,0
2,28,12,15,1.403,140.44,20.27,0
2,28,12,30,1.369,138.75,20.28,0
2,28,13,30,1.29,218.92,22.05,0
2,28,14,30,1.162,92.08,19.33,0
2,28,14,45,1.12,95.41,19.34,0
2,28,16,15,0.93,236.47,20.57,0
2,28,17,0,0.919,188.37,20.61,0
2,28,20,0,0.649,219.11,21.72,0
2,28,20,15,0.645,222,21.67,0
2,28,20,45,0.64,213.42,21.63,0
2,28,21,0,0.638,172.39,20.97,0
2,28,22,30,0.543,131.18,20.78,0
2,28,22,45,0.53,127.54,20.68,0
2,28,23,45,0.833,383.59,24.71,0
3,1,0,30,1.077,414.53,24.66,0
3,1,1,0,1.239,396.99,24.67,0
3,1,1,15,1.318,391.97,24.76,0
3,1,3,0,1.887,368.02,24.61,0
3,1,3,30,2.051,348.97,24.71,0
3,1,5,0,2.539,354.18,24.73,0
3,1,6,0,2.76,189.25,19.59,0
3,1,9,15,1.944,25.54,16.13,0
3,1,10,30,1.693,157.87,20.22,0
3,1,12,15,1.363,177.45,20.65,0
3,1,14,30,1.26,212.99,21.59,0
3,1,14,45,1.257,220.72,21.86,0
3,1,18,0,1.101,116.25,19.94,0
3,1,18,15,1.067,116.06,20.14,0
3,1,18,45,1.001,116.21,19.97,0
3,1,21,15,0.81,191.31,21.48,0
3,1,23,45,1.075,396.1,24.64,0
3,2,2,45,1.853,393.51,23.77,0
3,2,3,0,1.916,391.66,23.71,0
3,2,4,15,2.279,412,23.52,0
3,2,4,45,2.437,418.76,23.09,0
3,2,5,0,2.506,399.01,21.75,0
3,2,5,15,2.572,391.36,21.55,0
3,2,5,30,2.637,364.54,21.7,0
3,2,7,45,2.399,144.3,19.07,0
3,2,10,15,1.936,145.83,17.94,0
3,2,11,15,1.75,136.19,18.03,0
3,2,13,45,1.311,144.37,19.91,0
3,2,14,15,1.276,223.3,21.5,0
3,2,15,15,1.24,212.15,21.71,0
3,2,16,15,1.233,205.78,21.66,0
3,2,16,30,1.233,217.3,21.59,0
3,2,17,45,1.149,138.1,20.4,0
3,2,19,45,0.901,135.83,20.06,0
3,2,20,30,0.85,205.65,21.81,0
3,2,21,0,0.851,205.66,21.6,0
3,2,21,30,0.85,190.94,21.67,0
3,2,22,15,0.85,160.12,21.36,0
3,3,0,15,1.316,383.7,24.7,0
3,3,0,45,1.475,368.46,24.76,0
3,3,1,30,1.713,362.73,24.67,0
3,3,4,15,2.41,295.54,19.09,0
3,3,4,45,2.41,306.28,19.22,0
3,3,6,30,2.83,54.99,16.97,0
3,3,7,0,2.724,52.59,18.56,0
3,3,7,15,2.664,53.45,17.2,0
3,3,10,0,2.085,118.47,19.52,0
3,3,11,0,1.917,137.73,18.69,0
3,3,11,30,1.832,122.65,18.07,0
3,3,12,45,1.619,104.65,18.27,0
3,3,13,15,1.535,104.11,18.15,0
3,3,13,45,1.452,102.35,18.13,0
3,3,14,0,1.411,97.58,18.88,0
3,3,14,30,1.333,126.35,20.23,0
3,3,19,0,0.969,161.78,20.8,0
3,3,19,15,0.945,161.35,20.78,0
3,3,19,30,0.927,160.5,20.69,0
3,3,20,15,0.873,211.3,21.54,0
3,3,20,30,0.87,207.01,21.86,0
3,3,21,0,0.87,190.56,21.66,0
3,3,22,0,0.87,183.57,21.67,0
3,4,1,15,1.664,413.06,24.71,0
3,4,5,30,2.771,314.41,19.75,0
3,4,6,0,2.81,210.75,20.1,0
3,4,9,45,2.107,97.12,19.58,0
3,4,10,0,2.067,125.53,19.48,0
3,4,10,15,2.025,134.63,19.63,0
3,4,11,0,1.904,104.47,19.15,0
3,4,12,30,1.66,98.64,19.46,0
3,4,13,0,1.591,128.12,20.2,0
3,4,14,30,1.44,206.54,21.59,0
3,4,14,45,1.44,220.42,21.18,0
3,4,15,15,2.16,272.295,32.655,1
3,4,16,30,1.44,185.92,21.71,0
3,4,16,45,1.44,188.21,21.59,0
3,4,17,15,1.421,148.69,20.93,0
3,4,17,30,1.401,150.67,20.39,0
3,4,19,0,1.289,149.2,20.59,0
3,4,19,45,1.221,148.15,20.48,0
3,4,21,15,1.021,132.75,20.67,0
3,4,22,15,0.951,153.42,21.06,0
3,4,23,15,1.071,380.27,22.57,0
3,4,23,45,1.245,362.8,22.63,0
3,5,0,0,1.331,367.78,22.72,0
3,5,0,15,1.408,329.28,22.68,0
3,5,0,45,1.553,331.15,22.73,0
3,5,1,45,1.843,320.04,22.71,0
3,5,2,0,1.914,314.11,22.71,0
3,5,4,30,2.583,299.86,18.59,0
3,5,6,0,2.898,117.8,19.06,0
3,5,9,0,2.277,95.1,18.54,0
3,5,11,0,1.73,98.08,18.98,0
3,5,12,30,1.435,160.7,20.76,0
3,5,13,15,1.335,126.33,19.65,0
3,5,13,45,1.259,128.59,19.71,0
3,5,14,30,1.142,129.84,19.83,0
3,5,14,45,1.111,186.48,21.45,0
3,5,16,0,1.045,117.42,19.49,0
3,5,16,30,0.991,128.58,20.11,0
3,5,19,0,0.731,128.74,20.24,0
3,5,19,30,0.675,127.89,20.18,0
3,5,20,15,0.599,194.49,21.6,0
3,5,23,45,0.886,380.87,23.63,0
3,6,0,15,1.061,363.74,23.65,0
3,6,1,30,1.497,352.67,23.82,0
3,6,6,15,2.796,112.87,19.51,0
3,6,8,15,2.568,83.84,18.58,0
3,6,10,0,2.229,82.82,18.65,0
3,6,10,15,2.179,128.43,19.63,0
3,6,12,30,1.8,96.09,17.61,0
3,6,13,0,1.715,94.92,17.6,0
3,6,13,30,1.63,94.1,17.97,0
3,6,13,45,1.587,96.76,18.1,0
3,6,14,15,2.2544999999999997,134.22,27.150000000000002,1
3,6,15,0,1.381,79.04,18.62,0
3,6,15,30,1.305,73.91,19.65,0
3,6,16,0,1.233,97.19,19.96,0
3,6,19,0,1,186.99,21.08,0
3,6,19,15,0.996,183.27,21.22,0
3,6,20,0,0.983,188.47,21.09,0
3,6,20,45,0.966,184.62,21.29,0
3,6,23,0,0.988,372.22,23.71,0
3,6,23,15,1.071,383.22,24.2,0
3,6,23,30,1.154,372.35,24.2,0
3,7,0,0,1.317,394.58,24.28,0
3,7,0,30,1.479,401.29,24.01,0
3,7,3,0,2.227,421.29,24.25,0
3,7,4,15,2.607,364.94,22.18,0
3,7,5,15,2.899,395.37,22.06,0
3,7,6,30,3.008,82.04,19.97,0
3,7,6,45,2.973,79.54,19.62,0
3,7,7,0,2.935,79.13,19.06,0
3,7,8,30,2.668,76.32,17.69,0
3,7,8,45,2.623,90.24,18.41,0
3,7,10,0,2.46,102.06,19.59,0
3,7,11,30,2.231,103.8,18.73,0
3,7,13,45,1.956,141.89,20.64,0
3,7,16,30,1.844,160.19,21.01,0
3,7,16,45,1.84,158.11,20.8,0
3,7,17,45,1.691,40.23,18.63,0
3,7,18,45,1.47,40.96,17.67,0
3,7,19,15,1.34,40.82,17.53,0
3,7,19,30,1.277,40.39,18.05,0
3,7,19,45,1.22,39.98,18.05,0
3,7,20,0,1.166,67.83,19.17,0
3,7,20,15,1.141,186.83,21.7,0
3,7,23,45,1.302,310.23,20.65,0
3,8,0,30,1.495,316.18,20.58,0
3,8,5,15,2.743,322.73,21.63,0
3,8,8,0,2.627,103.49,18.46,0
3,8,8,30,2.545,101.79,19.79,0
3,8,8,45,2.505,102.26,19.34,0
3,8,9,0,2.471,124.94,20.31,0
3,8,10,45,2.347,198.97,21.07,0
3,8,11,45,2.287,198.74,21.27,0
3,8,13,30,2.17,225.21,21.72,0
3,8,14,30,2.145,179.5,20.95,0
3,8,16,0,1.981,110.54,20.18,0
3,8,16,45,1.917,140.72,20.67,0
3,8,17,30,1.793,43.18,18.74,0
3,8,19,15,1.407,43.28,18.47,0
3,8,21,0,1.002,102.02,20.05,0
3,8,22,0,0.98,163.92,19.43,0
3,8,22,15,0.98,142.94,20.2,0
3,9,0,15,1.373,341.71,21.67,0
3,9,0,30,1.44,334.13,21.75,0
3,9,1,0,1.573,375.51,21.56,0
3,9,1,30,1.705,332.82,21.71,0
3,9,6,30,2.75,97.24,18.05,0
3,9,8,15,2.444,94.74,19.27,0
3,9,8,30,2.403,98.08,17.37,0
3,9,8,45,2.359,96.19,18.25,0
3,9,9,0,2.324,165.87,20.88,0
3,9,9,30,2.32,230.98,21.17,0
3,9,10,30,2.299,229.37,21.75,0
3,9,11,0,2.293,227.92,21.39,0
3,9,11,45,2.28,234.49,20.52,0
3,9,13,30,2.28,218.16,21.69,0
3,9,13,45,2.28,219.57,21.56,0
3,9,14,30,2.28,223.07,21.23,0
3,9,15,15,2.271,167.08,20.13,0
3,9,17,15,2.146,32.6,16.48,0
3,9,17,30,2.1,62.86,18.39,0
3,9,20,45,1.443,61.43,18.75,0
3,9,21,30,1.383,179.95,21.09,0
3,10,4,15,2.566,230.35,17.37,0
3,10,6,0,2.801,115.49,20.07,0
3,10,6,15,2.771,107.15,19.9,0
3,10,7,15,2.623,109.83,17.61,0
3,10,8,15,2.436,106.16,19.91,0
3,10,8,30,2.396,106.64,19.44,0
3,10,8,45,2.355,107.78,18.66,0
3,10,9,30,2.223,118.86,18.92,0
3,10,11,15,2.121,221.16,21.74,0
3,10,12,15,2.097,184.14,21.06,0
3,10,13,15,1.955,101.61,19.88,0
3,10,13,30,1.916,114.58,20.1,0
3,10,13,45,1.9,215.61,22.64,0
3,10,14,0,1.9,235.26,20.45,0
3,10,14,15,1.891,234.17,21.86,0
3,10,15,15,1.89,207.54,22.87,0
3,10,15,30,1.89,198.11,22.65,0
3,10,18,0,1.547,30.76,17.86,0
3,10,18,45,1.355,30.76,17.69,0
3,10,19,0,1.289,30.64,17.88,0
3,10,23,15,0.833,358.42,22.61,0
3,11,1,0,1.367,368.67,22.63,0
3,11,1,45,1.594,353.38,22.69,0
3,11,2,45,2.847,492.51,34.095,1
3,11,3,15,2.051,338.71,22.68,0
3,11,4,0,2.277,353.69,22.65,0
3,11,5,0,2.577,345.48,22.61,0
3,11,5,30,2.726,348.38,22.01,0
3,11,6,15,2.763,130.66,19.83,0
3,11,9,30,2.337,127.97,20.15,0
3,11,9,45,2.304,132.74,20.16,0
3,11,12,30,2,217.63,21.31,0
3,11,13,15,1.971,232.04,22.11,0
3,11,13,45,1.97,233.07,21.61,0
3,11,15,0,1.965,231.97,20.93,0
3,11,15,15,1.963,206.7,21.06,0
3,11,16,45,1.792,149.17,20.76,0
3,11,18,45,1.344,33.78,18.24,0
3,11,19,30,1.15,33.96,17.65,0
