id,received_at,end_device_ids.device_id,end_device_ids.dev_eui,end_device_ids.join_eui,end_device_ids.dev_addr,end_device_ids.application_ids.application_id,correlation_ids.0,uplink_message.network_ids.net_id,uplink_message.network_ids.ns_id,uplink_message.network_ids.tenant_id,uplink_message.network_ids.cluster_id,uplink_message.network_ids.cluster_address,score
6326,0.6969262972347692,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.6969262972347692,0,0,0,0,0,0.47
6330,0.6973669714663435,0.4,0.4,0,0.4,0,0.6973669714663435,0,0,0,0,0,0.47
6337,0.6981381513715985,0.8,0.8,0,0.8,0,0.6981381513715985,0,0,0,0,0,0.47
6347,0.6992398369505343,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.6992398369505343,0,0,0,0,0,0.47
6354,0.7000110168557894,0.8,0.8,0,0.8,0,0.7000110168557894,0,0,0,0,0,0.47
6361,0.7007821967610444,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7007821967610444,0,0,0,0,0,0.47
6365,0.7012228709926187,0.4,0.4,0,0.4,0,0.7012228709926187,0,0,0,0,0,0.47
6368,0.7015533766662995,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7015533766662995,0,0,0,0,0,0.47
6376,0.702434725129448,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.702434725129448,0,0,0,0,0,0.47
6379,0.7027652308031288,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7027652308031288,0,0,0,0,0,0.47
6382,0.7030957364768096,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.7030957364768096,0,0,0,0,0,0.47
6383,0.7032059050347031,0.4,0.4,0,0.4,0,0.7032059050347031,0,0,0,0,0,0.47
6386,0.7035364107083838,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7035364107083838,0,0,0,0,0,0.47
6390,0.7039770849399581,0.8,0.8,0,0.8,0,0.7039770849399581,0,0,0,0,0,0.47
6391,0.7040872534978517,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7040872534978517,0,0,0,0,0,0.47
6394,0.7044177591715325,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7044177591715325,0,0,0,0,0,0.47
6399,0.7049686019610003,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.7049686019610003,0,0,0,0,0,0.47
6400,0.7050787705188939,0.4,0.4,0,0.4,0,0.7050787705188939,0,0,0,0,0,0.47
6401,0.7051889390767875,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.7051889390767875,0,0,0,0,0,0.47
6407,0.705849950424149,0.8,0.8,0,0.8,0,0.705849950424149,0,0,0,0,0,0.47
6418,0.7070618045609783,0.4,0.4,0,0.4,0,0.7070618045609783,0,0,0,0,0,0.47
6429,0.7082736586978077,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7082736586978077,0,0,0,0,0,0.47
6432,0.7086041643714884,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7086041643714884,0,0,0,0,0,0.47
6435,0.7089346700451691,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.7089346700451691,0,0,0,0,0,0.47
6437,0.7091550071609563,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.7091550071609563,0,0,0,0,0,0.47
6439,0.7093753442767434,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7093753442767434,0,0,0,0,0,0.47
6441,0.7095956813925306,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.7095956813925306,0,0,0,0,0,0.47
6443,0.7098160185083178,0.8,0.8,0,0.8,0,0.7098160185083178,0,0,0,0,0,0.47
6444,0.7099261870662114,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7099261870662114,0,0,0,0,0,0.47
6450,0.7105871984135728,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7105871984135728,0,0,0,0,0,0.47
6453,0.7109177040872535,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.7109177040872535,0,0,0,0,0,0.47
6455,0.7111380412030407,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.7111380412030407,0,0,0,0,0,0.47
6456,0.7112482097609343,0.6,0.6,0,0.6,0,0.7112482097609343,0,0,0,0,0,0.47
6457,0.7113583783188278,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7113583783188278,0,0,0,0,0,0.47
6458,0.7114685468767213,0.2,0.2,0.5,0.2,0,0.7114685468767213,0,0,0,0,0,0.47
6463,0.7120193896661893,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.7120193896661893,0,0,0,0,0,0.47
6465,0.7122397267819764,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7122397267819764,0,0,0,0,0,0.47
6466,0.71234989533987,0.2,0.2,0.5,0.2,0,0.71234989533987,0,0,0,0,0,0.47
6472,0.7130109066872314,0.4,0.4,0,0.4,0,0.7130109066872314,0,0,0,0,0,0.47
6473,0.713121075245125,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.713121075245125,0,0,0,0,0,0.47
6479,0.7137820865924865,0.8,0.8,0,0.8,0,0.7137820865924865,0,0,0,0,0,0.47
6486,0.7145532664977415,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7145532664977415,0,0,0,0,0,0.47
6497,0.7157651206345709,0.8,0.8,0,0.8,0,0.7157651206345709,0,0,0,0,0,0.47
6498,0.7158752891924645,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7158752891924645,0,0,0,0,0,0.47
6499,0.715985457750358,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.715985457750358,0,0,0,0,0,0.47
6509,0.7170871433292938,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.7170871433292938,0,0,0,0,0,0.47
6515,0.7177481546766553,0.8,0.8,0,0.8,0,0.7177481546766553,0,0,0,0,0,0.47
6517,0.7179684917924425,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.7179684917924425,0,0,0,0,0,0.47
6522,0.7185193345819103,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7185193345819103,0,0,0,0,0,0.47
6527,0.7190701773713782,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.7190701773713782,0,0,0,0,0,0.47
6534,0.7198413572766332,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7198413572766332,0,0,0,0,0,0.47
6551,0.7217142227608241,0.8,0.8,0,0.8,0,0.7217142227608241,0,0,0,0,0,0.47
6553,0.7219345598766113,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.7219345598766113,0,0,0,0,0,0.47
6555,0.7221548969923983,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7221548969923983,0,0,0,0,0,0.47
6558,0.7224854026660791,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7224854026660791,0,0,0,0,0,0.47
6571,0.7239175939186956,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.7239175939186956,0,0,0,0,0,0.47
6576,0.7244684367081635,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7244684367081635,0,0,0,0,0,0.47
6578,0.7246887738239507,0.26666666666666666,0.26666666666666666,0,0.26666666666666666,0,0.7246887738239507,0,0,0,0,0,0.47
6588,0.7257904594028864,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7257904594028864,0,0,0,0,0,0.47
6589,0.72590062796078,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.72590062796078,0,0,0,0,0,0.47
6592,0.7262311336344607,0.2,0.2,0.5,0.2,0,0.7262311336344607,0,0,0,0,0,0.47
6594,0.7264514707502479,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7264514707502479,0,0,0,0,0,0.47
6596,0.726671807866035,0.26666666666666666,0.26666666666666666,0,0.26666666666666666,0,0.726671807866035,0,0,0,0,0,0.47
6600,0.7271124820976094,0.6,0.6,0,0.6,0,0.7271124820976094,0,0,0,0,0,0.47
6602,0.7273328192133965,0.2,0.2,0.5,0.2,0,0.7273328192133965,0,0,0,0,0,0.47
6606,0.7277734934449708,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7277734934449708,0,0,0,0,0,0.47
6607,0.7278836620028644,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.7278836620028644,0,0,0,0,0,0.47
6609,0.7281039991186515,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7281039991186515,0,0,0,0,0,0.47
6612,0.7284345047923323,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7284345047923323,0,0,0,0,0,0.47
6624,0.7297565274870552,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7297565274870552,0,0,0,0,0,0.47
6627,0.730087033160736,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.730087033160736,0,0,0,0,0,0.47
6632,0.7306378759502038,0.26666666666666666,0.26666666666666666,0,0.26666666666666666,0,0.7306378759502038,0,0,0,0,0,0.47
6635,0.7309683816238846,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.7309683816238846,0,0,0,0,0,0.47
6637,0.7311887187396717,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7311887187396717,0,0,0,0,0,0.47
6645,0.7320700672028203,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7320700672028203,0,0,0,0,0,0.47
6648,0.7324005728765011,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7324005728765011,0,0,0,0,0,0.47
6653,0.7329514156659689,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.7329514156659689,0,0,0,0,0,0.47
6654,0.7330615842238625,0.6,0.6,0,0.6,0,0.7330615842238625,0,0,0,0,0,0.47
6655,0.7331717527817561,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7331717527817561,0,0,0,0,0,0.47
6656,0.7332819213396496,0.2,0.2,0.5,0.2,0,0.7332819213396496,0,0,0,0,0,0.47
6663,0.7340531012449047,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7340531012449047,0,0,0,0,0,0.47
6666,0.7343836069185854,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7343836069185854,0,0,0,0,0,0.47
6671,0.7349344497080533,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.7349344497080533,0,0,0,0,0,0.47
6673,0.7351547868238405,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7351547868238405,0,0,0,0,0,0.47
6681,0.7360361352869891,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7360361352869891,0,0,0,0,0,0.47
6682,0.7361463038448827,0.2,0.2,0.5,0.2,0,0.7361463038448827,0,0,0,0,0,0.47
6689,0.7369174837501377,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.7369174837501377,0,0,0,0,0,0.47
6690,0.7370276523080312,0.6,0.6,0,0.6,0,0.7370276523080312,0,0,0,0,0,0.47
6691,0.7371378208659248,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7371378208659248,0,0,0,0,0,0.47
6692,0.7372479894238184,0.2,0.2,0.5,0.2,0,0.7372479894238184,0,0,0,0,0,0.47
6696,0.7376886636553928,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7376886636553928,0,0,0,0,0,0.47
6697,0.7377988322132863,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.7377988322132863,0,0,0,0,0,0.47
6699,0.7380191693290735,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7380191693290735,0,0,0,0,0,0.47
6700,0.7381293378869671,0.2,0.2,0.5,0.2,0,0.7381293378869671,0,0,0,0,0,0.47
6707,0.7389005177922221,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.7389005177922221,0,0,0,0,0,0.47
6709,0.7391208549080093,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7391208549080093,0,0,0,0,0,0.47
6710,0.7392310234659029,0.2,0.2,0.5,0.2,0,0.7392310234659029,0,0,0,0,0,0.47
6715,0.7397818662553707,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.7397818662553707,0,0,0,0,0,0.47
6717,0.7400022033711579,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7400022033711579,0,0,0,0,0,0.47
6718,0.7401123719290514,0.2,0.2,0.5,0.2,0,0.7401123719290514,0,0,0,0,0,0.47
6724,0.740773383276413,0.4,0.4,0,0.4,0,0.740773383276413,0,0,0,0,0,0.47
6727,0.7411038889500936,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7411038889500936,0,0,0,0,0,0.47
6731,0.741544563181668,0.8,0.8,0,0.8,0,0.741544563181668,0,0,0,0,0,0.47
6732,0.7416547317395615,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7416547317395615,0,0,0,0,0,0.47
6735,0.7419852374132423,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7419852374132423,0,0,0,0,0,0.47
6738,0.7423157430869229,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7423157430869229,0,0,0,0,0,0.47
6746,0.7431970915500716,0.2,0.2,0.5,0.2,0,0.7431970915500716,0,0,0,0,0,0.47
6749,0.7435275972237524,0.8,0.8,0,0.8,0,0.7435275972237524,0,0,0,0,0,0.47
6751,0.7437479343395395,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.7437479343395395,0,0,0,0,0,0.47
6754,0.7440784400132202,0.2,0.2,0.5,0.2,0,0.7440784400132202,0,0,0,0,0,0.47
6764,0.745180125592156,0.2,0.2,0.5,0.2,0,0.745180125592156,0,0,0,0,0,0.47
6767,0.7455106312658367,0.8,0.8,0,0.8,0,0.7455106312658367,0,0,0,0,0,0.47
6768,0.7456207998237303,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7456207998237303,0,0,0,0,0,0.47
6769,0.7457309683816239,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.7457309683816239,0,0,0,0,0,0.47
6772,0.7460614740553047,0.2,0.2,0.5,0.2,0,0.7460614740553047,0,0,0,0,0,0.47
6774,0.7462818111710918,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7462818111710918,0,0,0,0,0,0.47
6781,0.7470529910763468,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7470529910763468,0,0,0,0,0,0.47
6785,0.7474936653079212,0.8,0.8,0,0.8,0,0.7474936653079212,0,0,0,0,0,0.47
6786,0.7476038338658147,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7476038338658147,0,0,0,0,0,0.47
6787,0.7477140024237082,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.7477140024237082,0,0,0,0,0,0.47
6789,0.7479343395394954,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7479343395394954,0,0,0,0,0,0.47
6790,0.748044508097389,0.2,0.2,0.5,0.2,0,0.748044508097389,0,0,0,0,0,0.47
6792,0.7482648452131762,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7482648452131762,0,0,0,0,0,0.47
6799,0.7490360251184311,0.2,0.2,0.5,0.2,0,0.7490360251184311,0,0,0,0,0,0.47
6803,0.7494766993500055,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7494766993500055,0,0,0,0,0,0.47
6809,0.750137710697367,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.750137710697367,0,0,0,0,0,0.47
6820,0.7513495648341963,0.8,0.8,0,0.8,0,0.7513495648341963,0,0,0,0,0,0.47
6821,0.7514597333920899,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7514597333920899,0,0,0,0,0,0.47
6827,0.7521207447394513,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7521207447394513,0,0,0,0,0,0.47
6832,0.7526715875289193,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.7526715875289193,0,0,0,0,0,0.47
6835,0.7530020932026,0.2,0.2,0.5,0.2,0,0.7530020932026,0,0,0,0,0,0.47
6837,0.7532224303183871,0.7333333333333333,0.7333333333333333,0,0.7333333333333333,0,0.7532224303183871,0,0,0,0,0,0.47
6838,0.7533325988762807,0.8,0.8,0,0.8,0,0.7533325988762807,0,0,0,0,0,0.47
6839,0.7534427674341743,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7534427674341743,0,0,0,0,0,0.47
6843,0.7538834416657486,0.2,0.2,0.5,0.2,0,0.7538834416657486,0,0,0,0,0,0.47
6845,0.7541037787815358,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7541037787815358,0,0,0,0,0,0.47
6848,0.7544342844552164,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.7544342844552164,0,0,0,0,0,0.47
6850,0.7546546215710036,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.7546546215710036,0,0,0,0,0,0.47
6852,0.7548749586867908,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7548749586867908,0,0,0,0,0,0.47
6853,0.7549851272446844,0.2,0.2,0.5,0.2,0,0.7549851272446844,0,0,0,0,0,0.47
6856,0.7553156329183651,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7553156329183651,0,0,0,0,0,0.47
6860,0.7557563071499394,0.2,0.2,0.5,0.2,0,0.7557563071499394,0,0,0,0,0,0.47
6862,0.7559766442657265,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7559766442657265,0,0,0,0,0,0.47
6865,0.7563071499394073,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.7563071499394073,0,0,0,0,0,0.47
6873,0.7571884984025559,0.8,0.8,0,0.8,0,0.7571884984025559,0,0,0,0,0,0.47
6874,0.7572986669604495,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7572986669604495,0,0,0,0,0,0.47
6880,0.757959678307811,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.757959678307811,0,0,0,0,0,0.47
6885,0.7585105210972788,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.7585105210972788,0,0,0,0,0,0.47
6889,0.7589511953288531,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.7589511953288531,0,0,0,0,0,0.47
6891,0.7591715324446403,0.8,0.8,0,0.8,0,0.7591715324446403,0,0,0,0,0,0.47
6901,0.7602732180235761,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.7602732180235761,0,0,0,0,0,0.47
6903,0.7604935551393632,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.7604935551393632,0,0,0,0,0,0.47
6907,0.7609342293709376,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.7609342293709376,0,0,0,0,0,0.47
6921,0.7624765891814476,0.6,0.6,0,0.6,0,0.7624765891814476,0,0,0,0,0,0.47
6924,0.7628070948551283,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.7628070948551283,0,0,0,0,0,0.47
6942,0.7647901288972128,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.7647901288972128,0,0,0,0,0,0.47
6945,0.7651206345708935,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7651206345708935,0,0,0,0,0,0.47
6951,0.7657816459182549,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7657816459182549,0,0,0,0,0,0.47
6958,0.7665528258235099,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7665528258235099,0,0,0,0,0,0.47
6960,0.7667731629392971,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.7667731629392971,0,0,0,0,0,0.47
6978,0.7687561969813815,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.7687561969813815,0,0,0,0,0,0.47
6989,0.7699680511182109,0.26666666666666666,0.26666666666666666,0,0.26666666666666666,0,0.7699680511182109,0,0,0,0,0,0.47
6990,0.7700782196761045,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.7700782196761045,0,0,0,0,0,0.47
6995,0.7706290624655723,0.2,0.2,0.5,0.2,0,0.7706290624655723,0,0,0,0,0,0.47
6998,0.770959568139253,0.8,0.8,0,0.8,0,0.770959568139253,0,0,0,0,0,0.47
7003,0.771510410928721,0.2,0.2,0.5,0.2,0,0.771510410928721,0,0,0,0,0,0.47
7008,0.7720612537181888,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.7720612537181888,0,0,0,0,0,0.47
7011,0.7723917593918695,0.6,0.6,0,0.6,0,0.7723917593918695,0,0,0,0,0,0.47
7013,0.7726120965076567,0.2,0.2,0.5,0.2,0,0.7726120965076567,0,0,0,0,0,0.47
7016,0.7729426021813375,0.8,0.8,0,0.8,0,0.7729426021813375,0,0,0,0,0,0.47
7021,0.7734934449708053,0.2,0.2,0.5,0.2,0,0.7734934449708053,0,0,0,0,0,0.47
7023,0.7737137820865925,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7737137820865925,0,0,0,0,0,0.47
7026,0.7740442877602732,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.7740442877602732,0,0,0,0,0,0.47
7029,0.774374793433954,0.6,0.6,0,0.6,0,0.774374793433954,0,0,0,0,0,0.47
7031,0.774595130549741,0.2,0.2,0.5,0.2,0,0.774595130549741,0,0,0,0,0,0.47
7034,0.7749256362234218,0.8,0.8,0,0.8,0,0.7749256362234218,0,0,0,0,0,0.47
7039,0.7754764790128897,0.2,0.2,0.5,0.2,0,0.7754764790128897,0,0,0,0,0,0.47
7044,0.7760273218023576,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.7760273218023576,0,0,0,0,0,0.47
7050,0.7766883331497191,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.7766883331497191,0,0,0,0,0,0.47
7053,0.7770188388233998,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7770188388233998,0,0,0,0,0,0.47
7057,0.7774595130549741,0.2,0.2,0.5,0.2,0,0.7774595130549741,0,0,0,0,0,0.47
7059,0.7776798501707612,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7776798501707612,0,0,0,0,0,0.47
7061,0.7779001872865484,0.26666666666666666,0.26666666666666666,0,0.26666666666666666,0,0.7779001872865484,0,0,0,0,0,0.47
7063,0.7781205244023356,0.4,0.4,0,0.4,0,0.7781205244023356,0,0,0,0,0,0.47
7066,0.7784510300760163,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7784510300760163,0,0,0,0,0,0.47
7067,0.7785611986339099,0.2,0.2,0.5,0.2,0,0.7785611986339099,0,0,0,0,0,0.47
7071,0.7790018728654842,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7790018728654842,0,0,0,0,0,0.47
7074,0.7793323785391649,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7793323785391649,0,0,0,0,0,0.47
7075,0.7794425470970585,0.2,0.2,0.5,0.2,0,0.7794425470970585,0,0,0,0,0,0.47
7081,0.7801035584444199,0.4,0.4,0,0.4,0,0.7801035584444199,0,0,0,0,0,0.47
7084,0.7804340641181007,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7804340641181007,0,0,0,0,0,0.47
7086,0.7806544012338879,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.7806544012338879,0,0,0,0,0,0.47
7088,0.780874738349675,0.8,0.8,0,0.8,0,0.780874738349675,0,0,0,0,0,0.47
7089,0.7809849069075686,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7809849069075686,0,0,0,0,0,0.47
7095,0.78164591825493,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.78164591825493,0,0,0,0,0,0.47
7099,0.7820865924865044,0.4,0.4,0,0.4,0,0.7820865924865044,0,0,0,0,0,0.47
7104,0.7826374352759723,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.7826374352759723,0,0,0,0,0,0.47
7106,0.7828577723917594,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7828577723917594,0,0,0,0,0,0.47
7112,0.7835187837391209,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7835187837391209,0,0,0,0,0,0.47
7116,0.7839594579706952,0.4,0.4,0,0.4,0,0.7839594579706952,0,0,0,0,0,0.47
7121,0.784510300760163,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.784510300760163,0,0,0,0,0,0.47
7130,0.7855018177812052,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7855018177812052,0,0,0,0,0,0.47
7134,0.7859424920127795,0.4,0.4,0,0.4,0,0.7859424920127795,0,0,0,0,0,0.47
7141,0.7867136719180345,0.8,0.8,0,0.8,0,0.7867136719180345,0,0,0,0,0,0.47
7142,0.7868238404759281,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7868238404759281,0,0,0,0,0,0.47
7148,0.7874848518232896,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7874848518232896,0,0,0,0,0,0.47
7152,0.787925526054864,0.4,0.4,0,0.4,0,0.787925526054864,0,0,0,0,0,0.47
7160,0.7888068745180126,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7888068745180126,0,0,0,0,0,0.47
7166,0.789467885865374,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.789467885865374,0,0,0,0,0,0.47
7170,0.7899085600969483,0.4,0.4,0,0.4,0,0.7899085600969483,0,0,0,0,0,0.47
7171,0.7900187286548419,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.7900187286548419,0,0,0,0,0,0.47
7178,0.7907899085600969,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7907899085600969,0,0,0,0,0,0.47
7184,0.7914509199074584,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7914509199074584,0,0,0,0,0,0.47
7188,0.7918915941390328,0.4,0.4,0,0.4,0,0.7918915941390328,0,0,0,0,0,0.47
7189,0.7920017626969263,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.7920017626969263,0,0,0,0,0,0.47
7206,0.7938746281811171,0.4,0.4,0,0.4,0,0.7938746281811171,0,0,0,0,0,0.47
7213,0.7946458080863722,0.8,0.8,0,0.8,0,0.7946458080863722,0,0,0,0,0,0.47
7220,0.7954169879916272,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7954169879916272,0,0,0,0,0,0.47
7224,0.7958576622232015,0.4,0.4,0,0.4,0,0.7958576622232015,0,0,0,0,0,0.47
7231,0.7966288421284565,0.8,0.8,0,0.8,0,0.7966288421284565,0,0,0,0,0,0.47
7245,0.7981712019389666,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.7981712019389666,0,0,0,0,0,0.47
7249,0.798611876170541,0.8,0.8,0,0.8,0,0.798611876170541,0,0,0,0,0,0.47
7250,0.7987220447284346,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.7987220447284346,0,0,0,0,0,0.47
7256,0.799383056075796,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.799383056075796,0,0,0,0,0,0.47
