id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
99,end_device_ids.device_id,0.7142857142857143,0,0.193359375,0.42,0.41,0.41,0.42,0.42,0.43,0.41,0.42,0.41,0.42,0.40,0.42,0.41,0.42,0.42,0.41,0.42,0.42,0.41,0.42,0.42,0.42,0.42,0.42,0.42,10.42,0.42,false
100,end_device_ids.device_id,0.7857142857142857,0,0.1953125,0.42,0.41,0.42,0.43,0.42,0.43,0.43,0.41,0.41,0.43,0.40,0.43,0.42,0.42,0.43,0.41,0.42,0.43,0.41,0.42,0.43,0.43,0.42,0.42,0.42,10.52,0.42,false
101,end_device_ids.device_id,0.14285714285714285,0,0.197265625,0.47,0.46,0.46,0.45,0.46,0.48,0.46,0.47,0.47,0.46,0.47,0.47,0.46,0.46,0.47,0.48,0.46,0.48,0.48,0.47,0.45,0.47,0.46,0.48,0.46,11.66,0.47,false
102,end_device_ids.device_id,0.21428571428571427,0,0.19921875,0.47,0.47,0.48,0.47,0.47,0.47,0.47,0.48,0.46,0.47,0.48,0.48,0.48,0.46,0.47,0.49,0.48,0.48,0.47,0.47,0.45,0.48,0.48,0.48,0.46,11.82,0.47,false
103,end_device_ids.device_id,0.8571428571428571,0,0.201171875,0.43,0.43,0.43,0.43,0.44,0.44,0.44,0.43,0.42,0.45,0.42,0.44,0.44,0.43,0.42,0.44,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.45,0.44,10.87,0.43,false
104,end_device_ids.device_id,0.9285714285714286,0,0.203125,0.43,0.43,0.43,0.45,0.43,0.44,0.44,0.42,0.43,0.44,0.42,0.45,0.44,0.44,0.44,0.43,0.43,0.44,0.44,0.44,0.45,0.44,0.44,0.44,0.45,10.93,0.44,false
105,end_device_ids.device_id,1,0,0.205078125,0.49,0.48,0.49,0.47,0.48,0.49,0.51,0.48,0.48,0.50,0.48,0.48,0.49,0.47,0.47,0.49,0.48,0.51,0.48,0.49,0.48,0.47,0.48,0.49,0.48,12.11,0.48,false
106,end_device_ids.device_id,0.42857142857142855,0,0.20703125,0.53,0.51,0.52,0.52,0.52,0.51,0.51,0.54,0.51,0.51,0.53,0.53,0.52,0.53,0.52,0.52,0.52,0.52,0.53,0.52,0.52,0.52,0.52,0.53,0.50,13.01,0.52,false
107,end_device_ids.device_id,0,0,0.208984375,0.51,0.49,0.52,0.50,0.52,0.53,0.51,0.51,0.50,0.50,0.52,0.51,0.51,0.52,0.52,0.51,0.50,0.52,0.51,0.51,0.51,0.51,0.52,0.52,0.49,12.77,0.51,false
108,end_device_ids.device_id,0.07142857142857142,0,0.2109375,0.47,0.47,0.48,0.48,0.47,0.49,0.48,0.48,0.47,0.47,0.46,0.47,0.47,0.48,0.48,0.47,0.48,0.48,0.48,0.47,0.48,0.49,0.49,0.49,0.48,11.93,0.48,false
109,end_device_ids.device_id,0.14285714285714285,0,0.212890625,0.49,0.49,0.48,0.48,0.48,0.50,0.48,0.50,0.50,0.48,0.48,0.49,0.49,0.48,0.49,0.50,0.48,0.50,0.50,0.48,0.48,0.49,0.48,0.50,0.48,12.20,0.49,false
110,end_device_ids.device_id,0.21428571428571427,0,0.21484375,0.55,0.55,0.55,0.52,0.55,0.55,0.54,0.58,0.56,0.54,0.55,0.56,0.55,0.56,0.57,0.55,0.53,0.56,0.55,0.55,0.54,0.55,0.58,0.55,0.55,13.79,0.55,false
111,end_device_ids.device_id,0.2857142857142857,0,0.216796875,0.46,0.47,0.46,0.45,0.44,0.47,0.46,0.46,0.45,0.44,0.44,0.46,0.45,0.47,0.46,0.47,0.46,0.46,0.46,0.47,0.45,0.47,0.46,0.47,0.48,11.49,0.46,false
112,end_device_ids.device_id,0.35714285714285715,0,0.21875,0.43,0.42,0.43,0.44,0.42,0.44,0.44,0.44,0.43,0.42,0.43,0.44,0.45,0.43,0.44,0.43,0.43,0.44,0.44,0.44,0.43,0.43,0.45,0.44,0.43,10.86,0.43,false
113,end_device_ids.device_id,0.42857142857142855,0,0.220703125,0.51,0.51,0.51,0.51,0.52,0.51,0.51,0.53,0.50,0.50,0.52,0.52,0.51,0.52,0.52,0.52,0.52,0.51,0.52,0.51,0.51,0.51,0.52,0.52,0.50,12.84,0.51,false
114,end_device_ids.device_id,0.5,0,0.22265625,0.42,0.40,0.41,0.42,0.42,0.41,0.41,0.42,0.40,0.41,0.40,0.42,0.41,0.39,0.41,0.42,0.40,0.42,0.42,0.41,0.41,0.40,0.42,0.41,0.42,10.28,0.41,false
115,end_device_ids.device_id,0.5714285714285714,0,0.224609375,0.42,0.41,0.41,0.42,0.41,0.44,0.41,0.42,0.41,0.41,0.41,0.42,0.42,0.42,0.41,0.42,0.41,0.43,0.41,0.43,0.42,0.42,0.43,0.41,0.42,10.44,0.42,false
116,end_device_ids.device_id,0.6428571428571429,0,0.2265625,0.40,0.40,0.40,0.41,0.40,0.42,0.40,0.42,0.40,0.42,0.39,0.42,0.41,0.41,0.41,0.40,0.41,0.42,0.40,0.41,0.42,0.41,0.41,0.41,0.42,10.22,0.41,false
117,end_device_ids.device_id,0.7142857142857143,0,0.228515625,0.45,0.43,0.45,0.45,0.43,0.46,0.45,0.45,0.43,0.45,0.44,0.44,0.43,0.43,0.44,0.45,0.44,0.45,0.45,0.43,0.44,0.46,0.44,0.44,0.44,11.07,0.44,false
118,end_device_ids.device_id,0.7857142857142857,0,0.23046875,0.41,0.41,0.42,0.41,0.40,0.42,0.43,0.41,0.41,0.42,0.41,0.43,0.41,0.41,0.42,0.42,0.41,0.43,0.42,0.42,0.42,0.42,0.42,0.43,0.42,10.43,0.42,false
119,end_device_ids.device_id,0.14285714285714285,0,0.232421875,0.48,0.47,0.48,0.49,0.51,0.50,0.48,0.50,0.49,0.48,0.49,0.48,0.49,0.48,0.49,0.49,0.49,0.49,0.49,0.48,0.48,0.48,0.48,0.49,0.51,12.19,0.49,false
120,end_device_ids.device_id,0.21428571428571427,0,0.234375,0.48,0.48,0.50,0.50,0.51,0.50,0.50,0.50,0.48,0.49,0.49,0.49,0.50,0.49,0.49,0.50,0.50,0.51,0.49,0.48,0.48,0.49,0.49,0.52,0.50,12.36,0.49,false
121,end_device_ids.device_id,0.8571428571428571,0,0.236328125,0.45,0.44,0.44,0.44,0.43,0.45,0.45,0.44,0.43,0.44,0.43,0.44,0.42,0.43,0.45,0.44,0.44,0.43,0.45,0.44,0.44,0.46,0.43,0.45,0.44,11.00,0.44,false
122,end_device_ids.device_id,0.9285714285714286,0,0.23828125,0.43,0.43,0.45,0.44,0.43,0.44,0.43,0.43,0.43,0.44,0.43,0.44,0.44,0.44,0.43,0.44,0.43,0.45,0.43,0.44,0.45,0.43,0.44,0.44,0.43,10.91,0.44,false
123,end_device_ids.device_id,1,0,0.240234375,0.53,0.55,0.56,0.55,0.53,0.55,0.56,0.55,0.54,0.55,0.54,0.56,0.53,0.54,0.54,0.54,0.53,0.56,0.55,0.54,0.55,0.56,0.55,0.55,0.53,13.64,0.55,false
124,end_device_ids.device_id,0.42857142857142855,0,0.2421875,0.52,0.53,0.53,0.53,0.52,0.52,0.51,0.52,0.50,0.52,0.51,0.52,0.51,0.51,0.51,0.53,0.51,0.52,0.53,0.52,0.50,0.53,0.53,0.52,0.51,12.96,0.52,false
125,end_device_ids.device_id,0,0,0.244140625,0.51,0.51,0.51,0.50,0.51,0.52,0.51,0.51,0.50,0.50,0.51,0.51,0.50,0.50,0.50,0.51,0.50,0.51,0.51,0.50,0.51,0.51,0.50,0.51,0.49,12.65,0.51,false
126,end_device_ids.device_id,0.07142857142857142,0,0.24609375,0.48,0.48,0.49,0.49,0.47,0.48,0.50,0.47,0.48,0.47,0.48,0.48,0.49,0.48,0.47,0.49,0.48,0.49,0.48,0.49,0.47,0.50,0.49,0.49,0.47,12.06,0.48,false
127,end_device_ids.device_id,0.14285714285714285,0,0.248046875,0.51,0.50,0.52,0.50,0.52,0.51,0.51,0.53,0.50,0.50,0.51,0.51,0.52,0.50,0.51,0.52,0.49,0.53,0.52,0.51,0.51,0.52,0.51,0.52,0.49,12.77,0.51,false
128,end_device_ids.device_id,0.21428571428571427,0,0.25,0.48,0.48,0.49,0.47,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.49,0.48,0.50,0.49,0.48,0.47,0.49,0.49,0.49,0.47,12.04,0.48,false
129,end_device_ids.device_id,0.2857142857142857,0,0.251953125,0.44,0.44,0.44,0.45,0.43,0.45,0.44,0.45,0.42,0.42,0.43,0.44,0.45,0.43,0.44,0.45,0.44,0.45,0.44,0.45,0.43,0.45,0.46,0.45,0.43,11.02,0.44,false
130,end_device_ids.device_id,0.35714285714285715,0,0.25390625,0.43,0.44,0.45,0.43,0.43,0.44,0.41,0.44,0.42,0.43,0.43,0.44,0.43,0.42,0.43,0.44,0.44,0.43,0.43,0.45,0.43,0.44,0.45,0.43,0.44,10.85,0.43,false
131,end_device_ids.device_id,0.42857142857142855,0,0.255859375,0.51,0.52,0.54,0.52,0.51,0.51,0.51,0.52,0.51,0.52,0.51,0.52,0.52,0.50,0.52,0.52,0.51,0.52,0.54,0.51,0.50,0.54,0.53,0.52,0.52,12.95,0.52,false
132,end_device_ids.device_id,0.5,0,0.2578125,0.42,0.42,0.42,0.42,0.41,0.43,0.41,0.42,0.42,0.41,0.42,0.43,0.42,0.40,0.42,0.42,0.41,0.43,0.42,0.42,0.41,0.43,0.43,0.41,0.43,10.48,0.42,false
133,end_device_ids.device_id,0.5714285714285714,0,0.259765625,0.42,0.40,0.41,0.41,0.40,0.41,0.41,0.41,0.40,0.41,0.40,0.42,0.41,0.40,0.40,0.41,0.40,0.41,0.40,0.42,0.42,0.42,0.41,0.41,0.40,10.21,0.41,false
134,end_device_ids.device_id,0.6428571428571429,0,0.26171875,0.44,0.43,0.43,0.43,0.42,0.45,0.43,0.44,0.42,0.43,0.42,0.44,0.44,0.44,0.42,0.43,0.44,0.44,0.43,0.44,0.43,0.45,0.44,0.43,0.43,10.84,0.43,false
135,end_device_ids.device_id,0.7142857142857143,0,0.263671875,0.45,0.44,0.45,0.44,0.44,0.43,0.44,0.44,0.43,0.45,0.43,0.44,0.45,0.44,0.44,0.43,0.43,0.43,0.43,0.44,0.44,0.45,0.44,0.44,0.45,10.99,0.44,false
136,end_device_ids.device_id,0.7857142857142857,0,0.265625,0.48,0.48,0.47,0.48,0.46,0.49,0.49,0.49,0.47,0.48,0.47,0.49,0.49,0.48,0.49,0.48,0.47,0.49,0.48,0.49,0.46,0.48,0.48,0.48,0.48,12.00,0.48,false
137,end_device_ids.device_id,0.14285714285714285,0,0.267578125,0.47,0.46,0.47,0.46,0.47,0.47,0.46,0.47,0.47,0.46,0.46,0.47,0.47,0.46,0.45,0.48,0.47,0.47,0.47,0.46,0.46,0.46,0.48,0.47,0.46,11.65,0.47,false
138,end_device_ids.device_id,0.21428571428571427,0,0.26953125,0.49,0.50,0.50,0.49,0.50,0.49,0.49,0.50,0.48,0.48,0.48,0.49,0.50,0.49,0.49,0.50,0.48,0.51,0.50,0.50,0.49,0.50,0.49,0.50,0.48,12.32,0.49,false
139,end_device_ids.device_id,0.8571428571428571,0,0.271484375,0.41,0.41,0.41,0.40,0.40,0.43,0.41,0.41,0.41,0.40,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.42,0.41,0.41,0.42,0.42,0.42,0.42,10.30,0.41,false
140,end_device_ids.device_id,0.9285714285714286,0,0.2734375,0.43,0.42,0.44,0.44,0.44,0.44,0.44,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.44,0.44,0.45,0.45,0.44,0.45,0.44,0.44,0.45,0.45,0.44,11.04,0.44,false
141,end_device_ids.device_id,1,0,0.275390625,0.51,0.52,0.51,0.50,0.49,0.52,0.52,0.51,0.51,0.52,0.52,0.52,0.51,0.51,0.51,0.52,0.51,0.53,0.51,0.49,0.52,0.50,0.50,0.51,0.51,12.78,0.51,false
142,end_device_ids.device_id,0.42857142857142855,0,0.27734375,0.47,0.47,0.46,0.47,0.47,0.46,0.47,0.48,0.47,0.47,0.47,0.48,0.48,0.47,0.46,0.48,0.48,0.47,0.47,0.46,0.46,0.47,0.49,0.48,0.47,11.78,0.47,false
143,end_device_ids.device_id,0,0,0.279296875,0.54,0.54,0.53,0.53,0.53,0.54,0.53,0.54,0.53,0.52,0.55,0.54,0.54,0.55,0.52,0.53,0.54,0.54,0.53,0.52,0.53,0.53,0.54,0.55,0.52,13.36,0.53,false
144,end_device_ids.device_id,0.07142857142857142,0,0.28125,0.48,0.49,0.50,0.49,0.48,0.49,0.49,0.49,0.50,0.49,0.48,0.50,0.48,0.51,0.48,0.49,0.49,0.51,0.48,0.49,0.49,0.51,0.50,0.50,0.48,12.29,0.49,false
145,end_device_ids.device_id,0.14285714285714285,0,0.283203125,0.51,0.54,0.54,0.53,0.53,0.55,0.52,0.53,0.52,0.51,0.51,0.53,0.54,0.54,0.52,0.53,0.52,0.54,0.54,0.52,0.53,0.52,0.53,0.52,0.54,13.21,0.53,false
146,end_device_ids.device_id,0.21428571428571427,0,0.28515625,0.46,0.46,0.47,0.46,0.47,0.46,0.46,0.45,0.46,0.46,0.45,0.46,0.46,0.45,0.44,0.47,0.46,0.47,0.46,0.46,0.45,0.46,0.46,0.46,0.46,11.48,0.46,false
147,end_device_ids.device_id,0.2857142857142857,0,0.287109375,0.44,0.43,0.43,0.41,0.42,0.44,0.41,0.44,0.42,0.41,0.43,0.42,0.43,0.43,0.43,0.44,0.43,0.44,0.43,0.43,0.43,0.43,0.44,0.43,0.44,10.73,0.43,false
148,end_device_ids.device_id,0.35714285714285715,0,0.2890625,0.42,0.41,0.41,0.39,0.40,0.43,0.40,0.42,0.41,0.41,0.41,0.41,0.42,0.41,0.41,0.42,0.41,0.43,0.41,0.42,0.42,0.42,0.41,0.41,0.41,10.32,0.41,false
149,end_device_ids.device_id,0.42857142857142855,0,0.291015625,0.53,0.53,0.53,0.54,0.53,0.52,0.52,0.54,0.52,0.52,0.54,0.51,0.53,0.53,0.55,0.54,0.53,0.53,0.53,0.52,0.53,0.54,0.54,0.54,0.54,13.28,0.53,false
150,end_device_ids.device_id,0.5,0,0.29296875,0.45,0.43,0.45,0.45,0.45,0.45,0.43,0.46,0.45,0.43,0.45,0.44,0.44,0.44,0.45,0.44,0.44,0.45,0.43,0.44,0.45,0.44,0.45,0.44,0.45,11.10,0.44,false
151,end_device_ids.device_id,0.5714285714285714,0,0.294921875,0.44,0.42,0.43,0.43,0.44,0.44,0.41,0.43,0.42,0.42,0.43,0.43,0.44,0.43,0.43,0.43,0.43,0.45,0.41,0.43,0.43,0.42,0.42,0.42,0.42,10.70,0.43,false
152,end_device_ids.device_id,0.6428571428571429,0,0.296875,0.40,0.41,0.41,0.40,0.41,0.43,0.40,0.43,0.40,0.42,0.41,0.41,0.42,0.41,0.40,0.42,0.41,0.42,0.41,0.42,0.42,0.42,0.41,0.41,0.42,10.32,0.41,false
153,end_device_ids.device_id,0.7142857142857143,0,0.298828125,0.42,0.41,0.42,0.42,0.41,0.43,0.42,0.43,0.42,0.43,0.41,0.44,0.42,0.41,0.42,0.42,0.41,0.42,0.42,0.42,0.41,0.44,0.44,0.42,0.42,10.53,0.42,false
154,end_device_ids.device_id,0.7857142857142857,0,0.30078125,0.40,0.40,0.40,0.39,0.38,0.41,0.41,0.41,0.40,0.41,0.40,0.41,0.40,0.40,0.40,0.40,0.40,0.41,0.40,0.41,0.40,0.41,0.41,0.40,0.40,10.06,0.40,false
155,end_device_ids.device_id,0.14285714285714285,0,0.302734375,0.51,0.51,0.52,0.51,0.51,0.52,0.50,0.51,0.51,0.52,0.51,0.51,0.51,0.50,0.50,0.52,0.51,0.52,0.52,0.51,0.50,0.52,0.49,0.50,0.51,12.75,0.51,false
156,end_device_ids.device_id,0.21428571428571427,0,0.3046875,0.50,0.49,0.51,0.50,0.51,0.51,0.50,0.50,0.49,0.50,0.50,0.50,0.51,0.51,0.50,0.50,0.49,0.52,0.50,0.48,0.49,0.49,0.49,0.51,0.49,12.49,0.50,false
157,end_device_ids.device_id,0.8571428571428571,0,0.306640625,0.58,0.56,0.59,0.59,0.58,0.58,0.58,0.58,0.59,0.60,0.58,0.60,0.60,0.57,0.59,0.57,0.61,0.59,0.59,0.57,0.59,0.57,0.57,0.60,0.59,14.62,0.58,false
158,end_device_ids.device_id,0.9285714285714286,0,0.30859375,0.44,0.43,0.45,0.44,0.44,0.45,0.43,0.43,0.44,0.45,0.42,0.44,0.44,0.45,0.45,0.44,0.46,0.45,0.44,0.43,0.44,0.44,0.44,0.44,0.44,11.02,0.44,false
159,end_device_ids.device_id,1,0,0.310546875,0.53,0.54,0.56,0.54,0.53,0.55,0.56,0.55,0.55,0.55,0.52,0.55,0.52,0.54,0.53,0.54,0.53,0.53,0.54,0.53,0.56,0.54,0.53,0.54,0.53,13.49,0.54,false
160,end_device_ids.device_id,0.42857142857142855,0,0.3125,0.52,0.52,0.52,0.51,0.51,0.51,0.51,0.52,0.52,0.51,0.52,0.50,0.52,0.52,0.52,0.53,0.51,0.54,0.52,0.50,0.50,0.53,0.51,0.51,0.52,12.90,0.52,false
161,end_device_ids.device_id,0,0,0.314453125,0.52,0.50,0.52,0.51,0.51,0.52,0.51,0.52,0.50,0.50,0.51,0.51,0.51,0.51,0.50,0.50,0.52,0.53,0.51,0.50,0.52,0.51,0.51,0.52,0.51,12.78,0.51,false
162,end_device_ids.device_id,0.07142857142857142,0,0.31640625,0.48,0.47,0.49,0.48,0.48,0.49,0.47,0.49,0.47,0.47,0.49,0.47,0.48,0.49,0.47,0.48,0.48,0.49,0.49,0.48,0.48,0.48,0.49,0.48,0.48,12.02,0.48,false
163,end_device_ids.device_id,0.14285714285714285,0,0.318359375,0.52,0.51,0.53,0.50,0.51,0.51,0.51,0.52,0.51,0.52,0.52,0.51,0.51,0.50,0.51,0.53,0.51,0.53,0.53,0.52,0.49,0.52,0.50,0.51,0.51,12.84,0.51,false
164,end_device_ids.device_id,0.21428571428571427,0,0.3203125,0.50,0.51,0.52,0.50,0.51,0.51,0.50,0.52,0.50,0.51,0.51,0.51,0.52,0.51,0.51,0.52,0.51,0.53,0.52,0.52,0.49,0.52,0.50,0.50,0.52,12.77,0.51,false
165,end_device_ids.device_id,0.2857142857142857,0,0.322265625,0.44,0.44,0.43,0.41,0.42,0.45,0.42,0.43,0.42,0.42,0.43,0.43,0.43,0.43,0.44,0.45,0.44,0.44,0.43,0.43,0.44,0.44,0.44,0.44,0.44,10.83,0.43,false
166,end_device_ids.device_id,0.35714285714285715,0,0.32421875,0.45,0.43,0.43,0.44,0.43,0.46,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.44,0.43,0.44,0.44,0.46,0.44,0.46,0.44,0.44,0.46,0.44,0.44,11.02,0.44,false
167,end_device_ids.device_id,0.42857142857142855,0,0.326171875,0.49,0.49,0.49,0.48,0.49,0.48,0.48,0.49,0.47,0.47,0.47,0.50,0.48,0.49,0.48,0.50,0.49,0.50,0.49,0.49,0.48,0.49,0.50,0.49,0.48,12.16,0.49,false
168,end_device_ids.device_id,0.5,0,0.328125,0.47,0.46,0.46,0.47,0.45,0.47,0.47,0.48,0.47,0.47,0.48,0.48,0.46,0.48,0.48,0.47,0.48,0.49,0.49,0.47,0.46,0.48,0.48,0.47,0.47,11.81,0.47,false
169,end_device_ids.device_id,0.5714285714285714,0,0.330078125,0.40,0.40,0.40,0.40,0.39,0.41,0.40,0.39,0.39,0.40,0.39,0.40,0.39,0.41,0.40,0.40,0.40,0.41,0.40,0.40,0.40,0.40,0.40,0.40,0.40,9.98,0.40,false
170,end_device_ids.device_id,0.6428571428571429,0,0.33203125,0.41,0.39,0.40,0.41,0.39,0.41,0.39,0.40,0.40,0.41,0.39,0.40,0.40,0.42,0.41,0.40,0.40,0.42,0.40,0.40,0.41,0.40,0.40,0.41,0.41,10.08,0.40,false
171,end_device_ids.device_id,0.7142857142857143,0,0.333984375,0.48,0.47,0.46,0.48,0.46,0.47,0.47,0.48,0.47,0.48,0.48,0.48,0.47,0.48,0.46,0.49,0.46,0.48,0.47,0.48,0.45,0.47,0.48,0.47,0.45,11.79,0.47,false
172,end_device_ids.device_id,0.7857142857142857,0,0.3359375,0.41,0.41,0.42,0.41,0.41,0.42,0.41,0.40,0.42,0.42,0.40,0.42,0.41,0.43,0.42,0.41,0.41,0.42,0.42,0.41,0.42,0.41,0.42,0.42,0.42,10.37,0.41,false
173,end_device_ids.device_id,0.14285714285714285,0,0.337890625,0.50,0.51,0.52,0.50,0.50,0.51,0.50,0.51,0.51,0.50,0.50,0.50,0.51,0.51,0.51,0.52,0.49,0.53,0.52,0.51,0.50,0.52,0.51,0.51,0.52,12.72,0.51,false
174,end_device_ids.device_id,0.21428571428571427,0,0.33984375,0.47,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.48,0.48,0.48,0.47,0.49,0.48,0.49,0.48,0.48,0.46,0.49,0.48,0.49,0.48,11.97,0.48,false
175,end_device_ids.device_id,0.8571428571428571,0,0.341796875,0.42,0.42,0.41,0.43,0.42,0.44,0.42,0.42,0.43,0.42,0.42,0.44,0.43,0.44,0.42,0.43,0.42,0.42,0.43,0.44,0.42,0.42,0.41,0.43,0.43,10.63,0.43,false
176,end_device_ids.device_id,0.9285714285714286,0,0.34375,0.44,0.44,0.45,0.44,0.43,0.46,0.45,0.45,0.46,0.46,0.44,0.45,0.44,0.45,0.43,0.46,0.44,0.45,0.44,0.46,0.45,0.45,0.44,0.45,0.45,11.18,0.45,false
177,end_device_ids.device_id,1,0,0.345703125,0.48,0.48,0.48,0.46,0.47,0.48,0.48,0.47,0.47,0.47,0.47,0.48,0.47,0.47,0.47,0.48,0.47,0.47,0.48,0.47,0.46,0.46,0.46,0.47,0.48,11.80,0.47,false
178,end_device_ids.device_id,0.42857142857142855,0,0.34765625,0.50,0.50,0.50,0.49,0.50,0.48,0.49,0.50,0.49,0.50,0.50,0.50,0.50,0.50,0.49,0.52,0.50,0.52,0.50,0.51,0.50,0.51,0.51,0.49,0.50,12.50,0.50,false
179,end_device_ids.device_id,0,0,0.349609375,0.49,0.49,0.51,0.50,0.50,0.50,0.49,0.51,0.49,0.48,0.49,0.50,0.50,0.49,0.49,0.50,0.50,0.49,0.51,0.49,0.48,0.50,0.50,0.49,0.48,12.37,0.49,false
180,end_device_ids.device_id,0.07142857142857142,0,0.3515625,0.55,0.54,0.53,0.55,0.54,0.56,0.55,0.58,0.56,0.53,0.57,0.55,0.55,0.56,0.54,0.55,0.54,0.56,0.55,0.56,0.53,0.55,0.55,0.56,0.52,13.73,0.55,false
181,end_device_ids.device_id,0.14285714285714285,0,0.353515625,0.53,0.52,0.53,0.52,0.51,0.52,0.52,0.52,0.52,0.52,0.53,0.53,0.52,0.52,0.51,0.53,0.51,0.53,0.53,0.53,0.50,0.53,0.52,0.52,0.52,13.04,0.52,false
182,end_device_ids.device_id,0.21428571428571427,0,0.35546875,0.47,0.46,0.46,0.48,0.47,0.48,0.46,0.48,0.47,0.47,0.46,0.46,0.47,0.47,0.48,0.47,0.47,0.48,0.47,0.47,0.46,0.47,0.47,0.47,0.48,11.75,0.47,false
183,end_device_ids.device_id,0.2857142857142857,0,0.357421875,0.44,0.43,0.44,0.44,0.43,0.44,0.42,0.43,0.44,0.44,0.43,0.44,0.44,0.44,0.42,0.45,0.44,0.44,0.44,0.45,0.43,0.43,0.45,0.44,0.43,10.92,0.44,false
184,end_device_ids.device_id,0.35714285714285715,0,0.359375,0.46,0.43,0.45,0.43,0.44,0.44,0.42,0.44,0.44,0.43,0.45,0.44,0.45,0.44,0.44,0.44,0.46,0.44,0.43,0.46,0.44,0.44,0.43,0.44,0.44,11.02,0.44,false
185,end_device_ids.device_id,0.42857142857142855,0,0.361328125,0.48,0.47,0.47,0.48,0.49,0.47,0.46,0.48,0.46,0.47,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.48,0.47,0.48,0.49,11.90,0.48,false
186,end_device_ids.device_id,0.5,0,0.36328125,0.41,0.40,0.41,0.41,0.40,0.41,0.40,0.40,0.42,0.41,0.40,0.40,0.40,0.40,0.40,0.40,0.41,0.41,0.40,0.41,0.41,0.41,0.40,0.41,0.41,10.14,0.41,false
187,end_device_ids.device_id,0.5714285714285714,0,0.365234375,0.42,0.41,0.43,0.42,0.41,0.42,0.41,0.40,0.41,0.41,0.41,0.41,0.43,0.42,0.41,0.41,0.42,0.42,0.40,0.42,0.41,0.42,0.41,0.41,0.41,10.35,0.41,false
188,end_device_ids.device_id,0.6428571428571429,0,0.3671875,0.41,0.40,0.40,0.42,0.40,0.42,0.40,0.40,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.40,0.41,0.42,0.40,0.41,0.40,0.41,0.41,0.41,0.42,10.22,0.41,false
189,end_device_ids.device_id,0.7142857142857143,0,0.369140625,0.48,0.47,0.45,0.47,0.45,0.47,0.47,0.48,0.46,0.48,0.48,0.48,0.46,0.47,0.46,0.47,0.47,0.48,0.46,0.48,0.45,0.46,0.47,0.46,0.47,11.70,0.47,false
190,end_device_ids.device_id,0.7857142857142857,0,0.37109375,0.41,0.42,0.43,0.42,0.42,0.42,0.42,0.41,0.42,0.42,0.41,0.43,0.42,0.42,0.43,0.42,0.41,0.42,0.41,0.44,0.42,0.42,0.42,0.43,0.43,10.52,0.42,false
191,end_device_ids.device_id,0.14285714285714285,0,0.373046875,0.48,0.48,0.50,0.47,0.48,0.49,0.48,0.48,0.48,0.47,0.48,0.49,0.49,0.49,0.48,0.50,0.48,0.51,0.49,0.47,0.48,0.49,0.49,0.48,0.48,12.11,0.48,false
192,end_device_ids.device_id,0.21428571428571427,0,0.375,0.46,0.45,0.46,0.45,0.47,0.47,0.45,0.46,0.45,0.46,0.46,0.46,0.47,0.45,0.46,0.46,0.46,0.46,0.46,0.44,0.44,0.46,0.46,0.46,0.46,11.44,0.46,false
193,end_device_ids.device_id,0.8571428571428571,0,0.376953125,0.42,0.41,0.41,0.43,0.42,0.42,0.41,0.41,0.42,0.42,0.43,0.42,0.41,0.41,0.43,0.41,0.43,0.41,0.41,0.42,0.42,0.43,0.41,0.42,0.42,10.45,0.42,false
194,end_device_ids.device_id,0.9285714285714286,0,0.37890625,0.45,0.43,0.47,0.46,0.43,0.46,0.43,0.44,0.45,0.45,0.44,0.44,0.45,0.45,0.44,0.44,0.45,0.45,0.44,0.45,0.45,0.46,0.44,0.45,0.45,11.17,0.45,false
195,end_device_ids.device_id,1,0,0.380859375,0.51,0.50,0.52,0.51,0.51,0.52,0.53,0.50,0.52,0.51,0.50,0.51,0.50,0.51,0.50,0.51,0.51,0.51,0.50,0.52,0.52,0.51,0.52,0.53,0.51,12.79,0.51,false
196,end_device_ids.device_id,0.42857142857142855,0,0.3828125,0.49,0.49,0.49,0.48,0.49,0.49,0.48,0.49,0.46,0.48,0.48,0.50,0.49,0.48,0.49,0.49,0.49,0.49,0.48,0.47,0.48,0.48,0.48,0.49,0.48,12.11,0.48,false
197,end_device_ids.device_id,0,0,0.384765625,0.52,0.52,0.54,0.50,0.53,0.54,0.52,0.51,0.52,0.52,0.51,0.54,0.50,0.51,0.53,0.52,0.51,0.53,0.52,0.52,0.51,0.51,0.52,0.53,0.53,13.01,0.52,false
