month,day,hour,min,n_px,n_p,truth
12,16,22,15,2.07,0.723,0
12,16,23,0,2.21,0.697,0
12,17,2,15,2.74,1.534,0
12,17,2,30,2.79,1.593,0
12,17,3,30,2.98,1.853,0
12,17,4,15,3.11,2.043,0
12,17,5,30,3.33,2.446,0
12,17,6,0,3.4,2.525,0
12,17,6,45,3.51,2.555,0
12,17,7,15,3.58,2.557,0
12,17,8,15,3.65,2.516,0
12,17,9,15,3.6,2.393,0
12,17,10,30,3.55,2.231,0
12,17,11,15,3.54,2.143,0
12,17,12,0,3.52,2.081,0
12,17,13,45,3.41,1.976,0
12,17,14,45,3.15,1.816,0
12,17,15,30,2.99,1.699,0
12,17,17,30,2.57,1.391,0
12,17,20,45,1.88,0.975,0
12,17,22,0,1.96,0.954,0
12,17,22,15,2.01,0.958,0
12,17,23,0,2.15,0.937,0
12,17,23,15,2.21,0.985,0
12,18,0,45,2.43,1.328,0
12,18,1,30,2.54,1.575,0
12,18,3,15,2.85,2.15,0
12,18,4,0,3,2.355,0
12,18,5,0,3.2,2.636,0
12,18,5,15,3.24,2.698,0
12,18,7,15,3.64,2.819,0
12,18,7,30,3.68,2.823,0
12,18,8,45,3.71,2.779,0
12,18,9,0,3.69,2.743,0
12,18,10,45,3.61,2.525,0
12,18,12,30,3.54,2.366,0
12,18,14,30,3.41,2.261,0
12,18,16,0,3.08,2.201,0
12,18,16,15,3.02,2.063,0
12,18,17,30,2.77,2.003,0
12,18,17,45,2.72,1.985,0
12,18,18,15,2.62,1.916,0
12,18,19,0,2.49,1.753,0
12,18,22,45,2.6,1.218,0
12,18,23,30,2.74,1.349,0
12,19,1,30,3.03,1.879,0
12,19,2,30,3.18,2.088,0
12,19,2,45,3.22,2.155,0
12,19,3,0,3.26,2.201,0
12,19,4,15,3.44,2.403,0
12,19,5,15,3.56,2.635,0
12,19,10,0,2.84,2.171,0
12,19,11,0,2.82,2.048,0
12,19,12,15,2.77,1.937,0
12,19,13,15,2.75,1.843,0
12,19,14,0,2.76,1.558,0
12,19,15,15,2.69,1.533,0
12,19,16,0,2.55,1.449,0
12,19,16,30,2.46,1.353,0
12,19,17,0,2.36,1.337,0
12,19,17,15,2.31,1.303,0
12,19,20,0,1.81,0.833,0
12,19,20,15,1.82,0.819,0
12,19,20,45,1.81,0.731,0
12,19,21,0,1.82,0.729,0
12,19,21,30,1.84,0.757,0
12,19,23,30,2.13,0.917,0
12,20,0,0,2.21,1.061,0
12,20,1,15,2.38,1.336,0
12,20,1,45,2.45,1.485,0
12,20,2,45,2.62,1.795,0
12,20,3,0,2.66,1.871,0
12,20,4,0,2.84,2.163,0
12,20,4,45,2.96,2.395,0
12,20,7,15,3.09,2.53,0
12,20,9,0,2.6,2.25,0
12,20,11,15,2.22,2.067,0
12,20,12,15,2.28,1.907,0
12,20,13,15,2.38,1.777,0
12,20,13,30,2.4,1.739,0
12,20,15,45,2.59,1.518,0
12,20,17,0,2.48,1.367,0
12,20,18,15,2.24,1.157,0
12,20,19,15,2.03,0.943,0
12,20,20,30,1.74,0.6,0
12,20,21,30,1.64,0.485,0
12,20,22,0,1.69,0.453,0
12,20,22,15,1.73,0.466,0
12,20,23,15,1.89,0.534,0
12,20,23,30,1.94,0.623,0
12,21,0,45,2.11,1.055,0
12,21,2,15,2.26,1.563,0
12,21,4,30,2.53,2.337,0
12,21,4,45,2.56,2.41,0
12,21,5,30,2.63,2.643,0
12,21,8,15,2.73,2.465,0
12,21,9,0,2.77,2.303,0
12,21,9,30,2.8,2.242,0
12,21,9,45,2.8,2.313,0
12,21,11,15,2.86,2.015,0
12,21,12,0,2.92,1.997,0
12,21,12,15,2.94,1.951,0
12,21,13,30,3.02,1.767,0
12,21,14,0,3.05,1.661,0
12,21,18,30,2.79,1.049,0
12,21,19,15,2.63,0.867,0
12,21,21,0,2.4,0.661,0
12,21,21,15,2.42,0.649,0
12,21,22,15,2.52,0.618,0
12,21,22,30,2.56,0.615,0
12,22,2,30,3.22,1.657,0
12,22,5,45,3.65,2.667,0
12,22,7,30,3.49,2.635,0
12,22,9,15,2.98,2.314,0
12,22,9,45,2.85,2.216,0
12,22,10,30,2.84,2.065,0
12,22,12,15,2.95,1.791,0
12,22,12,30,2.96,1.764,0
12,22,14,30,3.1,1.553,0
12,22,15,15,3.15,1.542,0
12,22,16,0,3.22,1.518,0
12,22,16,15,3.24,1.512,0
12,22,17,15,3.31,1.452,0
12,22,19,45,2.74,1.143,0
12,22,20,0,2.68,1.104,0
12,22,20,15,2.62,1.067,0
12,22,21,30,2.33,0.89,0
12,22,21,45,2.29,0.863,0
12,22,23,0,2.29,0.759,0
12,23,1,15,2.57,1.472,0
12,23,5,0,2.94,2.588,0
12,23,6,30,3.04,2.836,0
12,23,7,15,3.1,2.761,0
12,23,10,0,3.15,2.259,0
12,23,10,30,3.13,2.208,0
12,23,12,45,3.13,1.927,0
12,23,13,0,3.14,1.916,0
12,23,13,15,3.15,1.9,0
12,23,16,30,3.27,1.646,0
12,23,17,15,3.07,1.584,0
12,23,17,45,2.94,1.529,0
12,23,18,15,2.82,1.436,0
12,23,19,0,2.63,1.421,0
12,23,22,15,1.82,1.324,0
12,23,23,15,1.94,1.311,0
12,23,23,30,1.97,1.311,0
12,24,0,0,2.07,1.353,0
12,24,1,0,2.26,1.587,0
12,24,2,30,2.54,1.979,0
12,24,2,45,2.59,2.019,0
12,24,3,15,2.68,2.137,0
12,24,3,45,2.78,2.275,0
12,24,4,15,2.88,2.405,0
12,24,5,30,3.09,2.756,0
12,24,6,15,3.21,2.812,0
12,24,7,0,3.31,2.79,0
12,24,7,45,3.21,2.69,0
12,24,8,45,2.88,2.485,0
12,24,9,0,2.79,2.435,0
12,24,9,45,2.5,2.229,0
12,24,10,30,2.3,2.053,0
12,24,11,30,2.25,1.869,0
12,24,13,30,2.3,1.589,0
12,24,14,0,2.33,1.555,0
12,24,14,15,2.35,1.52,0
12,24,14,30,2.36,1.481,0
12,24,19,30,2.46,0.964,0
12,24,20,15,2.55,0.902,0
12,24,22,30,2.9,0.831,0
12,24,23,45,3.1,1.024,0
12,25,0,45,3.23,1.285,0
12,25,1,30,3.33,1.535,0
12,25,2,30,3.47,1.865,0
12,25,3,0,3.53,2.029,0
12,25,3,15,3.57,2.117,0
12,25,3,45,3.64,2.278,0
12,25,4,0,3.67,2.356,0
12,25,4,30,3.76,2.531,0
12,25,5,0,3.85,2.681,0
12,25,6,15,4.05,2.902,0
12,25,8,30,3.75,2.665,0
12,25,9,30,3.45,2.453,0
12,25,10,45,2.98,2.117,0
12,25,12,0,2.79,1.827,0
12,25,12,30,2.8,1.741,0
12,25,12,45,2.82,1.695,0
12,25,15,45,3.23,1.295,0
12,25,18,15,3.11,0.981,0
12,25,18,45,3.01,0.961,0
12,25,19,0,2.96,0.958,0
12,25,20,30,2.75,0.801,0
12,25,21,30,2.85,0.803,0
12,25,22,0,2.9,0.812,0
12,25,22,15,2.93,0.809,0
12,25,22,45,3,0.809,0
12,25,23,45,3.18,1.009,0
12,26,0,30,3.3,1.235,0
12,26,2,30,3.52,1.855,0
12,26,6,15,3.9,2.931,0
12,26,15,0,3.1,1.625,0
12,26,17,30,2.77,1.196,0
12,26,18,45,2.53,0.581,0
12,26,19,45,2.32,0.722,0
12,26,20,0,2.26,0.726,0
12,26,20,30,2.13,0.757,0
12,26,21,15,1.95,0.707,0
12,26,22,30,1.71,0.647,0
12,26,23,45,1.7,0.795,0
12,27,2,30,2.07,1.753,0
12,27,9,30,2.64,2.63,0
12,27,12,30,2.66,2.075,0
12,27,13,15,2.69,2.042,0
12,27,16,45,2.71,1.882,0
12,27,17,45,2.51,1.773,0
12,27,18,30,2.34,1.669,0
12,27,20,45,1.91,1.036,0
12,27,23,0,1.73,0.5,0
12,27,23,30,1.81,0.924,0
12,28,0,15,1.91,0.733,0
12,28,1,30,2,0.724,0
12,28,2,30,2.09,1.093,0
12,28,4,0,2.23,1.656,0
12,28,5,45,2.36,2.278,0
12,28,8,0,2.49,2.141,0
12,28,11,30,2.23,1.647,0
12,28,14,0,2.35,1.529,0
12,28,14,30,2.38,1.454,0
12,28,14,45,2.4,1.417,0
12,28,15,0,2.42,1.381,0
12,28,15,15,2.44,1.343,0
12,28,16,30,2.39,1.151,0
12,28,17,15,2.23,1.042,0
12,28,17,45,2.13,0.965,0
12,28,20,15,1.65,0.713,0
12,28,22,45,1.85,0.633,0
12,29,0,0,2,0.969,0
12,29,3,0,2.32,2.101,0
12,29,3,30,2.39,2.277,0
12,29,5,45,2.7,2.935,0
12,29,6,0,2.74,2.94,0
12,29,7,15,2.85,2.925,0
12,29,9,30,2.91,2.561,0
12,29,11,0,2.9,2.319,0
12,29,12,0,2.92,2.161,0
12,29,13,15,2.97,1.981,0
12,29,17,0,2.92,1.527,0
12,29,18,15,2.63,1.331,0
12,29,18,45,2.52,1.255,0
12,29,19,0,2.46,1.216,0
12,29,20,30,2.12,0.987,0
12,29,21,45,1.95,0.817,0
12,29,22,15,2.01,0.8,0
12,29,22,30,2.05,0.8,0
12,29,23,15,2.15,0.879,0
12,30,0,15,2.22,1.165,0
12,30,0,45,2.27,1.318,0
12,30,1,15,2.33,1.495,0
12,30,3,30,2.54,2.218,0
12,30,4,45,2.69,2.587,0
12,30,5,15,2.74,2.735,0
12,30,5,30,2.76,2.808,0
12,30,7,0,2.91,2.851,0
12,30,8,0,2.97,2.727,0
12,30,8,45,2.97,2.622,0
12,30,13,0,2.92,2.047,0
12,30,15,15,2.98,1.781,0
12,30,19,0,2.35,1.207,0
12,30,19,30,2.24,1.127,0
12,30,21,15,1.85,0.851,0
12,30,22,30,1.64,0.707,0
12,30,23,0,1.7,0.713,0
12,30,23,45,1.77,0.959,0
12,31,0,30,1.83,1.205,0
12,31,0,45,1.85,1.286,0
12,31,1,45,1.96,1.615,0
12,31,4,0,2.26,2.356,0
12,31,4,30,2.35,2.519,0
12,31,4,45,2.38,2.598,0
12,31,6,30,2.6,2.867,0
12,31,6,45,2.63,2.851,0
12,31,9,45,2.67,2.452,0
12,31,10,45,2.61,2.296,0
12,31,12,30,2.54,2.031,0
12,31,14,15,2.52,1.801,0
12,31,14,45,2.53,1.735,0
12,31,15,15,2.54,1.675,0
12,31,18,0,2.61,1.328,0
12,31,18,45,2.62,1.227,0
12,31,20,30,2.73,1.017,0
12,31,21,0,2.77,0.97,0
12,31,22,15,2.97,0.846,0
