month,day,hour,min,ce_px,cs_px,c_pu_p
4,2,1,45,283.47,0,0
4,2,2,15,326.05,0,0
4,2,4,15,379.49,0,0
4,2,5,45,339.22,0,0
4,2,6,30,315.11,0,0
4,2,7,45,293.75,0,0
4,2,8,15,178.19,0,0
4,2,8,45,10.76,11.29,25.87
4,2,9,15,0,86.76,24.05
4,2,11,0,0,110.39,0
4,2,11,45,0,107.45,0
4,2,12,15,2.89,17.45,0
4,2,14,15,33.33,0.97,0
4,2,15,0,71.22,0,0
4,2,15,15,68.04,0,0
4,2,15,30,78.94,0,0
4,2,16,45,165.71,0,0
4,2,17,0,180.37,0,0
4,2,17,30,172.59,0,0
4,2,18,0,160.1,0,0
4,2,18,15,174.71,0,0
4,2,18,45,156.97,0,0
4,2,20,15,0,256.42,0
4,2,20,30,0,256.31,0
4,2,23,0,0,200.51,0
4,2,23,15,0,205.29,0
4,3,1,45,0,116.09,0
4,3,7,15,332.17,0,0
4,3,8,0,299.73,0,0
4,3,8,15,268.23,0,0
4,3,9,30,0,56.76,0.15
4,3,9,45,0,73.45,0
4,3,11,0,0,134.97,0
4,3,11,15,0,125.76,0
4,3,13,15,60.91,0,0
4,3,14,30,100.83,0,0
4,3,15,30,148.19,0,0
4,3,21,45,0,299.23,0
4,3,23,15,0,125.76,0
4,4,0,30,214.65,0,0
4,4,0,45,235.77,0,0
4,4,1,30,418.19,0,0
4,4,2,45,425.19,0,0
4,4,4,0,431.56,0,0
4,4,4,45,414.89,0,0
4,4,6,0,352.28,0,0
4,4,9,15,0,414.02,0
4,4,10,15,0,401.95,0
4,4,11,0,0,397.65,0
4,4,11,15,0,398.11,0
4,4,12,30,7.81,69.73,0
4,4,12,45,23.92,13.31,0
4,4,14,15,0,157.95,0
4,4,14,45,0,148.5,0
4,4,16,15,91.73,0,0
4,4,17,30,5.11,14.89,0
4,4,17,45,9.79,4.19,0
4,4,18,30,3.43,9.6,0
4,5,0,30,400.42,0,0
4,5,2,15,392.03,0,0
4,5,2,45,422.35,0,0
4,5,4,0,434.32,0,0
4,5,4,30,430.31,0,0
4,5,5,30,289.84,0,0
4,5,7,0,124.41,0,0
4,5,8,30,1.88,11.52,15.9
4,5,11,0,0,376.84,0
4,5,11,30,0,414.11,0
4,5,13,30,124.57,0,0
4,5,14,30,51.03,0,0
4,5,16,0,186.88,0,0
4,5,17,0,206.99,0,0
4,5,17,30,199.22,0,0
4,5,17,45,183.99,0,0
4,5,19,15,0,315.5,0
4,5,21,0,0,371.87,0
4,5,22,0,46.3,0,0
4,5,22,30,153.45,0,0
4,5,23,15,252.91,0,0
4,6,0,30,388.35,0,0
4,6,1,30,406.01,0,0
4,6,2,0,412.17,0,0
4,6,3,0,406.1,0,0
4,6,4,45,403.26,0,0
4,6,5,15,376.93,0,0
4,6,8,15,0,416.83,0
4,6,10,30,0,426.6,25.13
4,6,12,15,101.42,0,0
4,6,14,30,43.65,0,0
4,6,16,0,93.57,0,0
4,6,17,0,134.99,0,0
4,6,18,0,119.27,0,0
4,6,20,0,0,378.47,0
4,6,21,0,0,417.82,0
4,6,22,0,80.11,72.29,0
4,6,22,45,158.72,0,0
4,6,23,45,245.57,0,0
4,7,0,15,294.85,0,0
4,7,0,30,342.13,0,0
4,7,1,30,353.43,0,0
4,7,2,0,378.95,0,0
4,7,5,45,374.09,0,0
4,7,6,30,267.1,0,0
4,7,7,0,164.73,0,0
4,7,8,30,0,489.39,0.15
4,7,10,30,0,481.19,0
4,7,12,0,2.03,33.52,0
4,7,12,30,12.84,13.46,0
4,7,15,15,3.57,17.07,0
4,7,15,45,0,42,0
4,7,19,15,1.01,22.71,0
4,7,19,30,1.21,21.01,0
4,7,20,0,0,330.43,0
4,7,23,15,239.43,0,0
4,8,0,0,304.68,0,0
4,8,0,15,326.38,0,0
4,8,0,30,321.29,0,0
4,8,0,45,359.17,0,0
4,8,1,45,376.58,0,0
4,8,2,15,383.87,0,0
4,8,2,30,377.07,0,0
4,8,4,15,368.97,0,0
4,8,5,45,338.48,0,0
4,8,6,45,203.04,0,0
4,8,7,30,0,420.43,0
4,8,13,0,0,49.97,0
4,8,14,15,0,38.29,0
4,8,14,45,88.7,7.86,0
4,8,15,30,132.71,0,0
4,8,16,30,96.65,0,0
4,8,20,30,0,435.77,0
4,8,21,30,0,381.52,0
4,8,22,30,116.45,0,0
4,8,23,15,267.79,0,0
4,8,23,30,281.29,0,0
4,9,0,30,291.43,0,0
4,9,1,0,343.79,0,0
4,9,1,30,359.37,0,0
4,9,4,45,417.87,0,0
4,9,5,0,382.33,0,0
4,9,6,30,393.33,0,0
4,9,7,15,316.45,0,0
4,9,7,45,156.25,0,0
4,9,8,15,17.57,1.83,0
4,9,9,0,0,153.79,0
4,9,10,0,0,166.19,0
4,9,12,45,0,80.72,0
4,9,13,0,2.8,36.99,0
4,9,14,45,0.39,19.11,0
4,9,15,15,16.55,2.07,0
4,9,15,30,37.28,0,0
4,9,18,15,144.09,0,0
4,9,19,0,6.56,239.68,0
4,9,19,45,0,296.84,0
4,9,20,0,0,307.4,0
4,9,20,45,0,297.93,0
4,9,21,30,0,302.22,0
4,9,21,45,0,294.31,0
4,9,23,30,154.04,50.77,0
4,10,1,0,212.08,0,0
4,10,2,30,332.67,0,0
4,10,3,15,334.73,0,0
4,10,3,30,333.67,0,0
4,10,4,0,384.36,0,0
4,10,5,0,301.65,0,0
4,10,5,15,299.66,0,0
4,10,5,30,282.17,0,0
4,10,6,15,311.15,0,0
4,10,8,45,91.365,0,0
4,10,9,30,0,250.58,0
4,10,10,30,0,260.22,0
4,10,12,45,2.7,84.01,0
4,10,13,15,0,75.53,0
4,10,14,45,0,30.71,0
4,10,17,15,138.99,0,0
4,10,18,30,114.83,0,0
4,10,20,0,27.73,0.53,0
4,10,20,45,10.23,10.5,0
4,10,22,15,125.19,0,0
4,10,23,0,271.32,0,0
4,10,23,15,255.44,0,0
4,11,0,30,376.45,0,0
4,11,1,0,399.3,0,0
4,11,1,15,409.67,0,0
4,11,1,30,415.7,0,0
4,11,2,15,416.13,0,0
4,11,3,0,358.16,0,0
4,11,4,45,371.18,0,0
4,11,5,15,338.78,0,0
4,11,7,45,0,379.91,0
4,11,9,0,0,482.4,0
4,11,11,30,20.06,47.46,0
4,11,12,0,0,83.01,0
4,11,12,30,0,209.64,0
4,11,14,0,0,34.25,0
4,11,14,30,0,46.06,0
4,11,15,0,13.45,19.39,0
4,11,18,30,179.63,0,0
4,11,21,30,0,464.27,0
4,11,21,45,0,429.69,0
4,11,22,0,0,352,0
4,12,0,30,364.67,0,0
4,12,2,0,394.91,0,0
4,12,3,45,409.96,0,0
4,12,4,45,414.77,0,0
4,12,7,0,184.99,0,0
4,12,7,45,0,306.68,0
4,12,8,0,0,511.57,0
4,12,12,0,0,388.65,0
4,12,12,15,162.91,0,0
4,12,13,45,249.71,0,0.85
4,12,16,0,292.82,0,0
4,12,17,45,246.34,0,0
4,12,19,0,205.01,0,0
4,12,19,15,75.18,129.48,0
4,12,20,0,0,363.05,0
4,12,21,15,0,322.44,0
4,12,21,45,122.35,0,0
4,12,23,0,317.71,0,0
4,13,0,0,323.06,0,0
4,13,0,30,359.24,0,0
4,13,0,45,378.48,0,0
4,13,2,0,449.22,0,0
4,13,4,30,444.69,0,0
4,13,5,15,344.47,0,0
4,13,5,30,377.23,0,0
4,13,6,15,344.87,0,0
4,13,6,30,196.52,0,0
4,13,6,45,248.46,0,0
4,13,9,0,0,437.64,8.85
4,13,12,0,145.97,0,0
4,13,15,15,108.59,0,0
4,13,16,45,134.26,0,0
4,13,17,15,142.61,0,0
4,13,18,30,104.7,0,0
4,13,20,15,41.57,0,0
4,13,20,30,29.91,0,0
4,13,22,0,116.85,0,0
4,13,22,30,161.31,0,0
4,13,23,0,251.2,0,0
4,13,23,45,301.41,0,0
4,14,0,0,287.43,0,0
4,14,0,45,334.06,0,0
4,14,1,0,358.65,0,0
4,14,1,15,364.01,0,0
4,14,1,30,381.13,0,0
4,14,1,45,377.5,0,0
4,14,4,0,378.91,0,0
4,14,7,0,0.73,15.15,0
4,14,7,15,0,43.72,0
4,14,8,30,0,438.91,10.78
4,14,10,30,0,357.83,7.53
4,14,13,30,0,48.17,0
4,14,14,0,0,111.49,0
4,14,15,30,0,127.75,0
4,14,16,0,0,62.41,0
4,14,16,15,0,68.55,0
4,14,16,30,0,53.01,0
4,14,18,45,3.33,6.17,0
4,14,19,15,0.58,85.78,0
4,14,19,45,0,330.91,0
4,14,23,30,251.83,0,0
4,15,0,15,230.24,0,0
4,15,3,15,314.1,0,0
4,15,7,45,269.34,0,14.44
4,15,9,30,0,497.68,8.09
4,15,10,45,0,551.45,5.96
4,15,11,15,0,228.63,0.25
4,15,11,30,0,185.23,0.04
4,15,11,45,0,194.25,0
4,15,12,0,0,177.95,0
4,15,12,15,0,161.42,0
4,15,13,45,6.12,45.05,0
4,15,14,0,15.43,4.25,0
4,15,16,15,103.68,0,0
4,15,18,15,114.68,0,0
4,15,23,45,301.56,0,0
4,16,1,0,306.99,0,0
4,16,2,15,409.51,0,0
4,16,2,45,397.81,0,0
4,16,3,0,368.35,0,0
4,16,3,30,389.33,0,0
4,16,3,45,392.6,0,0
4,16,4,0,396.74,0,0
4,16,4,15,406.68,0,0
4,16,5,0,370.99,0,0
4,16,5,15,381.8,0,0
4,16,5,30,395.15,0,0
4,16,6,0,380.3,0,0
4,16,6,15,368.83,0,0
4,16,8,0,12.44,265.24,12.41
4,16,14,30,0,95.59,0
4,16,15,15,0,73.15,0
4,16,15,45,0,33.32,0
4,16,17,15,117.19,0,0
4,16,17,30,127.76,0,0
4,16,18,30,5.4,18.07,0
4,16,19,0,5.07,10.65,0
4,16,19,30,0,35.01,0
4,16,23,45,259.74,0,0
4,17,0,45,207.27,0,0
4,17,2,45,380.35,0,0
4,17,4,0,372.4,0,0
4,17,7,15,366.95,0,0
4,17,8,30,0,327.93,10.41
4,17,8,45,0,385.27,9.79
4,17,11,30,0,185.57,0.06
4,17,11,45,0,177.75,0
4,17,12,45,0,91.15,0
4,17,15,15,235.63,0,0
4,17,16,0,93.79,0,0
4,17,16,45,235.06,0,0
4,17,17,30,244.32,0,0
4,17,17,45,255.62,0,0
4,17,18,45,227.23,0,0
4,17,19,15,218.11,0,0
4,17,20,0,143.22,0,0
4,17,21,0,57.19,0,0
4,17,21,45,45.86,0.05,0
4,17,22,0,67.22,0,0
4,17,22,45,151.67,0,0
4,18,0,15,149.31,0,0
4,18,1,0,239.97,0,0
4,18,1,15,192.03,0,0
4,18,1,30,214.28,0,0
4,18,2,0,160.93,0,0
4,18,3,15,176.89,0,0
4,18,4,45,204,0,0
4,18,12,0,0,140.93,0
4,18,12,15,0,111.74,0
4,18,12,45,0,54.45,0
4,18,13,45,43.79,0,0
4,18,15,15,79.68,0,0
4,18,17,45,113.23,0,0
4,18,18,15,39.45,132.82,0
4,18,18,30,0,339.85,0
4,18,19,15,0,384.02,0
4,18,20,30,0,414.15,0
4,18,22,30,195.27,0,0
4,18,23,15,349.25,0,0
4,19,0,45,317.67,0,0
4,19,2,30,325.91,0,0
4,19,4,0,369.55,0,0
4,19,6,15,295.61,0,0
4,19,6,45,279.23,0,0
4,19,7,30,1.83,198.06,6.48
4,19,7,45,0,324.41,11.18
4,19,8,0,0,354.76,10.4
4,19,11,45,0,346.67,0
4,19,13,30,187.27,0,0
4,19,13,45,154.67,0,0
4,19,14,30,147.23,0,0
4,19,16,15,249.52,0,0
4,19,18,15,104.65,0,0
4,19,18,45,117.04,0,0
4,19,20,0,0,360.81,0
4,19,21,15,0,342.97,0
4,19,22,45,207.46,0,0
4,20,0,0,208.48,0,0
4,20,1,15,322.43,0,0
4,20,1,45,299.37,0,0
4,20,2,0,285.93,0,0
4,20,2,30,375.29999999999995,0,0
4,20,3,15,250.49,0,0
4,20,3,30,252.22,0,0
4,20,3,45,251.63,0,0
4,20,4,45,274.06,0,0
4,20,5,30,215.32,0,0
4,20,6,45,229.67,0,0
4,20,7,15,84.44,0.09,0
4,20,8,45,0,68.34,0.8
4,20,9,30,0,92.45,0.88
4,20,11,0,0,139.23,0.71
4,20,11,15,0,105.61,0.24
4,20,12,15,0.82,29.28,0
4,20,13,45,0,49.53,0
4,20,14,45,0,66.62,0
4,20,15,0,0,78.8,0
4,20,20,30,0,366.08,0
4,20,22,45,268.77,0,0
4,21,4,15,373.7,0,0
4,21,5,0,215.47,0,0
4,21,5,30,258,0,0
4,21,6,0,260.89,0,0
4,21,6,15,242.43,0,0
4,21,6,30,208.71,0,0
4,21,8,0,0,229.68,0.85
4,21,8,15,0,285.97,0.81
4,21,12,45,134.4,0,0
4,21,13,15,141.33,0,0
4,21,13,45,135.13,0,0
4,21,14,45,137.15,0,0
4,21,15,15,140.19,0,0
4,21,15,45,193.33,0,0
4,21,17,45,223.38,0,0
4,21,20,0,0,366.41,0
4,21,21,45,199.94,0,0
4,22,0,30,262.89,0,0
4,22,0,45,370.65,0,0
4,22,1,45,364.67,0,0
4,22,3,15,341.72,0,0
4,22,3,30,326.1,0,0
4,22,4,30,364.14,0,0
4,22,5,45,326.48,0,0
4,22,6,15,138.85,0,0
4,22,6,30,93.31,0,0
4,22,6,45,6.65,105.13,0
4,22,9,15,0,395.94,29.12
4,22,13,15,221.41,0,0
4,22,16,15,216.53,0,0
4,22,16,30,215.27,0,0
4,22,20,30,0,549.33,0
4,22,20,45,0,346.01,0
4,22,21,45,64.19,0,0
4,22,22,30,119.93,0,0
4,23,2,15,363.56,0,0
4,23,2,30,351.66,0,0
4,23,3,30,430.31,0,0
4,23,3,45,438.57,0,0
4,23,6,15,226.46,0,0
4,23,8,0,0,238.72,39.73
4,23,8,15,0,293.69,32.34
4,23,9,30,0,473.82,32.98
4,23,9,45,0,490.22,24.88
4,23,12,45,0,48.52,0
4,23,13,0,0,33.71,0
4,23,14,0,6.7,11.95,0
4,23,16,15,93.93,0,0
4,23,17,0,126.84,0,0
4,23,21,15,0,256.07,0
4,23,23,15,323.87,0,0
4,23,23,30,338.4,0,0
4,24,2,0,522.855,0,0
4,24,3,0,396.93,0,0
4,24,4,45,368.59,0,0
4,24,6,15,219.72,0,0
4,24,10,45,0,512.01,24.89
4,24,11,0,0,490.03,4.72
4,24,11,30,0,477.28,0.06
4,24,12,45,0,399.97,0
4,24,13,15,97.05,0,0
4,24,14,0,46.59,0.09,0
4,24,14,45,33.18,0,0
4,24,15,30,112.25,0,0
4,24,16,15,137.43,0,0
4,24,21,30,39.11,33.41,0
4,25,0,45,339.36,0,0
4,25,1,0,353.69,0,0
4,25,1,30,373.89,0,0
4,25,2,45,371.04,0,0
4,25,4,30,221.05,0,0
4,25,4,45,226.71,0,0
4,25,5,15,248.54,0,0
4,25,7,30,58.3,59.94,30.57
4,25,8,0,0,179.6,27.43
4,25,10,0,0,425.39,32.29
4,25,12,15,0,408.08,0
4,25,13,30,105.41,0,0
4,25,14,45,199.31,0,0
4,25,15,15,154.99,0,0
4,25,16,15,203.81,0,0
4,25,17,45,223.33,0,0
4,25,18,15,165.11,0,0
4,25,19,15,142.5,0,0
4,25,19,45,125.58,0,0
4,25,20,15,0,377.59,0
4,25,20,30,0,396.17,0
4,25,22,0,108.95,0,0
4,25,22,15,160.51,0,0
4,25,22,45,250.54,0,0
4,26,0,0,285.24,0,0
4,26,2,15,347.21,0,0
4,26,2,30,328.8,0,0
4,26,4,45,392.17,0,0
4,26,5,0,338.73,0,0
4,26,6,30,1.16,32.16,0
4,26,7,15,78.23,0,0
4,26,8,30,0,367.49,28.49
4,26,8,45,0,334.93,28.18
4,26,9,15,0,332.99,36.12
4,26,10,15,0,346.88,35.41
4,26,10,30,0,347.65,24.87
4,26,10,45,0,309.17,24.51
4,26,11,0,0,62.61,6.19
4,26,11,15,0,36.55,0.27
4,26,12,45,0,34.97,0
4,26,13,45,11.96,10.03,0
4,26,14,15,0,19.81,0
4,26,15,30,97.89,0,0
4,26,16,30,168.35,0,0
4,26,19,15,0,318.53,0
4,26,22,45,281.24,0,0
4,26,23,0,273.59,0,0
4,27,2,30,377.32,0,0
4,27,3,0,341.63,0,0
4,27,3,30,335.22,0,0
4,27,5,0,317.86,0,0
4,27,6,15,286.89,0,0
4,27,7,30,0,337.72,23.79
4,27,10,0,0,335.95,31.3
4,27,11,0,0,222.42,5.41
4,27,12,0,247.11,0,0
4,27,14,15,27.29,0.91,0
4,27,15,0,95.47,0,0
4,27,15,15,123.79,0,0
4,27,15,30,159.38,0,0
4,27,17,0,309.5,0,0
4,27,19,30,0,284.87,0
4,27,20,30,0,366.94,0
4,27,21,0,0,367.33,0
4,27,21,30,0,382.19,0
4,28,1,15,286.51,0,0
4,28,1,30,387.45,0,0
4,28,2,15,442.75,0,0
4,28,3,30,391.45,0,0
4,28,4,30,378.48,0,0
4,28,4,45,375.49,0,0
4,28,5,30,327.84,0,0
4,28,6,30,243.11,0,0
4,28,8,30,0,367.67,24.98
4,28,8,45,0,320.45,36.37
4,28,9,30,0,309.27,25.67
4,28,11,0,0,302.24,5.06
4,28,11,15,0,280.13,0.27
4,28,11,30,0,274.83,0.06
4,28,11,45,0,272.77,0
4,28,12,45,0,203.41,0
4,28,14,30,255.87,0,0
4,28,15,45,302.8,0,0
4,28,17,15,294.65,0,0
4,28,20,0,0,359.43,0
4,28,22,30,0,258.05,0
4,29,0,15,291.71,0,0
4,29,3,15,383.73,0,0
4,29,3,30,383.66,0,0
4,29,6,45,300.87,0,0
4,29,7,45,0,357.35,26.91
4,29,9,0,0,352.87,28.13
4,29,9,45,0,386.53,26.92
4,29,12,15,137.83,0,0
4,29,13,30,162.39,0,0
4,29,13,45,163,0,0
4,29,14,30,98.48,0,0
4,29,17,0,166.43,0,0
4,29,20,0,0,348.91,0
4,30,1,30,277.67,0,0
4,30,1,45,288.15,0,0
4,30,2,15,325.42,0,0
4,30,3,0,412.86,0,0
4,30,3,45,438.95,0,0
4,30,4,0,436.47,0,0
4,30,4,45,425.72,0,0
4,30,6,30,384.11,0,0
4,30,6,45,413.83,0,0
4,30,7,30,0,154.33,19.86
4,30,7,45,0,208.81,25.54
4,30,10,30,0,498.08,24.74
4,30,11,0,0,116.56,5.14
4,30,11,15,0,47.31,0.27
4,30,11,30,0,52.09,0.06
4,30,12,15,114.53,0,0
4,30,17,0,186.78,0,0
4,30,17,45,163.05,0,0
4,30,18,15,163.69,0,0
4,30,18,30,130.79,0,0
4,30,19,15,89.99,0,0
4,30,20,0,0,317.08,0
4,30,20,45,7.47,249.52,0
4,30,22,30,231.87,0,0
4,30,23,45,389.55,0,0
5,1,0,0,299.24,0,0
5,1,0,15,278.99,0,0
5,1,2,45,363.1,0,0
5,1,3,0,364.24,0,0
5,1,3,30,247.83,0,0
5,1,4,15,277.93,0,0
5,1,4,30,261.91,0,0
5,1,5,15,245.23,0,0
5,1,5,45,263.35,0,0
5,1,8,30,0,216.49,24.66
5,1,9,45,0,416.37,25.29
5,1,10,0,0,429.83,25.82
5,1,10,15,0,445.08,25.72
5,1,13,15,102.49,0,0
5,1,15,15,115.2,0,0
5,1,15,45,181.57,0,0
5,1,16,30,177.37,0,0
5,1,20,0,0,394.29,0
5,1,21,15,105.03,0,0
5,1,22,45,326.235,0,0
5,1,23,45,351.7,0,0
5,2,1,15,308.69,0,0
5,2,3,15,379,0,0
5,2,4,0,371.72,0,0
5,2,4,45,365.45,0,0
5,2,5,45,350.21,0,0
5,2,10,15,0,399.31,26.34
5,2,10,30,0,414.6,24.77
5,2,12,30,48.37,0,0
5,2,12,45,49.28,0,0
5,2,15,45,74.6,0,0
5,2,18,15,0,209.55,0
5,2,18,45,0,221.59,0
5,2,19,30,0,245.66,0
5,2,19,45,0,248.61,0
5,2,22,30,169.13,0,0
5,2,23,0,247.88,0,0
5,3,2,0,409.29,0,0
5,3,4,45,444.4,0,0
5,3,9,45,0,349.89,25.09
5,3,11,0,0,331.21,6.27
5,3,11,45,7.52,128.33,0
5,3,12,45,94.65,0,0
5,3,13,15,210.69,0,0
5,3,13,45,164.26,0,0
5,3,14,30,65.68,0,0
5,3,14,45,64.62,0,0
5,3,15,0,78.74,0,0
5,3,18,0,0,200.96,0
5,3,20,30,0,342.31,0
5,3,20,45,0,360.97,0
5,3,21,0,0,352.73,0
5,3,22,0,0,300.41,0
5,3,22,45,186.05,0,0
5,4,0,30,413.76,0,0
5,4,1,45,451.44,0,0
5,4,2,0,443.06,0,0
5,4,3,15,368.35,0,0
5,4,4,0,383.43,0,0
5,4,4,15,410.15,0,0
5,4,6,0,337.92,0,0
5,4,6,15,311.5,0,0
5,4,9,15,0,312.01,25.6
5,4,10,45,0,234.43,25.14
5,4,11,45,276.47,0,0
5,4,14,15,104.16,0,0
5,4,16,15,148.29,0,0
5,4,16,30,198.05,0,0
5,4,17,0,218.71,0,0
5,4,17,30,218.37,0,0
5,4,20,0,0,241.99,0
5,4,20,15,0,245.76,0
5,4,20,45,0,270.93,0
5,4,21,15,0,261.48,0
5,4,22,0,0,207.07,0
5,4,22,30,97.6,74.67,0
5,4,23,0,298.23,0,0
5,4,23,45,336.22,0,0
5,5,1,0,431.23,0,0
5,5,3,0,409.48,0,0
5,5,3,30,455.58,0,0
5,5,6,15,75.69,0,0
5,5,6,30,12.49,7.19,0
5,5,7,15,0,266.64,0
5,5,8,30,0,401.91,27.02
5,5,9,30,0,358.37,28.85
5,5,10,15,0,361.64,25.23
5,5,12,45,0,331.6,0
5,5,15,0,112.75,0,0
5,5,15,45,156.21,0,0
5,5,16,15,244.01,0,0
5,5,17,45,202.12,0,0
5,5,18,0,193.67,0,0
5,5,19,15,157.67,0,0
5,5,21,15,0,354.65,0
5,6,0,15,372.69,0,0
5,6,2,15,359.66,0,0
5,6,9,45,0,379.43,32.29
5,6,11,30,0,403.17,0.07
5,6,11,45,93.55,27.97,0
5,6,12,15,130.21,0,0
5,6,16,45,255.59,0,0
5,6,17,30,149.21,0,0
5,6,17,45,135.85,0,0
5,6,18,30,183.94,0,0
5,6,18,45,273.69,0,0
5,6,19,45,139.61,0,0
5,6,20,15,0,258.74,0
5,6,21,45,0,419.055,0
5,7,1,0,386.63,0,0
5,7,2,0,405.24,0,0
5,7,2,45,415.13,0,0
5,7,3,0,430.94,0,0
5,7,6,0,392.59,0,0
5,7,8,45,0,424.28,33.01
5,7,9,30,0,509.49,28.22
5,7,9,45,0,517.42,26.78
5,7,10,15,0,504.25,24.53
5,7,13,30,42.39,0,0
5,7,13,45,102.87,0,0
5,7,14,0,96.93,0,0
5,7,14,45,112.94,0,0
5,7,15,15,131.76,0,0
5,7,19,30,0,327.73,0
5,7,19,45,0,309.36,0
5,7,20,45,0,321.56,0
5,7,22,45,315.93,0,0
5,7,23,30,347.4,0,0
5,8,0,0,333.25,0,0
5,8,0,45,328.03,0,0
5,8,3,15,379.29,0,0
5,8,4,45,392.27,0,0
5,8,5,15,412.52,0,0
5,8,5,30,408.23,0,0
5,8,6,45,327.01,0,0
5,8,7,30,368.49,0,25.41
5,8,7,45,350.31,0,32.6
5,8,9,0,24.51,4.24,24.94
5,8,9,45,0,483.46,32.5
5,8,10,0,0,537.34,25.57
5,8,12,0,0,444.06,0
5,8,14,0,0,366.07,0
5,8,16,15,124.27,0,0
5,8,17,45,158.81,0,0
5,8,19,45,225.35,0,0
5,8,20,30,158.95,0,0
5,8,20,45,105.52,0,0
5,9,0,15,306.13,0,0
5,9,1,30,373.85,0,0
5,9,2,15,354.17,0,0
5,9,2,30,331.99,0,0
5,9,3,30,361.75,0,0
5,9,3,45,359.76,0,0
5,9,4,0,372.97,0,0
5,9,6,30,201.29,0,0
5,9,7,30,0,471.69,17.78
5,9,8,0,0,519.29,27.72
5,9,8,30,0,536.55,24.74
5,9,9,30,0,486.83,32.8
5,9,11,15,35.26,0,0.31
5,9,12,45,45.17,0,0
5,9,13,0,37.23,0.91,0
5,9,14,15,9.3,6.31,0
5,9,14,30,11.04,7.53,0
5,9,14,45,10.65,2.99,0
5,9,16,15,119.17,0,0
5,9,17,0,137.25,0,0
5,9,17,30,142.07,0,0
5,9,22,0,0,195.75,0
5,9,22,30,98.72,14.91,0
5,9,23,45,386.09,0,0
5,10,0,30,335.42,0,0
5,10,2,0,407.07,0,0
5,10,2,45,403.55,0,0
5,10,5,15,342.25,0,0
5,10,7,15,106.19,25.13,0
5,10,9,45,0,454.39,24.53
5,10,10,30,0,434.16,24.96
5,10,11,15,59.9,0,0.27
5,10,12,45,51.61,1.83,0
5,10,14,0,20.58,1.01,0
5,10,14,30,7.52,17.07,0
5,10,16,0,223.97,0,0
5,10,19,15,0,185.19,0
5,10,20,30,0,318.35,0
5,10,21,15,0,65.88,0
5,10,23,0,263.46,0,0
5,11,0,0,373.17,0,0
5,11,1,0,360.18,0,0
5,11,2,15,297.39,0,0
5,11,4,0,315.43,0,0
5,11,5,45,278.11,0,0
5,11,6,0,250.35,0,0
5,11,6,15,225.69,0,0
5,11,6,45,115.01,0,0
5,11,7,15,44.95,0,0
5,11,7,45,0,429.5,25.3
5,11,10,15,204.73,0,25.34
5,11,11,15,255.8,0,0.28
5,11,11,30,211.87,0,0.07
5,11,13,45,201.58,0,0
5,11,15,30,125.72,0,0
5,11,23,30,340.18,0,0
5,12,0,0,379.53,0,0
5,12,4,45,312.65,0,0
5,12,6,45,76.14,0,0
5,12,9,30,0,233.03,24.93
5,12,11,0,0,282.55,5.94
5,12,11,30,0,248.03,0.08
5,12,13,30,107.49,0,0
5,12,14,30,114.06,0,0
5,12,15,30,152.01,0,0
5,12,19,45,0,184.55,0
5,12,21,15,0,209.19,0
5,12,22,0,0,135.18,0
5,12,23,30,78.61,0,0
5,13,0,15,559.545,0,0
5,13,0,30,422.74,0,0
5,13,1,15,455.19,0,0
5,13,1,30,434.95,0,0
5,13,1,45,407.66,0,0
5,13,2,0,311.14,0,0
5,13,3,15,411.94,0,0
5,13,5,30,501,0,0
5,13,9,15,0,250.62,27.54
5,13,9,30,0,256.57,24.87
5,13,11,15,0,198.69,0.28
5,13,11,45,0,213.92,0
5,13,12,0,0,79.91,0
5,13,14,15,125.74,0,0
5,13,15,30,138.21,0,0
5,13,17,0,222.7,0,0
5,13,17,15,256.27,0,0
5,13,17,45,273.23,0,0
5,13,18,30,292.77,0,0
5,13,19,0,35.78,22.33,0
5,13,19,30,0,116.42,0
5,13,20,0,0,134.41,0
5,13,20,30,0,132.68,0
5,13,21,15,0,176.89,0
5,13,21,30,0,158.76,0
5,13,22,30,0,78.94,0
5,13,22,45,0,54.89,0
5,13,23,0,0,50.25,0
5,13,23,30,19.01,51.5,0
5,13,23,45,286.03,0,0
5,14,0,0,328.11,0,0
5,14,0,30,356.9,0,0
5,14,3,0,402.87,0,0
5,14,3,45,408.22,0,0
5,14,4,0,404.57,0,0
5,14,4,15,414.58,0,0
5,14,5,0,364.5,0,0
5,14,9,30,0,416.33,27.29
5,14,9,45,0,421.84,27.28
5,14,11,0,0,347.21,5.77
5,14,11,15,0,376.54,0.27
5,14,12,0,4.01,5.25,0
5,14,12,30,16.21,1.54,0
5,14,12,45,2.65,21.71,0
5,14,14,30,85.26,0,0
5,14,15,0,73.34,0,0
5,14,19,15,198.8,0,0
5,14,19,30,8.92,77.49,0
5,14,20,0,0,154.61,0
5,14,20,15,0,149.59,0
5,14,20,30,0,159.92,0
5,14,22,30,0,96.01,0
5,14,23,15,0,66.75,0
5,14,23,30,18.51,49.54,0
5,15,1,30,427.67,0,0
5,15,2,0,441.02,0,0
5,15,2,15,456.89,0,0
5,15,3,15,444.25,0,0
5,15,4,0,438.68,0,0
5,15,4,15,439.15,0,0
5,15,4,45,432.45,0,0
5,15,7,0,249.91,0,0
5,15,7,30,19.19,1.29,16.6
5,15,7,45,0.91,27.97,26.25
