id,month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu,score
21227,8,18,5,30,3.59,356.77,0,2.564,493.55,29.88,428.67,34.38,160.47,0,52.08,0.38
21230,8,18,6,15,3.7,296.38,0,2.809,547.09,29.82,431.8,34.23,160.93,0,52.02,0.38
21310,8,19,2,15,3.1,394.63,0,1.408,638.98,34.5,427.33,34.16,208.07,0,52.18,0.38
21311,8,19,2,30,3.14,408.99,0,1.495,630.47,34.46,424.87,34.32,205.87,0,52.07,0.38
21598,8,22,2,15,3.46,420.14,0,1.622,607.51,34.73,412.93,34.66,262.27,0,52.85,0.38
21709,8,23,6,0,3.65,240.31,0,2.529,595.72,34.24,430.07,33.95,72.07,0,51.4,0.38
21710,8,23,6,15,3.67,227.73,0,2.621,572.65,31.56,429.73,33.99,71.47,0,51.43,0.38
21713,8,23,7,0,3.72,244.36,0,2.773,425.35,26.3,427.47,34.1,174.8,0,51.8,0.38
21715,8,23,7,30,3.76,161.07,0,2.75,549.49,30.8,432.07,33.87,175.8,0,51.58,0.38
21769,8,23,21,0,2.72,36.8,8.83,1.079,511.56,28.18,431.93,32.78,189,69.06,50.65,0.38
21780,8,23,23,45,2.73,235.93,0,0.808,459.05,29.44,424.27,33.1,130.07,0,50.53,0.38
21890,8,25,3,15,2.99,459.68,0,1.767,546.55,33.83,402.2,34.42,280.27,0,52.84,0.38
21993,8,26,5,0,3.38,178.33,0,2.391,591.18,32.09,427.87,33.57,76.8,0,51.04,0.38
21997,8,26,6,0,3.42,155.19,0,2.738,584.57,31.91,428.6,33.46,80.07,0,51.01,0.38
22003,8,26,7,30,3.43,100.93,0,2.913,530.1,28.76,409,33.35,160.47,0,51.24,0.38
22271,8,29,2,30,3.5,356.67,0,1.775,491.67,29.31,412.33,34.44,166.13,0,52.12,0.38
22323,8,29,15,30,2.8,54.73,0,1.539,468.84,27.35,422.47,32.78,116.47,51.14,50.27,0.38
22325,8,29,16,0,2.78,63.21,0,1.46,443.71,26.97,420.13,32.88,121.67,51.95,50.35,0.38
22330,8,29,17,15,2.76,50.53,0,1.441,406.27,26.34,423.33,32.72,141.07,51.42,50.35,0.38
22333,8,29,18,0,2.74,78.85,0,1.436,424.12,26.33,423.93,32.72,140.4,52.11,50.37,0.38
22337,8,29,19,0,2.71,38.87,0,1.359,419.62,26.35,422.6,32.69,124.67,50.88,50.19,0.38
22558,9,1,2,15,2.76,379.35,0,1.607,558,29.88,423.07,33.78,177.33,0,51.53,0.38
22559,9,1,2,30,2.8,395.95,0,1.699,515.56,30.03,420.67,33.87,175.67,0,51.67,0.38
22737,9,15,2,15,2.66,448.05,0,1.683,439.17,24.82,432.13,34.01,217.73,0,51.96,0.38
22738,9,15,2,30,2.71,418.55,0,1.755,407.25,23.11,431.87,34,196,0,51.68,0.38
22742,9,15,3,30,2.9,481.25,0,2.009,383.03,22.66,421.93,34.57,209,0,52.49,0.38
22756,9,15,7,0,3.55,173.71,0,2.837,352.08,23.15,442.07,33.56,153.6,0,51.27,0.38
22829,9,16,1,15,2.67,443.82,0,1.419,465.74,24.66,431.53,33.93,205.4,0,51.71,0.38
22831,9,16,1,45,2.76,449.95,0,1.554,433.07,24.83,430.33,34,204.93,0,51.98,0.38
22833,9,16,2,15,2.84,412.79,0,1.693,452.5,24.69,430.8,33.96,203.93,0,51.78,0.38
22837,9,16,3,15,3.01,381.01,0,1.954,464.94,24.73,431.4,33.94,203,0,51.63,0.38
22838,9,16,3,30,3.04,408.05,0,2.013,448.79,24.78,430.2,34.05,203,0,51.97,0.38
22840,9,16,4,0,3.12,368.58,0,2.133,472.52,24.48,431.4,33.9,199.87,0,51.65,0.38
22842,9,16,4,30,3.19,340.04,0,2.247,455.11,24.89,431.67,33.92,156.67,0,51.79,0.38
22845,9,16,5,15,3.27,257.67,0,2.428,472.71,24.54,434.2,33.8,158.93,0,51.41,0.38
22849,9,16,6,15,3.36,283.76,0,2.619,472.6,24.46,413.8,33.3,159.2,0,51.33,0.38
22851,9,16,6,45,3.37,167.25,0,2.681,392.05,23.52,359,33.23,169.07,0,51.27,0.38
22854,9,16,7,30,3.35,103.5,0,2.635,367.92,22.65,380.2,33.37,216.6,0,51.81,0.38
22924,9,17,1,0,1.9,311.97,0,1.379,436.42,23.71,270.53,31.93,214.67,0,50.31,0.38
22925,9,17,1,15,1.93,329.38,0,1.439,411.03,23.87,267.8,32.16,215.07,0,50.67,0.38
22940,9,17,5,0,2.44,307.82,0,2.401,378.31,23.82,236.73,32.47,211.4,0,50.9,0.38
22941,9,17,5,15,2.47,335.08,0,2.47,374.86,23.81,238.53,32.39,271.93,0,51.54,0.38
22942,9,17,5,30,2.5,370.9,0,2.535,373,23.76,231.13,33.01,285.27,0,51.96,0.38
22944,9,17,6,0,2.58,380.73,0,2.661,384.04,22.78,231.2,33.03,303.73,0,52.24,0.38
22946,9,17,6,30,2.66,322.74,0,2.791,401.9,22.36,247.53,32.85,254.67,0,51.73,0.38
22950,9,17,7,30,2.77,376.74,0,2.839,267.69,21.8,257.13,33.14,382.07,0,53.09,0.38
22953,9,17,8,15,2.87,241.76,0,2.771,335.29,21.77,260.87,32.84,382.27,0,52.66,0.38
22954,9,17,8,30,2.89,199.13,0,2.726,368.35,21.97,264.13,32.54,385.6,0,52.26,0.38
23009,9,17,22,15,1.97,280.09,0,0.827,276.75,22.74,258.2,31.92,332.73,0.1,51.23,0.38
23014,9,17,23,30,2.09,314.09,0,0.743,271.66,22.75,252.13,32.35,329.13,0,51.51,0.38
23016,9,18,0,0,2.15,265.93,0,0.751,405.6,23.56,257,32.01,238.8,0,50.76,0.38
23020,9,18,1,0,2.22,306.03,0,1.009,415.11,24.69,253.8,32.22,212.27,0,50.7,0.38
23021,9,18,1,15,2.24,310.28,0,1.061,416.01,24.71,253.73,32.28,213.07,0,50.8,0.38
23022,9,18,1,30,2.27,332.22,0,1.108,407.87,24.76,251.67,32.42,211.2,0,50.8,0.38
23025,9,18,2,15,2.36,353.59,0,1.293,405.82,24.83,251.4,32.47,210.27,0,50.98,0.38
23026,9,18,2,30,2.39,355.23,0,1.361,393.22,24.69,247.4,32.8,211,0,51.31,0.38
23030,9,18,3,30,2.55,402.55,0,1.685,425.12,24.78,261.73,33.16,234.07,0,51.81,0.38
23031,9,18,3,45,2.59,394.59,0,1.771,424.24,25.44,266.53,33.37,206.2,0,51.69,0.38
23032,9,18,4,0,2.63,375.01,0,1.858,408.95,24.97,270.67,33,210.47,0,51.46,0.38
23041,9,18,6,15,2.96,329.72,0,2.59,431.23,24.78,268.67,33.11,207.07,0,51.33,0.38
23042,9,18,6,30,2.99,329.09,0,2.673,419.86,24.82,268.47,33.16,206.67,0,51.5,0.38
23104,9,18,22,0,2.98,303.57,0,0.885,226.74,21.48,289.13,32.93,383.4,0.35,52.78,0.38
23120,9,19,2,0,3.43,287.23,0,1.291,434.76,24.82,238,33.31,206.87,0,51.73,0.38
23123,9,19,2,45,3.49,299.33,0,1.473,429.85,24.86,237.53,33.46,205.33,0,51.91,0.38
23124,9,19,3,0,3.51,214.65,0,1.533,458.96,24.76,238.87,33.31,206.33,0,51.56,0.38
23133,9,19,5,15,3.59,99.98,0,2.078,478.3,26.48,256.73,33.13,148.4,0,51.27,0.38
23137,9,19,6,15,3.58,69.35,0,2.323,495.6,26.82,255,33.27,145.73,0,51.52,0.38
23140,9,19,7,0,3.54,18.08,10.42,2.435,389.76,24.92,259.4,32.89,210.6,0,51.27,0.38
23161,9,19,12,15,2.69,31.14,1.44,1.934,345.39,23.76,271.2,32.18,202.73,0,50.59,0.38
23171,9,19,14,45,2.4,0,97.64,1.731,326.78,23.67,261.27,31.53,95.6,0,49.54,0.38
23174,9,19,15,30,2.3,0,37.09,1.607,278.06,22.24,260.87,31.54,95.93,0,49.59,0.38
23200,9,19,22,0,2.31,150.03,0,0.84,339.94,24.35,268,32,316.2,0,50.97,0.38
23205,9,19,23,15,2.36,314.57,0,0.866,278.21,22.86,264.87,32.31,312.33,0,51.53,0.38
23213,9,20,1,15,2.61,350.35,0,1.229,421.3,23.73,256.73,32.97,209.73,0,51.41,0.38
23215,9,20,1,45,2.67,372.11,0,1.385,401.37,23.87,254.73,33.13,209.6,0,51.6,0.38
23216,9,20,2,0,2.7,363.04,0,1.479,394,23.69,255.53,33.1,209.87,0,51.37,0.38
23217,9,20,2,15,2.74,388.12,0,1.567,393.36,22.79,263.53,33.23,234.87,0,51.76,0.38
23218,9,20,2,30,2.77,398.15,0,1.648,398.28,22.29,269.4,33.43,262.73,0,52.05,0.38
23220,9,20,3,0,2.85,381.9,0,1.783,396.09,22.21,269.47,33.44,259.67,0,52.07,0.38
23221,9,20,3,15,2.89,373.25,0,1.843,389.82,22.26,267.87,33.54,259.2,0,52.18,0.38
23222,9,20,3,30,2.92,376.64,0,1.903,362.55,22.29,268.13,33.54,259.6,0,52.07,0.38
23228,9,20,5,0,3.14,337.73,0,2.087,352.21,22.15,269.4,33.39,292.07,0,52.24,0.38
23231,9,20,5,45,3.23,362.5,0,2.313,399.56,22.01,266.2,33.66,286.27,0,52.56,0.38
23233,9,20,6,15,3.3,291.8,0,2.431,418.13,22.12,269,33.41,286.73,0,52.21,0.38
23244,9,20,9,0,3.08,0,190.33,2.34,387.58,22.82,254.2,31.51,15.53,0,49.3,0.38
23245,9,20,9,15,3.03,0,196.31,2.303,387.61,22.8,254.4,31.45,14.4,0,49.39,0.38
23246,9,20,9,30,2.99,0,157.99,2.266,383,22.63,252.2,31.65,53.67,0,49.54,0.38
23247,9,20,9,45,2.94,0,106.53,2.226,375.16,22.67,249.93,31.84,111.67,0,49.95,0.38
23255,9,20,11,45,2.63,0,63.28,1.957,285.58,22.86,258.33,31.78,136,0,49.8,0.38
23256,9,20,12,0,2.61,0,43.94,1.939,290.95,22.69,260.53,31.63,135.6,0,49.8,0.38
23257,9,20,12,15,2.58,0,51.22,1.922,289.21,22.78,258.73,31.75,135.53,0,49.92,0.38
23261,9,20,13,15,2.48,0,48.22,1.849,290.17,22.75,263.73,31.56,130.27,0,49.73,0.38
23263,9,20,13,45,2.42,0,59.07,1.815,293.54,22.72,272.93,31.63,111.2,0,49.66,0.38
23270,9,20,15,30,2.19,191.79,0,1.647,251.51,21.8,268.8,31.93,350.13,0,51.37,0.38
23280,9,20,18,0,2.36,249.57,0,1.408,270.22,22.44,260.67,32.09,388.93,0,51.9,0.38
23296,9,20,22,0,2.41,160.26,0,0.964,309.84,23.26,263.13,31.88,317,0,51.05,0.38
23300,9,20,23,0,2.45,304.83,0,0.961,288.87,23.34,261.67,32.55,339.73,0,51.91,0.38
23304,9,21,0,0,2.58,377.86,0,0.992,370.01,22.11,258.73,32.77,340.87,0,52.23,0.38
23308,9,21,1,0,2.73,410.45,0,1.195,388.89,22.24,253.27,33.24,274.93,0,52.1,0.38
23309,9,21,1,15,2.77,348.71,0,1.255,421.63,23.5,270.93,33.1,196,0,51.41,0.38
23312,9,21,2,0,2.86,348.23,0,1.419,432.35,24.27,277.93,33.12,194.4,0,51.5,0.38
23313,9,21,2,15,2.89,328.59,0,1.467,434.68,24.33,281.2,32.87,195.07,0,51.18,0.38
23314,9,21,2,30,2.92,323.21,0,1.532,440.76,24.24,279.47,33.01,194.73,0,51.36,0.38
23315,9,21,2,45,2.94,302.46,0,1.557,438.18,24.24,280.47,32.94,194.73,0,51.26,0.38
23317,9,21,3,15,2.98,269.25,0,1.66,475.63,25.9,280.13,32.9,185.87,0,51.11,0.38
23321,9,21,4,15,3.06,205.43,0,1.917,513.42,26.86,278.8,32.97,141.13,0,50.88,0.38
23322,9,21,4,30,3.07,159.24,0,1.994,481.55,26.9,279.87,32.83,81.6,0,50.68,0.38
23324,9,21,5,0,3.08,130.41,0,2.143,489.41,26.81,281.13,32.69,114.87,0,50.95,0.38
23337,9,21,8,15,2.92,0,197.67,2.647,398.32,23.79,267.67,30.87,71.87,0,48.68,0.38
23344,9,21,10,0,2.58,0,197.53,2.366,369.86,22.35,260.87,30.81,13.4,0,48.76,0.38
23350,9,21,11,30,2.32,0,76.94,2.134,268.74,21.93,253.07,31.26,93,0,49.43,0.38
23362,9,21,14,30,2.08,11.04,24.3,1.835,262.19,21.76,252.2,31.49,187.2,0,49.8,0.38
23367,9,21,15,45,2.01,210.17,0,1.719,234.03,21.74,265.07,31.8,329.2,0,50.93,0.38
23369,9,21,16,15,2.04,264.19,0,1.632,225.07,21.82,265.07,31.81,366.07,0,51.48,0.38
23388,9,21,21,0,2.25,93.65,0.63,1.043,245.78,21.46,263.53,31.85,347.53,0,51.04,0.38
23395,9,21,22,45,2.22,269.53,0,0.891,271.44,22.73,259.07,32.24,350.93,0,51.69,0.38
23396,9,21,23,0,2.23,285.63,0,0.899,264.82,22.69,260.53,32.14,349.67,0,51.7,0.38
23404,9,22,1,0,2.49,364.25,0,1.167,377.77,24.3,253.67,32.73,231.87,0,51.39,0.38
23414,9,22,3,30,2.86,433.21,0,1.843,366.7,24.14,276.33,33.7,292.2,0,52.54,0.38
23419,9,22,4,45,3.08,414.11,0,2.092,371.38,22.39,276.73,33.62,289.4,0,52.71,0.38
23420,9,22,5,0,3.11,350.84,0,2.161,383.2,21.56,278.6,33.41,265.4,0,52.3,0.38
23422,9,22,5,30,3.17,302.05,0,2.303,368.53,21.78,279.87,33.26,210.93,0,51.47,0.38
23428,9,22,7,0,3.26,107.45,0,2.559,288.37,22.12,283.8,32.85,211.33,0,51.28,0.38
23433,9,22,8,15,3.24,5.79,69.31,2.467,308.53,22.78,248,32.35,229.4,0,51.1,0.38
23436,9,22,9,0,3.14,0,175.05,2.37,353.87,23.79,249.27,31.79,14.53,0,49.52,0.38
23437,9,22,9,15,3.1,0,176.65,2.349,348.85,23.71,250.4,31.76,15.27,0,49.68,0.38
23440,9,22,10,0,2.97,0,178.48,2.333,359.81,23.82,251.8,31.65,20.47,0,49.5,0.38
23441,9,22,10,15,2.92,0,109.61,2.312,338.16,23.81,249.07,31.94,113.67,0,49.97,0.38
23442,9,22,10,30,2.89,0,112.8,2.301,341.4,23.8,248,31.99,111.4,0,50.01,0.38
23445,9,22,11,15,2.79,0,115.46,2.232,338.14,23.76,251.93,31.73,113.93,0,49.83,0.38
23446,9,22,11,30,2.76,0,132.43,2.233,333.79,23.83,253.13,31.63,113.67,0,49.65,0.38
