month_day_hour_min,n_p,i_uiip,p_uiip
28831,2.419,92.16,16
28832,2.337,93.39,15.5
28833,2.239,91.48,16.7
28834,2.135,90.16,17.42
28835,2.064,89.21,18.39
28836,1.995,88.37,19.03
28837,1.937,88.35,18.93
28838,1.876,89,18.9
28839,1.809,88.94,18.64
28840,1.739,48.35,16.5
28841,1.644,20.88,16.36
28842,1.579,219.08,22.6
28843,1.56,316.63,22.84
28844,1.539,317.92,23.06
28845,1.519,322.82,22.92
28846,1.501,307.31,22.84
28847,1.475,297.95,22.89
28848,1.47,291.62,23.01
28849,1.477,306.35,22.89
28850,1.465,299.86,22.8
28851,1.459,287.04,22.59
28852,1.459,288.68,22.56
28853,1.451,287.24,22.52
28854,1.463,293.75,22.5
28855,1.459,288.5,22.61
28856,1.459,288.47,22.56
28857,1.446,272.55,22.63
28858,1.447,275.67,22.51
28859,1.445,262.13,22.63
28860,1.441,243.79,22.53
28861,1.441,245.31,21.93
28862,1.46,228.55,21.82
28863,1.462,224.76,21.75
28864,1.467,237.59,21.8
28865,1.46,236.72,21.81
28866,1.455,245.15,21.78
28867,1.443,240.51,21.82
28868,1.442,224.41,20.97
28869,1.419,100.21,17.55
28870,1.371,67.92,18.16
28871,1.308,67.15,18.82
28872,1.257,67.82,18.61
28873,1.171,68.54,18.23
28874,1.11,68.25,18.32
28875,1.056,67.94,18.54
28876,0.999,68.27,18.37
28877,0.941,67.99,18.52
28878,0.879,68.36,18.12
28879,0.821,69.09,17.81
28880,0.755,68.66,18.13
28881,0.686,92.05,19.12
28882,0.644,128.76,20.18
28883,0.605,139.47,19.89
28884,0.557,128.78,19.95
28885,0.517,111.04,19.39
28886,0,0,0
28887,0.372,103.58,19.65
28888,0.325,97.63,19.37
28889,0.297,179.93,21.62
28890,0.311,212.14,22.2
28891,0.31,204.67,22.16
28892,0.335,332.28,22.17
28893,0.399,369.44,22.44
28894,0.464,371.85,22.72
28895,0.535,360.37,22.8
28896,0.596,363.48,23.27
28897,0.665,356.81,23.35
28898,0.737,345.99,23.23
28899,0.808,335.64,23.25
28900,0.879,344.17,23.23
28901,0.953,361,23.24
28902,1.043,378.2,23.19
28903,1.131,371.22,23.22
28904,1.219,368.53,23.16
28905,1.298,373.71,23.26
28906,1.381,369.3,23.75
28907,1.464,359.93,23.73
28908,1.549,364.66,23.93
28909,1.635,366.37,24.18
28910,1.719,365.99,24.29
28911,1.801,364.91,24.31
28912,1.887,368.37,24.23
28913,1.971,383.95,24.28
28914,2.056,391.04,24.73
28915,2.147,387.64,24.78
28916,2.226,385.89,24.83
28917,2.31,392.05,24.71
28918,2.395,399.64,24.63
28919,2.456,238.09,21.98
28920,2.46,171.87,21.37
28921,2.465,157.52,21.35
28922,2.468,162.93,21.28
28923,2.469,190.23,21.17
28924,2.47,229.3,21.33
28925,2.465,215.52,21.78
28926,2.453,228.46,21.53
28927,2.433,233.05,21.33
28928,2.407,232.8,21.59
28929,2.367,234.32,21.29
28930,2.329,235.16,20.82
28931,2.287,235.38,20.75
28932,2.245,234.63,20.88
28933,2.211,239.18,18.81
28934,2.161,235.14,20.95
28935,2.111,235.64,20.79
28936,2.063,234.8,21.16
28937,2.013,230.96,21.61
28938,1.969,234.97,20.97
28939,1.935,233.12,21.31
28940,1.9,231.48,21.49
28941,1.863,231.99,21.49
28942,1.833,228.31,21.5
28943,1.801,231.52,21.45
28944,1.772,229.59,21.53
28945,1.745,231.25,21.67
28946,1.717,225.46,21.78
28947,1.696,224.43,21.69
28948,1.679,228.9,21.66
28949,1.651,229.99,21.46
28950,1.623,227.49,21.48
28951,1.588,226.74,21.48
28952,1.567,222.88,21.8
28953,1.547,224.91,21.69
28954,1.527,227.14,21.81
28955,1.509,226.24,21.76
28956,1.491,227.35,21.61
28957,1.483,219.59,21.84
28958,1.469,220.79,21.89
28959,1.452,226.82,21.69
28960,1.431,102.01,16.2
28961,1.361,0,15.67
28962,1.284,0.03,16.19
28963,1.205,106.5,21.09
28964,1.169,168.57,20.86
28965,1.135,170,20.54
28966,1.093,171.86,19.61
28967,1.057,168.96,20.27
28968,1.022,168.81,20.35
28969,0.987,170.69,19.71
28970,0.953,171.47,19.63
28971,0.915,170.01,20.2
28972,0.88,170.42,20.06
28973,0.843,168.6,20.51
28974,0.811,169,20.54
28975,0.774,171.44,19.49
28976,0.741,169,20.15
28977,0.704,170.95,19.97
28978,0.67,167.74,20.56
28979,0.639,167.95,20.71
28980,0.617,145.13,19.87
28981,0.599,250.05,22.74
28982,0.597,227.87,22.33
28983,0.592,228.05,22.27
28984,0.591,234.05,22.21
28985,0.59,241.27,22.27
28986,0.59,208.71,22.03
28987,0.59,204.75,21.71
28988,0.608,347.45,22.07
28989,0.679,411.57,22.69
28990,0.753,409.11,23.2
28991,0.832,381.57,23.22
28992,0.907,387.7,23.15
28993,0.985,387.32,23.21
28994,1.06,379.2,23.33
28995,1.137,370.8,23.21
28996,1.207,379.64,23.2
28997,1.286,377.83,23.16
28998,1.354,381.85,22.61
28999,1.453,361.63,22.73
28996,1.821,341.35,21.9
28997,1.897,333.38,21.78
28998,1.966,343.64,21.73
28999,2.039,341.87,21.73
29000,2.115,351.66,21.7
29001,2.187,343.22,21.73
29002,2.262,346.4,21.71
29003,2.347,334.47,21.71
29004,2.427,338.45,21.65
29005,2.499,357.18,21.78
29006,2.573,356.42,21.68
29007,2.641,324.05,21.75
29008,2.715,349.85,21.71
29009,2.789,344.63,21.32
29010,2.861,328.67,19.53
29011,2.91,227.95,20.65
29012,2.915,170.95,20.54
29013,2.911,180.53,20.57
29014,2.911,200.25,21.46
29015,2.91,220.1,21.31
29016,2.91,227.66,20.83
29017,2.896,225.99,21.66
29018,2.865,232.67,21.34
29019,2.835,230.5,21.41
29020,2.795,235,20.9
29021,2.748,237.83,19.57
29022,2.705,236.83,19.74
29023,2.649,235.57,20.37
29024,2.591,235.44,20.63
29025,2.548,235.28,20.34
29026,2.5,233.71,20.22
29027,2.461,235.88,20.19
29028,2.425,233.57,21.04
29029,2.385,233.84,21.24
29030,2.37,231.92,21.37
29031,2.333,235.15,20.69
29032,2.293,232,21.5
29033,2.257,229.75,21.73
29034,2.235,225.46,21.74
29035,2.219,228.63,21.72
29036,2.198,228.39,21.78
29037,2.172,229.85,21.65
29038,2.145,228.42,21.62
29039,2.116,224.6,21.57
29040,2.097,221.49,21.73
29041,2.075,225.79,21.81
29042,2.057,224.29,21.65
29043,2.044,224.93,21.83
29044,2.026,225.08,21.74
29045,2.004,226.86,21.73
29046,1.987,227.29,21.89
29047,1.967,225.52,21.61
29048,1.937,184.51,19.97
29049,1.898,112.93,17.84
29050,1.847,111.37,19.41
29051,1.797,111.97,19.17
29052,1.749,111.71,19.54
29053,1.699,111.73,19.59
29054,1.646,111.34,19.68
29055,1.594,111.9,19.5
29056,1.543,111.66,19.4
29057,1.497,112.11,19.03
29058,1.446,111.5,19.16
29059,1.393,139.45,20.05
29060,1.359,144.65,19.93
29061,1.319,146.1,19.46
29062,1.276,146.23,19.28
29063,1.241,144.88,19.83
29064,1.205,142.97,20.34
29065,1.17,148.84,17.97
29066,1.124,145.24,19.3
29067,1.083,143.98,19.84
29068,1.047,143.71,20.28
29069,1.019,144.18,20.03
29070,0.985,145.3,19.71
29071,0.943,143.95,20.22
29072,0.915,143.06,20.52
29073,0.875,144.22,20.22
29074,0.848,143.16,20.71
29075,0.829,141.12,20.63
29076,0.816,225.63,22.5
29077,0.817,207.84,21.73
29078,0.817,211.11,21.75
29079,0.821,192.95,21.67
29080,0.844,350.63,22.62
29081,0.925,397.26,23.31
29082,1.004,392.36,23.2
29083,1.087,379.36,23.25
29084,1.159,392.18,23.18
29085,1.237,374.2,23.23
29086,1.313,375.51,23.2
29087,1.392,368.78,23.29
29088,1.467,387.9,23.31
29089,1.537,371.96,23.24
29090,1.617,360.32,23.24
29091,1.693,357.77,23.18
29092,1.771,359.46,23.55
29093,1.853,372.09,23.67
29094,1.927,366.61,23.87
29095,2.004,356.84,23.72
29096,2.083,359.41,23.74
29097,2.157,371.16,23.71
29098,2.233,367.25,23.7
29099,2.303,362.87,23.78
29100,2.373,368.44,23.78
29101,2.451,392.01,23.79
29102,2.527,382.68,23.72
29103,2.605,374.72,23.71
29104,2.678,387.29,23.78
29105,2.754,385.99,23.7
29106,2.825,375.21,23.23
29107,2.898,256.44,21.33
29108,2.901,195.6,20.73
29109,2.895,224.84,21.01
29110,2.897,233.54,20.54
29111,2.886,197.39,21.2
29112,2.864,192.38,20.7
29113,2.826,219.94,19.94
29114,2.78,230.05,20.11
29115,2.727,214.36,19.5
29116,2.679,239.9,18.32
29117,2.632,228.66,19.87
29118,2.575,200.81,20.18
29119,2.523,203.39,20.24
29120,2.471,192.79,20.17
29121,2.425,191.05,20.24
29122,2.377,178.4,20.18
29123,2.325,199.36,20.16
29124,2.269,201.76,20.26
29125,2.216,184.84,20.05
29126,2.174,174.05,20.26
29127,2.127,176.41,20.18
29128,2.072,176.81,20.2
29129,2.017,168.4,20.17
29130,1.966,158.52,20.33
29131,1.918,170.47,20.24
29132,1.869,164.33,20.23
29133,1.832,173.01,20.33
29134,1.789,171.99,20.25
29135,1.753,177.56,20.3
29136,1.715,177.1,20.7
29137,1.683,174.16,20.74
29138,1.655,183.01,20.8
29139,1.624,183.68,20.8
29140,1.59,178.35,20.74
29141,1.551,120.54,16.25
29142,1.512,169.62,20.69
29143,1.485,168.76,20.64
29144,1.456,163.04,20.69
29145,1.427,156.15,20.78
29146,1.399,165.48,20.73
29147,1.374,161.3,20.74
29148,1.347,125.48,19.41
29149,1.305,105.4,17.9
29150,1.259,106.45,19.79
29151,1.215,107.58,19.29
29152,1.169,107.42,19.45
29153,1.124,107.32,19.53
29154,1.074,107.11,19.38
29155,1.023,107.23,19.29
29156,0.978,107.13,19.45
29157,0.935,106.89,19.4
29158,0.889,107.55,19.32
29159,0.845,106.89,19.69
29160,0.802,107.34,19.52
29161,0.746,107.69,19.32
29162,0.695,107.62,18.9
29163,0.636,107.31,19.1
29164,0.581,115.57,19.53
29165,0.539,151.44,20.26
29166,0.507,150.21,20.51
29167,0.479,149.81,20.56
29168,0.449,150.2,20.66
29169,0.417,151.55,20.39
29170,0.391,150.62,20.6
29171,0.375,151.17,20.83
29172,0.354,157.06,20.78
29173,0.347,202.52,21.97
29174,0.343,208.38,21.15
29175,0.34,166.33,21.48
29176,0.364,365.79,23.86
29177,0.433,431.68,26.03
29178,0.513,410.51,26.8
29179,0.595,425.08,26.97
29180,0.685,410.2,26.8
29181,0.771,407.48,26.76
29182,0.854,407.57,26.88
29183,0.949,393.44,26.85
29184,1.036,395.79,26.76
29185,1.127,392.86,26.8
29186,1.221,394.68,26.95
29187,1.314,401.61,26.77
29188,1.41,407.64,26.85
29189,1.509,410.13,26.86
29190,1.607,413.14,26.93
29191,1.709,404.48,26.86
29192,1.803,418.7,26.7
29193,1.909,421.39,26.9
29194,1.995,423.55,26.81
29195,2.09,410.29,26.81
29196,2.186,424.55,26.78
29197,2.289,438.56,26.78
29198,2.38,430.52,26.75
29199,2.475,414.66,26.9
29200,2.574,415.59,26.78
29201,2.677,409.7,26.87
29202,2.775,422.09,27.52
29203,2.853,263.51,24.66
29204,2.861,163.25,20.78
29205,2.862,168.57,20.06
29206,2.857,109.46,19.88
29207,2.82,94.72,19.62
29208,2.782,134.6,20.22
29209,2.744,170.65,20.64
29210,2.704,189.08,20.78
29211,2.669,203.49,20.69
29212,2.625,214.81,20.67
29213,2.587,231.17,19.44
29214,2.544,236.24,19.22
29215,2.499,223.55,20.1
29216,2.455,227.99,19.01
29217,2.4,204.05,20.29
29218,2.354,204.84,20.33
29219,2.305,201.14,20.35
29220,2.251,204.78,20.58
29221,2.204,204.53,20.8
29222,2.16,210.84,20.72
29223,2.126,217.2,20.62
29224,2.087,212.75,21.01
29225,2.052,199.76,20.93
29226,2.013,193.64,20.8
29227,1.979,188.99,20.86
29228,1.942,192.35,20.73
29229,1.905,194.91,20.96
29230,1.869,194.6,20.86
29231,1.835,186.01,20.65
29232,1.792,195.18,20.81
29233,1.758,205.39,21.04
29234,1.732,225.15,21.84
29235,1.715,226.41,21.65
29236,1.695,216.68,21.47
29237,1.67,198.64,21.31
29238,1.647,200.59,21.24
29239,1.621,203.35,21.37
29240,1.599,195.67,21.31
29241,1.575,194.27,21.31
29242,1.554,197.78,21.39
29243,1.533,198.57,21.23
29244,1.517,192.09,21.14
29245,1.492,198.02,21.17
29246,1.467,193.14,21.36
29247,1.444,193.44,21.29
29248,1.417,154.33,18.93
29249,1.376,114.81,18.95
29250,1.323,113.89,19.78
29251,1.277,114.26,19.62
29252,1.225,114.33,19.35
29253,1.181,113.5,20.1
29254,1.143,115.01,19.25
29255,1.101,114.67,19.18
29256,1.064,117.43,17.84
29257,1.013,113.65,19.97
29258,0.968,114.08,19.53
29259,0.926,114.33,19.67
29260,0.882,114.08,19.58
29261,0.835,113.58,19.82
29262,0.793,113.04,20.24
29263,0.759,113.67,20.2
29264,0.723,114.49,19.66
29265,0.703,115.31,19.33
29266,0.663,114.77,20.06
29267,0.625,114.17,20.2
29268,0.595,113.91,20.4
29269,0.573,114.55,20.13
29270,0.543,148.63,20.72
29271,0.545,172.37,22.63
29272,0.573,333.69,22.54
29273,0.656,412.61,24.24
29274,0.73,432.08,27.73
29275,0.821,436.2,27.04
29276,0.92,439.93,26.78
29277,1.015,424.55,27.67
29278,1.12,422.66,27.73
29279,1.217,415.33,27.85
29280,1.313,426.68,27.51
29281,1.415,438.72,26.99
29282,1.514,430.37,27.77
29283,1.615,416.84,27.96
29284,1.717,427.67,27.7
29285,1.817,432.96,27.99
29286,1.913,430.41,28.23
29287,2.013,426.29,28.15
29288,2.113,433.19,27.78
29289,2.205,438.36,27.03
29290,2.3,436.55,27.46
29291,2.4,429.48,28.04
29292,2.499,433.87,27.4
29293,2.596,443.79,26.16
29294,2.688,437.38,27.03
29295,2.785,436.25,27.46
29296,2.881,436.4,27.41
29297,2.978,433.41,27.85
29298,3.071,432.78,27.97
29299,3.131,202.74,18.91
29300,3.137,191.52,19.82
29301,3.108,123.7,19.76
29302,3.067,136.39,19.63
29303,3.025,145.12,19.81
29304,2.984,164.41,19.71
29305,2.938,187.61,19.64
29306,2.898,199.85,19.71
29307,2.857,171.91,19.25
29308,2.817,173.88,19.26
29309,2.777,181.52,19.34
29310,2.732,192.24,19.36
29311,2.688,184.11,19.12
29312,2.646,190.84,19.3
29313,2.603,183.39,19.27
29314,2.558,181.26,19.13
29315,2.513,173.09,19.07
29316,2.472,189.44,19.31
29317,2.433,170.05,19.28
29318,2.391,164.72,19.34
29319,2.359,158.54,19.16
29320,2.317,166.44,20.34
29321,2.281,162.11,20.82
29322,2.249,160.49,20.77
29323,2.22,163.42,20.58
29324,2.191,164.15,20.78
29325,2.167,162.64,20.69
29326,2.137,132.16,19.8
29327,2.097,133.59,19.74
29328,2.057,137.54,19.71
29329,2.015,145.1,19.75
29330,1.98,138.92,19.73
29331,1.939,125.07,19.79
29332,1.903,130.37,19.71
29333,1.861,130.37,19.73
29334,1.821,143.73,19.66
29335,1.787,112.95,19.84
29336,1.752,94.43,19.73
29337,1.713,103.21,19.68
29338,1.676,109.9,19.78
29339,1.634,111.69,19.84
29340,1.595,114.51,19.88
29341,1.555,105.85,19.31
29342,1.52,107.13,18.78
29343,1.477,106.78,19.02
29344,1.436,107.87,18.27
29345,1.399,106.15,19.39
29346,1.366,105.73,19.55
29347,1.326,106.11,19.11
29348,1.282,105.96,19.04
29349,1.238,106.06,18.93
29350,1.199,106.18,18.85
29351,1.165,106.84,18.42
29352,1.128,107.5,17.83
29353,1.084,107.4,18
29354,1.036,105.41,18.99
29355,0.989,104.59,19.48
29356,0.942,104.75,19.49
29357,0.892,104.57,19.13
29358,0.841,104.29,19.59
29359,0.791,104.61,19.46
29360,0.745,117.64,20.24
29361,0.713,191.28,22.08
29362,0.71,215.86,22.15
29363,0.712,200.44,21.61
29364,0.717,197.15,21.21
29365,0.721,175.72,21.39
29366,0.72,177.72,21.21
29367,0.72,153.05,21.35
29368,0.735,306.42,21.59
29369,0.813,420.6,25.14
29370,0.905,410.34,26
29371,0.997,401.99,25.8
29372,1.088,401.14,25.77
29373,1.175,386.95,25.86
29374,1.265,385.67,25.79
29375,1.359,390.07,25.88
29376,1.448,396.29,25.71
29377,1.539,386.47,25.76
29378,1.632,381.56,25.76
29379,1.72,378.17,25.78
29380,1.808,377.44,25.21
29381,1.908,377.08,24.71
29382,2,371.99,24.8
29383,2.091,364.29,23.99
29384,2.17,313.81,20.71
29385,2.229,336.59,20.66
29386,2.301,351.07,20.64
29387,2.37,330.44,20.8
29388,2.437,340.46,20.66
29389,2.508,334.96,20.27
29390,2.574,339.21,20.22
29391,2.641,320.56,20.26
29392,2.705,334.45,20.2
29393,2.779,333.16,20.15
29394,2.845,345.36,20.29
29395,2.897,254.1,20.84
29396,2.9,209.24,21.03
29397,2.9,218.06,21.54
29398,2.903,236.25,20.76
29399,2.894,220.99,21.41
29400,2.883,227.44,21.65
29401,2.856,232.25,21.35
29402,2.826,232.97,21.3
29403,2.799,225.88,21.26
29404,2.766,203.42,20.66
29405,2.731,189.09,20.07
29406,2.693,185.85,19.74
29407,2.647,182.45,19.65
29408,2.605,192.35,19.79
29409,2.569,182.77,19.81
29410,2.529,194.11,19.64
29411,2.499,175.31,19.84
29412,2.445,142.45,19.18
29413,2.401,93.4,16.35
29414,2.346,91.37,18.8
29415,2.287,91.72,18.63
29416,2.232,91.97,18.5
29417,2.171,92,18.73
29418,2.122,91.63,19.46
29419,2.075,91.56,19.14
29420,2.025,91.6,19.15
29421,1.971,91.43,19.14
29422,1.918,91.59,18.93
29423,1.859,94.4,19.12
29424,1.819,178.13,21.4
29425,1.801,223.84,21.54
29426,1.781,225.11,21.68
29427,1.769,225.05,21.74
29428,1.76,224.07,21.86
29429,1.746,200.13,21.01
29430,1.72,133.77,19.84
29431,1.695,131.24,19.69
29432,1.664,125.34,19.82
29433,1.621,124.08,19.97
29434,1.597,123.94,20.22
29435,1.558,123.98,20.44
29436,1.53,124.85,20.07
29437,1.462,126.9,18.9
29438,1.421,124.04,20.22
29439,1.389,124.19,20.06
29440,1.354,123.78,19.93
29441,1.318,123.87,20.15
29442,1.297,123.84,19.88
29443,1.27,123.05,20.18
29444,1.236,123.29,20.15
29445,1.199,123.81,19.47
29446,1.167,121.98,20.22
29447,1.138,122.44,19.96
29448,1.096,93.07,17.79
29449,1.037,0.04,13.56
29450,0.962,-0.01,15.94
29451,0.869,0.03,16.22
29452,0.805,0,16.52
29453,0.738,-0.01,14.55
29454,0.659,0.03,16
29455,0.579,0.01,15.85
29456,0.496,67.16,19.17
29457,0.461,182.7,21.66
29458,0.453,208.05,21.74
29459,0.447,202.73,21.82
29460,0.435,201.2,21.84
29461,0.444,191.11,21.79
29462,0.447,181.33,21.8
29463,0.427,162.03,21.71
29464,0.441,260.53,18.86
29465,0.529,403.27,24.82
29466,0.614,386.91,24.83
29467,0.681,377.02,24.77
29468,0.747,377.25,24.77
29469,0.839,391.73,25.13
29470,0.93,424.34,25.8
29471,1.016,411.07,25.63
29472,1.114,415.65,25.81
29473,1.214,426.62,25.97
29474,1.333,417.35,25.83
29475,1.436,418.94,25.71
29476,1.535,423.85,25.96
29477,1.645,416.5,25.87
29478,1.745,418.24,25.73
29479,1.839,410.73,25.84
29480,1.935,418.83,25.79
29481,2.023,438.87,26.63
29482,2.129,428.96,27
29483,2.232,417.39,26.88
29484,2.337,426.12,26.86
29485,2.428,435.96,26.78
29486,2.534,432.45,26.82
29487,2.632,433.79,26.51
29488,2.731,436.39,26.64
29489,2.829,437.37,26.65
29490,2.927,432.57,26.79
29491,3.003,298.33,23.52
29492,3.021,201.92,21.41
29493,3.017,134.64,20.01
29494,2.985,141.67,19.82
29495,2.936,165.48,19.44
29496,2.883,116.1,16.27
29497,2.813,114.71,17.86
29498,2.739,114.55,17.91
29499,2.686,114.94,18.58
29500,2.621,114.93,18.31
29501,2.555,116.44,17.54
29502,2.479,115.69,17.86
29503,2.412,114.8,18.29
29504,2.351,164.18,19.5
29505,2.277,162.63,19.59
29506,2.203,178.13,19.61
29507,2.147,165.92,19.67
29508,2.095,164.63,19.67
29509,2.049,147.91,19.81
29510,1.998,149.5,19.78
29511,1.943,156.48,19.69
29512,1.896,148.47,19.74
29513,1.841,156.06,19.63
29514,1.768,131.99,19.72
29515,1.727,131.89,19.87
29516,1.681,113.3,19.67
29517,1.645,114.2,19.8
29518,1.602,126.2,19.94
29519,1.56,178.05,21.34
29520,1.547,190.19,21.24
29521,1.526,185.95,21.32
29522,1.509,198.15,21.14
29523,1.487,191.89,21.46
29524,1.472,199.97,21.27
29525,1.443,199.86,21.27
29526,1.426,198.55,21.37
29527,1.405,193.4,21.27
29528,1.379,190.54,21.39
29529,1.348,186.88,21.18
29530,1.315,193.81,21.22
29531,1.295,196.2,21.19
29532,1.27,202.63,21.2
29533,1.247,192.65,21.36
29534,1.22,193.15,21.2
29535,1.197,185.85,21.28
29536,1.174,197.12,21.46
29537,1.142,108.98,17.17
29538,1.076,106.43,19.24
29539,1.029,105.83,19.53
29540,1.001,106.22,19.33
29541,0.959,105.72,19.76
29542,0.918,105.27,20.16
29543,0.878,106.55,19.38
29544,0.835,108.42,17.74
29545,0.789,106.62,19.33
29546,0.737,106.64,19.21
29547,0.693,105.94,19.37
29548,0.64,106.57,19.29
29549,0.588,105.81,19.68
29550,0.541,105.66,19.5
29551,0.501,105.12,19.69
29552,0.465,107.72,18.44
29553,0.424,108.63,18.15
29554,0.388,105.17,20.11
29555,0.363,105.21,20.39
29556,0.331,125.41,20.5
29557,0.32,200.72,22.65
29558,0.313,203.63,22.56
29559,0.319,192.98,22.5
29560,0.347,380.29,24.76
29561,0.439,453.96,26.16
29562,0.532,443.53,26.24
29563,0.625,441.59,25.67
29564,0.707,403.64,25.12
29565,0.791,384.39,24.71
29566,0.877,387.03,24.72
29567,0.959,372.28,25.24
29568,1.045,387.77,25.86
29569,1.125,395.84,25.86
29570,1.209,377.58,25.85
29571,1.288,366.51,25.84
29572,1.375,368.47,25.76
29573,1.461,371.88,25.74
29574,1.54,379.25,25.77
29575,1.627,367.65,25.78
29576,1.711,366.29,25.79
29577,1.794,376.15,25.66
29578,1.879,391.83,26.32
29579,1.981,427.66,27.48
29580,2.08,428.49,27.71
29581,2.178,438.76,27.01
29582,2.275,436.49,27.17
29583,2.377,423.79,27.75
29584,2.474,429.49,27.56
29585,2.575,424.58,27.61
29586,2.676,425.43,27.7
29587,2.752,236.62,21.05
29588,2.759,145.53,19.75
29589,2.74,139.46,20.88
29590,2.722,141.55,20.49
29591,2.704,141.41,20.6
29592,2.676,144.68,19.99
29593,2.641,148.01,19.31
29594,2.599,152.48,18.41
29595,2.562,157.54,17.17
29596,2.516,151.08,19.01
29597,2.455,154.35,19.27
29598,2.405,166.02,19.66
29599,2.351,181.87,19.69
29600,2.291,178.5,19.71
29601,2.232,179.99,19.67
29602,2.177,189.03,19.73
29603,2.121,196.5,19.71
29604,2.07,177.57,19.77
29605,2.017,168.3,19.82
29606,1.966,154.65,19.59
29607,1.915,148.88,19.79
29608,1.867,140.61,19.75
29609,1.819,147.95,19.69
29610,1.77,141.94,19.69
29611,1.721,136.66,19.69
29612,1.673,131.77,19.75
29613,1.633,175.13,21.39
29614,1.609,224.99,21.76
29615,1.592,229.2,21.56
29616,1.572,227.63,21.57
29617,1.55,227.18,21.64
29618,1.534,228,21.63
29619,1.521,228,21.56
29620,1.504,227.46,21.64
29621,1.491,224.48,21.67
29622,1.474,223.02,21.67
29623,1.461,225.24,21.84
29624,1.447,224.36,21.9
29625,1.44,226.02,21.78
29626,1.437,220.48,21.74
29627,1.421,225.32,21.69
29628,1.403,163.45,20.05
29629,1.373,123.37,18.02
29630,1.329,142.13,20.12
29631,1.301,141.03,20.42
29632,1.27,143.31,19.84
29633,1.235,143.13,19.8
29634,1.196,144.15,19.76
29635,1.163,144.93,19.34
29636,1.127,143.46,19.73
29637,1.086,143.39,19.82
29638,1.055,142.59,20.21
29639,1.023,141.83,20.43
29640,0.995,142.21,20.22
29641,0.965,142.2,20.33
29642,0.938,142.47,20.14
29643,0.908,142.11,20.39
29644,0.88,141.65,20.42
29645,0.853,142.46,20.24
29646,0.829,141.98,20.22
29647,0.799,142.99,19.91
29648,0.767,142.9,20.15
29649,0.738,142.26,20.56
29650,0.719,142.32,20.52
29651,0.702,142.77,20.56
29652,0.685,170.08,21.25
29653,0.679,201.49,22.18
29654,0.681,211.66,21.16
29655,0.681,200.71,21.16
29656,0.701,385.5,24.22
29657,0.791,448.11,25.77
29658,0.882,433.84,25.79
29659,0.977,429.14,25.72
29660,1.067,441.09,25.63
29661,1.161,429.48,25.98
29662,1.255,413.79,25.68
29663,1.347,403.05,25.76
29664,1.442,406.38,25.76
29665,1.535,407.73,25.73
29666,1.629,402.09,25.73
29667,1.725,388.72,25.75
29668,1.822,387.03,25.69
29669,1.916,390.99,25.69
29670,2.011,388.6,25.67
29671,2.106,385.37,25.78
29672,2.197,391.06,25.79
29673,2.292,392.94,25.71
29674,2.384,398.35,25.61
29675,2.475,391.15,25.64
29676,2.566,398.57,25.78
29677,2.643,368.39,21.71
29678,2.711,336.71,20.71
29679,2.781,314.75,20.63
29680,2.852,323.16,20.59
29681,2.921,339.13,20.64
29682,2.992,329.04,20.62
29683,3.046,235.05,20.27
29684,3.052,159.48,19.55
29685,3.059,173.53,20
29686,3.053,180.01,19.93
29687,3.053,196.38,20.09
29688,3.056,223.43,20.04
29689,3.047,164.6,20.18
29690,3.014,149.32,20.22
29691,2.981,156.75,20.22
29692,2.939,169.59,20.08
29693,2.9,185.15,20.12
29694,2.86,189.7,20.2
29695,2.823,206.22,20.27
29696,2.785,203.94,20.18
29697,2.747,206.3,20.1
29698,2.704,219.65,19.73
29699,2.662,229.08,19.94
29700,2.62,235.75,19.64
29701,2.577,200.49,20.14
29702,2.541,189.38,20.07
29703,2.497,194.91,20.22
29704,2.457,181.15,20.33
29705,2.42,181.93,20.22
29706,2.381,183.97,20.12
29707,2.345,171.26,20.44
29708,2.307,160.53,20.2
29709,2.267,167.79,20.25
29710,2.229,158.48,20.35
29711,2.192,163.78,20.35
29712,2.151,157.62,20.26
29713,2.115,150.69,20.24
29714,2.079,148.92,20.22
29715,2.039,170.57,20.24
29716,1.994,172.59,20.29
29717,1.953,169.57,20.25
29718,1.919,158.77,20.22
29719,1.889,140.73,20.37
29720,1.857,132.01,20.2
29721,1.832,129.99,20.29
29722,1.801,130.75,19.42
29723,1.761,105.53,18.4
29724,1.721,79.67,18.34
29725,1.664,79.63,19.09
29726,1.61,79.8,19.13
29727,1.559,79.9,19.13
29728,1.51,80.06,18.99
29729,1.458,80.71,18.48
29730,1.401,79.94,18.73
29731,1.349,79.64,18.81
29732,1.296,79.68,18.81
29733,1.242,80.09,18.8
29734,1.193,79.97,19.04
29735,1.131,79.82,18.75
29736,1.077,78.83,19.19
29737,1.023,79.61,18.78
29738,0.967,79.05,18.84
29739,0.917,79.54,19.05
29740,0.86,79.14,19.12
29741,0.813,79.37,19.13
29742,0.767,79.42,18.86
29743,0.723,79.46,19.18
29744,0.678,107.58,20.7
29745,0.66,218.69,23.14
29746,0.659,215.77,23.12
29747,0.66,201.2,23.27
29748,0.66,184.23,21.69
29749,0.656,183.59,21.76
29750,0.659,180.19,21.74
29751,0.661,173.84,21.68
29752,0.687,363.36,24.05
29753,0.773,421.35,25.77
29754,0.861,413.05,25.73
29755,0.953,400.42,25.74
29756,1.043,428.51,25.66
29757,1.132,402.72,25.82
29758,1.22,388.81,25.78
29759,1.309,384.25,25.76
29760,1.397,401.57,25.71
