month_day_hour_min,i_uiipu,c_pu_p,p_pu
9698,245.6,0,52.08
9699,246.07,0,51.88
9700,249.13,0,51.89
9701,249.27,0,52.21
9702,258,0,51.8
9703,274.93,0,52.07
9704,277.13,0,52.38
9705,274.87,0,52.78
9706,276.67,0,52.82
9707,299.73,0,53.03
9708,305.13,0,53.23
9709,305.87,0,53.26
9710,301.13,0,53.52
9711,308.07,0,53.08
9712,312.4,0,52.86
9713,308.6,0,53.12
9714,305.8,0,53.09
9715,305.93,0,52.94
9716,278.93,0,52.76
9717,269.13,0,52.4
9718,267.73,0,52.23
9719,294.4,0,52.46
9720,315.73,0,52.56
9721,319.27,0,52.31
9722,323.93,0,52.18
9723,219.2,0,47.63
9724,188.53,0,46.15
9725,186.2,0,46.2
9726,187.27,0,46.22
9727,187.27,0,46.29
9728,188,0,46.42
9729,187.67,0,46.27
9730,190.6,0,45.88
9731,190.73,0,46.07
9732,194.2,0,45.72
9733,189.87,0,45.78
9734,192.8,0,45.76
9735,186,0,45.8
9736,194.47,0,46.61
9737,194.13,0,46.67
9738,192.2,0,46.35
9739,189.53,0,46.61
9740,181.2,0,47.27
9741,431,0,52.56
9742,431.53,0,52.39
9743,432.4,0,52.3
9744,432.33,8.51,52.19
9745,433,13.66,52.27
9746,439.53,4.76,51.9
9747,429.67,0.85,52.3
9748,419.6,0.21,52.39
9749,430.07,0.01,52.31
9750,427.6,0,52.19
9751,426.87,0,52.31
9752,426.47,0,52.35
9753,341.47,0,51.44
9754,232.53,0,50.57
9755,302.93,0,51.07
9756,430.07,0,52.9
9757,403.93,0,52.48
9758,357.27,0,52.03
9759,357.67,0,52.1
9760,359.33,0,51.95
9761,355.87,0,52.14
9762,355.33,0,52.08
9763,356.27,0,52.08
9764,345.33,0,51.78
9765,343.07,0,51.78
9766,342.67,0,51.88
9767,342.27,0,51.94
9768,343.27,0,51.8
9769,209.6,0,49.22
9770,186.87,0,47.18
9771,185.47,0,46.61
9772,185.27,0,46.73
9773,191.27,0,46.2
9774,185.07,0,46.55
9775,182,0,46.2
9776,183.27,0,46.21
9777,88.8,0,46.97
9778,284.87,0,50.82
9779,314.73,0,50.78
9780,276,0,50.35
9781,262.47,0,50.52
9782,266.67,0,50.46
9783,368.93,0,51.61
9784,384.2,0,52.13
9785,435.2,0,53.32
9786,463.87,0,53.67
9787,449.93,0,53.71
9788,318.73,0,51.63
9789,248.53,0,51.12
9790,260.07,0,51.59
9791,281.73,0,51.95
9792,274.4,0,52.22
9793,264.33,0,52.26
9794,259.87,0,51.83
9795,256.87,0,52.09
9796,257.47,0,52.36
9797,294.6,0,52.16
9798,294.27,0,52.17
9799,292.33,0,52.59
9800,294.27,0,52.87
9801,296.6,0,52.55
9802,293.6,0,52.52
9803,288.07,0,52.97
9804,292.33,0,52.97
9805,296.87,0,53.2
9806,310.73,0,53.28
9807,312.13,0,53.09
9808,319.07,0,52.65
9809,317.27,0,52.87
9810,312,0,53.3
9811,318.6,0,53.25
9812,334.6,0,53.41
9813,333.53,0,53.34
9814,234.33,0,51.86
9815,306.93,0,52.87
9816,341.27,0,52.82
9817,138.07,0,48.33
9818,129.93,5.77,48.08
9819,131.87,9.93,47.45
9820,129.07,8.89,47.2
9821,131.07,7.77,47.06
9822,134.73,7.18,46.88
9823,130.93,9.06,47.37
9824,129.93,8.85,47.15
9825,131.07,9.3,47.06
9826,135.4,9.14,46.65
9827,133.27,8.19,46.78
9828,133.13,8.9,46.63
9829,131.87,8.35,46.55
9830,131.67,8.48,46.56
9831,177.73,8.99,48.11
9832,431.93,3.68,52.52
9833,432.73,0.28,52.43
9834,429.53,0.07,52.66
9835,429.8,0,52.45
9836,429.73,0,52.51
9837,409.8,0,52.47
9838,365.27,0,51.81
9839,364.53,0,51.72
9840,365.13,0,51.84
9841,364.67,0,51.84
9842,363.93,0,51.76
9843,362.47,0,51.86
9844,362.27,0,51.8
9845,361.07,0,51.82
9846,358.47,0,51.87
9847,358.07,0,51.89
9848,355.2,0,51.59
9849,350.33,0,51.72
9850,346.27,0,51.5
9851,332,0,51.68
9852,331.2,0,51.67
9853,320.67,0,51.5
9854,310.07,0,51.44
9855,305.73,0,51.68
9856,306.27,0,51.71
9857,307.13,0,51.76
9858,309.27,0,51.5
9859,294.93,0,51.38
9860,295.33,0,51.54
9861,293.87,0,51.5
9862,293.67,0,51.65
9863,294.87,0,51.63
9864,298,0,51.46
9865,295.87,0,51.61
9866,296.4,0,51.5
9867,296.13,0,51.68
9868,296.93,0,51.5
9869,296.07,0,51.56
9870,298.8,0,51.51
9871,297.93,0,51.63
9872,299.93,0,51.37
9873,297.13,0,51.63
9874,436.13,0,53.27
9875,408.13,0,52.73
9876,335.07,0,52
9877,325.67,0,52.03
9878,325.53,0,52.08
9879,389.13,0,53.02
9880,387.6,0,53.03
9881,384.47,0,52.99
9882,379.47,0,53.18
9883,377,0,53.41
9884,326.67,0,52.87
9885,287.27,0,52.39
9886,294.8,0,52.88
9887,295.93,0,52.93
9888,307.33,0,53.48
9889,317.73,0,53.28
9890,314.67,0,53.58
9891,316.4,0,53.54
9892,300.07,0,53.71
9893,271.73,0,53.38
9894,274.13,0,53.1
9895,255.73,0,53.1
9896,226.33,0,53.07
9897,251.47,0,52.73
9898,248.67,0,52.93
9899,260.8,0,53.44
9900,262.73,0,53.77
9901,265.47,0,53.5
9902,237.73,0,53.23
9903,224.6,0,53.01
9904,166.87,0,52.53
9905,163.13,0,52.55
9906,167.67,0,52.15
9907,162.33,0,52.38
9908,161.33,0,52.33
9909,129.8,0,51.06
9910,111.07,0,51
9911,156.87,0,50.62
9912,55.13,0,51.2
9913,53.8,0,51.55
9914,52.13,7.92,50.61
9915,52.27,13.91,50.14
9916,71.27,12.4,49.39
9917,155.93,10.72,48.54
9918,153.53,10.78,47.73
9919,158.2,9.86,47.72
9920,160.07,8.45,47.14
9921,160.93,8.15,47.02
9922,155.07,7.67,46.79
9923,155.87,7.48,46.52
9924,158.13,7.21,46.18
9925,159.67,6.18,46.12
9926,245.93,7.53,49.35
9927,327.87,9.96,51.61
9928,323.4,2.77,51.75
9929,321.27,0.27,51.88
9930,323.73,0.06,51.39
9931,294.33,0,51.29
9932,217.73,0,50.29
9933,204.33,0,50.54
9934,212.07,0,50.4
9935,207.6,0,50.69
9936,213.47,0,50.59
9937,212.93,0,50.63
9938,210.8,0,50.61
9939,208.53,0,50.63
9940,204.8,0,50.67
9941,204.13,0,50.6
9942,202.93,0,50.6
9943,139.8,0,49.87
9944,133.4,0,50.15
9945,132.87,0,49.97
9946,133,0,50.22
9947,132.93,0,50.18
9948,130.33,0,50.56
9949,134.27,0,50.14
9950,130.67,0,50.65
9951,134.87,0,50.39
9952,132.93,0,50.22
9953,135.2,0,50.1
9954,258.07,0,50.88
9955,302.73,0,51.49
9956,245.73,0,50.97
9957,222.47,0,50.74
9958,220.73,0,50.71
9959,221.53,0,50.8
9960,228.4,0,50.64
9961,159.67,0,50.02
9962,124.4,0,48.05
9963,123.4,0,48.07
9964,132.07,0,48.08
9965,133.4,0,48.09
9966,133.2,0,47.88
9967,138.93,0,47.69
9968,218.53,0,46.54
9969,217.87,0,46.54
9970,122.33,0,48.48
9971,257.4,0,50.52
9972,238.53,0,50.48
9973,240.47,0,50.42
9974,238.8,0,50.52
9975,288.53,0,51.25
9976,291.67,0,51.28
9977,316.6,0,51.71
9978,324.27,0,51.86
9979,324.67,0,51.95
9980,303.53,0,51.95
9981,273,0,51.39
9982,241.73,0,51.41
9983,225.53,0,51.2
9984,227,0,51.32
9985,223.8,0,51.18
9986,225.93,0,51.43
9987,227.73,0,51.78
9988,239.73,0,51.76
9989,250.33,0,52.16
9990,255.6,0,52.24
9991,264.2,0,52.39
9992,268.8,0,52.13
9993,267.6,0,52.06
9994,263.33,0,52.4
9995,258.13,0,52.71
9996,262.67,0,52.53
9997,262.07,0,52.54
9998,258.2,0,52.78
9999,261.8,0,52.57
10000,261.6,0,52.56
10001,258.07,0,52.76
10002,262.2,0,52.54
10003,258.47,0,52.76
10004,258.87,0,52.61
10005,245.53,0,52.58
10006,222.93,0,52.22
10007,231.2,0,52.4
10008,358.07,0,54.03
10009,418.2,0,54.86
10010,448.67,7.86,54.54
10011,466.8,14.44,54.55
10012,151.73,12.18,49.06
10013,146.73,10.89,48.59
10014,144.87,10.98,48.29
10015,151.47,9.99,47.62
10016,150.8,8.44,47.03
10017,151.8,7.6,46.58
10018,151.47,8.09,46.67
10019,152,7.86,46.44
10020,151.6,6.4,45.78
10021,154.8,6.38,45.58
10022,155,6.79,45.69
10023,153.53,5.96,45.52
10024,155,1.65,48.14
10025,175.13,0.25,49.71
10026,201.4,0.04,49.99
10027,206.73,0,49.9
10028,203.2,0,49.96
10029,198.6,0,49.91
10030,190.2,0,49.99
10031,185.4,0,49.95
10032,186.27,0,49.97
10033,186.93,0,49.95
10034,190.6,0,50.05
10035,255.2,0,50.52
10036,295.13,0,50.98
10037,293.53,0,50.93
10038,294.53,0,50.8
10039,292,0,50.86
10040,269.53,0,50.83
10041,251.67,0,50.82
10042,246.13,0,50.63
10043,220.33,0,50.37
10044,215.67,0,50.78
10045,220.67,0,50.56
10046,220.47,0,50.59
10047,218.33,0,50.63
10048,219.8,0,50.54
10049,234.13,0,50.68
10050,244.4,0,50.83
10051,246.2,0,50.65
10052,255.8,0,50.66
10053,280.27,0,50.99
10054,242.6,0,50.95
10055,197.33,0,50.41
10056,199.93,0,50.53
10057,211.67,0,50.61
10058,216.13,0,50.42
10059,212.8,0,50.56
10060,210.13,0,50.56
10061,213.2,0,50.48
10062,211.27,0,50.56
10063,211.6,0,50.53
10064,214.47,0,50.46
10065,215.27,0,50.46
10066,223.47,0,50.63
10067,236.73,0,50.61
10068,218.87,0,50.63
10069,219.93,0,50.7
10070,234.6,0,50.95
10071,281.13,0,51.2
10072,298.87,0,51.72
10073,367.27,0,52.54
10074,364.73,0,52.62
10075,373.2,0,52.82
10076,318.8,0,52.05
10077,281.73,0,51.59
10078,270.8,0,51.82
10079,262.6,0,52.03
10080,257.33,0,52.07
10081,252.93,0,52.07
10082,240.8,0,52.08
10083,232,0,52.15
10084,263,0,52.67
10085,297.07,0,53.26
10086,270.53,0,52.74
10087,256.53,0,52.96
10088,258.53,0,52.52
10089,260.6,0,52.69
10090,256.13,0,52.89
10091,255,0,53.08
10092,253.53,0,53.06
10093,252.6,0,53.29
10094,273.2,0,53.37
10095,283.33,0,53.78
10096,297.27,0,53.27
10097,289.8,0,53.55
10098,289.13,0,53.61
10099,286.53,0,53.89
10100,283.67,0,53.5
10101,269.67,0,53.58
10102,275.13,0,53.5
10103,293.73,0,53.73
10104,357.13,0,54.75
10105,393.07,0,55.09
10106,434.53,7.36,55.01
10107,473.87,14.32,55.11
10108,171.27,12.41,49.03
10109,191.27,11.4,48.06
10110,197.93,9.35,47.49
10111,201.6,9.5,47.3
10112,191.27,8.49,46.85
10113,196.4,7.13,45.88
10114,196.4,6.73,45.56
10115,201.73,5.68,45.26
10116,199.47,5.93,45.18
10117,197.6,5.96,45.16
10118,199.8,5.02,45.37
10119,195.6,5.83,45.01
10120,206,1.63,45.15
10121,209.73,0.25,45.73
10122,201.33,0.04,47.13
10123,204.47,0,50.42
10124,206.93,0,50.11
10125,206.47,0,50.24
10126,206.6,0,50.58
10127,205.67,0,50.57
10128,208.2,0,50.86
10129,358.6,0,51.71
10130,357.8,0,52.03
10131,355.8,0,51.82
10132,200.13,0,50.16
10133,173.6,0,50.16
10134,173.87,0,50.25
10135,172.2,0,50.59
10136,174.07,0,50.27
10137,174,0,50.33
10138,176.13,0,50.14
10139,174.8,0,50.39
10140,174.4,0,50.56
10141,174.4,0,50.35
10142,174.07,0,50.59
10143,266.8,0,51.05
10144,298.33,0,51.46
10145,297.8,0,51.61
10146,297,0,51.53
10147,298.4,0,51.21
10148,230.4,0,50.79
10149,172.8,0,50.59
10150,171.93,0,50.68
10151,173,0,50.6
10152,174.27,0,50.55
10153,172.87,0,50.48
10154,174.53,0,50.36
10155,173.13,0,50.52
10156,233.73,0,50.9
10157,298.33,0,51.54
10158,297.8,0,51.42
10159,265.13,0,51.02
10160,172.93,0,50.43
10161,173.73,0,50.29
10162,173.2,0,50.5
10163,229.93,0,50.84
10164,258.53,0,51.04
10165,271.33,0,51.25
10166,316.13,0,51.64
10167,314.87,0,51.6
10168,313.47,0,51.76
10169,313.4,0,51.84
10170,311.67,0,51.98
10171,310.67,0,52.1
10172,253.47,0,51
10173,172.2,0,51.01
10174,171,0,51.06
10175,171.93,0,51.2
10176,171.33,0,51.24
10177,171.8,0,51.29
10178,192.93,0,51.57
10179,289.8,0,52.99
10180,296.4,0,53.01
10181,294.07,0,53.1
10182,303.27,0,53.15
10183,328.87,0,53.41
10184,327.73,0,53.56
10185,323.13,0,53.88
10186,252.87,0,52.8
10187,218.93,0,52.63
10188,259.33,0,53.12
10189,258.8,0,53.1
10190,255.53,0,53.29
10191,259.13,0,53.15
10192,257.27,0,53.18
10193,257.47,0,53.1
10194,254.6,0,53.27
10195,254.4,0,53.22
10196,253.93,0,53.24
10197,253.93,0,53.36
10198,265.27,0,53.46
10199,320.67,0,54.31
10200,332.67,0,54.63
10201,336.93,0,54.44
10202,345.07,7.96,53.48
10203,241.27,13.43,52.36
10204,62,12.18,49.95
10205,73.4,11.61,49.82
10206,74.27,10.41,49.13
10207,74.53,9.79,49
10208,74.4,9.34,48.56
10209,75,7.92,48.15
10210,76.8,8.09,48.02
10211,121.4,7.4,46.97
10212,130.8,6.85,47.05
10213,232.13,8.3,50.45
10214,357.13,8.98,52.13
10215,355.8,9.47,52.22
10216,350.8,3.2,52.54
10217,184.53,0.27,50.36
10218,172.4,0.06,50.25
10219,171.93,0,50.39
10220,171.47,0,50.48
10221,171.47,0,50.63
10222,171.47,0,50.68
10223,170.8,0,50.99
10224,171.53,0,50.86
10225,227.4,0,51.56
10226,353.6,0,52.37
10227,350.6,0,52.41
10228,351.87,0,52.49
10229,262.47,0,51.29
10230,170.8,0,50.97
10231,171.47,0,51.49
10232,348.67,0,52.84
10233,347.2,0,53.01
10234,348,0,52.87
10235,205.53,0,51.22
10236,170.6,0,51.13
10237,169.73,0,51.56
10238,171.47,0,51.35
10239,305.4,0,52.55
10240,346.47,0,53.29
10241,348.6,0,53.17
10242,349.07,0,52.95
10243,347.07,0,53.22
10244,347.4,0,53.01
10245,348.8,0,53
10246,346.93,0,53.05
10247,348.47,0,52.89
10248,347,0,53.14
10249,347.47,0,53.29
10250,346.93,0,53.2
10251,349.87,0,52.79
10252,350.73,0,52.78
10253,346.07,0,53.05
10254,349.27,0,53.12
10255,312.67,0,52.58
10256,271.27,0,52.3
10257,271.07,0,52.25
10258,269.47,0,52.23
10259,260.13,0,52.07
10260,240,0,52.05
10261,242.87,0,52.04
10262,240.53,0,52.07
10263,243.53,0,52.05
10264,240.53,0,52.2
10265,242.47,0,52.36
10266,238.73,0,52.48
10267,239.4,0,52.48
10268,200.87,0,51.95
10269,170.93,0,51.72
10270,168.07,0,52.38
10271,166.93,0,52.27
10272,168.67,0,52.11
10273,116.4,0,51.81
10274,91.8,0,51.96
10275,109.47,0,52.03
10276,48.33,0,51.86
10277,6,0,51.74
10278,5.6,0,51.19
10279,6,0,51.37
10280,6.13,0,51.44
10281,53.13,0,51.82
10282,90.07,0,51.94
10283,88.47,0,51.78
10284,16.53,0,51.63
10285,6.33,0,51.79
10286,62.87,0,51.98
10287,89.07,0,52.02
10288,88.47,0,52.07
10289,87.73,0,52.01
10290,88.4,0,52.03
10291,85.07,0,52.08
10292,48.87,0,51.93
10293,52.33,0,51.35
10294,63.6,0,51.44
10295,64.87,0,51.2
10296,63.73,0,51.52
10297,63.67,0,51.12
10298,62.07,8.23,50.88
10299,62.07,13.13,50.65
10300,61.73,13.29,50.6
10301,62.6,12.39,50.12
10302,65,11.4,49.72
10303,63.53,10.69,49.53
10304,65.27,9.22,48.8
10305,65.27,9.46,48.39
10306,81.2,8.34,48.11
10307,151.4,7.02,46.82
10308,150.8,7.09,46.52
10309,153,6.44,46.38
10310,150.8,6.08,46.1
10311,152.93,5.88,46.04
10312,113.93,2.11,46.9
10313,187.4,0.26,50.07
10314,267.27,0.05,50.65
10315,258.93,0,50.91
10316,254.53,0,51.07
10317,254.47,0,51.14
10318,253.67,0,51.1
10319,250.67,0,51.21
10320,251.73,0,51.13
10321,247.33,0,51.47
10322,249.27,0,51.19
10323,246.2,0,51.46
10324,248.07,0,51.25
10325,249.53,0,51.32
10326,249.13,0,51.21
10327,246.53,0,51.48
10328,246.73,0,51.5
10329,227.53,0,51.33
10330,224.53,0,51.31
10331,226.73,0,51.11
10332,227.07,0,51.03
10333,227.13,0,51.12
10334,219.73,0,51.19
10335,213.2,0,51.27
10336,215.33,0,51.22
10337,215.53,0,51.24
10338,215.67,0,51.25
10339,213.93,0,51.43
10340,218.87,0,51.24
10341,161.13,0,49.88
10342,233.27,0,47.36
10343,234.2,0,47.37
10344,232.27,0,46.96
10345,232.47,0,46.9
10346,232.07,0,46.84
10347,229.93,0,46.39
10348,230.33,0,46.5
10349,211.87,0,46.32
10350,175.4,0,46.91
10351,172.8,0,47.06
10352,169.6,0,46.52
10353,240.33,0,50.46
10354,379.87,0,51.77
10355,376.07,0,51.88
10356,349.07,0,51.77
10357,321.87,0,51.46
10358,318.47,0,51.48
10359,310.2,0,51.54
10360,268.13,0,51.06
10361,431.47,0,53.63
10362,437.47,0,53.95
10363,433.6,0,54.11
10364,328.93,0,52.61
10365,268.07,0,51.93
10366,242.67,0,51.71
10367,236.93,0,51.54
10368,234.33,0,51.9
10369,233.33,0,51.88
10370,232.47,0,51.99
10371,229.2,0,52.1
10372,233.4,0,51.88
10373,228.87,0,52.2
10374,230.47,0,52.14
10375,247.8,0,52.23
10376,246.67,0,52.39
10377,249.33,0,52.46
10378,247.27,0,52.41
10379,246.47,0,52.73
10380,245.73,0,52.59
10381,243.33,0,52.77
10382,242.27,0,52.76
10383,244.53,0,52.76
10384,254.27,0,52.03
10385,244.53,0,52.6
10386,242.2,0,52.64
10387,225.27,0,52.49
10388,226,0,52.48
10389,251.93,0,52.82
10390,269.47,0,52.63
10391,298.67,0,53.06
10392,398.4,0,54.23
10393,374.53,0,53.66
10394,15.87,6.48,50.05
10395,40.47,11.18,49.19
10396,41.53,10.4,49.14
10397,42.67,9.3,48.63
10398,48,9.96,48.41
10399,50.07,9.11,48.56
10400,51.67,7.81,48.51
10401,50.47,9,47.88
10402,50.07,9.01,48
10403,50.13,8.78,48
10404,51.27,6.73,48.35
10405,52.8,1.43,48.71
10406,78,1.56,48.5
10407,96.2,1.46,48.13
10408,98.33,0.96,47.84
10409,95.8,0.26,48.1
10410,94.27,0.05,48.34
10411,93.87,0,47.74
10412,171.93,0,50.01
10413,415.07,0,52.78
10414,418.8,0,52.67
10415,418.53,0,52.77
10416,415.6,0,52.79
10417,417.47,0,52.75
10418,412.27,0,52.69
10419,407.6,0,52.49
10420,402.8,0,52.63
10421,403,0,52.63
10422,405.93,0,52.55
10423,399.6,0,52.72
10424,402.33,0,52.61
10425,401.6,0,52.67
10426,410.47,0,52.93
10427,429.27,0,53.23
10428,434.13,0,53.41
10429,432.93,0,53.36
10430,429.87,0,53.54
10431,431.87,0,53.32
10432,414.67,0,53.34
10433,389.8,0,53.12
10434,380.93,0,52.49
10435,288.2,0,51.59
10436,290.93,0,51.8
10437,292,0,51.77
10438,289.47,0,51.63
10439,292.13,0,51.71
10440,289.4,0,51.8
10441,203.6,0,50.24
10442,170.73,0,48.5
10443,170.67,0,47.6
10444,170.53,0,47.73
10445,171,0,47.64
10446,178.27,0,47.16
10447,198.6,0,47.19
10448,198.4,0,46.99
10449,151.93,0,47.78
10450,265.4,0,51.07
10451,309.53,0,51.45
10452,298.73,0,51.33
10453,294.07,0,51.32
10454,303.53,0,51.54
10455,306,0,51.69
10456,269.27,0,51.37
10457,241.27,0,51.14
10458,246.4,0,51.37
10459,267.27,0,51.67
10460,215.8,0,51.21
10461,159.67,0,50.88
10462,163.6,0,51.05
10463,175.6,0,50.94
10464,178.67,0,51.44
10465,239.8,0,52.01
10466,196.13,0,51.61
10467,182.4,0,51.61
10468,175.47,0,51.56
10469,157.07,0,51.34
10470,160.73,0,51.33
10471,170.8,0,51.24
10472,161.53,0,51.18
10473,159.33,0,51.37
10474,154.53,0,51.41
10475,151.4,0,51.41
10476,159.6,0,51.61
10477,175.27,0,51.77
10478,174.07,0,51.88
10479,176.4,0,51.75
10480,182.53,0,51.41
10481,154.07,0,51.5
10482,152,0,51.58
10483,174.67,0,51.75
10484,178.33,0,51.67
10485,179.2,0,51.54
10486,189.27,0,51.82
10487,262.6,0,52.33
10488,294.93,0,52.45
10489,218.4,0,51.52
10490,133.87,2.45,51.05
10491,131.6,1.03,51.21
10492,135.33,0.9,50.73
10493,136.8,0.84,50.72
10494,147.4,0.8,51.08
10495,169.93,0.8,51.1
10496,169.33,0.89,50.9
10497,167.93,0.88,51.09
10498,169.47,0.88,51.01
10499,168.2,0.9,51
