month,day,hour,min,i_uiip,i_f,i_uiipu,truth
4,26,2,15,375.98,220.6,257.8,0
4,26,2,30,377.24,223.47,263.93,0
4,26,4,45,327.16,211.8,297.33,0
4,26,5,0,321.18,218.93,283.87,0
4,26,6,30,278.07,260.53,9.87,0
4,26,7,15,217.8,254.2,309.6,0
4,26,8,30,83.62,280.6,84.27,0
4,26,8,45,84.27,275.47,85,0
4,26,9,15,83.61,276.13,84.07,0
4,26,10,15,84.92,256.4,85.33,0
4,26,10,30,83.4,257.93,84.13,0
4,26,10,45,107.68,234.47,88.67,0
4,26,11,0,151.18,193.53,274.67,0
4,26,11,15,175.51,188.07,290.33,0
4,26,12,45,182.42,189.8,265.6,0
4,26,13,45,166.29,196.13,285.8,0
4,26,14,15,166.08,194.27,299.93,0
4,26,15,30,199.78,266.8,301,0
4,26,16,30,215.33,262.73,292.8,0
4,26,19,15,141.73,262.07,142.2,0
4,26,22,45,197.76,240.4,410.4,0
4,26,23,0,187.69,239.07,406.8,0
4,27,2,30,366.52,226.53,271.53,0
4,27,3,0,363.91,228.33,281.47,0
4,27,3,30,354.45,228.53,280.4,0
4,27,5,0,368.86,259.8,276.93,0
4,27,6,15,370.15,262.13,266.27,0
4,27,7,30,101.94,267.07,103.2,0
4,27,10,0,102.96,263.6,104,0
4,27,11,0,15.93,253.8,17.33,0
4,27,12,0,128.37,237.07,502.8,0
4,27,14,15,165.63,265.73,277.27,0
4,27,15,0,157.37,265.07,320.07,0
4,27,15,15,170.61,263.13,340,0
4,27,15,30,154.6,261.27,337.13,0
4,27,17,0,224.99,255.4,452.67,0
4,27,19,30,117.06,279.07,117.53,0
4,27,20,30,116.39,265.47,117.07,0
4,27,21,0,117.08,265.93,117.53,0
4,27,21,30,115.78,263.27,116.53,0
4,28,1,15,359.25,246.4,173.8,0
4,28,1,30,356.44,237.53,286.67,0
4,28,2,15,356.12,252.47,308.53,0
4,28,3,30,344.72,257.27,249.27,0
4,28,4,30,342,253.67,248.73,0
4,28,4,45,344.44,255.73,249.4,0
4,28,5,30,405.64,252.27,255.93,0
4,28,6,30,418.8,259.13,251,0
4,28,8,30,109.59,265.4,110.73,0
4,28,8,45,109.51,262.8,109.87,0
4,28,9,30,112.18,265.53,112.2,0
4,28,11,0,111.79,281.73,112.2,0
4,28,11,15,110.54,265.93,110.8,0
4,28,11,30,111.75,270.47,113.13,0
4,28,11,45,109.65,283.27,110.33,0
4,28,12,45,56.1,285.2,56.73,0
4,28,14,30,107.35,274.07,483.93,0
4,28,15,45,153.1,267.47,477.2,0
4,28,17,15,197.17,261.4,422.53,0
4,28,20,0,148.88,261.4,148.93,0
4,28,22,30,147.56,260.6,148.13,0
4,29,0,15,389.67,277.4,284.53,0
4,29,3,15,356.24,248.67,293.27,0
4,29,3,30,359.05,243.93,304.73,0
4,29,6,45,262.77,294.33,349.07,0
4,29,7,45,76.11,275.27,76.4,0
4,29,9,0,74.69,280.4,75.67,0
4,29,9,45,74.06,264.07,74.8,0
4,29,12,15,227.9,241.53,395.67,0
4,29,13,30,169.48,275.64,379.4,0
4,29,13,45,222.32,273.93,393.73,0
4,29,14,30,230.92,278.47,363.73,0
4,29,17,0,233.98,271,351.6,0
4,29,20,0,159.68,262.2,160.13,0
4,30,1,30,398.9,260.47,172.73,0
4,30,1,45,400.63,260.2,172.67,0
4,30,2,15,379,278.07,170.93,0
4,30,3,0,368.04,270.73,306.4,0
4,30,3,45,370.78,267.27,297.13,0
4,30,4,0,359.61,266.13,296.4,0
4,30,4,45,370.32,265,288.6,0
4,30,6,30,372.62,264.4,300.07,0
4,30,6,45,275.19,258.53,368.4,0
4,30,7,30,113.81,263.67,115.07,0
4,30,7,45,113.82,270.4,114.8,0
4,30,10,30,154.66,300.67,155.47,0
4,30,11,0,223.28,266.8,267.6,0
4,30,11,15,241.97,269.07,313.67,0
4,30,11,30,267.8,267.6,314.07,0
4,30,12,15,245.27,261.93,445.8,0
4,30,17,0,275.1,261.27,353.87,0
4,30,17,45,278.84,261.8,340,0
4,30,18,15,273.78,263.33,340.2,0
4,30,18,30,282.99,261.13,333.53,0
4,30,19,15,280.65,267.47,268.6,0
4,30,20,0,160.27,260.87,160.87,0
4,30,20,45,152.2,256.8,163.8,0
4,30,22,30,232.79,239.13,329.33,0
4,30,23,45,233.95,253.47,426.87,0
5,1,0,0,396.59,270.67,298.8,0
5,1,0,15,430.17,281.87,261.2,0
5,1,2,45,410.63,268.67,208.67,0
5,1,3,0,426.01,270.47,199,0
5,1,3,30,393.46,277.2,102.2,0
5,1,4,15,354.8,274.2,86.67,0
5,1,4,30,355.78,272.4,88.2,0
5,1,5,15,358.21,274.13,90.6,0
5,1,5,45,367.4,269.47,87.13,0
5,1,8,30,72.9,272.6,73.6,0
5,1,9,45,73.08,286.4,73.93,0
5,1,10,0,72.78,289.07,73.67,0
5,1,10,15,72.35,291.93,73.6,0
5,1,13,15,251.82,272.73,379,0
5,1,15,15,287.17,265.93,256.47,0
5,1,15,45,320.55,268.47,300,0
5,1,16,30,313.03,266.6,311.2,0
5,1,20,0,197.68,245.4,199.67,0
5,1,21,15,279.2,265.13,325.67,0
5,1,22,45,350.085,388.305,485.505,1
5,1,23,45,192.49,250.93,385.13,0
5,2,1,15,404.07,279.13,184.07,0
5,2,3,15,368.69,266.6,262.93,0
5,2,4,0,329.24,264.13,262,0
5,2,4,45,305.44,260.4,263.4,0
5,2,5,45,338.19,267.8,262.07,0
5,2,10,15,194.11,287.07,194.53,0
5,2,10,30,192.06,293.6,193.27,0
5,2,12,30,184.37,272.4,264.53,0
5,2,12,45,223.24,269.93,266.2,0
5,2,15,45,232.35,268.87,221.47,0
5,2,18,15,78.74,234.27,79.13,0
5,2,18,45,0,255.67,79.53,0
5,2,19,30,77.99,253.73,79.33,0
5,2,19,45,78.23,257.27,79,0
5,2,22,30,187.31,241.67,287.87,0
5,2,23,0,197.27,244.73,293.13,0
5,3,2,0,331.93,265.27,251.6,0
5,3,4,45,323.27,242.73,278.27,0
5,3,9,45,139.46,271.47,139.87,0
5,3,11,0,138.85,270.13,139.33,0
5,3,11,45,234.98,256.27,94.47,0
5,3,12,45,127.16,252.93,324.93,0
5,3,13,15,120.1,252.33,429.33,0
5,3,13,45,166.39,273.4,367,0
5,3,14,30,157.21,278.2,286.07,0
5,3,14,45,159.61,273.27,290.4,0
5,3,15,0,163.95,278.33,290.53,0
5,3,18,0,100.48,280.8,102.6,0
5,3,20,30,103.45,255.2,103.8,0
5,3,20,45,102.73,256.33,103.33,0
5,3,21,0,102.79,257.8,103.4,0
5,3,22,0,95.91,255,100,0
5,3,22,45,206.85,236.87,327.47,0
5,4,0,30,307.3,265.2,315.8,0
5,4,1,45,340.88,256.53,306.87,0
5,4,2,0,341.58,259.47,307.73,0
5,4,3,15,339.01,264.13,249.07,0
5,4,4,0,338.1,270.67,267.8,0
5,4,4,15,336.13,268.6,261.93,0
5,4,6,0,349.21,271.6,265.73,0
5,4,6,15,355.66,270.73,267.67,0
5,4,9,15,106.34,266.93,106.67,0
5,4,10,45,183.48,264,68.4,0
5,4,11,45,164.92,265.6,481.73,0
5,4,14,15,216.48,258.47,302.33,0
5,4,16,15,194.55,260.67,251.93,0
5,4,16,30,192.61,253.93,282.4,0
5,4,17,0,174.56,256.67,325.93,0
5,4,17,30,186.37,254.47,324.87,0
5,4,20,0,58.78,278.2,59.6,0
5,4,20,15,59.58,275.6,59.93,0
5,4,20,45,58.79,278.87,59.27,0
5,4,21,15,59.62,279.07,59.87,0
5,4,22,0,59.08,277.87,59.8,0
5,4,22,30,94.86,264.6,161.27,0
5,4,23,0,165.14,254.87,352.8,0
5,4,23,45,167.51,255.13,350.13,0
5,5,1,0,318.57,258.6,320.93,0
5,5,3,0,303.57,257,293.33,0
5,5,3,30,299.36,254.6,311.27,0
5,5,6,15,326.51,270.13,6.93,0
5,5,6,30,322.51,265.47,7.33,0
5,5,7,15,106.4,302.2,106.8,0
5,5,8,30,110.42,281.53,111.33,0
5,5,9,30,106.22,278.87,107.07,0
5,5,10,15,106.83,254.13,107.53,0
5,5,12,45,105.67,270.27,106.93,0
5,5,15,0,233.14,268.4,378,0
5,5,15,45,227.22,266.4,377.6,0
5,5,16,15,195.68,261.13,432.93,0
5,5,17,45,218.88,259.87,366.87,0
5,5,18,0,217.99,261.53,368.27,0
5,5,19,15,224.21,259.47,373.33,0
5,5,21,15,72.42,268.13,73.47,0
5,6,0,15,312.04,263.73,344.13,0
5,6,2,15,392.64,267.73,233.93,0
5,6,9,45,108.62,274.67,109.47,0
5,6,11,30,200.54,284,200.33,0
5,6,11,45,224.21,258.13,330.87,0
5,6,12,15,298.68,265.07,366.13,0
5,6,16,45,253.94,262.13,432.53,0
5,6,17,30,188.09,261.87,328.8,0
5,6,17,45,188.79,267.6,330.33,0
5,6,18,30,183.69,260.2,366.4,0
5,6,18,45,193.35,258.4,482.53,0
5,6,19,45,263.53,260.2,330.73,0
5,6,20,15,103.56,277.67,104.2,0
5,6,21,45,148.8,388.305,149.595,1
5,7,1,0,349.65,268.6,291.93,0
5,7,2,0,333.29,264,288.47,0
5,7,2,45,319.4,262.4,286.13,0
5,7,3,0,319.59,259.33,282.8,0
5,7,6,0,349.85,257.27,275.13,0
5,7,8,45,131.45,300.6,132.33,0
5,7,9,30,131.29,275.07,132.07,0
5,7,9,45,129.28,278.8,129.67,0
5,7,10,15,129.48,277.87,129.93,0
5,7,13,30,232.99,244.33,390.27,0
5,7,13,45,232.93,243.73,387.53,0
5,7,14,0,232.53,243.53,388.67,0
5,7,14,45,233.06,243.87,389.6,0
5,7,15,15,232.36,247.13,386.4,0
5,7,19,30,198.28,280.07,199.13,0
5,7,19,45,197.02,282.73,198.47,0
5,7,20,45,198.99,275.6,199.73,0
5,7,22,45,229.5,237.4,416.07,0
5,7,23,30,177.15,256.33,406.47,0
5,8,0,0,319.65,270.67,387.6,0
5,8,0,45,366.99,268.53,258.07,0
5,8,3,15,374.18,256.13,227.4,0
5,8,4,45,352.98,262.47,265.33,0
5,8,5,15,366.49,261.67,261.47,0
5,8,5,30,362.74,263.93,260.27,0
5,8,6,45,227.24,267.87,275.4,0
5,8,7,30,143.74,259.67,438.67,0
5,8,7,45,161.79,262.07,447.33,0
5,8,9,0,229.76,276.53,324.4,0
5,8,9,45,108.54,264.4,108.93,0
5,8,10,0,108.33,275.13,109.33,0
5,8,12,0,109.4,259.8,110.53,0
5,8,14,0,107.62,256.4,108.33,0
5,8,16,15,232.18,246.4,274.13,0
5,8,17,45,232.3,244.6,353.8,0
5,8,19,45,271.48,287.6,411.27,0
5,8,20,30,252.89,289.2,405.4,0
5,8,20,45,245.12,289.4,388.13,0
5,9,0,15,347.75,257.93,311.07,0
5,9,1,30,368.41,255.73,249.67,0
5,9,2,15,362.47,258.07,234.87,0
5,9,2,30,358.83,257.27,233.4,0
5,9,3,30,347.39,261.07,232.2,0
5,9,3,45,346,259.67,239,0
5,9,4,0,346.01,259.13,267.27,0
5,9,6,30,385.04,269.87,225.53,0
5,9,7,30,182.16,244.07,183.33,0
5,9,8,0,195.3,244.67,196.13,0
5,9,8,30,200.98,255.6,202.07,0
5,9,9,30,199.65,252.67,200.2,0
5,9,11,15,211.94,284.53,284.8,0
5,9,12,45,146.9,284.73,281.4,0
5,9,13,0,132.2,286.13,283.73,0
5,9,14,15,148.12,241.87,284.2,0
5,9,14,30,130.92,243.33,284.33,0
5,9,14,45,153.09,242.2,287.53,0
5,9,16,15,127.91,238.53,325.67,0
5,9,17,0,218.29,238.93,323.53,0
5,9,17,30,225.23,239.93,318.93,0
5,9,22,0,133.33,275.13,2.8,0
5,9,22,30,175.26,255.47,267.47,0
5,9,23,45,195.86,263.4,383.27,0
5,10,0,30,363.63,266.93,241.47,0
5,10,2,0,358.78,258.93,269.27,0
5,10,2,45,349.82,256.73,277.87,0
5,10,5,15,377.92,266.13,237.8,0
5,10,7,15,213.27,279.6,332.8,0
5,10,9,45,174.14,241.8,175.33,0
5,10,10,30,173.9,243.27,174.93,0
5,10,11,15,199.43,207.73,378.53,0
5,10,12,45,135.75,260.33,304.87,0
5,10,14,0,217.05,257.8,273.4,0
5,10,14,30,207.24,257.33,260.53,0
5,10,16,0,221.43,273.47,410.87,0
5,10,19,15,131.18,260.2,2.67,0
5,10,20,30,91.03,275.4,91.87,0
5,10,21,15,221.39,254.87,288.8,0
5,10,23,0,206.72,239.4,398.73,0
5,11,0,0,325.38,249.67,401.13,0
5,11,1,0,374.77,259.33,253.87,0
5,11,2,15,416.79,258.93,162.67,0
5,11,4,0,387.26,255.93,197.13,0
5,11,5,45,397.89,255,197,0
5,11,6,0,415.36,258.13,196.47,0
5,11,6,15,391.75,257.2,197.33,0
5,11,6,45,312.23,261.33,198.73,0
5,11,7,15,233.87,252.53,303.47,0
5,11,7,45,121.06,242.27,121.93,0
5,11,10,15,201.93,262.13,515.4,0
5,11,11,15,198.2,352.2,435,0
5,11,11,30,189.77,386.4,348.07,0
5,11,13,45,243.58,448.8,241.13,0
5,11,15,30,234.44,429.8,187.87,0
5,11,23,30,204.45,444.13,198.6,0
5,12,0,0,300.64,439.27,198.27,0
5,12,4,45,347.89,426.67,4.6,0
5,12,6,45,271.3,419.47,4.8,0
5,12,9,30,120.49,441.2,119.53,0
5,12,11,0,220.6,450.47,219.67,0
5,12,11,30,226.38,448.6,227.33,0
5,12,13,30,304.2,429.53,202.6,0
5,12,14,30,277.34,432.6,202.2,0
5,12,15,30,283.64,429.33,203.13,0
5,12,19,45,124.15,452.93,125.93,0
5,12,21,15,124.19,461.33,125.4,0
5,12,22,0,124.54,458.47,125.6,0
5,12,23,30,164.47,455.2,163.93,0
5,13,0,15,562.395,659.595,261.495,1
5,13,0,30,374.02,433.13,174.53,0
5,13,1,15,397.96,426.4,165.53,0
5,13,1,30,411.56,426.93,156.73,0
5,13,1,45,407.12,436.47,114,0
5,13,2,0,400.66,438,7.93,0
5,13,3,15,377.43,427.07,151.13,0
5,13,5,30,622.035,642.795,131.20499999999998,1
5,13,9,15,159.84,451.2,160.33,0
5,13,9,30,157.12,455.47,158.07,0
5,13,11,15,156.89,452.07,157.27,0
5,13,11,45,155.97,455.47,154.4,0
5,13,12,0,158.63,448.47,59.07,0
5,13,14,15,287.75,443.13,204.6,0
5,13,15,30,292.59,445.47,203.53,0
5,13,17,0,270.66,434.93,253.4,0
5,13,17,15,266.57,432.2,278.53,0
5,13,17,45,271.34,428.33,321.4,0
5,13,18,30,272.48,428.93,320,0
5,13,19,0,196.51,439.07,52.87,0
5,13,19,30,111.85,442.8,112.73,0
5,13,20,0,111.03,455,112.6,0
5,13,20,30,112.73,448.2,113.73,0
5,13,21,15,147.36,454.73,148.6,0
5,13,21,30,150.1,450.13,150.6,0
5,13,22,30,151.8,448.8,152.47,0
5,13,22,45,152.05,447.13,153.13,0
5,13,23,0,151.32,446.6,151.93,0
5,13,23,30,192.03,458.6,169.33,0
5,13,23,45,219.25,447,144.2,0
5,14,0,0,372.96,445.4,200.53,0
5,14,0,30,425.74,441.6,142.6,0
5,14,3,0,397.97,429,92.67,0
5,14,3,45,381.14,429.07,93.27,0
5,14,4,0,365.31,426.13,90.67,0
5,14,4,15,368.68,424.4,93.6,0
5,14,5,0,410.01,428.73,94.6,0
5,14,9,30,209.59,492.33,210,0
5,14,9,45,207.59,490.93,207.47,0
5,14,11,0,208.94,473.33,210.13,0
5,14,11,15,208.02,425.27,209,0
5,14,12,0,362.13,394.07,204.2,0
5,14,12,30,369.37,392.33,202.13,0
5,14,12,45,365.53,397,201.8,0
5,14,14,30,296.21,448.53,175.87,0
5,14,15,0,295.05,453.2,175.93,0
5,14,19,15,293.66,446.73,205,0
5,14,19,30,194.66,454.67,122.27,0
5,14,20,0,203.73,457.73,201.67,0
5,14,20,15,201.58,463.73,200.6,0
5,14,20,30,200.51,466.73,200.33,0
5,14,22,30,225.65,442.27,226.27,0
5,14,23,15,245.04,464.33,245.27,0
5,14,23,30,213.86,460.4,199.2,0
5,15,1,30,408.52,428.93,172.47,0
5,15,2,0,416.31,429.8,179.73,0
5,15,2,15,426.23,422.6,161.33,0
5,15,3,15,399.34,422.73,162.67,0
5,15,4,0,412.88,423.07,106.67,0
5,15,4,15,404.86,415.4,106.47,0
5,15,4,45,423.87,416.4,97.07,0
5,15,7,0,173.92,431.93,4.6,0
5,15,7,30,171.99,440.07,173.27,0
5,15,7,45,172.98,438.13,174.07,0
5,15,8,15,172.18,447.33,173.07,0
5,15,8,30,173.13,456.2,174.8,0
5,15,9,0,174.21,452.2,174.47,0
5,15,11,15,237.01,470.13,237.13,0
5,15,12,45,230.69,426,231.53,0
5,15,13,15,343.61,435.87,195.13,0
5,15,15,0,313.48,429.47,173.87,0
5,15,15,30,313.23,427.53,173.33,0
5,15,16,30,306.16,433,172.47,0
5,15,17,0,305.93,428.33,173.13,0
5,15,18,30,332.39,451.47,172.8,0
5,15,19,15,270.41,454.4,136.93,0
5,15,19,45,271.72,471.2,273,0
5,16,3,0,391.14,436.67,7.53,0
5,16,3,45,376.42,430.47,33.4,0
5,16,4,15,396.49,422.8,117.33,0
5,16,4,45,402.03,474.6,95.27,0
5,16,5,45,395.13,472.33,79.8,0
5,16,6,15,593.64,718.605,143.7,1
5,16,7,15,218.73,436.33,165.13,0
5,16,11,45,249.03,462.6,250,0
5,16,12,0,250.15,452.53,249.4,0
5,16,12,45,274.88,427.2,319.33,0
5,16,14,45,321.12,428.27,269.53,0
5,16,15,30,312.43,452.07,273.4,0
5,16,16,30,307.23,445.67,269.73,0
5,16,16,45,287.97,447.2,269.8,0
5,16,22,15,216.17,432.67,272.13,0
5,16,23,0,206.65,440.07,261.93,0
5,16,23,45,211.8,432.47,248.07,0
5,17,0,15,385.32,438.6,123.73,0
5,17,0,30,373.41,430.93,122,0
5,17,1,15,402.91,426.2,129.13,0
5,17,1,45,386.85,426,68.93,0
5,17,4,0,388.15,418.13,67.8,0
5,17,4,15,405.77,422.2,50.47,0
5,17,5,0,429.05,293.6,7.13,0
5,17,7,15,160.64,437.2,161.93,0
5,17,9,15,161.82,420.47,162.53,0
5,17,11,0,193.85,428.73,194.47,0
5,17,12,45,205.97,449,206.2,0
5,17,13,0,202.74,445.27,203.4,0
5,17,14,45,293.61,427.87,282.8,0
5,17,17,30,317.45,410.73,311.2,0
5,17,18,30,293.91,413.2,307.47,0
5,17,19,0,310.79,415.6,309.87,0
5,17,19,45,194.94,443.67,196.27,0
5,17,20,45,252.68,428.47,185.87,0
5,17,21,15,287.9,424.87,354.33,0
5,17,21,30,290.72,422.6,354.47,0
5,17,22,0,281.04,415.07,353.73,0
5,17,22,15,265.76,412.8,350.2,0
5,17,22,30,260.67,419.13,348.47,0
5,17,22,45,264.71,436.4,366.6,0
5,17,23,45,211.73,437.8,189.47,0
5,18,0,45,410.45,427.13,102.67,0
5,18,4,0,456.78,410.07,112.87,0
5,18,4,30,449.71,406.8,113.13,0
5,18,5,30,458.61,404.73,114.6,0
5,18,5,45,471.5,404.2,114.87,0
5,18,6,15,470.16,409.33,150.73,0
5,18,9,0,213.28,449.8,214,0
5,18,10,15,212.74,451.07,213.13,0
5,18,11,15,208.56,452.47,209.33,0
5,18,13,0,209.23,437.07,210.47,0
5,18,13,30,207.68,436.27,207.6,0
5,18,16,0,305.99,412.93,318.53,0
5,18,18,0,295.95,444.6,313.13,0
5,18,18,45,281.19,434.8,405.33,0
5,18,20,30,187.64,467.4,159.6,0
5,18,21,15,172.93,460.8,174,0
5,18,23,0,232.79,388.2,365.4,0
5,19,0,15,412.43,399.2,135.4,0
5,19,2,0,411.81,395.93,104.73,0
5,19,3,45,406.56,391.4,109.27,0
5,19,5,15,423.07,417.33,106,0
5,19,5,45,394.66,401.33,107.73,0
5,19,6,0,405.34,412.93,86.33,0
5,19,9,15,206.77,434.47,207.4,0
5,19,12,0,121.38,421.6,120.6,0
5,19,12,15,122.09,420.93,123.4,0
5,19,13,0,116.67,429.6,118.07,0
5,19,14,0,116.79,431.8,116.73,0
5,19,16,15,261.64,414.27,338.33,0
5,19,20,30,93.06,421.47,94.2,0
5,19,22,0,93.34,421,94.2,0
5,19,23,0,120.89,417.53,122.47,0
5,19,23,45,202.84,389.07,297.73,0
5,20,0,15,470.33,414.13,163.93,0
5,20,1,15,489.65,408.13,145.93,0
5,20,4,45,436.3,404.73,184.67,0
5,20,5,0,461.85,408.13,185.2,0
5,20,6,30,477.41,432.93,137.33,0
5,20,15,0,320.73,411.07,285.47,0
5,20,17,15,296.97,401.8,372.07,0
5,20,18,0,291.48,400.47,369.8,0
5,20,22,30,225.56,428.67,226.27,0
5,20,22,45,227.04,426.27,226.73,0
5,20,23,15,335.7,422.67,208.27,0
5,21,0,0,369.85,406.33,121.6,0
5,21,0,45,438.49,398.27,141.53,0
5,21,1,0,437.02,398.53,142,0
5,21,1,30,429.33,407.53,195.13,0
5,21,1,45,418.64,405.13,196.47,0
5,21,3,45,418.91,399.73,174.6,0
5,21,4,0,432.18,391.4,172.6,0
5,21,4,15,438.76,394.27,172,0
5,21,4,30,439.65,389.6,148.93,0
5,21,5,15,411.06,404.93,6.47,0
5,21,6,30,441.39,411.53,41.6,0
5,21,7,15,242.09,407,194.13,0
5,21,7,45,229.2,411.93,196.67,0
5,21,9,0,220.78,437.27,222,0
5,21,9,15,221.03,438.67,221.07,0
5,21,12,15,314.26,425.07,306.4,0
5,21,14,45,361.52,454.2,245.47,0
5,21,16,15,339.03,447,239.8,0
5,21,16,45,334.31,441.87,288.8,0
5,21,17,30,320.95,439.13,292.8,0
5,21,18,0,334.73,442.4,293.2,0
5,21,18,45,365.62,443.33,292.67,0
5,21,20,15,213.7,467.27,214.33,0
5,21,21,45,212.08,467.67,213.33,0
5,21,23,30,209.1,448,193.27,0
5,22,0,0,391.56,424.13,314.67,0
5,22,1,0,436.58,428,159.93,0
5,22,1,30,418.22,427.53,174.27,0
5,22,1,45,417.02,418.67,187.8,0
5,22,2,15,479.93,421.27,188,0
5,22,3,0,475.43,415.8,184,0
5,22,4,30,428.72,413.8,151.73,0
5,22,5,0,432.04,425.47,3.93,0
5,22,10,15,199.11,446.6,199.67,0
5,22,10,30,200.31,441.47,199.93,0
5,22,11,30,199.77,445.8,200.93,0
5,22,13,0,306,420.73,4.67,0
5,22,13,45,300.89,432.47,4.8,0
5,22,16,0,276.07,443.67,4.8,0
5,22,16,15,281.24,447.2,5.07,0
5,22,16,30,274.39,455.6,4.93,0
5,22,18,0,278.03,451.53,4.87,0
5,22,18,30,275.07,451.13,4.67,0
5,22,20,0,323.27,455.13,5,0
5,22,20,45,310.09,457.53,4.6,0
5,22,22,0,292.96,450.8,314.27,0
5,22,22,30,252.39,445.93,324.27,0
5,22,23,0,226.03,438,324.47,0
5,22,23,45,313.32,630.495,623.295,1
5,23,3,30,476.17,438.67,7.4,0
5,23,4,30,454.01,438.93,5.87,0
5,23,5,0,467.55,433.2,160.93,0
5,23,5,30,451.14,434.8,191.2,0
5,23,11,0,244.17,447.47,244.67,0
5,23,11,15,232.8,449.87,234.6,0
5,23,11,30,232.74,445.27,233.4,0
5,23,15,30,199.43,429.4,470.67,0
5,23,15,45,292.92,636.3,698.7,1
5,23,16,30,195.62,418.4,438.27,0
5,23,16,45,198.06,424.6,414.07,0
5,23,17,45,265.12,428.2,355.93,0
5,23,19,0,293.07,439.27,235.13,0
5,23,19,30,154.87,458.73,156.27,0
5,23,20,30,227.14,478.87,228.07,0
5,23,22,0,304.18,481,269.47,0
5,23,23,0,239.19,432.87,325.47,0
5,24,4,15,389.55,434.47,7.53,0
5,24,5,30,358.95,444.73,7.47,0
5,24,6,15,389.76,433.67,4.73,0
5,24,6,30,346.99,437.93,4.2,0
5,24,8,30,199.2,457.73,199.4,0
5,24,10,15,193.5,452,194.4,0
5,24,11,30,191.16,455.2,191.53,0
5,24,13,0,190.12,451.87,191.4,0
5,24,13,30,191.75,452.53,193.33,0
5,24,13,45,190.72,453.27,191.6,0
5,24,14,15,190.69,455.27,184.47,0
5,24,14,30,226.85,432.27,335.93,0
5,24,14,45,286.71,431.93,351.07,0
5,24,16,30,299.16,445.87,318.07,0
5,24,17,0,305.13,445.07,316.73,0
5,24,17,30,320.54,445.67,318.6,0
5,24,18,15,278.54,442.93,315.6,0
5,24,18,30,280.07,441.13,317.07,0
5,24,19,0,298.51,440.93,316,0
5,24,19,30,292.41,437.87,317.47,0
5,24,20,45,181.83,450.47,182.4,0
5,24,22,45,242.5,448.73,255.2,0
5,24,23,15,198.87,512.4,258.93,0
5,25,0,45,415,431.47,86.2,0
5,25,1,15,468.28,432.27,55.6,0
5,25,1,45,459.4,434,8.67,0
5,25,2,0,472.74,436.27,8.07,0
5,25,3,15,462.69,442.2,8.67,0
5,25,3,45,458.12,481.13,8.8,0
5,25,4,0,471.58,540.2,9.13,0
5,25,4,15,499.66,538.13,8.67,0
5,25,4,45,478.67,434.93,8.27,0
5,25,5,15,496.47,428.07,8.13,0
5,25,8,30,139.41,454.87,140.2,0
5,25,9,15,142.83,449.6,143.87,0
5,25,9,45,142.22,450.2,142.8,0
5,25,10,15,140.95,450.73,141.6,0
5,25,10,45,218.8,459,218.73,0
5,25,12,0,223.2,454.67,224.07,0
5,25,12,45,221.66,455,222.2,0
5,25,14,0,304.74,442.93,184.53,0
5,25,14,30,308.63,439.73,319.67,0
5,25,17,0,293.25,442,314.87,0
5,25,19,0,298.46,445.67,313.4,0
5,25,20,15,216.26,472.27,217.07,0
5,25,21,15,224.94,478.73,226,0
5,25,22,15,287.65,473,221.87,0
5,25,23,0,224.11,449.67,184.27,0
5,26,0,0,378.55,430.13,261.93,0
5,26,0,15,443.16,427.27,256.33,0
5,26,1,45,432.41,417.67,189,0
5,26,2,15,0,426.8,190.47,0
5,26,3,15,439.56,486,184.53,0
5,26,3,30,422.54,486.73,183.53,0
5,26,3,45,406.87,479.27,183.93,0
5,26,4,0,398.24,493.4,185.93,0
5,26,4,15,426.49,455,186.27,0
5,26,8,45,195.36,470.67,196.07,0
5,26,9,0,194.57,468.27,195.07,0
5,26,10,45,194.57,468.6,196.07,0
5,26,12,0,200.22,459.13,86.07,0
5,26,13,0,270.39,470.2,271.6,0
5,26,13,15,271.11,434.53,271.27,0
5,26,15,15,315.25,417.87,213.93,0
5,26,16,30,314.47,410.67,291,0
5,26,17,30,267.92,448.2,289.6,0
5,26,20,45,240.03,478.93,240.73,0
5,26,23,0,236.26,450,237.8,0
5,27,0,0,423.16,449.07,188.27,0
5,27,1,30,490.04,435.6,166.87,0
5,27,2,0,502.89,435.4,166.67,0
5,27,2,45,471.26,442.67,82.67,0
5,27,3,30,442.29,456.2,86.4,0
5,27,3,45,450.4,532.6,79.13,0
5,27,4,0,475.64,531.33,139.47,0
5,27,6,15,482.3,442,111.93,0
5,27,10,0,248.25,463.67,249.27,0
5,27,11,0,255,463.4,255.73,0
5,27,11,45,404.2,443,2.47,0
5,27,12,15,367.45,448.27,2.67,0
5,27,12,30,391.83,449.6,2.8,0
5,27,13,30,379.84,446,201.93,0
5,27,13,45,377.01,448.6,203.93,0
5,27,14,30,377.94,446.93,203.4,0
5,27,16,0,344.15,440,300.67,0
5,27,16,30,319.3,438.87,299.53,0
5,27,20,15,213.27,456.13,210.33,0
5,27,21,15,204.36,474.07,205.67,0
5,27,22,15,203.85,468.2,204.53,0
5,27,23,30,248.46,425.4,463.6,0
5,27,23,45,262.56,421.67,456.27,0
5,28,0,30,457.11,438.6,187.8,0
5,28,0,45,435.52,437.2,176.87,0
5,28,2,45,433.67,418.87,195.33,0
5,28,3,0,467.04,484.2,192.53,0
5,28,3,45,431.89,485.13,190.6,0
5,28,4,45,412.36,432.53,192.53,0
5,28,5,0,425.79,405.67,191.87,0
