month,day,hour,min,n_px,n_p
10,1,11,15,3.11,2.123
10,1,11,30,3.06,2.07
10,1,11,45,3.01,2.025
10,1,12,0,2.94,1.983
10,1,12,15,2.87,1.965
10,1,12,30,2.8,1.939
10,1,12,45,2.73,1.9
10,1,13,0,2.69,1.863
10,1,13,15,2.66,1.824
10,1,13,30,2.63,1.788
10,1,13,45,2.6,1.759
10,1,14,0,2.56,1.717
10,1,14,15,2.52,1.682
10,1,14,30,2.49,1.653
10,1,14,45,2.46,1.601
10,1,15,0,2.43,1.575
10,1,15,15,2.4,1.542
10,1,15,30,2.38,1.51
10,1,15,45,2.35,1.467
10,1,16,0,2.33,1.434
10,1,16,15,2.31,1.411
10,1,16,30,2.3,1.376
10,1,16,45,2.29,1.344
10,1,17,0,2.27,1.311
10,1,17,15,2.26,1.286
10,1,17,30,2.23,1.26
10,1,17,45,2.21,1.213
10,1,18,0,2.2,1.155
10,1,18,15,2.18,1.112
10,1,18,30,2.16,1.077
10,1,18,45,2.13,1.039
10,1,19,0,2.11,1.014
10,1,19,15,2.09,0.983
10,1,19,30,2.07,0.954
10,1,19,45,2.05,0.92
10,1,20,0,2.03,0.887
10,1,20,15,2.01,0.849
10,1,20,30,2,0.822
10,1,20,45,1.98,0.809
10,1,21,0,1.99,0.805
10,1,21,15,2.01,0.8
10,1,21,30,2.02,0.791
10,1,21,45,2.05,0.774
10,1,22,0,2.07,0.765
10,1,22,15,2.09,0.753
10,1,22,30,2.11,0.737
10,1,22,45,2.14,0.73
10,1,23,0,2.18,0.731
10,1,23,15,2.21,0.727
10,1,23,30,2.24,0.726
10,1,23,45,2.27,0.726
10,2,0,0,2.31,0.742
10,2,0,15,2.35,0.798
10,2,0,30,2.39,0.859
10,2,0,45,2.41,0.911
10,2,1,0,2.44,0.977
10,2,1,15,2.47,1.031
10,2,1,30,2.5,1.097
10,2,1,45,2.53,1.163
10,2,2,0,2.56,1.251
10,2,2,15,2.59,1.329
10,2,2,30,2.63,1.409
10,2,2,45,2.67,1.493
10,2,3,0,2.71,1.577
10,2,3,15,2.76,1.664
10,2,3,30,2.81,1.746
10,2,3,45,2.85,1.818
10,2,4,0,2.9,1.898
10,2,4,15,2.94,1.979
10,2,4,30,2.99,2.063
10,2,4,45,3.03,2.146
10,2,5,0,3.07,2.223
10,2,5,15,3.11,2.291
10,2,5,30,3.17,2.349
10,2,5,45,3.22,2.403
10,2,6,0,3.27,2.453
10,2,6,15,3.32,2.502
10,2,6,30,3.37,2.557
10,2,6,45,3.42,2.578
10,2,7,0,3.47,2.592
10,2,7,15,3.52,2.592
10,2,7,30,3.57,2.596
10,2,7,45,3.61,2.593
10,2,8,0,3.66,2.59
10,2,8,15,3.7,2.577
10,2,8,30,3.72,2.545
10,2,8,45,3.71,2.511
10,2,9,0,3.69,2.481
10,2,9,15,3.66,2.439
10,2,9,30,3.63,2.394
10,2,9,45,3.6,2.355
10,2,10,0,3.56,2.323
10,2,10,15,3.52,2.283
10,2,10,30,3.47,2.229
10,2,10,45,3.42,2.194
10,2,11,0,3.37,2.157
10,2,11,15,3.31,2.123
10,2,11,30,3.25,2.089
10,2,11,45,3.19,2.052
10,2,12,0,3.12,2.023
10,2,12,15,3.06,1.99
10,2,12,30,3.01,1.971
10,2,12,45,2.97,1.949
10,2,13,0,2.93,1.93
10,2,13,15,2.9,1.908
10,2,13,30,2.87,1.875
10,2,13,45,2.84,1.841
10,2,14,0,2.82,1.804
10,2,14,15,2.79,1.757
10,2,14,30,2.77,1.716
10,2,14,45,2.75,1.683
10,2,15,0,2.73,1.648
10,2,15,15,2.71,1.615
10,2,15,30,2.69,1.579
10,2,15,45,2.68,1.547
10,2,16,0,2.67,1.508
10,2,16,15,2.65,1.471
10,2,16,30,2.64,1.439
10,2,16,45,2.64,1.413
10,2,17,0,2.63,1.388
10,2,17,15,2.61,1.354
10,2,17,30,2.6,1.32
10,2,17,45,2.58,1.291
10,2,18,0,2.57,1.269
10,2,18,15,2.55,1.239
10,2,18,30,2.54,1.208
10,2,18,45,2.53,1.173
10,2,19,0,2.52,1.138
10,2,19,15,2.52,1.102
10,2,19,30,2.51,1.069
10,2,19,45,2.5,1.039
10,2,20,0,2.49,1.013
10,2,20,15,2.48,0.985
10,2,20,30,2.47,0.961
10,2,20,45,2.46,0.942
10,2,21,0,2.46,0.923
10,2,21,15,2.48,0.907
10,2,21,30,2.51,0.899
10,2,21,45,2.54,0.889
10,2,22,0,2.56,0.881
10,2,22,15,2.59,0.88
10,2,22,30,2.61,0.876
10,2,22,45,2.64,0.867
10,2,23,0,2.68,0.86
10,2,23,15,2.71,0.86
10,2,23,30,2.75,0.86
10,2,23,45,2.79,0.86
10,3,0,0,2.83,0.879
10,3,0,15,2.87,0.947
10,3,0,30,2.91,1.015
10,3,0,45,2.95,1.082
10,3,1,0,2.99,1.15
10,3,1,15,3.04,1.219
10,3,1,30,3.08,1.286
10,3,1,45,3.12,1.355
10,3,2,0,3.16,1.425
10,3,2,15,3.19,1.495
10,3,2,30,3.22,1.557
10,3,2,45,3.26,1.618
10,3,3,0,3.29,1.671
10,3,3,15,3.32,1.721
10,3,3,30,3.34,1.772
10,3,3,45,3.37,1.849
10,3,4,0,3.41,1.94
10,3,4,15,3.44,2.01
10,3,4,30,3.48,2.083
10,3,4,45,3.52,2.106
10,3,5,0,3.55,2.145
10,3,5,15,3.58,2.181
10,3,5,30,3.61,2.256
10,3,5,45,3.64,2.332
10,3,6,0,3.65,2.408
10,3,6,15,3.67,2.473
10,3,6,30,3.67,2.529
10,3,6,45,3.69,2.568
10,3,7,0,3.72,2.565
10,3,7,15,3.74,2.562
10,3,7,30,3.74,2.57
10,3,7,45,3.74,2.556
10,3,8,0,3.75,2.527
10,3,8,15,3.74,2.498
10,3,8,30,3.73,2.467
10,3,8,45,3.73,2.451
10,3,9,0,3.72,2.407
10,3,9,15,3.72,2.365
10,3,9,30,3.7,2.324
10,3,9,45,3.68,2.293
10,3,10,0,3.66,2.256
10,3,10,15,3.62,2.209
10,3,10,30,3.56,2.159
10,3,10,45,3.52,2.117
10,3,11,0,3.47,2.075
10,3,11,15,3.42,2.032
10,3,11,30,3.37,1.995
10,3,11,45,3.34,1.959
10,3,12,0,3.31,1.935
10,3,12,15,3.28,1.905
10,3,12,30,3.25,1.879
10,3,12,45,3.22,1.852
10,3,13,0,3.19,1.827
10,3,13,15,3.17,1.797
10,3,13,30,3.15,1.773
10,3,13,45,3.14,1.749
10,3,14,0,3.12,1.721
10,3,14,15,3.1,1.692
10,3,14,30,3.08,1.654
10,3,14,45,3.07,1.629
10,3,15,0,3.05,1.608
10,3,15,15,3.03,1.588
10,3,15,30,3.01,1.561
10,3,15,45,2.99,1.548
10,3,16,0,2.97,1.529
10,3,16,15,2.97,1.509
10,3,16,30,2.96,1.491
10,3,16,45,2.96,1.47
10,3,17,0,2.95,1.447
10,3,17,15,2.95,1.43
10,3,17,30,2.94,1.418
10,3,17,45,2.94,1.393
10,3,18,0,2.93,1.379
10,3,18,15,2.92,1.358
10,3,18,30,2.92,1.336
10,3,18,45,2.91,1.313
10,3,19,0,2.9,1.287
10,3,19,15,2.89,1.249
10,3,19,30,2.87,1.233
10,3,19,45,2.86,1.204
10,3,20,0,2.85,1.169
10,3,20,15,2.83,1.134
10,3,20,30,2.8,1.111
10,3,20,45,2.78,1.097
10,3,21,0,2.76,1.077
10,3,21,15,2.74,1.055
10,3,21,30,2.72,1.033
10,3,21,45,2.7,1.013
10,3,22,0,2.69,0.998
10,3,22,15,2.68,0.987
10,3,22,30,2.67,0.973
10,3,22,45,2.66,0.981
10,3,23,0,2.66,0.98
10,3,23,15,2.67,0.98
10,3,23,30,2.67,0.98
10,3,23,45,2.68,0.977
10,4,0,0,2.72,0.985
10,4,0,15,2.76,1.05
10,4,0,30,2.78,1.132
10,4,0,45,2.82,1.211
10,4,1,0,2.86,1.305
10,4,1,15,2.9,1.389
10,4,1,30,2.95,1.464
10,4,1,45,3,1.538
10,4,2,0,3.05,1.615
10,4,2,15,3.09,1.688
10,4,2,30,3.14,1.765
10,4,2,45,3.18,1.837
10,4,3,0,3.23,1.911
10,4,3,15,3.27,1.984
10,4,3,30,3.31,2.061
10,4,3,45,3.35,2.137
10,4,4,0,3.39,2.215
10,4,4,15,3.43,2.292
10,4,4,30,3.48,2.376
10,4,4,45,3.52,2.465
10,4,5,0,3.56,2.55
10,4,5,15,3.58,2.627
10,4,5,30,3.58,2.68
10,4,5,45,3.58,2.741
10,4,6,0,3.58,2.798
10,4,6,15,3.58,2.844
10,4,6,30,3.58,2.887
10,4,6,45,3.59,2.898
10,4,7,0,3.68,2.851
10,4,7,15,3.68,2.836
10,4,7,30,3.67,2.822
10,4,7,45,3.67,2.787
10,4,8,0,3.64,2.75
10,4,8,15,3.62,2.717
10,4,8,30,3.59,2.671
10,4,8,45,3.57,2.611
10,4,9,0,3.55,2.554
10,4,9,15,3.53,2.503
10,4,9,30,3.51,2.453
10,4,9,45,3.48,2.407
10,4,10,0,3.46,2.365
10,4,10,15,3.43,2.327
10,4,10,30,3.39,2.287
10,4,10,45,3.36,2.243
10,4,11,0,3.32,2.205
10,4,11,15,3.29,2.165
10,4,11,30,3.26,2.125
10,4,11,45,3.22,2.085
10,4,12,0,3.19,2.043
10,4,12,15,3.16,2.001
10,4,12,30,3.13,1.962
10,4,12,45,3.1,1.926
10,4,13,0,3.07,1.893
10,4,13,15,3.04,1.857
10,4,13,30,3.02,1.824
10,4,13,45,3,1.791
10,4,14,0,2.98,1.767
10,4,14,15,2.96,1.743
10,4,14,30,2.93,1.719
10,4,14,45,2.9,1.691
10,4,15,0,2.88,1.665
10,4,15,15,2.86,1.641
10,4,15,30,2.85,1.611
10,4,15,45,2.83,1.587
10,4,16,0,2.82,1.561
10,4,16,15,2.81,1.537
10,4,16,30,2.81,1.511
10,4,16,45,2.8,1.476
10,4,17,0,2.8,1.458
10,4,17,15,2.8,1.429
10,4,17,30,2.79,1.4
10,4,17,45,2.79,1.369
10,4,18,0,2.79,1.333
10,4,18,15,2.78,1.301
10,4,18,30,2.77,1.288
10,4,18,45,2.76,1.277
10,4,19,0,2.75,1.261
10,4,19,15,2.74,1.247
10,4,19,30,2.72,1.222
10,4,19,45,2.71,1.189
10,4,20,0,2.69,1.163
10,4,20,15,2.67,1.141
10,4,20,30,2.65,1.126
10,4,20,45,2.62,1.107
10,4,21,0,2.59,1.091
10,4,21,15,2.55,1.074
10,4,21,30,2.51,1.05
10,4,21,45,2.48,1.03
10,4,22,0,2.45,1.012
10,4,22,15,2.46,0.994
10,4,22,30,2.48,0.977
10,4,22,45,2.5,0.947
10,4,23,0,2.52,0.9
10,4,23,15,2.55,0.911
10,4,23,30,2.58,0.922
10,4,23,45,2.61,0.935
10,5,0,0,2.65,0.962
10,5,0,15,2.68,1.036
10,5,0,30,2.7,1.121
10,5,0,45,2.73,1.199
10,5,1,0,2.76,1.288
10,5,1,15,2.8,1.365
10,5,1,30,2.83,1.455
10,5,1,45,2.86,1.547
10,5,2,0,2.9,1.643
10,5,2,15,2.93,1.742
10,5,2,30,2.97,1.838
10,5,2,45,3,1.923
10,5,3,0,3.03,2.018
10,5,3,15,3.06,2.109
10,5,3,30,3.11,2.193
10,5,3,45,3.15,2.277
10,5,4,0,3.19,2.358
10,5,4,15,3.23,2.447
10,5,4,30,3.27,2.537
10,5,4,45,3.3,2.623
10,5,5,0,3.33,2.709
10,5,5,15,3.36,2.782
10,5,5,30,3.38,2.826
10,5,5,45,3.41,2.861
10,5,6,0,3.43,2.903
10,5,6,15,3.45,2.935
10,5,6,30,3.47,2.967
10,5,6,45,3.47,2.99
10,5,7,0,3.46,2.971
10,5,7,15,3.45,2.937
10,5,7,30,3.42,2.909
10,5,7,45,3.4,2.876
10,5,8,0,3.38,2.839
10,5,8,15,3.34,2.792
10,5,8,30,3.3,2.741
10,5,8,45,3.27,2.698
10,5,9,0,3.24,2.66
10,5,9,15,3.21,2.622
10,5,9,30,3.18,2.578
10,5,9,45,3.15,2.537
10,5,10,0,3.12,2.487
10,5,10,15,3.09,2.436
10,5,10,30,3.06,2.391
10,5,10,45,3.02,2.345
10,5,11,0,2.99,2.307
10,5,11,15,2.97,2.266
10,5,11,30,2.94,2.224
10,5,11,45,2.92,2.179
10,5,12,0,2.89,2.122
10,5,12,15,2.87,2.083
10,5,12,30,2.86,2.037
10,5,12,45,2.84,2
10,5,13,0,2.83,1.968
10,5,13,15,2.81,1.927
10,5,13,30,2.8,1.899
10,5,13,45,2.78,1.869
10,5,14,0,2.77,1.827
10,5,14,15,2.75,1.793
10,5,14,30,2.74,1.759
10,5,14,45,2.72,1.726
10,5,15,0,2.7,1.693
10,5,15,15,2.69,1.653
10,5,15,30,2.67,1.632
10,5,15,45,2.66,1.598
10,5,16,0,2.67,1.559
10,5,16,15,2.67,1.524
10,5,16,30,2.68,1.477
10,5,16,45,2.68,1.445
10,5,17,0,2.68,1.415
10,5,17,15,2.69,1.378
10,5,17,30,2.69,1.342
10,5,17,45,2.69,1.324
10,5,18,0,2.68,1.311
10,5,18,15,2.67,1.267
10,5,18,30,2.66,1.231
10,5,18,45,2.66,1.193
10,5,19,0,2.65,1.159
10,5,19,15,2.63,1.129
10,5,19,30,2.62,1.089
10,5,19,45,2.6,1.05
10,5,20,0,2.58,1.019
10,5,20,15,2.56,0.987
10,5,20,30,2.54,0.951
10,5,20,45,2.51,0.92
10,5,21,0,2.48,0.9
10,5,21,15,2.46,0.878
10,5,21,30,2.43,0.859
10,5,21,45,2.4,0.834
10,5,22,0,2.38,0.806
10,5,22,15,2.36,0.785
10,5,22,30,2.38,0.779
10,5,22,45,2.4,0.775
10,5,23,0,2.42,0.769
10,5,23,15,2.45,0.764
10,5,23,30,2.48,0.767
10,5,23,45,2.52,0.768
10,6,0,0,2.56,0.781
10,6,0,15,2.59,0.84
10,6,0,30,2.61,0.931
10,6,0,45,2.64,1.018
10,6,1,0,2.64,1.11
10,6,1,15,2.64,1.199
10,6,1,30,2.64,1.289
10,6,1,45,2.65,1.376
10,6,2,0,2.81,1.465
10,6,2,15,2.86,1.551
10,6,2,30,2.9,1.64
10,6,2,45,2.95,1.73
10,6,3,0,2.98,1.821
10,6,3,15,3.02,1.908
10,6,3,30,3.05,1.993
10,6,3,45,3.09,2.077
10,6,4,0,3.12,2.159
10,6,4,15,3.15,2.246
10,6,4,30,3.18,2.334
10,6,4,45,3.22,2.424
10,6,5,0,3.25,2.51
10,6,5,15,3.26,2.601
10,6,5,30,3.28,2.665
10,6,5,45,3.3,2.705
10,6,6,0,3.32,2.742
10,6,6,15,3.35,2.771
10,6,6,30,3.37,2.793
10,6,6,45,3.38,2.813
10,6,7,0,3.39,2.813
10,6,7,15,3.4,2.813
10,6,7,30,3.39,2.789
10,6,7,45,3.37,2.744
10,6,8,0,3.36,2.692
10,6,8,15,3.34,2.657
10,6,8,30,3.32,2.625
10,6,8,45,3.3,2.589
10,6,9,0,3.28,2.553
10,6,9,15,3.27,2.511
10,6,9,30,3.25,2.473
10,6,9,45,3.23,2.435
10,6,10,0,3.22,2.401
10,6,10,15,3.21,2.367
10,6,10,30,3.19,2.335
10,6,10,45,3.17,2.297
10,6,11,0,3.15,2.259
10,6,11,15,3.13,2.225
10,6,11,30,3.11,2.183
10,6,11,45,3.1,2.14
10,6,12,0,3.09,2.102
10,6,12,15,3.07,2.07
10,6,12,30,3.06,2.027
10,6,12,45,3.05,2.001
10,6,13,0,3.04,1.974
10,6,13,15,3.03,1.937
10,6,13,30,3.02,1.909
10,6,13,45,3.01,1.877
10,6,14,0,3.01,1.851
10,6,14,15,3,1.816
10,6,14,30,2.98,1.775
10,6,14,45,2.97,1.745
10,6,15,0,2.96,1.717
10,6,15,15,2.95,1.689
10,6,15,30,2.94,1.658
10,6,15,45,2.94,1.632
10,6,16,0,2.92,1.603
10,6,16,15,2.92,1.579
10,6,16,30,2.92,1.554
10,6,16,45,2.91,1.53
10,6,17,0,2.91,1.501
10,6,17,15,2.91,1.482
10,6,17,30,2.92,1.457
10,6,17,45,2.93,1.424
10,6,18,0,2.94,1.397
10,6,18,15,2.94,1.361
10,6,18,30,2.94,1.336
10,6,18,45,2.94,1.313
10,6,19,0,2.94,1.287
10,6,19,15,2.94,1.271
10,6,19,30,2.93,1.265
10,6,19,45,2.92,1.251
10,6,20,0,2.9,1.229
10,6,20,15,2.89,1.199
10,6,20,30,2.87,1.174
10,6,20,45,2.85,1.149
10,6,21,0,2.82,1.125
10,6,21,15,2.8,1.102
10,6,21,30,2.78,1.081
10,6,21,45,2.76,1.058
10,6,22,0,2.74,1.032
10,6,22,15,2.73,1.003
10,6,22,30,2.72,0.98
10,6,22,45,2.72,0.977
10,6,23,0,2.72,0.977
10,6,23,15,2.73,0.989
10,6,23,30,2.74,0.99
10,6,23,45,2.76,0.988
10,7,0,0,2.79,0.995
10,7,0,15,2.83,1.033
10,7,0,30,2.86,1.115
10,7,0,45,2.9,1.195
10,7,1,0,2.94,1.286
10,7,1,15,2.98,1.373
10,7,1,30,3.03,1.461
10,7,1,45,3.07,1.557
10,7,2,0,3.1,1.647
10,7,2,15,3.12,1.744
10,7,2,30,3.15,1.843
10,7,2,45,3.17,1.929
10,7,3,0,3.19,2.019
10,7,3,15,3.23,2.109
10,7,3,30,3.27,2.198
10,7,3,45,3.31,2.286
10,7,4,0,3.35,2.357
10,7,4,15,3.38,2.427
10,7,4,30,3.43,2.494
10,7,4,45,3.47,2.555
10,7,5,0,3.51,2.622
10,7,5,15,3.54,2.701
10,7,5,30,3.57,2.756
10,7,5,45,3.57,2.803
10,7,6,0,3.59,2.844
10,7,6,15,3.59,2.88
10,7,6,30,3.59,2.905
10,7,6,45,3.59,2.913
10,7,7,0,3.58,2.905
10,7,7,15,3.56,2.871
10,7,7,30,3.55,2.842
10,7,7,45,3.53,2.805
10,7,8,0,3.51,2.772
10,7,8,15,3.49,2.736
10,7,8,30,3.46,2.695
10,7,8,45,3.43,2.651
10,7,9,0,3.4,2.617
10,7,9,15,3.38,2.575
10,7,9,30,3.36,2.533
10,7,9,45,3.33,2.49
10,7,10,0,3.3,2.444
10,7,10,15,3.27,2.407
10,7,10,30,3.24,2.369
10,7,10,45,3.21,2.319
10,7,11,0,3.18,2.277
10,7,11,15,3.15,2.234
10,7,11,30,3.13,2.187
10,7,11,45,3.11,2.153
10,7,12,0,3.09,2.115
10,7,12,15,3.08,2.077
10,7,12,30,3.07,2.045
10,7,12,45,3.05,2.009
10,7,13,0,3.04,1.967
10,7,13,15,3.02,1.931
10,7,13,30,3.01,1.899
10,7,13,45,2.99,1.87
10,7,14,0,2.97,1.833
10,7,14,15,2.96,1.783
10,7,14,30,2.94,1.758
10,7,14,45,2.92,1.723
10,7,15,0,2.91,1.696
10,7,15,15,2.89,1.657
10,7,15,30,2.88,1.619
10,7,15,45,2.87,1.59
10,7,16,0,2.85,1.559
10,7,16,15,2.85,1.533
10,7,16,30,2.85,1.494
10,7,16,45,2.85,1.468
10,7,17,0,2.85,1.439
10,7,17,15,2.84,1.413
10,7,17,30,2.84,1.386
10,7,17,45,2.84,1.353
10,7,18,0,2.83,1.334
10,7,18,15,2.83,1.308
10,7,18,30,2.82,1.274
10,7,18,45,2.82,1.235
10,7,19,0,2.81,1.219
10,7,19,15,2.8,1.189
10,7,19,30,2.79,1.163
10,7,19,45,2.79,1.137
10,7,20,0,2.78,1.105
10,7,20,15,2.77,1.045
10,7,20,30,2.77,0.93
10,7,20,45,2.76,0.885
10,7,21,0,2.76,0.865
10,7,21,15,2.75,0.863
10,7,21,30,2.73,0.852
10,7,21,45,2.72,0.844
10,7,22,0,2.7,0.843
10,7,22,15,2.7,0.83
10,7,22,30,2.69,0.823
10,7,22,45,2.69,0.808
10,7,23,0,2.7,0.8
10,7,23,15,2.7,0.797
10,7,23,30,2.71,0.792
10,7,23,45,2.73,0.799
10,8,0,0,2.76,0.815
10,8,0,15,2.8,0.872
10,8,0,30,2.83,0.943
10,8,0,45,2.87,1.015
10,8,1,0,2.9,1.086
10,8,1,15,2.94,1.139
10,8,1,30,2.98,1.226
10,8,1,45,3.02,1.301
10,8,2,0,3.07,1.371
10,8,2,15,3.11,1.435
10,8,2,30,3.15,1.504
10,8,2,45,3.2,1.578
10,8,3,0,3.23,1.673
10,8,3,15,3.26,1.765
10,8,3,30,3.31,1.859
10,8,3,45,3.36,1.952
10,8,4,0,3.42,2.045
10,8,4,15,3.48,2.137
10,8,4,30,3.52,2.227
10,8,4,45,3.55,2.317
10,8,5,0,3.59,2.405
10,8,5,15,3.62,2.499
10,8,5,30,3.65,2.598
10,8,5,45,3.68,2.688
10,8,6,0,3.71,2.787
10,8,6,15,3.74,2.853
10,8,6,30,3.76,2.893
10,8,6,45,3.78,2.918
10,8,7,0,3.81,2.92
10,8,7,15,3.83,2.92
10,8,7,30,3.85,2.905
10,8,7,45,3.87,2.878
10,8,8,0,3.89,2.845
10,8,8,15,3.89,2.806
10,8,8,30,3.89,2.778
10,8,8,45,3.88,2.761
10,8,9,0,3.87,2.733
10,8,9,15,3.85,2.701
10,8,9,30,3.79,2.661
10,8,9,45,3.72,2.62
10,8,10,0,3.65,2.575
10,8,10,15,3.57,2.529
10,8,10,30,3.5,2.473
10,8,10,45,3.44,2.416
10,8,11,0,3.37,2.357
10,8,11,15,3.33,2.296
10,8,11,30,3.29,2.248
10,8,11,45,3.25,2.204
10,8,12,0,3.21,2.144
10,8,12,15,3.18,2.081
10,8,12,30,3.14,2.022
10,8,12,45,3.11,1.963
10,8,13,0,3.09,1.897
10,8,13,15,3.07,1.851
10,8,13,30,3.05,1.801
10,8,13,45,3.02,1.747
10,8,14,0,3,1.709
10,8,14,15,2.98,1.677
10,8,14,30,2.96,1.64
10,8,14,45,2.94,1.601
10,8,15,0,2.92,1.567
10,8,15,15,2.9,1.53
10,8,15,30,2.88,1.514
10,8,15,45,2.87,1.475
10,8,16,0,2.85,1.438
10,8,16,15,2.84,1.417
10,8,16,30,2.83,1.395
10,8,16,45,2.82,1.351
10,8,17,0,2.81,1.324
10,8,17,15,2.8,1.289
10,8,17,30,2.79,1.258
10,8,17,45,2.78,1.224
10,8,18,0,2.77,1.191
10,8,18,15,2.76,1.157
10,8,18,30,2.75,1.121
10,8,18,45,2.73,1.089
10,8,19,0,2.73,1.063
10,8,19,15,2.72,1.047
10,8,19,30,2.72,1.039
10,8,19,45,2.72,1.031
10,8,20,0,2.7,1.017
10,8,20,15,2.68,1.002
10,8,20,30,2.66,0.989
10,8,20,45,2.64,0.975
10,8,21,0,2.63,0.969
10,8,21,15,2.61,0.96
10,8,21,30,2.6,0.966
10,8,21,45,2.6,0.96
10,8,22,0,2.59,0.957
10,8,22,15,2.57,0.959
10,8,22,30,2.56,0.964
10,8,22,45,2.56,0.961
10,8,23,0,2.56,0.956
10,8,23,15,2.57,0.961
10,8,23,30,2.58,0.957
10,8,23,45,2.62,0.945
10,9,0,0,2.66,0.963
10,9,0,15,2.67,1.04
10,9,0,30,2.68,1.124
10,9,0,45,2.71,1.205
10,9,1,0,2.75,1.28
10,9,1,15,2.79,1.353
10,9,1,30,2.83,1.428
10,9,1,45,2.86,1.513
10,9,2,0,2.9,1.592
10,9,2,15,2.94,1.675
10,9,2,30,2.99,1.76
10,9,2,45,3.03,1.846
10,9,3,0,3.07,1.94
10,9,3,15,3.11,2.032
10,9,3,30,3.16,2.119
10,9,3,45,3.21,2.208
10,9,4,0,3.25,2.304
10,9,4,15,3.29,2.393
10,9,4,30,3.34,2.483
10,9,4,45,3.36,2.574
10,9,5,0,3.38,2.67
10,9,5,15,3.39,2.774
10,9,5,30,3.41,2.87
10,9,5,45,3.43,2.962
10,9,6,0,3.44,3.044
10,9,6,15,3.45,3.115
10,9,6,30,3.46,3.123
10,9,6,45,3.47,3.122
10,9,7,0,3.5,3.122
10,9,7,15,3.54,3.121
10,9,7,30,3.57,3.12
10,9,7,45,3.6,3.12
10,9,8,0,3.62,3.109
10,9,8,15,3.64,3.07
10,9,8,30,3.65,3.033
10,9,8,45,3.65,3.005
10,9,9,0,3.66,2.969
10,9,9,15,3.65,2.93
10,9,9,30,3.63,2.894
10,9,9,45,3.62,2.854
10,9,10,0,3.59,2.81
10,9,10,15,3.56,2.769
10,9,10,30,3.53,2.722
10,9,10,45,3.49,2.681
10,9,11,0,3.46,2.637
10,9,11,15,3.42,2.591
10,9,11,30,3.38,2.548
10,9,11,45,3.35,2.501
10,9,12,0,3.31,2.462
10,9,12,15,3.27,2.421
10,9,12,30,3.24,2.375
10,9,12,45,3.21,2.335
10,9,13,0,3.18,2.291
10,9,13,15,3.15,2.245
10,9,13,30,3.13,2.201
10,9,13,45,3.11,2.157
10,9,14,0,3.09,2.116
10,9,14,15,3.08,2.071
10,9,14,30,3.06,2.027
10,9,14,45,3.05,1.986
10,9,15,0,3.03,1.945
10,9,15,15,3.02,1.9
10,9,15,30,3.02,1.859
10,9,15,45,3.01,1.822
10,9,16,0,3.01,1.782
10,9,16,15,3,1.747
10,9,16,30,3.01,1.716
10,9,16,45,3.01,1.685
10,9,17,0,3.01,1.655
10,9,17,15,3.01,1.627
10,9,17,30,3.01,1.6
10,9,17,45,3.01,1.569
10,9,18,0,3.02,1.54
10,9,18,15,3.02,1.523
10,9,18,30,3.02,1.505
10,9,18,45,3.02,1.486
10,9,19,0,3.01,1.471
10,9,19,15,3.01,1.441
10,9,19,30,3.01,1.409
10,9,19,45,3,1.387
10,9,20,0,3,1.36
10,9,20,15,2.99,1.331
10,9,20,30,2.97,1.307
10,9,20,45,2.95,1.293
10,9,21,0,2.93,1.286
10,9,21,15,2.91,1.275
10,9,21,30,2.9,1.263
10,9,21,45,2.87,1.257
10,9,22,0,2.85,1.246
10,9,22,15,2.83,1.239
10,9,22,30,2.83,1.23
10,9,22,45,2.83,1.23
10,9,23,0,2.84,1.211
10,9,23,15,2.84,1.189
10,9,23,30,2.84,1.165
10,9,23,45,2.86,1.145
10,10,0,0,2.88,1.152
10,10,0,15,2.89,1.218
10,10,0,30,2.91,1.287
10,10,0,45,2.95,1.355
10,10,1,0,2.99,1.429
10,10,1,15,3.04,1.502
10,10,1,30,3.08,1.573
10,10,1,45,3.12,1.647
10,10,2,0,3.16,1.718
10,10,2,15,3.2,1.791
10,10,2,30,3.24,1.865
10,10,2,45,3.28,1.935
10,10,3,0,3.32,2.003
10,10,3,15,3.36,2.074
10,10,3,30,3.4,2.145
10,10,3,45,3.44,2.218
10,10,4,0,3.46,2.293
10,10,4,15,3.47,2.365
10,10,4,30,3.48,2.441
10,10,4,45,3.49,2.514
10,10,5,0,3.51,2.599
10,10,5,15,3.5,2.694
10,10,5,30,3.49,2.792
10,10,5,45,3.49,2.881
10,10,6,0,3.49,2.951
10,10,6,15,3.5,3.014
10,10,6,30,3.49,3.085
10,10,6,45,3.47,3.128
10,10,7,0,3.47,3.129
10,10,7,15,3.45,3.129
10,10,7,30,3.42,3.105
10,10,7,45,3.4,3.062
10,10,8,0,3.38,3.021
10,10,8,15,3.36,2.981
10,10,8,30,3.33,2.936
10,10,8,45,3.3,2.891
10,10,9,0,3.29,2.849
10,10,9,15,3.27,2.805
10,10,9,30,3.25,2.762
10,10,9,45,3.23,2.697
10,10,10,0,3.21,2.623
10,10,10,15,3.19,2.557
10,10,10,30,3.15,2.496
10,10,10,45,3.13,2.435
10,10,11,0,3.1,2.365
10,10,11,15,3.09,2.298
10,10,11,30,3.07,2.232
10,10,11,45,3.05,2.169
10,10,12,0,3.03,2.107
10,10,12,15,3.01,2.04
10,10,12,30,3,1.992
10,10,12,45,2.98,1.947
10,10,13,0,2.97,1.906
10,10,13,15,2.96,1.865
10,10,13,30,2.94,1.827
10,10,13,45,2.93,1.783
