month_day_hour_min,p_uiip,p_f,p_pu
7074,20.5,32.95,53.04
7075,20.74,32.95,52.89
7076,19.18,32.29,50.83
7077,18.07,31.82,49.44
7078,19.97,31.33,48.78
7079,20.32,31.31,48.8
7080,20.37,31.16,48.73
7081,20.36,30.93,48.6
7082,20.18,30.89,48.43
7083,20.27,30.65,48.12
7084,19.33,30.54,47.88
7085,19.65,30.22,47.61
7086,19.81,30.31,47.61
7087,19.87,30.13,47.49
7088,20.17,30.13,47.59
7089,19.78,30.15,47.37
7090,20.16,30.71,47.89
7091,20.2,31.31,49.18
7092,20.76,31.9,50.17
7093,20.59,31.91,51.68
7094,20.59,32.46,52.18
7095,20.66,32.47,52.28
7096,20.8,32.39,52.45
7097,20.76,32.76,52.84
7098,20.74,32.9,52.73
7099,20.71,32.79,52.84
7100,21.52,33.33,53.09
7101,22.7,33.28,52.9
7102,21.95,33.31,52.66
7103,21.64,33.24,52.5
7104,22.14,33.04,52.48
7105,22.67,33.59,52.71
7106,22.7,33.65,52.61
7107,22.69,33.79,52.38
7108,22.64,33.81,52.39
7109,22.6,33.99,52.51
7110,22.99,33.82,52.46
7111,23.16,33.82,52.83
7112,23.3,33.68,52.78
7113,23.24,33.69,52.82
7114,23.18,33.77,52.78
7115,22.54,33.87,52.92
7116,22.15,34.21,53.01
7117,22.25,34.24,53.2
7118,22.23,33.95,52.94
7119,21.67,33.97,53.27
7120,21.71,34.06,53.44
7121,21.67,34.07,53.44
7122,21.69,34.17,53.62
7123,20.65,34.18,53.82
7124,20.27,34.07,53.54
7125,19.69,33.71,53.65
7126,18.83,33.93,53.75
7127,19.95,33.59,53.5
7128,20.72,33.53,53.19
7129,19.62,32.51,50.27
7130,18.83,31.47,48.95
7131,19.9,31.12,48.7
7132,19.9,30.78,48.37
7133,18.06,30.71,48.12
7134,19.24,30.31,47.71
7135,19.69,30.79,48.11
7136,20.14,30.24,47.75
7137,19.77,30.24,47.46
7138,20.1,30.05,47.41
7139,19.89,30.19,47.5
7140,20.09,30.27,47.48
7141,20.39,30.07,47.41
7142,20.52,30.1,47.5
7143,20.14,29.82,47.15
7144,17.96,30.17,47.72
7145,18.44,30.43,48.2
7146,17.74,30.49,47.86
7147,19.16,30.29,47.7
7148,18.86,30.52,48.31
7149,18.27,30.69,48.23
7150,18.35,30.82,48.28
7151,18.46,30.39,48.28
7152,18.61,30.82,48.61
7153,16.64,30.93,48.73
7154,15.36,30.95,48.53
7155,17.69,31.56,50.75
7156,19.27,31.84,51.88
7157,19.39,31.78,51.72
7158,19.47,31.85,51.86
7159,19.58,31.79,51.82
7160,19.95,31.53,51.56
7161,20.73,31.99,51.9
7162,20.64,32.02,51.95
7163,20.67,31.84,51.93
7164,20.62,31.84,51.94
7165,20.69,32.01,52.08
7166,20.57,32.04,52.02
7167,20.7,32.07,52.05
7168,20.62,32.26,52.19
7169,20.71,31.89,51.95
7170,20.63,32.12,52.16
7171,20.72,32.51,52.33
7172,20.61,32.13,52.08
7173,20.59,32.43,52.32
7174,20.67,32.34,52.29
7175,20.69,32.27,52.18
7176,20.67,32.33,52.37
7177,20.97,32.21,51.69
7178,18.74,31.22,48.65
7179,20.1,30.83,48.29
7180,20.41,30.81,48.22
7181,20.16,30.44,47.78
7182,20.2,30.46,47.86
7183,20.24,30.34,47.72
7184,19.44,30.44,48.02
7185,20.17,31.66,51.5
7186,20.12,32.01,52.1
7187,20.2,31.89,51.87
7188,20.11,32.18,52.31
7189,20.21,32.3,52.12
7190,20.47,32.59,52.5
7191,20.66,32.46,52.48
7192,20.48,32.46,52.41
7193,20.74,32.61,52.59
7194,20.73,32.74,52.56
7195,20.46,32.92,52.87
7196,20.98,32.99,53.04
7197,21.65,33.34,53.27
7198,22.09,33.7,53.25
7199,22.22,33.24,53.29
7200,22.65,33.44,53.5
7201,23.16,33.71,53.42
7202,23.31,34.09,53.27
7203,23.76,34,52.97
7204,24.3,33.99,52.89
7205,24.74,33.82,52.79
7206,24.76,34.16,52.87
7207,24.67,34,52.54
7208,23.82,33.79,52.76
7209,23.62,33.78,52.65
7210,23.65,33.93,52.75
7211,23.61,34.04,52.76
7212,23.21,33.73,52.75
7213,23.19,33.86,52.54
7214,23.2,33.92,52.86
7215,23.16,34.1,52.7
7216,23.21,34.06,53.2
7217,23.07,34.43,53.42
7218,22.79,34.1,53.3
7219,22.65,34.33,53.39
7220,20.46,33.84,53.18
7221,17.88,34.19,53.22
7222,16.72,33.93,53.03
7223,19.37,33.88,53.37
7224,20.09,34,53.5
7225,20.18,33.76,53.36
7226,20.11,33.82,53.44
7227,20.12,33.52,53.25
7228,20.25,33.45,53.25
7229,20.16,33.45,53.18
7230,20.22,33.84,53.42
7231,19.79,33.14,52.31
7232,19.25,31.98,49.5
7233,17.23,31.84,49.2
7234,17.84,31.62,48.95
7235,18.6,31.37,48.71
7236,18.76,30.9,48.55
7237,18.95,30.77,48.42
7238,19.79,30.84,48.56
7239,19.97,30.41,47.76
7240,16.87,30.67,48.2
7241,19.27,32.33,51.58
7242,19.63,32.73,52.72
7243,19.76,32.84,52.7
7244,19.65,32.54,52.61
7245,20.18,32.88,52.94
7246,20.1,32.67,52.73
7247,20.16,32.84,52.63
7248,20.22,32.88,52.73
7249,20.05,32.71,52.73
7250,20.33,32.83,52.69
7251,20.15,32.86,52.76
7252,20.05,32.95,52.83
7253,20.24,32.75,52.59
7254,20.14,33.03,52.8
7255,20.2,32.86,52.59
7256,20.6,33,53.01
7257,20.68,32.76,52.76
7258,20.6,33.03,52.93
7259,20.67,33.07,52.95
7260,20.79,33.08,52.97
7261,20.56,33.04,52.84
7262,20.63,33.32,53.24
7263,20.78,33.49,53.33
7264,20.66,33.24,53.31
7265,20.57,33.37,53.15
7266,20.38,32.37,50.73
7267,19.91,32.48,49.93
7268,20.05,32.25,49.99
7269,19.78,32.41,49.84
7270,19.8,32.05,49.56
7271,19.79,32.11,49.46
7272,19.72,31.97,49.54
7273,19.96,31.68,49.37
7274,19.03,31.69,49.17
7275,19.97,31.6,49.1
7276,19.39,31.61,49.18
7277,19.71,31.43,48.98
7278,19.51,31.33,48.84
7279,18.56,31.41,48.93
7280,17.13,31.34,48.94
7281,17.51,31.18,48.58
7282,17.45,30.92,48.27
7283,19.01,30.95,48.55
7284,19.31,31.15,48.78
7285,19.33,31.35,48.9
7286,19.46,31.34,49.04
7287,20.07,31.29,49.02
7288,20.09,31.61,49.24
7289,19.94,31.51,49
7290,20.24,31.74,49.5
7291,20.03,32.29,51.33
7292,21.07,32.77,52.88
7293,22.26,32.93,52.9
7294,22.07,33.33,53.32
7295,22.24,33.33,53.35
7296,22.66,33.6,53.04
7297,22.64,33.63,53.09
7298,23.13,33.39,52.94
7299,24.14,33.63,53.15
7300,24.21,33.44,53.01
7301,24.22,33.64,53.02
7302,24.23,33.96,53.19
7303,24.2,33.81,53.37
7304,24.27,33.54,52.68
7305,24.21,33.75,52.97
7306,24.17,33.66,52.8
7307,24.25,33.69,52.93
7308,24.27,33.51,52.76
7309,24.22,33.91,52.97
7310,24.25,34.27,53.31
7311,23.5,33.82,53.37
7312,23.08,34.03,53.8
7313,23.21,34.28,53.88
7314,23.16,34.31,53.9
7315,23.21,34.44,53.85
7316,22.98,34.07,53.35
7317,22.11,33.82,53
7318,21.7,33.93,52.65
7319,20.39,33.77,52.38
7320,20.05,33.82,52.76
7321,20.14,33.46,53.12
7322,20.2,33.18,52.95
7323,20.03,33.22,52.86
7324,16.86,31.55,48.97
7325,17,30.99,48.31
7326,16.24,30.69,48.04
7327,17.68,30.41,47.87
7328,18.27,30.34,47.71
7329,17.94,30.1,47.46
7330,18.12,29.88,47.07
7331,18.31,29.65,46.97
7332,18.51,29.85,47.27
7333,18.63,29.57,46.99
7334,18.88,29.61,46.79
7335,17.9,29.5,46.84
7336,19.99,32.19,51.82
7337,20.35,32.22,52.07
7338,20.37,32.22,51.88
7339,20.22,32.23,51.99
7340,20.18,32.32,52.13
7341,20.14,32.2,52.07
7342,20.2,32.37,52.22
7343,20.01,32.26,52.18
7344,20.03,32.31,52.07
7345,20.11,32.4,52.43
7346,20.07,32.35,52.22
7347,20.22,32.44,52.31
7348,20.1,32.37,52.23
7349,20.19,32.24,52.14
7350,20.24,32.4,52.31
7351,20.12,32.37,52.17
7352,20.28,32.22,52.2
7353,20.72,32.29,52.2
7354,20.79,32.49,52.56
7355,20.58,32.4,52.35
7356,20.68,32.4,52.35
7357,20.71,32.43,52.41
7358,20.64,32.36,52.36
7359,20.69,32.74,52.59
7360,20.54,32.69,52.5
7361,20.82,32.5,52.45
7362,20.73,32.75,52.69
7363,20.66,32.76,52.79
7364,20.59,32.59,52.54
7365,20.76,32.53,52.45
7366,20.71,32.67,52.67
7367,19.63,31.71,50.24
7368,19.06,31.44,49.22
7369,19.73,31.37,48.97
7370,21.03,30.97,48.32
7371,19.89,31.22,48.8
7372,19,31.16,48.78
7373,18.54,31.1,48.48
7374,18.46,30.92,48.71
7375,18.94,31,48.61
7376,18.19,31.1,48.6
7377,17.12,30.85,48.61
7378,19.69,30.98,48.65
7379,18.93,31.12,48.65
7380,18.78,31.11,48.8
7381,19.09,30.97,48.5
7382,19.88,31.53,49.18
7383,20.55,31.59,49.56
7384,20.56,31.28,49.05
7385,21.35,31.65,49.43
7386,20.81,31.9,49.78
7387,20.91,32.14,51.17
7388,21.14,32.45,52.54
7389,21.76,32.69,52.71
7390,23.17,33.04,52.84
7391,23.16,32.81,52.81
7392,23.5,33.1,53.05
7393,23.8,33.32,53.03
7394,23.78,33.09,52.41
7395,23.69,33.7,52.93
7396,23.72,33.42,52.83
7397,23.73,33.49,52.92
7398,24.02,33.67,53.07
7399,24.31,33.79,52.95
7400,24.56,33.69,53.33
7401,24.62,33.71,53.26
7402,24.62,33.93,53.27
7403,23.84,33.9,53.19
7404,23.72,33.84,53.33
7405,23.65,33.94,53.07
7406,23.71,33.46,52.5
7407,23.7,33.51,52.58
7408,23.35,34.01,53.01
7409,23.2,33.9,53.01
7410,23.05,34.22,53.24
7411,21.6,34.24,53.43
7412,20.56,34.26,53.63
7413,20.07,34.1,53.21
7414,19.01,34.1,53.47
7415,19.84,33.82,53.48
7416,20.12,34.17,53.87
7417,20.3,33.75,53.58
7418,20.1,34.03,53.81
7419,20.05,33.92,53.44
7420,20.11,33.48,53.14
7421,20.2,33.59,53.12
7422,20.32,33.6,53.1
7423,20.14,33.32,53.21
7424,20.18,33.35,52.96
7425,20.2,33.14,52.93
7426,20.32,33.17,52.8
7427,19.57,33.2,52.78
7428,16.48,30.95,48.37
7429,18.18,30.65,48.22
7430,18.37,30.27,47.89
7431,18.24,30.11,47.45
7432,16.39,29.98,47.42
7433,16.56,30.02,47.84
7434,16.91,30.07,47.46
7435,19.27,31.86,51.19
7436,20.05,32.41,52.12
7437,20.18,32.15,52.22
7438,20.38,32.2,52.11
7439,20.31,32.41,52.24
7440,20.1,32.4,52.3
7441,20.24,32.62,52.49
7442,20.17,32.61,52.49
7443,20.27,32.73,52.61
7444,20.23,32.42,52.29
7445,20.3,32.73,52.63
7446,20.31,32.87,52.62
7447,20.15,32.81,52.49
7448,20.11,32.93,52.83
7449,20.35,32.64,52.54
7450,19.97,32.88,52.67
7451,20.03,33.09,52.86
7452,20.13,32.95,52.93
7453,20.23,32.9,52.8
7454,19.98,32.83,52.8
7455,20.27,32.99,52.94
7456,20.18,32.92,52.76
7457,20.16,32.82,52.71
7458,20.16,33,52.82
7459,20.39,33.02,52.95
7460,20.58,33.05,52.94
7461,20.67,33.18,52.9
7462,20.76,33,52.93
7463,20.67,33.24,53.08
7464,20.17,31.99,49.92
7465,18.93,31.86,49.48
7466,19.07,31.9,49.54
7467,19.66,31.74,49.35
7468,19.37,31.84,49.24
7469,19.44,31.61,49.21
7470,19.42,31.63,49.14
7471,19.9,32.03,49.57
7472,18.73,31.77,49.23
7473,19.6,31.59,49.32
7474,18.87,31.9,49.11
7475,19.9,31.73,49.18
7476,19.88,31.77,49.24
7477,19.83,31.66,49.27
7478,19.81,31.87,49.25
7479,19.49,31.76,49.33
7480,19.65,31.78,49.48
7481,19.76,31.56,49.11
7482,19.89,31.78,49.95
7483,20.93,32.46,51.82
7484,21.36,32.78,52.22
7485,21.76,32.92,52.36
7486,21.73,33.01,52.64
7487,22.21,32.96,52.61
7488,22.67,33.27,52.85
7489,22.78,33.32,52.98
7490,22.64,33.45,53.25
7491,23.2,33.71,53.43
7492,23.62,33.73,53.4
7493,23.72,33.74,53.27
7494,23.86,33.59,52.98
7495,23.7,33.73,53.22
7496,23.77,33.63,52.9
7497,23.78,33.54,52.85
7498,23.73,33.84,52.89
7499,23.7,34.04,53.27
7500,23.7,33.7,53.1
7501,23.74,34.12,53.26
7502,23.65,34.44,53.5
7503,22.83,34.29,53.35
7504,22.69,34.42,53.69
7505,22.69,34.36,53.64
7506,22.63,34.54,53.61
7507,22.69,34.48,53.55
7508,22.73,34.13,53.05
7509,22.66,34.22,53.23
7510,21.99,34.04,52.94
7511,19.84,34.37,53.8
7512,19.65,34.33,53.52
7513,20.2,33.9,52.33
7514,20.05,33.64,52.01
7515,20.18,33.84,52.2
7516,19.92,33.7,52.03
7517,19.48,33.43,51.87
7518,19.14,33.31,51.88
7519,19.48,33.38,52.03
7520,19.69,33.33,51.76
7521,19.61,33,51.67
7522,19.54,32.61,50.79
7523,19.69,32.08,50.47
7524,19.65,32.07,50.07
7525,19.67,31.86,50.05
7526,19.24,32.15,50.44
7527,19.12,31.99,50.31
7528,19.13,31.78,50.35
7529,19.24,31.95,50.44
7530,19.27,32.01,50.27
7531,19.31,31.97,50.11
7532,18.49,31.49,49.56
7533,18.71,31,48.88
7534,18.49,31.06,49.01
7535,18.55,30.89,48.88
7536,18.74,31.43,49.45
7537,18.65,31.96,50.49
7538,18.51,32.13,50.73
7539,18.64,32.18,50.67
7540,18.69,32.29,50.84
7541,18.73,32.21,50.72
7542,18.67,32.31,50.9
7543,18.65,31.9,50.06
7544,18.61,32.11,50.29
7545,18.67,32.37,50.54
7546,18.66,32.25,50.48
7547,19.07,32.27,50.36
7548,19.19,32.19,50.36
7549,19.23,32.22,50.34
7550,19.52,32.12,50.39
7551,19.78,32.32,50.55
7552,20.63,32.39,50.86
7553,21.86,32.42,50.82
7554,21.65,32.24,50.75
7555,21.54,32.46,51.07
7556,21.41,32.46,51.18
7557,21.75,32.2,50.29
7558,21.71,31.88,49.71
7559,21.6,31.98,50.03
7560,21.56,32.43,50.96
7561,20.15,32.2,51.43
7562,20.56,32.16,51.51
7563,20.57,32.22,51.35
7564,19.58,32.41,51.93
7565,19.82,32.45,52.23
7566,19.89,32.31,52.23
7567,20.38,32.39,52.27
7568,20.72,32.35,52.19
7569,20.63,32.44,52.3
7570,20.75,32.35,52.22
7571,20.84,32.39,52.26
7572,20.63,32.49,52.46
7573,20.43,32.58,52.57
7574,20.7,33.06,52.82
7575,20.79,32.93,52.95
7576,20.56,33.1,52.95
7577,20.66,33.15,53.2
7578,21.15,33.54,53.35
7579,21.16,33.26,53.29
7580,21.87,33.47,53.03
7581,23.11,33.33,52.9
7582,23.28,33.4,52.93
7583,23.25,33.52,52.66
7584,23.18,33.7,52.61
7585,23.2,34.24,53.12
7586,23.15,34.5,53.21
7587,23.23,34.03,52.81
7588,23.35,34.25,53.01
7589,22.77,34.01,53.12
7590,22.56,33.95,53.16
7591,22.76,34.17,52.92
7592,22.28,34.16,52.9
7593,22.19,34.27,53.33
7594,22.24,34.52,53.42
7595,22.16,34.21,53.27
7596,22.2,34.41,53.43
7597,22.21,34.01,53.42
7598,22.15,34.37,53.66
7599,22.19,34.49,53.76
7600,22.16,34.3,53.35
7601,22.14,34.07,53.2
7602,22.16,34.62,53.27
7603,21.3,34.4,53.07
7604,21.22,34.14,52.84
7605,18.71,34.15,52.24
7606,12.46,34.01,52.18
7607,17.98,33.44,51.99
7608,20.88,33.49,52.02
7609,20.99,33.13,51.24
7610,18.86,32.05,49.27
7611,19.38,32.07,49.6
7612,19.57,31.82,49.32
7613,18.61,31.69,49.16
7614,15.66,31.26,48.81
7615,17.37,31.28,48.93
7616,17.75,31.58,49.1
7617,16.44,31.37,49.01
7618,17.23,31.27,48.76
7619,16.89,31.24,48.99
7620,17.57,31.2,48.79
7621,18.35,31.14,48.71
7622,18.13,31.06,48.71
7623,18.63,30.8,48.46
7624,16.79,31.14,48.73
7625,17.17,30.99,48.6
7626,18.63,31.29,48.96
7627,17.33,31.38,49.2
7628,18.92,31.83,49.91
7629,20.61,32.57,52.31
7630,20.89,32.53,51.98
7631,20.59,32.22,52.11
7632,20.49,32.46,52.25
7633,20.59,32.67,52.22
7634,20.61,32.35,52.1
7635,20.6,32.48,52.19
7636,20.55,32.48,52.12
7637,20.78,32.46,52.22
7638,20.64,32.81,52.82
7639,20.8,32.5,52.37
7640,20.69,32.6,52.55
7641,20.67,32.69,52.54
7642,20.73,32.65,52.67
7643,20.69,32.82,52.66
7644,20.69,32.67,52.71
7645,20.76,32.71,52.7
7646,20.78,32.81,52.81
7647,20.65,32.94,52.82
7648,18.8,32.16,49.31
7649,18.34,31.97,49.82
7650,17.39,31.98,49.64
7651,17.65,31.65,49.33
7652,19.21,31.65,49.38
7653,17.36,31.66,49.56
7654,16.27,31.44,49.33
7655,18.73,31.41,49.12
7656,18.35,31.29,48.81
7657,18.99,31.54,49.22
7658,18.06,31.12,48.69
7659,17.17,30.8,48.59
7660,16.9,30.97,48.78
7661,17.53,30.89,48.65
7662,18.86,30.53,48.12
7663,19.15,30.43,47.88
7664,19.84,31.31,49.96
7665,20.68,31.94,51.8
7666,21.41,32.05,52.08
7667,22.61,32.04,52
7668,21.44,32.12,51.9
7669,21.63,32.14,52.1
7670,20.22,32.3,52.4
7671,19.97,32.5,52.5
7672,20.8,32.63,52.71
7673,21.09,32.82,52.79
7674,21.24,32.95,52.76
7675,21.22,33.11,52.89
7676,22.45,32.56,51.67
7677,23.75,33.14,52.11
7678,23.5,33.37,52.54
7679,23.7,33.24,52.59
7680,22.95,33.37,52.72
7681,23.02,33.45,52.7
7682,23.42,33.31,52.73
7683,23.18,33.36,52.8
7684,22.92,33.73,52.92
7685,23.57,33.52,52.86
7686,23.75,33.69,52.86
7687,23.48,33.87,52.93
7688,23.44,34.46,53.48
7689,23.66,34.16,53.31
7690,23.69,34.31,53.38
7691,23.61,34.21,53.47
7692,23.6,34.56,53.58
7693,23.71,34.22,53.49
7694,23.75,34.34,53.5
7695,23.56,34.31,53.43
7696,23.39,34.11,53.14
7697,23.49,34.24,53.41
7698,23.61,34.24,53.23
7699,23.52,33.99,52.93
7700,23.75,34.2,52.9
7701,23.49,33.84,52.58
7702,20.67,33.78,52.59
7703,19.31,33.94,53.49
7704,19.18,33.54,52.35
7705,16.66,32.52,50.12
7706,18.49,31.64,49.41
7707,17.63,31.45,48.99
7708,16.27,31.37,49.07
7709,17.37,31.31,49.16
7710,16.96,30.99,48.93
7711,17.63,31.38,49.12
7712,18.65,31.48,49.21
7713,18.23,31.53,49.14
7714,18.55,31.26,48.82
7715,18.78,31.25,49.1
7716,18.81,31.15,48.74
7717,17.59,31.8,50.05
7718,18.92,32.56,52.51
7719,19.2,32.27,52.31
7720,19.77,32.77,52.59
7721,20.18,32.69,52.64
7722,20.2,32.65,52.54
7723,20.27,32.82,52.69
7724,20.01,32.64,52.39
7725,20.27,33.01,52.81
7726,20.18,32.78,52.66
7727,20.15,32.64,52.54
7728,20.14,32.74,52.52
7729,20.25,33.05,52.82
7730,20.09,32.92,52.73
7731,20.29,32.76,52.67
7732,20.08,32.74,52.67
7733,20.18,32.99,52.93
7734,20.16,32.75,52.6
7735,20.1,32.8,52.7
7736,20.1,32.96,52.78
7737,20.22,32.95,52.8
7738,20.16,33.14,52.82
7739,20.53,33.14,52.99
7740,20.76,32.93,52.81
7741,20.66,33.31,53.14
7742,20.69,33.27,53.16
7743,18.01,32.51,50.33
7744,18.14,32.07,49.8
7745,18.67,32.11,50.12
7746,18.31,32.43,50.31
7747,18.18,32.29,50.04
7748,18.35,32.2,50.21
7749,18.69,32.17,49.82
7750,18.1,31.91,49.73
7751,17.95,31.8,49.61
7752,17.9,31.8,49.45
7753,17.95,31.8,49.65
7754,18.44,31.29,49.21
7755,18.9,31.24,48.8
7756,18.61,31.05,48.69
7757,19,30.7,48.23
7758,19.05,30.63,48.13
7759,19.63,30.51,47.75
7760,18.34,30.24,47.63
7761,17.22,30.39,47.82
7762,19.26,30.34,47.71
7763,19.46,30.18,47.63
7764,20.26,31.34,49.9
7765,21.73,32.15,52.07
7766,21.6,32.48,52.23
7767,21.77,32.49,52.42
7768,21.66,32.65,52.67
7769,21.69,32.75,52.65
7770,21.56,32.89,52.84
7771,21.76,32.88,52.76
7772,18.86,32.95,53.09
7773,24.04,33.38,53.14
7774,24.61,33.39,53.15
7775,24.76,33.33,53.35
7776,24.7,33.28,52.55
7777,24.66,33.49,52.27
7778,24.4,33.05,52.15
7779,24.47,32.89,52.11
7780,24.2,33.16,52.01
7781,24.65,33.1,52.17
7782,24.39,33.63,52.1
7783,24.45,33.22,51.78
7784,24.54,33.57,52.2
7785,24.69,33.67,52.41
7786,24.39,33.53,52.34
7787,24.56,33.71,52.35
7788,24.65,33.67,52.34
7789,24.76,33.59,52.43
7790,24.63,33.77,51.99
7791,24.74,33.72,52.44
7792,24.5,33.31,52.41
7793,24.61,33.8,52.69
7794,24.36,33.59,52.29
7795,24.49,33.47,52.42
7796,24.58,33.67,52.44
7797,24.48,33.65,52.36
7798,20.71,33.56,52.27
7799,20.92,33.46,52.71
7800,20.32,33.27,53.16
7801,19.25,33.12,51.54
7802,16.46,31.83,49.65
7803,17.41,31.69,49.24
7804,16.25,31.39,48.97
7805,16.85,31.17,48.96
7806,16.75,31.2,48.9
7807,18.1,31.04,48.73
7808,17.48,31.36,49
7809,17.5,31.37,49.21
7810,18.18,31.39,49.2
7811,17.99,31.23,48.95
7812,18.37,31.1,48.74
7813,17.81,31.1,48.77
7814,18.06,30.95,48.44
7815,17.35,30.48,48.14
7816,19.12,31.69,50.12
7817,20.26,32.46,52.41
7818,20.24,32.69,52.53
7819,20.2,32.23,52.11
7820,20.15,32.78,52.41
7821,20.23,33.54,52.85
7822,20.21,33.59,52.79
7823,20.09,33.57,52.9
7824,20.16,32.87,52.6
7825,20.12,32.87,52.46
7826,20.26,32.79,52.64
7827,20.02,32.74,52.41
7828,20.16,32.86,52.5
7829,20.14,32.77,52.5
7830,20.14,33.05,52.76
7831,20.27,32.72,52.57
7832,20.15,32.79,52.5
7833,20.08,32.82,52.74
7834,20.18,33.05,52.9
7835,20.24,33.1,52.92
7836,20.09,33.16,52.98
7837,19.97,33.07,53.03
7838,20.18,33.15,52.97
7839,20.38,33.22,52.84
7840,20.45,33.21,52.97
7841,20.46,33.27,52.99
7842,20.52,33.48,53.26
7843,19.34,33.36,52.87
7844,17.56,32.27,49.99
7845,18.31,32.23,49.75
7846,18.2,32,49.46
7847,18.68,32.22,49.88
7848,18.64,31.78,49.07
7849,18.29,31.87,49.52
7850,17.92,31.58,48.9
7851,17.9,31.49,49.06
7852,17.82,31.56,48.78
7853,18.2,31.46,48.74
7854,17.63,31.35,48.97
7855,17.39,31.31,48.8
7856,18.66,30.99,48.16
7857,18.41,31.1,48.44
7858,18.55,31.02,48.32
7859,19.94,31.04,48.49
7860,19.33,31.14,48.61
7861,19.91,31.45,48.88
7862,20.03,31.43,48.77
7863,20.2,31.58,48.9
7864,20.67,31.73,49.66
7865,21.37,32.57,52.04
7866,21.22,32.8,52.29
7867,21.22,32.73,52.28
7868,16.75,32.88,52.25
7869,17.39,33.06,52.58
7870,24.87,33.16,52.72
7871,25.34,33.46,53.05
7872,25.5,33.62,53.04
7873,25.52,33.38,52.54
7874,25.5,32.84,51.61
7875,25.63,33.57,51.93
7876,25.48,33.59,51.86
7877,25.68,33.33,51.66
7878,25.63,33.63,51.9
7879,25.84,33.78,51.97
7880,25.66,33.55,51.91
7881,25.71,33.2,51.91
7882,25.56,33.42,52
7883,25.76,34.09,53.56
7884,25.77,34.08,53.53
7885,25.67,34.11,53.5
7886,25.66,34.1,53.48
7887,25.78,34.2,53.61
7888,25.79,34.2,53.59
7889,25.75,34.15,53.45
7890,25.54,34.12,53.47
7891,25.5,33.84,52.42
7892,25.76,33.72,52.18
7893,25.76,33.82,52.08
7894,24.74,33.86,52.14
7895,20.93,34.15,52.65
7896,20.63,33.76,53.61
7897,20.61,33.6,52.9
7898,20.73,33.35,52.3
7899,18.26,31.87,49.33
7900,17.82,31.46,48.88
7901,16.1,31.03,48.42
7902,18.57,30.97,48.52
7903,18.31,30.41,47.91
7904,19.01,30.56,48.3
7905,18.9,30.2,47.56
7906,17.07,30.22,47.75
7907,17.06,29.98,47.67
7908,18.41,30.02,47.63
7909,18.59,30.05,47.47
7910,18.51,29.88,47.5
7911,19.29,29.96,47.73
7912,19.69,31.75,50.69
7913,20.26,32.5,52.47
7914,20.14,32.37,52.38
7915,19.95,32.47,52.04
7916,20.19,32.37,51.97
7917,20.21,32.66,52.11
7918,20.26,32.26,51.7
7919,20.24,32.44,51.97
7920,20.31,32.51,52.12
7921,20.14,32.42,51.99
7922,20.31,32.36,52.18
7923,20.17,32.67,52.53
7924,20.24,32.44,52.44
7925,20.26,32.26,52.3
7926,20.21,32.55,52.24
7927,20.05,32.48,52.41
7928,20.07,32.56,52.56
7929,20.38,32.78,52.52
7930,20.16,32.88,52.53
7931,20.29,32.61,52.61
7932,20.24,32.67,52.53
7933,20,32.55,50.99
7934,19.76,31.35,48.57
7935,20.37,31.46,48.86
7936,20.5,31.59,48.7
7937,20.47,31.54,48.88
7938,20.28,31.38,48.88
7939,20.14,31.41,48.61
7940,20.41,31.27,48.9
7941,20.35,31.23,48.59
7942,19.99,31.15,48.59
7943,20.29,31.01,48.47
7944,20.1,30.82,48.13
7945,19.86,30.53,47.84
7946,19.92,29.86,47.19
7947,20.26,30.28,47.66
7948,20.1,30.07,47.38
7949,20.41,29.95,46.97
7950,20.65,29.47,46.69
7951,20.39,29.63,46.78
7952,20.51,29.35,46.31
7953,20.38,29.24,46.54
7954,20.76,31.3,50.05
7955,21.63,31.27,50.14
7956,21.63,31.63,50.75
7957,20.59,31.53,51.34
7958,20.59,31.94,51.95
7959,20.71,31.95,51.99
7960,20.9,31.89,51.86
7961,21.05,32.33,52.23
7962,21.34,32.29,52.35
7963,21.16,32.39,52.37
7964,23.39,32.52,52.47
7965,25.4,32.24,51.63
7966,25.46,32.5,51.63
7967,25.85,32.38,51.63
7968,25.1,32.69,51.73
7969,24.1,32.86,51.87
7970,24.84,32.35,51.6
7971,25.51,32.57,51.74
7972,24.92,32.86,51.95
7973,24.92,32.65,51.82
7974,25.27,32.71,51.56
7975,24.66,32.35,51.46
7976,23.31,33.65,52.45
7977,23.82,33.7,52.46
7978,24.48,33.71,51.97
7979,24.04,33.46,52.05
7980,24.11,33.5,51.78
7981,24.4,33.4,51.84
7982,24.58,33.62,51.83
7983,24.58,32.99,51.49
7984,23.76,33.98,51.86
7985,23.54,33.2,51.43
7986,23.95,33.07,51.34
7987,23.52,33.22,51.62
7988,23.54,33.17,51.71
7989,23.18,33.22,51.7
7990,21.1,33.48,52.84
7991,20.73,33.76,53.2
7992,21.13,33.23,52.91
7993,21.16,32.8,52.63
7994,21.37,32.46,51.8
7995,15.22,30.76,48.19
7996,17.7,30.09,47.62
7997,17.52,29.8,47.57
7998,17.13,30.09,47.69
7999,16.73,30.49,48.31
8000,17.14,30.63,48.09
8001,18.15,30.99,48.54
8002,20.41,31.35,50.16
8003,20.67,32.5,52.07
8004,20.6,32.24,51.98
8005,20.71,32.32,51.85
8006,20.74,32.23,52.04
8007,20.61,32.16,51.9
