month,day,hour,min,n_px,n_p,truth
7,31,19,15,2.85,1.397,0
7,31,19,30,2.86,1.358,0
7,31,19,45,2.86,1.323,0
7,31,20,0,2.87,1.287,0
7,31,20,15,2.87,1.255,0
7,31,20,30,2.87,1.219,0
7,31,20,45,2.86,1.182,0
7,31,21,0,2.85,1.147,0
7,31,21,15,2.83,1.107,0
7,31,21,30,2.81,1.079,0
7,31,21,45,2.79,1.061,0
7,31,22,0,2.78,1.041,0
7,31,22,15,2.76,1.019,0
7,31,22,30,2.75,1.001,0
7,31,22,45,2.75,1,0
7,31,23,0,2.75,1,0
7,31,23,15,2.78,0.999,0
7,31,23,30,2.81,0.99,0
7,31,23,45,2.85,0.99,0
8,1,0,0,2.89,1.003,0
8,1,0,15,2.93,1.047,0
8,1,0,30,2.97,1.098,0
8,1,0,45,3.01,1.158,0
8,1,1,0,3.07,1.223,0
8,1,1,15,3.11,1.285,0
8,1,1,30,3.17,1.359,0
8,1,1,45,3.22,1.433,0
8,1,2,0,3.26,1.507,0
8,1,2,15,3.3,1.579,0
8,1,2,30,3.35,1.649,0
8,1,2,45,3.39,1.712,0
8,1,3,0,3.44,1.776,0
8,1,3,15,3.48,1.841,0
8,1,3,30,3.52,1.909,0
8,1,3,45,3.57,1.986,0
8,1,4,0,3.61,2.062,0
8,1,4,15,3.65,2.132,0
8,1,4,30,3.69,2.205,0
8,1,4,45,3.73,2.279,0
8,1,5,0,3.77,2.355,0
8,1,5,15,3.8,2.43,0
8,1,5,30,3.82,2.501,0
8,1,5,45,3.85,2.577,0
8,1,6,0,3.88,2.649,0
8,1,6,15,3.91,2.716,0
8,1,6,30,3.94,2.775,0
8,1,6,45,3.96,2.814,0
8,1,7,0,3.96,2.805,0
8,1,7,15,3.96,2.777,0
8,1,7,30,3.96,2.739,0
8,1,7,45,3.95,2.699,0
8,1,8,0,3.92,2.655,0
8,1,8,15,3.88,2.57,0
8,1,8,30,3.83,2.463,0
8,1,8,45,3.78,2.347,0
8,1,9,0,3.72,2.231,0
8,1,9,15,3.65,2.127,0
8,1,9,30,3.59,2.024,0
8,1,9,45,3.53,1.937,0
8,1,10,0,3.47,1.857,0
8,1,10,15,3.43,1.785,0
8,1,10,30,3.39,1.737,0
8,1,10,45,3.35,1.692,0
8,1,11,0,3.3,1.649,0
8,1,11,15,3.24,1.611,0
8,1,11,30,3.18,1.582,0
8,1,11,45,3.14,1.562,0
8,1,12,0,3.11,1.55,0
8,1,12,15,3.1,1.549,0
8,1,12,30,3.08,1.543,0
8,1,12,45,3.05,1.535,0
8,1,13,0,3.03,1.521,0
8,1,13,15,3.02,1.503,0
8,1,13,30,2.99,1.48,0
8,1,13,45,2.96,1.459,0
8,1,14,0,2.93,1.434,0
8,1,14,15,2.89,1.408,0
8,1,14,30,2.87,1.393,0
8,1,14,45,2.85,1.368,0
8,1,15,0,2.83,1.346,0
8,1,15,15,2.81,1.323,0
8,1,15,30,2.8,1.303,0
8,1,15,45,2.79,1.283,0
8,1,16,0,2.78,1.265,0
8,1,16,15,2.77,1.251,0
8,1,16,30,2.77,1.243,0
8,1,16,45,2.77,1.229,0
8,1,17,0,2.77,1.213,0
8,1,17,15,2.77,1.188,0
8,1,17,30,2.77,1.172,0
8,1,17,45,2.77,1.16,0
8,1,18,0,2.77,1.149,0
8,1,18,15,2.77,1.139,0
8,1,18,30,2.76,1.122,0
8,1,18,45,2.76,1.105,0
8,1,19,0,2.76,1.088,0
8,1,19,15,2.76,1.074,0
8,1,19,30,2.76,1.057,0
8,1,19,45,2.75,1.037,0
8,1,20,0,2.73,1.014,0
8,1,20,15,2.71,0.997,0
8,1,20,30,2.69,0.967,0
8,1,20,45,2.68,0.933,0
8,1,21,0,2.66,0.908,0
8,1,21,15,2.64,0.881,0
8,1,21,30,2.61,0.857,0
8,1,21,45,2.58,0.836,0
8,1,22,0,2.55,0.817,0
8,1,22,15,2.53,0.809,0
8,1,22,30,2.5,0.8,0
8,1,22,45,2.49,0.8,0
8,1,23,0,2.48,0.797,0
8,1,23,15,2.5,0.781,0
8,1,23,30,2.53,0.77,0
8,1,23,45,2.56,0.76,0
8,2,0,0,2.6,0.77,0
8,2,0,15,2.64,0.807,0
8,2,0,30,2.67,0.844,0
8,2,0,45,2.7,0.9,0
8,2,1,0,2.75,0.963,0
8,2,1,15,2.79,1.027,0
8,2,1,30,2.83,1.089,0
8,2,1,45,2.88,1.152,0
8,2,2,0,2.94,1.213,0
8,2,2,15,2.99,1.276,0
8,2,2,30,3.04,1.337,0
8,2,2,45,3.09,1.406,0
8,2,3,0,3.14,1.477,0
8,2,3,15,3.19,1.546,0
8,2,3,30,3.24,1.623,0
8,2,3,45,3.29,1.711,0
8,2,4,0,3.35,1.801,0
8,2,4,15,3.41,1.889,0
8,2,4,30,3.47,1.975,0
8,2,4,45,3.53,2.057,0
8,2,5,0,3.59,2.141,0
8,2,5,15,3.65,2.221,0
8,2,5,30,3.71,2.309,0
8,2,5,45,3.77,2.398,0
8,2,6,0,3.81,2.479,0
8,2,6,15,3.83,2.554,0
8,2,6,30,3.84,2.625,0
8,2,6,45,3.84,2.687,0
8,2,7,0,3.85,2.691,0
8,2,7,15,3.88,2.676,0
8,2,7,30,3.87,2.649,0
8,2,7,45,3.85,2.623,0
8,2,8,0,3.83,2.596,0
8,2,8,15,3.8,2.543,0
8,2,8,30,3.76,2.468,0
8,2,8,45,3.71,2.385,0
8,2,9,0,3.65,2.307,0
8,2,9,15,3.59,2.226,0
8,2,9,30,3.53,2.146,0
8,2,9,45,3.47,2.068,0
8,2,10,0,3.41,1.999,0
8,2,10,15,3.35,1.939,0
8,2,10,30,3.31,1.889,0
8,2,10,45,3.28,1.839,0
8,2,11,0,3.25,1.801,0
8,2,11,15,3.21,1.776,0
8,2,11,30,3.18,1.744,0
8,2,11,45,3.15,1.712,0
8,2,12,0,3.12,1.683,0
8,2,12,15,3.1,1.658,0
8,2,12,30,3.07,1.644,0
8,2,12,45,3.03,1.631,0
8,2,13,0,3,1.61,0
8,2,13,15,2.97,1.591,0
8,2,13,30,2.95,1.565,0
8,2,13,45,2.93,1.547,0
8,2,14,0,2.9,1.516,0
8,2,14,15,2.88,1.479,0
8,2,14,30,2.85,1.44,0
8,2,14,45,2.83,1.407,0
8,2,15,0,2.8,1.387,0
8,2,15,15,2.77,1.365,0
8,2,15,30,2.74,1.342,0
8,2,15,45,2.71,1.327,0
8,2,16,0,2.69,1.319,0
8,2,16,15,2.68,1.31,0
8,2,16,30,2.68,1.303,0
8,2,16,45,2.69,1.293,0
8,2,17,0,2.69,1.287,0
8,2,17,15,2.7,1.274,0
8,2,17,30,2.7,1.266,0
8,2,17,45,2.71,1.247,0
8,2,18,0,2.71,1.236,0
8,2,18,15,2.72,1.227,0
8,2,18,30,2.72,1.217,0
8,2,18,45,2.72,1.205,0
8,2,19,0,2.73,1.181,0
8,2,19,15,2.75,1.159,0
8,2,19,30,2.76,1.146,0
8,2,19,45,2.77,1.122,0
8,2,20,0,2.78,1.097,0
8,2,20,15,2.79,1.065,0
8,2,20,30,2.79,1.031,0
8,2,20,45,2.79,0.993,0
8,2,21,0,2.79,0.943,0
8,2,21,15,2.79,0.886,0
8,2,21,30,2.78,0.845,0
8,2,21,45,2.77,0.814,0
8,2,22,0,2.77,0.793,0
8,2,22,15,2.76,0.773,0
8,2,22,30,2.76,0.763,0
8,2,22,45,2.76,0.76,0
8,2,23,0,2.77,0.76,0
8,2,23,15,2.79,0.76,0
8,2,23,30,2.81,0.765,0
8,2,23,45,2.84,0.77,0
8,3,0,0,2.87,0.781,0
8,3,0,15,2.91,0.819,0
8,3,0,30,2.95,0.866,0
8,3,0,45,2.99,0.92,0
8,3,1,0,3.03,0.979,0
8,3,1,15,3.08,1.032,0
8,3,1,30,3.12,1.103,0
8,3,1,45,3.16,1.181,0
8,3,2,0,3.21,1.257,0
8,3,2,15,3.25,1.322,0
8,3,2,30,3.29,1.393,0
8,3,2,45,3.33,1.473,0
8,3,3,0,3.37,1.551,0
8,3,3,15,3.41,1.619,0
8,3,3,30,3.44,1.691,0
8,3,3,45,3.47,1.763,0
8,3,4,0,3.52,1.838,0
8,3,4,15,3.55,1.913,0
8,3,4,30,3.59,1.987,0
8,3,4,45,3.63,2.06,0
8,3,5,0,3.66,2.133,0
8,3,5,15,3.69,2.21,0
8,3,5,30,3.72,2.302,0
8,3,5,45,3.74,2.383,0
8,3,6,0,3.77,2.459,0
8,3,6,15,3.79,2.535,0
8,3,6,30,3.81,2.606,0
8,3,6,45,3.81,2.647,0
8,3,7,0,3.8,2.642,0
8,3,7,15,3.78,2.621,0
8,3,7,30,3.75,2.598,0
8,3,7,45,3.72,2.565,0
8,3,8,0,3.68,2.524,0
8,3,8,15,3.65,2.478,0
8,3,8,30,3.59,2.407,0
8,3,8,45,3.54,2.325,0
8,3,9,0,3.5,2.225,0
8,3,9,15,3.46,2.121,0
8,3,9,30,3.42,2.016,0
8,3,9,45,3.38,1.928,0
8,3,10,0,3.33,1.857,0
8,3,10,15,3.29,1.801,0
8,3,10,30,3.23,1.758,0
8,3,10,45,3.17,1.712,0
8,3,11,0,3.1,1.668,0
8,3,11,15,3.06,1.637,0
8,3,11,30,3.02,1.62,0
8,3,11,45,2.97,1.608,0
8,3,12,0,2.92,1.595,0
8,3,12,15,2.89,1.59,0
8,3,12,30,2.87,1.585,0
8,3,12,45,2.86,1.584,0
8,3,13,0,2.85,1.574,0
8,3,13,15,2.83,1.55,0
8,3,13,30,2.8,1.519,0
8,3,13,45,2.78,1.488,0
8,3,14,0,2.76,1.455,0
8,3,14,15,2.73,1.417,0
8,3,14,30,2.7,1.385,0
8,3,14,45,2.66,1.347,0
8,3,15,0,2.63,1.315,0
8,3,15,15,2.6,1.287,0
8,3,15,30,2.57,1.271,0
8,3,15,45,2.54,1.26,0
8,3,16,0,2.52,1.26,0
8,3,16,15,2.51,1.26,0
8,3,16,30,2.5,1.26,0
8,3,16,45,2.49,1.26,0
8,3,17,0,2.5,1.26,0
8,3,17,15,2.52,1.26,0
8,3,17,30,2.53,1.26,0
8,3,17,45,2.53,1.26,0
8,3,18,0,2.52,1.257,0
8,3,18,15,2.5,1.259,0
8,3,18,30,2.47,1.251,0
8,3,18,45,2.45,1.237,0
8,3,19,0,2.42,1.225,0
8,3,19,15,2.4,1.22,0
8,3,19,30,2.38,1.219,0
8,3,19,45,2.37,1.207,0
8,3,20,0,2.36,1.19,0
8,3,20,15,2.34,1.163,0
8,3,20,30,2.32,1.13,0
8,3,20,45,2.3,1.091,0
8,3,21,0,2.27,1.05,0
8,3,21,15,2.24,0.996,0
8,3,21,30,2.23,0.937,0
8,3,21,45,2.21,0.891,0
8,3,22,0,2.21,0.857,0
8,3,22,15,2.2,0.846,0
8,3,22,30,2.19,0.84,0
8,3,22,45,2.2,0.84,0
8,3,23,0,2.21,0.838,0
8,3,23,15,2.23,0.823,0
8,3,23,30,2.27,0.82,0
8,3,23,45,2.3,0.814,0
8,4,0,0,2.34,0.822,0
8,4,0,15,2.37,0.87,0
8,4,0,30,2.4,0.921,0
8,4,0,45,2.45,0.973,0
8,4,1,0,2.5,1.025,0
8,4,1,15,2.55,1.096,0
8,4,1,30,2.59,1.178,0
8,4,1,45,2.64,1.259,0
8,4,2,0,2.69,1.336,0
8,4,2,15,2.73,1.416,0
8,4,2,30,2.78,1.495,0
8,4,2,45,2.83,1.575,0
8,4,3,0,2.88,1.653,0
8,4,3,15,2.93,1.733,0
8,4,3,30,2.97,1.818,0
8,4,3,45,3.02,1.908,0
8,4,4,0,3.08,2.007,0
8,4,4,15,3.12,2.106,0
8,4,4,30,3.18,2.204,0
8,4,4,45,3.22,2.303,0
8,4,5,0,3.27,2.4,0
8,4,5,15,3.33,2.495,0
8,4,5,30,3.38,2.592,0
8,4,5,45,3.44,2.689,0
8,4,6,0,3.49,2.785,0
8,4,6,15,3.52,2.879,0
8,4,6,30,3.56,2.971,0
8,4,6,45,3.59,3.032,0
8,4,7,0,3.61,3.036,0
8,4,7,15,3.63,3.019,0
8,4,7,30,3.64,2.993,0
8,4,7,45,3.62,2.955,0
8,4,8,0,3.6,2.901,0
8,4,8,15,3.57,2.817,0
8,4,8,30,3.54,2.706,0
8,4,8,45,3.49,2.592,0
8,4,9,0,3.44,2.487,0
8,4,9,15,3.38,2.393,0
8,4,9,30,3.33,2.299,0
8,4,9,45,3.3,2.209,0
8,4,10,0,3.26,2.134,0
8,4,10,15,3.22,2.06,0
8,4,10,30,3.18,1.983,0
8,4,10,45,3.14,1.922,0
8,4,11,0,3.1,1.871,0
8,4,11,15,3.08,1.823,0
8,4,11,30,3.03,1.78,0
8,4,11,45,2.99,1.739,0
8,4,12,0,2.96,1.716,0
8,4,12,15,2.92,1.703,0
8,4,12,30,2.89,1.696,0
8,4,12,45,2.85,1.69,0
8,4,13,0,2.82,1.69,0
8,4,13,15,2.8,1.68,0
8,4,13,30,2.78,1.652,0
8,4,13,45,2.76,1.626,0
8,4,14,0,2.75,1.591,0
8,4,14,15,2.73,1.553,0
8,4,14,30,2.7,1.516,0
8,4,14,45,2.68,1.481,0
8,4,15,0,2.65,1.445,0
8,4,15,15,2.62,1.414,0
8,4,15,30,2.59,1.391,0
8,4,15,45,2.56,1.375,0
8,4,16,0,2.54,1.364,0
8,4,16,15,2.52,1.36,0
8,4,16,30,2.49,1.36,0
8,4,16,45,2.48,1.36,0
8,4,17,0,2.48,1.36,0
8,4,17,15,2.49,1.36,0
8,4,17,30,2.49,1.36,0
8,4,17,45,2.48,1.36,0
8,4,18,0,2.47,1.36,0
8,4,18,15,2.47,1.36,0
8,4,18,30,2.47,1.36,0
8,4,18,45,2.46,1.356,0
8,4,19,0,2.45,1.34,0
8,4,19,15,2.44,1.325,0
8,4,19,30,2.44,1.313,0
8,4,19,45,2.44,1.294,0
8,4,20,0,2.43,1.276,0
8,4,20,15,2.42,1.257,0
8,4,20,30,2.41,1.232,0
8,4,20,45,2.39,1.21,0
8,4,21,0,2.38,1.182,0
8,4,21,15,2.37,1.149,0
8,4,21,30,2.35,1.119,0
8,4,21,45,2.34,1.094,0
8,4,22,0,2.33,1.087,0
8,4,22,15,2.33,1.075,0
8,4,22,30,2.34,1.07,0
8,4,22,45,2.36,1.07,0
8,4,23,0,2.38,1.07,0
8,4,23,15,2.4,1.07,0
8,4,23,30,2.43,1.07,0
8,4,23,45,2.45,1.07,0
8,5,0,0,2.49,1.085,0
8,5,0,15,2.52,1.136,0
8,5,0,30,2.56,1.188,0
8,5,0,45,2.6,1.247,0
8,5,1,0,2.64,1.309,0
8,5,1,15,2.68,1.374,0
8,5,1,30,2.73,1.439,0
8,5,1,45,2.77,1.504,0
8,5,2,0,2.82,1.579,0
8,5,2,15,2.86,1.656,0
8,5,2,30,2.9,1.732,0
8,5,2,45,2.94,1.805,0
8,5,3,0,2.98,1.881,0
8,5,3,15,3.02,1.943,0
8,5,3,30,3.06,2.018,0
8,5,3,45,3.1,2.095,0
8,5,4,0,3.14,2.16,0
8,5,4,15,3.18,2.227,0
8,5,4,30,3.23,2.303,0
8,5,4,45,3.28,2.376,0
8,5,5,0,3.32,2.449,0
8,5,5,15,3.35,2.521,0
8,5,5,30,3.37,2.593,0
8,5,5,45,3.39,2.667,0
8,5,6,0,3.42,2.733,0
8,5,6,15,3.45,2.789,0
8,5,6,30,3.47,2.846,0
8,5,6,45,3.48,2.893,0
8,5,7,0,3.52,2.891,0
8,5,7,15,3.56,2.872,0
8,5,7,30,3.59,2.849,0
8,5,7,45,3.6,2.805,0
8,5,8,0,3.58,2.735,0
8,5,8,15,3.54,2.637,0
8,5,8,30,3.48,2.544,0
8,5,8,45,3.43,2.436,0
8,5,9,0,3.37,2.319,0
8,5,9,15,3.31,2.199,0
8,5,9,30,3.25,2.083,0
8,5,9,45,3.18,1.975,0
8,5,10,0,3.12,1.894,0
8,5,10,15,3.09,1.829,0
8,5,10,30,3.05,1.766,0
8,5,10,45,3.01,1.713,0
8,5,11,0,2.98,1.659,0
8,5,11,15,2.92,1.605,0
8,5,11,30,2.87,1.555,0
8,5,11,45,2.82,1.522,0
8,5,12,0,2.77,1.507,0
8,5,12,15,2.73,1.493,0
8,5,12,30,2.68,1.49,0
8,5,12,45,2.65,1.481,0
8,5,13,0,2.63,1.477,0
8,5,13,15,2.61,1.457,0
8,5,13,30,2.59,1.424,0
8,5,13,45,2.56,1.389,0
8,5,14,0,2.54,1.351,0
8,5,14,15,2.52,1.311,0
8,5,14,30,2.5,1.273,0
8,5,14,45,2.47,1.233,0
8,5,15,0,2.43,1.195,0
8,5,15,15,2.4,1.165,0
8,5,15,30,2.37,1.151,0
8,5,15,45,2.36,1.13,0
8,5,16,0,2.36,1.113,0
8,5,16,15,2.35,1.11,0
8,5,16,30,2.35,1.11,0
8,5,16,45,2.34,1.11,0
8,5,17,0,2.34,1.11,0
8,5,17,15,2.35,1.111,0
8,5,17,30,2.37,1.11,0
8,5,17,45,2.38,1.107,0
8,5,18,0,2.4,1.099,0
8,5,18,15,2.4,1.091,0
8,5,18,30,2.4,1.093,0
8,5,18,45,2.4,1.094,0
8,5,19,0,2.4,1.074,0
8,5,19,15,2.39,1.067,0
8,5,19,30,2.39,1.065,0
8,5,19,45,2.38,1.067,0
8,5,20,0,2.39,1.058,0
8,5,20,15,2.4,1.03,0
8,5,20,30,2.39,0.997,0
8,5,20,45,2.38,0.961,0
8,5,21,0,2.36,0.924,0
8,5,21,15,2.35,0.881,0
8,5,21,30,2.34,0.832,0
8,5,21,45,2.33,0.794,0
8,5,22,0,2.32,0.769,0
8,5,22,15,2.33,0.753,0
8,5,22,30,2.35,0.75,0
8,5,22,45,2.36,0.75,0
8,5,23,0,2.38,0.75,0
8,5,23,15,2.39,0.75,0
8,5,23,30,2.41,0.75,0
8,5,23,45,2.45,0.75,0
8,6,0,0,2.49,0.768,0
8,6,0,15,2.52,0.827,0
8,6,0,30,2.54,0.895,0
8,6,0,45,2.57,0.967,0
8,6,1,0,2.61,1.045,0
8,6,1,15,2.65,1.126,0
8,6,1,30,2.69,1.209,0
8,6,1,45,2.73,1.291,0
8,6,2,0,2.78,1.378,0
8,6,2,15,2.82,1.468,0
8,6,2,30,2.87,1.56,0
8,6,2,45,2.92,1.653,0
8,6,3,0,2.99,1.745,0
8,6,3,15,3.06,1.837,0
8,6,3,30,3.11,1.931,0
8,6,3,45,3.17,2.029,0
8,6,4,0,3.23,2.131,0
8,6,4,15,3.28,2.237,0
8,6,4,30,3.32,2.334,0
8,6,4,45,3.36,2.43,0
8,6,5,0,3.4,2.526,0
8,6,5,15,3.44,2.624,0
8,6,5,30,3.47,2.719,0
8,6,5,45,3.51,2.815,0
8,6,6,0,3.55,2.901,0
8,6,6,15,3.6,2.976,0
8,6,6,30,3.65,3.047,0
8,6,6,45,3.69,3.097,0
8,6,7,0,3.71,3.099,0
8,6,7,15,3.73,3.095,0
8,6,7,30,3.75,3.095,0
8,6,7,45,3.76,3.071,0
8,6,8,0,3.77,3.035,0
8,6,8,15,3.76,2.997,0
8,6,8,30,3.74,2.935,0
8,6,8,45,3.72,2.857,0
8,6,9,0,3.69,2.775,0
8,6,9,15,3.64,2.685,0
8,6,9,30,3.59,2.583,0
8,6,9,45,3.54,2.479,0
8,6,10,0,3.5,2.392,0
8,6,10,15,3.45,2.306,0
8,6,10,30,3.39,2.241,0
8,6,10,45,3.35,2.19,0
8,6,11,0,3.3,2.144,0
8,6,11,15,3.25,2.094,0
8,6,11,30,3.2,2.052,0
8,6,11,45,3.16,2.021,0
8,6,12,0,3.13,1.998,0
8,6,12,15,3.1,1.985,0
8,6,12,30,3.08,1.963,0
8,6,12,45,3.05,1.944,0
8,6,13,0,3.03,1.917,0
8,6,13,15,3,1.882,0
8,6,13,30,2.98,1.845,0
8,6,13,45,2.96,1.804,0
8,6,14,0,2.93,1.763,0
8,6,14,15,2.91,1.721,0
8,6,14,30,2.89,1.661,0
8,6,14,45,2.86,1.605,0
8,6,15,0,2.84,1.56,0
8,6,15,15,2.82,1.514,0
8,6,15,30,2.8,1.477,0
8,6,15,45,2.79,1.449,0
8,6,16,0,2.78,1.432,0
8,6,16,15,2.76,1.421,0
8,6,16,30,2.74,1.415,0
8,6,16,45,2.73,1.41,0
8,6,17,0,2.73,1.41,0
8,6,17,15,2.72,1.41,0
8,6,17,30,2.72,1.406,0
8,6,17,45,2.72,1.395,0
8,6,18,0,2.73,1.384,0
8,6,18,15,2.73,1.36,0
8,6,18,30,2.73,1.334,0
8,6,18,45,2.74,1.302,0
8,6,19,0,2.74,1.275,0
8,6,19,15,2.75,1.244,0
8,6,19,30,2.73,1.213,0
8,6,19,45,2.7,1.18,0
8,6,20,0,2.68,1.143,0
8,6,20,15,2.67,1.103,0
8,6,20,30,2.65,1.063,0
8,6,20,45,2.63,1.012,0
8,6,21,0,2.61,0.947,0
8,6,21,15,2.61,0.892,0
8,6,21,30,2.61,0.851,0
8,6,21,45,2.62,0.825,0
8,6,22,0,2.62,0.813,0
8,6,22,15,2.62,0.808,0
8,6,22,30,2.63,0.808,0
8,6,22,45,2.64,0.801,0
8,6,23,0,2.65,0.807,0
8,6,23,15,2.68,0.807,0
8,6,23,30,2.72,0.8,0
8,6,23,45,2.76,0.803,0
8,7,0,0,2.81,0.825,0
8,7,0,15,2.85,0.893,0
8,7,0,30,2.86,0.958,0
8,7,0,45,2.87,1.023,0
8,7,1,0,2.89,1.092,0
8,7,1,15,2.92,1.168,0
8,7,1,30,2.95,1.246,0
8,7,1,45,2.98,1.329,0
8,7,2,0,3.03,1.408,0
8,7,2,15,3.08,1.496,0
8,7,2,30,3.13,1.589,0
8,7,2,45,3.18,1.689,0
8,7,3,0,3.24,1.795,0
8,7,3,15,3.29,1.897,0
8,7,3,30,3.35,1.999,0
8,7,3,45,3.42,2.099,0
8,7,4,0,3.49,2.198,0
8,7,4,15,3.55,2.299,0
8,7,4,30,3.62,2.401,0
8,7,4,45,3.68,2.499,0
8,7,5,0,3.74,2.592,0
8,7,5,15,3.8,2.681,0
8,7,5,30,3.84,2.767,0
8,7,5,45,3.9,2.844,0
8,7,6,0,3.95,2.916,0
8,7,6,15,4,2.981,0
8,7,6,30,4.06,3.033,0
8,7,6,45,4.12,3.079,0
8,7,7,0,4.17,3.082,0
8,7,7,15,4.19,3.083,0
8,7,7,30,4.19,3.083,0
8,7,7,45,4.19,3.075,0
8,7,8,0,4.19,3.045,0
8,7,8,15,4.18,3.017,0
8,7,8,30,4.16,2.983,0
8,7,8,45,4.14,2.94,0
8,7,9,0,4.11,2.893,0
8,7,9,15,4.08,2.854,0
8,7,9,30,4.06,2.798,0
8,7,9,45,4.05,2.72,0
8,7,10,0,4.02,2.639,0
8,7,10,15,3.99,2.569,0
8,7,10,30,3.96,2.5,0
8,7,10,45,3.93,2.439,0
8,7,11,0,3.91,2.383,0
8,7,11,15,3.88,2.329,0
8,7,11,30,3.85,2.273,0
8,7,11,45,3.83,2.223,0
8,7,12,0,3.8,2.172,0
8,7,12,15,3.78,2.122,0
8,7,12,30,3.75,2.079,0
8,7,12,45,3.73,2.039,0
8,7,13,0,3.7,1.999,0
8,7,13,15,3.69,1.961,0
8,7,13,30,3.65,1.924,0
8,7,13,45,3.62,1.864,0
8,7,14,0,3.58,1.792,0
8,7,14,15,3.54,1.716,0
8,7,14,30,3.49,1.649,0
8,7,14,45,3.45,1.594,0
8,7,15,0,3.41,1.548,0
8,7,15,15,3.36,1.512,0
8,7,15,30,3.31,1.483,0
8,7,15,45,3.28,1.458,0
8,7,16,0,3.24,1.443,0
8,7,16,15,3.21,1.44,0
8,7,16,30,3.17,1.43,0
8,7,16,45,3.14,1.427,0
8,7,17,0,3.1,1.429,0
8,7,17,15,3.07,1.429,0
8,7,17,30,3.03,1.429,0
8,7,17,45,3.03,1.427,0
8,7,18,0,3.04,1.43,0
8,7,18,15,3.05,1.414,0
8,7,18,30,3.06,1.393,0
8,7,18,45,3.06,1.372,0
8,7,19,0,3.06,1.338,0
8,7,19,15,3.06,1.303,0
8,7,19,30,3.07,1.267,0
8,7,19,45,3.07,1.233,0
8,7,20,0,3.07,1.2,0
8,7,20,15,3.07,1.159,0
8,7,20,30,3.06,1.096,0
8,7,20,45,3.04,1.031,0
8,7,21,0,3.02,0.967,0
8,7,21,15,2.99,0.895,0
8,7,21,30,2.96,0.831,0
8,7,21,45,2.94,0.777,0
8,7,22,0,2.91,0.733,0
8,7,22,15,2.9,0.701,0
8,7,22,30,2.91,0.671,0
8,7,22,45,2.91,0.65,0
8,7,23,0,2.93,0.64,0
8,7,23,15,2.94,0.64,0
8,7,23,30,2.95,0.64,0
8,7,23,45,2.98,0.639,0
8,8,0,0,3,0.65,0
8,8,0,15,3.02,0.699,0
8,8,0,30,3.05,0.757,0
8,8,0,45,3.08,0.831,0
8,8,1,0,3.11,0.911,0
8,8,1,15,3.15,0.991,0
8,8,1,30,3.19,1.074,0
8,8,1,45,3.23,1.159,0
8,8,2,0,3.26,1.24,0
8,8,2,15,3.3,1.318,0
8,8,2,30,3.34,1.395,0
8,8,2,45,3.37,1.469,0
8,8,3,0,3.42,1.551,0
8,8,3,15,3.45,1.633,0
8,8,3,30,3.48,1.713,0
8,8,3,45,3.51,1.797,0
8,8,4,0,3.55,1.886,0
8,8,4,15,3.59,1.978,0
8,8,4,30,3.62,2.067,0
8,8,4,45,3.65,2.163,0
8,8,5,0,3.69,2.256,0
8,8,5,15,3.71,2.347,0
8,8,5,30,3.74,2.439,0
8,8,5,45,3.76,2.533,0
8,8,6,0,3.79,2.622,0
8,8,6,15,3.81,2.695,0
8,8,6,30,3.83,2.768,0
8,8,6,45,3.84,2.825,0
8,8,7,0,3.85,2.829,0
8,8,7,15,3.85,2.809,0
8,8,7,30,3.84,2.774,0
8,8,7,45,3.83,2.734,0
8,8,8,0,3.8,2.687,0
8,8,8,15,3.77,2.609,0
8,8,8,30,3.74,2.497,0
8,8,8,45,3.7,2.371,0
8,8,9,0,3.67,2.238,0
8,8,9,15,3.63,2.111,0
8,8,9,30,3.59,1.985,0
8,8,9,45,3.54,1.868,0
8,8,10,0,3.49,1.763,0
8,8,10,15,3.43,1.682,0
8,8,10,30,3.36,1.601,0
8,8,10,45,3.3,1.537,0
8,8,11,0,3.24,1.487,0
8,8,11,15,3.18,1.444,0
8,8,11,30,3.12,1.419,0
8,8,11,45,3.07,1.403,0
8,8,12,0,3.02,1.4,0
8,8,12,15,2.99,1.393,0
8,8,12,30,2.96,1.39,0
8,8,12,45,2.94,1.387,0
8,8,13,0,2.91,1.379,0
8,8,13,15,2.89,1.363,0
8,8,13,30,2.86,1.342,0
8,8,13,45,2.84,1.322,0
8,8,14,0,2.82,1.295,0
8,8,14,15,2.79,1.261,0
8,8,14,30,2.78,1.219,0
8,8,14,45,2.75,1.185,0
8,8,15,0,2.72,1.15,0
8,8,15,15,2.69,1.118,0
8,8,15,30,2.66,1.096,0
8,8,15,45,2.64,1.085,0
8,8,16,0,2.64,1.083,0
8,8,16,15,2.64,1.08,0
8,8,16,30,2.65,1.08,0
8,8,16,45,2.66,1.085,0
8,8,17,0,2.67,1.089,0
8,8,17,15,2.68,1.09,0
8,8,17,30,2.69,1.089,0
8,8,17,45,2.7,1.089,0
8,8,18,0,2.72,1.087,0
8,8,18,15,2.73,1.087,0
8,8,18,30,2.75,1.088,0
8,8,18,45,2.76,1.081,0
8,8,19,0,2.78,1.083,0
8,8,19,15,2.79,1.077,0
8,8,19,30,2.8,1.059,0
8,8,19,45,2.81,1.042,0
8,8,20,0,2.8,1.023,0
8,8,20,15,2.8,1.001,0
8,8,20,30,2.79,0.976,0
8,8,20,45,2.79,0.945,0
8,8,21,0,2.79,0.911,0
8,8,21,15,2.78,0.875,0
