month,day,hour,min,i_f,p_f,truth
6,23,12,0,405.6,32.41,0
6,23,12,15,412.13,32.26,0
6,23,12,30,409.47,32.45,0
6,23,12,45,410.53,32.39,0
6,23,13,0,408.47,32.47,0
6,23,13,15,409.8,32.48,0
6,23,13,30,409.93,32.46,0
6,23,13,45,411.93,32.29,0
6,23,14,0,412.87,32.27,0
6,23,14,15,411.13,32.34,0
6,23,14,30,412.47,32.24,0
6,23,14,45,411.8,32.29,0
6,23,15,0,411.87,32.31,0
6,23,15,15,407.93,32.56,0
6,23,15,30,405.67,32.68,0
6,23,15,45,408.8,32.49,0
6,23,16,0,408.47,32.53,0
6,23,16,15,406.53,32.65,0
6,23,16,30,406.13,32.67,0
6,23,16,45,405.27,32.7,0
6,23,17,0,405.27,32.69,0
6,23,17,15,406.73,32.63,0
6,23,17,30,407.4,32.62,0
6,23,17,45,405.47,32.7,0
6,23,18,0,406,32.69,0
6,23,18,15,405.93,32.73,0
6,23,18,30,405.53,32.73,0
6,23,18,45,409.13,32.53,0
6,23,19,0,408.27,32.62,0
6,23,19,15,407.2,32.64,0
6,23,19,30,407,32.65,0
6,23,19,45,406.6,32.71,0
6,23,20,0,407.2,32.67,0
6,23,20,15,409.13,32.58,0
6,23,20,30,406.93,32.62,0
6,23,20,45,406.4,32.66,0
6,23,21,0,405.67,32.76,0
6,23,21,15,405.73,32.76,0
6,23,21,30,404.8,32.58,0
6,23,21,45,407.53,32.7,0
6,23,22,0,407.4,32.67,0
6,23,22,15,411.47,32.98,0
6,23,22,30,433.8,33.06,0
6,23,22,45,429.6,33.33,0
6,23,23,0,421.47,33.8,0
6,23,23,15,419.27,33.97,0
6,23,23,30,417.33,34.03,0
6,23,23,45,415.07,34.16,0
6,24,0,0,423.13,33.65,0
6,24,0,15,425.6,33.58,0
6,24,0,30,422,33.76,0
6,24,0,45,418.53,33.95,0
6,24,1,0,419.53,33.8,0
6,24,1,15,421.07,33.76,0
6,24,1,30,420,33.81,0
6,24,1,45,421.73,33.7,0
6,24,2,0,421.6,33.64,0
6,24,2,15,424.67,33.56,0
6,24,2,30,424.8,33.54,0
6,24,2,45,421.93,33.66,0
6,24,3,0,422.07,33.66,0
6,24,3,15,421,33.76,0
6,24,3,30,415.67,34.03,0
6,24,3,45,414.07,34.12,0
6,24,4,0,418.8,33.86,0
6,24,4,15,418.8,33.84,0
6,24,4,30,418,33.89,0
6,24,4,45,417.93,33.88,0
6,24,5,0,418.6,33.81,0
6,24,5,15,418.93,33.82,0
6,24,5,30,417.8,33.88,0
6,24,5,45,419.67,33.77,0
6,24,6,0,421.07,33.68,0
6,24,6,15,420.33,33.76,0
6,24,6,30,421.13,33.7,0
6,24,6,45,416.47,33.89,0
6,24,7,0,414.8,34.04,0
6,24,7,15,400.2,33.7,0
6,24,7,30,398.87,33.62,0
6,24,7,45,397.27,33.72,0
6,24,8,0,396.87,33.53,0
6,24,8,15,402.4,33.41,0
6,24,8,30,406.13,33.27,0
6,24,8,45,408.27,33.16,0
6,24,9,0,409.33,33.05,0
6,24,9,15,411.93,32.95,0
6,24,9,30,414.33,32.81,0
6,24,9,45,420.87,32.46,0
6,24,10,0,425.27,32.17,0
6,24,10,15,422.6,32.24,0
6,24,10,30,422,32.28,0
6,24,10,45,418.33,32.12,0
6,24,11,0,399.93,31.84,0
6,24,11,15,390.13,31.82,0
6,24,11,30,383.27,31.82,0
6,24,11,45,386.53,31.68,0
6,24,12,0,382.47,31.9,0
6,24,12,15,385.07,31.78,0
6,24,12,30,386.47,31.69,0
6,24,12,45,383.8,31.84,0
6,24,13,0,386.27,31.73,0
6,24,13,15,386.8,31.72,0
6,24,13,30,381.2,31.97,0
6,24,13,45,385.13,31.9,0
6,24,14,0,395.87,31.86,0
6,24,14,15,395.67,31.9,0
6,24,14,30,394.07,31.99,0
6,24,14,45,406.87,32.37,0
6,24,15,0,410.07,32.35,0
6,24,15,15,406.87,32.52,0
6,24,15,30,408.67,32.39,0
6,24,15,45,407,32.48,0
6,24,16,0,407.67,32.48,0
6,24,16,15,400.13,32.84,0
6,24,16,30,401.4,32.76,0
6,24,16,45,399.53,32.82,0
6,24,17,0,400.93,32.78,0
6,24,17,15,404.13,32.61,0
6,24,17,30,402.4,32.68,0
6,24,17,45,402.6,32.69,0
6,24,18,0,398.87,32.49,0
6,24,18,15,360.4,32.24,0
6,24,18,30,360.4,32.26,0
6,24,18,45,363.53,32.1,0
6,24,19,0,368.07,31.96,0
6,24,19,15,365.6,32.05,0
6,24,19,30,367.27,31.97,0
6,24,19,45,369,31.88,0
6,24,20,0,372.4,31.78,0
6,24,20,15,366.53,32.09,0
6,24,20,30,366.47,32.14,0
6,24,20,45,365.2,32.22,0
6,24,21,0,365.07,32.29,0
6,24,21,15,368.47,32.15,0
6,24,21,30,361.13,32.27,0
6,24,21,45,366.73,32.14,0
6,24,22,0,368.47,32.16,0
6,24,22,15,368.47,32.18,0
6,24,22,30,366.6,32.23,0
6,24,22,45,362.87,32.34,0
6,24,23,0,360.93,32.48,0
6,24,23,15,362.13,32.49,0
6,24,23,30,360.13,32.6,0
6,24,23,45,365.27,32.71,0
6,25,0,0,407.47,32.8,0
6,25,0,15,407.4,32.81,0
6,25,0,30,404.2,33.01,0
6,25,0,45,420.33,33.3,0
6,25,1,0,420.2,33.33,0
6,25,1,15,418.33,33.49,0
6,25,1,30,416.67,33.52,0
6,25,1,45,416.07,33.59,0
6,25,2,0,414.6,33.63,0
6,25,2,15,416,33.5,0
6,25,2,30,418.93,33.36,0
6,25,2,45,415.4,33.59,0
6,25,3,0,410.27,33.88,0
6,25,3,15,405.27,34.1,0
6,25,3,30,402.67,34.26,0
6,25,3,45,395.27,34.68,0
6,25,4,0,396.13,34.6,0
6,25,4,15,395.47,34.67,0
6,25,4,30,398.4,34.54,0
6,25,4,45,405.93,34.17,0
6,25,5,0,405.2,34.18,0
6,25,5,15,407.4,34.05,0
6,25,5,30,406.2,34.16,0
6,25,5,45,405.47,34.19,0
6,25,6,0,407.53,34.06,0
6,25,6,15,405.6,34.14,0
6,25,6,30,409,33.96,0
6,25,6,45,400.93,34.4,0
6,25,7,0,404.2,34.24,0
6,25,7,15,407.87,33.99,0
6,25,7,30,409.27,33.91,0
6,25,7,45,411.93,33.78,0
6,25,8,0,411.27,33.58,0
6,25,8,15,419.8,33.33,0
6,25,8,30,423.4,33.14,0
6,25,8,45,423.13,33.12,0
6,25,9,0,424.67,32.96,0
6,25,9,15,433.07,32.52,0
6,25,9,30,435.4,32.35,0
6,25,9,45,433.2,32.4,0
6,25,10,0,439.13,32.05,0
6,25,10,15,421.13,31.95,0
6,25,10,30,421.73,31.75,0
6,25,10,45,407.93,31.89,0
6,25,11,0,408.4,31.83,0
6,25,11,15,407.13,31.93,0
6,25,11,30,408.93,31.82,0
6,25,11,45,412.13,31.63,0
6,25,12,0,405.27,32.03,0
6,25,12,15,400.13,32.33,0
6,25,12,30,401.07,32.33,0
6,25,12,45,400.67,32.38,0
6,25,13,0,403.67,32.51,0
6,25,13,15,412.47,32.41,0
6,25,13,30,411.47,32.46,0
6,25,13,45,410.4,32.53,0
6,25,14,0,417.8,32.38,0
6,25,14,15,429,32.44,0
6,25,14,30,433,32.47,0
6,25,14,45,432.4,32.48,0
6,25,15,0,431.73,32.44,0
6,25,15,15,430,32.53,0
6,25,15,30,430.6,32.54,0
6,25,15,45,427.47,32.67,0
6,25,16,0,412.13,32.38,0
6,25,16,15,411.27,32.37,0
6,25,16,30,405.4,32.68,0
6,25,16,45,403.53,32.76,0
6,25,17,0,404.6,32.75,0
6,25,17,15,404.87,32.76,0
6,25,17,30,406.27,32.69,0
6,25,17,45,410.87,32.76,0
6,25,18,0,415.8,32.74,0
6,25,18,15,418.13,32.6,0
6,25,18,30,416.4,32.71,0
6,25,18,45,418.07,32.59,0
6,25,19,0,418.2,32.62,0
6,25,19,15,416.27,32.74,0
6,25,19,30,417.07,32.67,0
6,25,19,45,418.07,32.59,0
6,25,20,0,420.87,32.51,0
6,25,20,15,423.13,32.35,0
6,25,20,30,420.6,32.46,0
6,25,20,45,418.93,32.52,0
6,25,21,0,420.93,32.44,0
6,25,21,15,424.27,32.22,0
6,25,21,30,417.6,32.38,0
6,25,21,45,416.8,32.67,0
6,25,22,0,415.93,32.65,0
6,25,22,15,414.87,32.8,0
6,25,22,30,413.4,32.87,0
6,25,22,45,409.27,33.1,0
6,25,23,0,407.07,33.24,0
6,25,23,15,404.53,33.39,0
6,25,23,30,401.73,33.54,0
6,25,23,45,400.8,33.64,0
6,26,0,0,407.93,33.2,0
6,26,0,15,411.53,33.34,0
6,26,0,30,415.13,33.5,0
6,26,0,45,413.47,33.62,0
6,26,1,0,413.87,33.53,0
6,26,1,15,411.8,33.69,0
6,26,1,30,409.33,33.84,0
6,26,1,45,408.33,33.9,0
6,26,2,0,407.73,33.95,0
6,26,2,15,403.4,34.19,0
6,26,2,30,428.6,34.43,0
6,26,2,45,428.6,34.66,0
6,26,3,0,430.13,34.52,0
6,26,3,15,430.4,34.53,0
6,26,3,30,426.93,34.71,0
6,26,3,45,425.73,34.78,0
6,26,4,0,425.33,34.75,0
6,26,4,15,418.93,35.15,0
6,26,4,30,414.33,35.45,0
6,26,4,45,414.2,35.44,0
6,26,5,0,415.2,35.34,0
6,26,5,15,418.27,35.22,0
6,26,5,30,411.8,35.52,0
6,26,5,45,415.53,35.33,0
6,26,6,0,410.93,34.66,0
6,26,6,15,403.87,34.75,0
6,26,6,30,404.93,34.56,0
6,26,6,45,398.8,34.29,0
6,26,7,0,398,34.35,0
6,26,7,15,399.07,34.32,0
6,26,7,30,396.07,34.05,0
6,26,7,45,392.73,34,0
6,26,8,0,390.33,33.95,0
6,26,8,15,399.6,33.89,0
6,26,8,30,405.07,34.01,0
6,26,8,45,417,33.99,0
6,26,9,0,418.4,33.88,0
6,26,9,15,423.8,33.59,0
6,26,9,30,431.6,33.1,0
6,26,9,45,429.87,33.12,0
6,26,10,0,435.93,32.85,0
6,26,10,15,435.93,32.8,0
6,26,10,30,434.8,32.79,0
6,26,10,45,428.73,32.67,0
6,26,11,0,428.13,32.5,0
6,26,11,15,428.8,32.47,0
6,26,11,30,423.4,32.45,0
6,26,11,45,402.07,32.68,0
6,26,12,0,402.13,32.69,0
6,26,12,15,396,32.86,0
6,26,12,30,388.93,32.77,0
6,26,12,45,388.4,32.84,0
6,26,13,0,390.53,32.76,0
6,26,13,15,390.47,32.71,0
6,26,13,30,387.87,32.88,0
6,26,13,45,391,32.94,0
6,26,14,0,403.07,32.99,0
6,26,14,15,410.6,32.9,0
6,26,14,30,410.87,32.95,0
6,26,14,45,411.33,32.95,0
6,26,15,0,409.93,33,0
6,26,15,15,408.8,32.99,0
6,26,15,30,410.33,33.03,0
6,26,15,45,432.33,32.99,0
6,26,16,0,429.27,33.18,0
6,26,16,15,428.4,33.18,0
6,26,16,30,427.6,33.22,0
6,26,16,45,427.8,33.17,0
6,26,17,0,427.73,33.17,0
6,26,17,15,423.8,33.27,0
6,26,17,30,414.2,33.22,0
6,26,17,45,415.2,33.18,0
6,26,18,0,416.27,33.17,0
6,26,18,15,410.6,33.07,0
6,26,18,30,404.33,33.16,0
6,26,18,45,407,33.05,0
6,26,19,0,407.6,33.05,0
6,26,19,15,407.33,33.05,0
6,26,19,30,408.8,33,0
6,26,19,45,408.4,32.99,0
6,26,20,0,407.67,33.07,0
6,26,20,15,412.13,32.84,0
6,26,20,30,414.73,32.67,0
6,26,20,45,415.07,32.67,0
6,26,21,0,415.13,32.65,0
6,26,21,15,415.87,32.57,0
6,26,21,30,408.13,32.78,0
6,26,21,45,411.8,32.78,0
6,26,22,0,409.67,33,0
6,26,22,15,409.07,33.01,0
6,26,22,30,408.67,33.05,0
6,26,22,45,405.47,33.22,0
6,26,23,0,402.07,33.37,0
6,26,23,15,400.4,33.49,0
6,26,23,30,398.6,33.61,0
6,26,23,45,393.13,33.94,0
6,27,0,0,399.73,33.59,0
6,27,0,15,397.27,33.75,0
6,27,0,30,413.87,33.79,0
6,27,0,45,418.87,33.83,0
6,27,1,0,417.33,33.9,0
6,27,1,15,415.93,34,0
6,27,1,30,417.47,33.93,0
6,27,1,45,413.2,34.12,0
6,27,2,0,412.4,34.18,0
6,27,2,15,412.2,34.16,0
6,27,2,30,411.73,34.14,0
6,27,2,45,411.53,34.23,0
6,27,3,0,417.27,33.91,0
6,27,3,15,416.13,33.99,0
6,27,3,30,412.53,34.19,0
6,27,3,45,413.73,34.09,0
6,27,4,0,419.13,33.78,0
6,27,4,15,420.6,33.69,0
6,27,4,30,418.93,33.79,0
6,27,4,45,421.07,33.67,0
6,27,5,0,421.2,33.68,0
6,27,5,15,420.93,33.65,0
6,27,5,30,418.87,33.76,0
6,27,5,45,420.73,33.7,0
6,27,6,0,422.6,33.54,0
6,27,6,15,419.2,33.69,0
6,27,6,30,421.27,33.61,0
6,27,6,45,422.93,33.5,0
6,27,7,0,425.67,33.35,0
6,27,7,15,425,33.37,0
6,27,7,30,427.2,33.21,0
6,27,7,45,426.47,33.19,0
6,27,8,0,423.33,33.02,0
6,27,8,15,429.6,32.94,0
6,27,8,30,431.93,32.9,0
6,27,8,45,431.8,32.86,0
6,27,9,0,445.73,32.03,0
6,27,9,15,454.27,31.44,0
6,27,9,30,451.67,31.59,0
6,27,9,45,446.93,31.87,0
6,27,10,0,444.53,31.97,0
6,27,10,15,444.93,31.9,0
6,27,10,30,446.4,31.79,0
6,27,10,45,411.27,31.47,0
6,27,11,0,390.53,31.78,0
6,27,11,15,388.07,31.91,0
6,27,11,30,385.53,32.17,0
6,27,11,45,383.8,32.27,0
6,27,12,0,383.07,32.31,0
6,27,12,15,386.73,32.14,0
6,27,12,30,384.47,32.29,0
6,27,12,45,389.4,32.05,0
6,27,13,0,386.6,32.21,0
6,27,13,15,386,32.26,0
6,27,13,30,386.93,32.22,0
6,27,13,45,389.13,32.12,0
6,27,14,0,391.4,32.05,0
6,27,14,15,393.4,31.95,0
6,27,14,30,391.87,32.09,0
6,27,14,45,391.47,32.08,0
6,27,15,0,393.07,32.03,0
6,27,15,15,417.27,32.41,0
6,27,15,30,431.8,32.37,0
6,27,15,45,434.33,32.24,0
6,27,16,0,429.8,32.46,0
6,27,16,15,427.8,32.56,0
6,27,16,30,428.87,32.43,0
6,27,16,45,428.53,32.49,0
6,27,17,0,432.73,32.27,0
6,27,17,15,430.8,32.33,0
6,27,17,30,428.07,32.42,0
6,27,17,45,428.47,32.41,0
6,27,18,0,429.67,32.34,0
6,27,18,15,430.2,32.29,0
6,27,18,30,430.4,32.29,0
6,27,18,45,432.33,32.13,0
6,27,19,0,430.2,32.18,0
6,27,19,15,414.27,31.89,0
6,27,19,30,413.07,32.05,0
6,27,19,45,406.4,32.37,0
6,27,20,0,406.4,32.39,0
6,27,20,15,405.13,32.44,0
6,27,20,30,404.8,32.47,0
6,27,20,45,408,32.31,0
6,27,21,0,409.53,32.24,0
6,27,21,15,409,32.22,0
6,27,21,30,402.8,32.27,0
6,27,21,45,407.13,32.31,0
6,27,22,0,409.13,32.43,0
6,27,22,15,423.07,32.75,0
6,27,22,30,424.4,32.75,0
6,27,22,45,417.53,33.14,0
6,27,23,0,414.2,33.29,0
6,27,23,15,415.27,33.27,0
6,27,23,30,420,33.05,0
6,27,23,45,420.27,33.01,0
6,28,0,0,417.8,33.12,0
6,28,0,15,413.67,33.34,0
6,28,0,30,413.33,33.38,0
6,28,0,45,411.73,33.46,0
6,28,1,0,410,33.5,0
6,28,1,15,409.13,33.57,0
6,28,1,30,410.53,33.56,0
6,28,1,45,407.67,33.61,0
6,28,2,0,406.8,33.74,0
6,28,2,15,407.53,33.78,0
6,28,2,30,405.07,33.87,0
6,28,2,45,404.8,33.92,0
6,28,3,0,406.87,33.84,0
6,28,3,15,404.07,33.95,0
6,28,3,30,406.4,33.84,0
6,28,3,45,404.87,33.93,0
6,28,4,0,402.73,34.12,0
6,28,4,15,398.8,34.29,0
6,28,4,30,400,34.24,0
6,28,4,45,405.47,34.12,0
6,28,5,0,421.73,34.26,0
6,28,5,15,424.6,34.14,0
6,28,5,30,424,34.14,0
6,28,5,45,420.73,34.33,0
6,28,6,0,424.47,34.13,0
6,28,6,15,422.53,34.22,0
6,28,6,30,428.4,33.84,0
6,28,6,45,426.93,33.94,0
6,28,7,0,428.67,33.83,0
6,28,7,15,430.13,33.71,0
6,28,7,30,428.8,33.77,0
6,28,7,45,432.67,33.54,0
6,28,8,0,430.27,33.64,0
6,28,8,15,431.87,33.52,0
6,28,8,30,430.4,33.6,0
6,28,8,45,428.6,33.69,0
6,28,9,0,428.27,33.73,0
6,28,9,15,416.33,33.18,0
6,28,9,30,406.47,33.17,0
6,28,9,45,406,33.16,0
6,28,10,0,407.73,33.05,0
6,28,10,15,401.6,32.82,0
6,28,10,30,401,32.8,0
6,28,10,45,398.87,32.92,0
6,28,11,0,405.13,32.62,0
6,28,11,15,405,32.62,0
6,28,11,30,402.4,32.81,0
6,28,11,45,404.93,32.65,0
6,28,12,0,403.67,32.67,0
6,28,12,15,401.2,32.9,0
6,28,12,30,404.93,32.65,0
6,28,12,45,402.13,32.8,0
6,28,13,0,403.67,32.72,0
6,28,13,15,403.07,32.79,0
6,28,13,30,403.53,32.72,0
6,28,13,45,405.13,32.63,0
6,28,14,0,405.4,32.57,0
6,28,14,15,406.73,32.54,0
6,28,14,30,410.67,32.31,0
6,28,14,45,405.67,32.6,0
6,28,15,0,405.4,32.67,0
6,28,15,15,416.93,32.69,0
6,28,15,30,427.27,32.63,0
6,28,15,45,425.2,32.76,0
6,28,16,0,423.6,32.82,0
6,28,16,15,423.27,32.84,0
6,28,16,30,423.33,32.82,0
6,28,16,45,423.53,32.74,0
6,28,17,0,427.13,32.62,0
6,28,17,15,426.13,32.66,0
6,28,17,30,425.4,32.7,0
6,28,17,45,424.53,32.72,0
6,28,18,0,424.67,32.71,0
6,28,18,15,424.87,32.69,0
6,28,18,30,424.2,32.71,0
6,28,18,45,424.93,32.64,0
6,28,19,0,428.73,32.44,0
6,28,19,15,428.33,32.47,0
6,28,19,30,426.8,32.55,0
6,28,19,45,423.4,32.69,0
6,28,20,0,431,32.28,0
6,28,20,15,427.87,32.46,0
6,28,20,30,432.87,32.17,0
6,28,20,45,431.67,32.2,0
6,28,21,0,430.27,32.24,0
6,28,21,15,432.53,32.12,0
6,28,21,30,432.6,32.14,0
6,28,21,45,433.13,32.08,0
6,28,22,0,432.27,32.12,0
6,28,22,15,429.93,32.27,0
6,28,22,30,423.13,32.64,0
6,28,22,45,418.27,32.92,0
6,28,23,0,415.47,33.03,0
6,28,23,15,414.2,33.17,0
6,28,23,30,349,32.85,0
6,28,23,45,410.8,33.44,0
6,29,0,0,422.33,33.88,0
6,29,0,15,445.6,33.37,0
6,29,0,30,439.93,33.67,0
6,29,0,45,439.13,33.71,0
6,29,1,0,437.47,33.73,0
6,29,1,15,437,33.73,0
6,29,1,30,436.93,33.76,0
6,29,1,45,437,33.71,0
6,29,2,0,433.67,33.89,0
6,29,2,15,433.07,33.9,0
6,29,2,30,435.13,33.8,0
6,29,2,45,431.47,34.03,0
6,29,3,0,432.8,33.78,0
6,29,3,15,415.73,33.65,0
6,29,3,30,413.27,33.8,0
6,29,3,45,412.2,33.86,0
6,29,4,0,416.53,33.61,0
6,29,4,15,415.8,33.65,0
6,29,4,30,414.53,33.7,0
6,29,4,45,417.33,33.6,0
6,29,5,0,418.93,33.5,0
6,29,5,15,420.33,33.39,0
6,29,5,30,418.8,33.54,0
6,29,5,45,419.07,33.48,0
6,29,6,0,421.87,33.36,0
6,29,6,15,419.8,33.46,0
6,29,6,30,424.53,33.17,0
6,29,6,45,423,33.25,0
6,29,7,0,423.2,33.27,0
6,29,7,15,422.93,33.31,0
6,29,7,30,422.07,33.35,0
6,29,7,45,421.87,32.93,0
6,29,8,0,402.8,32.69,0
6,29,8,15,414.27,32.36,0
6,29,8,30,414.67,32.42,0
6,29,8,45,417.87,32.26,0
6,29,9,0,415.33,32.41,0
6,29,9,15,418.27,32.27,0
6,29,9,30,418.93,32.22,0
6,29,9,45,418.6,32.24,0
6,29,10,0,419.2,32.19,0
6,29,10,15,418.4,32.25,0
6,29,10,30,417.27,32.31,0
6,29,10,45,417.4,32.35,0
6,29,11,0,422.87,32.03,0
6,29,11,15,426.73,31.79,0
6,29,11,30,423.67,31.97,0
6,29,11,45,415,32.45,0
6,29,12,0,414.47,32.46,0
6,29,12,15,414.2,32.52,0
6,29,12,30,414.93,32.48,0
6,29,12,45,414.13,32.52,0
6,29,13,0,413.4,32.58,0
6,29,13,15,415.2,32.52,0
6,29,13,30,415.67,32.48,0
6,29,13,45,414.13,32.52,0
6,29,14,0,416.47,32.39,0
6,29,14,15,415.07,32.44,0
6,29,14,30,416.67,32.38,0
6,29,14,45,415.93,32.42,0
6,29,15,0,418.4,32.28,0
6,29,15,15,420.4,32.17,0
6,29,15,30,416.2,32.41,0
6,29,15,45,415.67,32.44,0
6,29,16,0,415.27,32.48,0
6,29,16,15,414.4,32.48,0
6,29,16,30,414.4,32.5,0
6,29,16,45,414.6,32.45,0
6,29,17,0,416.27,32.41,0
6,29,17,15,414.07,32.49,0
6,29,17,30,415,32.47,0
6,29,17,45,414.6,32.48,0
6,29,18,0,414.33,32.5,0
6,29,18,15,414.67,32.48,0
6,29,18,30,415.07,32.46,0
6,29,18,45,413.93,32.51,0
6,29,19,0,413.2,32.6,0
6,29,19,15,414.53,32.52,0
6,29,19,30,413.2,32.55,0
6,29,19,45,414.47,32.5,0
6,29,20,0,412.4,32.65,0
6,29,20,15,414.27,32.51,0
6,29,20,30,413.53,32.55,0
6,29,20,45,415.07,32.47,0
6,29,21,0,330.67,31.97,0
6,29,21,15,304.27,31.97,0
6,29,21,30,411.33,32.54,0
6,29,21,45,417.27,32.48,0
6,29,22,0,417.4,32.59,0
6,29,22,15,435.47,32.78,0
6,29,22,30,432.73,32.95,0
6,29,22,45,427.53,33.23,0
6,29,23,0,419.93,33.63,0
6,29,23,15,421.07,33.83,0
6,29,23,30,437.53,33.95,0
6,29,23,45,433.13,34.18,0
6,30,0,0,440.8,33.71,0
6,30,0,15,440.4,33.67,0
6,30,0,30,436.67,33.89,0
6,30,0,45,431.87,34.16,0
6,30,1,0,432.47,34.12,0
6,30,1,15,430.4,34.22,0
6,30,1,30,430.2,34.24,0
6,30,1,45,426.13,34.5,0
6,30,2,0,424,34.58,0
6,30,2,15,422.4,34.67,0
6,30,2,30,424.2,34.52,0
6,30,2,45,424.53,34.52,0
6,30,3,0,422.73,34.58,0
6,30,3,15,419.27,34.74,0
6,30,3,30,419.33,34.8,0
6,30,3,45,417.27,34.86,0
6,30,4,0,419.47,34.76,0
6,30,4,15,419.8,34.73,0
6,30,4,30,418.67,34.79,0
6,30,4,45,419.93,34.68,0
6,30,5,0,422.6,34.52,0
6,30,5,15,415.33,34.48,0
6,30,5,30,402.87,34.36,0
6,30,5,45,401.67,34.44,0
6,30,6,0,405,34.24,0
6,30,6,15,403.93,34.33,0
6,30,6,30,406.67,34.15,0
6,30,6,45,410.53,33.91,0
6,30,7,0,409.93,33.99,0
6,30,7,15,411.67,33.84,0
6,30,7,30,409.53,34,0
6,30,7,45,411.27,33.86,0
6,30,8,0,416.33,33.57,0
6,30,8,15,433.53,32.37,0
6,30,8,30,395.53,32.11,0
6,30,8,45,395.27,32.11,0
6,30,9,0,393.73,32.22,0
6,30,9,15,396,32.16,0
6,30,9,30,393.2,32.24,0
6,30,9,45,395.93,32.13,0
6,30,10,0,395.47,32.12,0
6,30,10,15,397.8,32,0
6,30,10,30,401.07,31.86,0
6,30,10,45,398.2,31.95,0
6,30,11,0,399.13,31.93,0
6,30,11,15,393.53,32.22,0
6,30,11,30,383.6,32.72,0
6,30,11,45,389.87,32.45,0
6,30,12,0,383.27,32.81,0
6,30,12,15,384.33,32.75,0
6,30,12,30,386.07,32.65,0
6,30,12,45,389.2,32.52,0
6,30,13,0,388.07,32.59,0
6,30,13,15,388.13,32.58,0
6,30,13,30,392.47,32.37,0
6,30,13,45,399.8,31.95,0
6,30,14,0,409.47,31.36,0
6,30,14,15,405.6,31.59,0
6,30,14,30,408.13,31.41,0
6,30,14,45,409.67,31.37,0
6,30,15,0,408.8,31.35,0
6,30,15,15,398.4,31.97,0
6,30,15,30,392.6,32.29,0
6,30,15,45,385.8,32.05,0
6,30,16,0,382.6,32.2,0
6,30,16,15,382.53,32.22,0
6,30,16,30,382.6,32.25,0
6,30,16,45,382.53,32.31,0
6,30,17,0,383.6,32.26,0
6,30,17,15,384.47,32.18,0
6,30,17,30,383.87,32.23,0
6,30,17,45,384.53,32.22,0
6,30,18,0,383,32.27,0
6,30,18,15,388.73,32.02,0
6,30,18,30,387.27,32.1,0
6,30,18,45,389.47,31.97,0
6,30,19,0,391.6,31.88,0
6,30,19,15,389.07,31.98,0
6,30,19,30,393.53,31.8,0
6,30,19,45,388.93,32.01,0
6,30,20,0,390.73,31.93,0
6,30,20,15,385.73,32.22,0
6,30,20,30,388.67,32.07,0
6,30,20,45,388,32.1,0
6,30,21,0,386.87,32.13,0
6,30,21,15,390.2,31.99,0
6,30,21,30,389.13,32.05,0
6,30,21,45,390.07,32.02,0
6,30,22,0,390.33,32.01,0
6,30,22,15,387.93,32.14,0
6,30,22,30,385.07,32.31,0
6,30,22,45,405,32.79,0
6,30,23,0,405.73,33.1,0
6,30,23,15,404.6,33.2,0
6,30,23,30,401.8,33.39,0
6,30,23,45,413.8,33.24,0
7,1,0,0,420.53,32.84,0
7,1,0,15,423.93,32.65,0
7,1,0,30,417.53,33.02,0
7,1,0,45,415.53,33.08,0
7,1,1,0,414.47,33.18,0
7,1,1,15,415.47,33.12,0
7,1,1,30,416.07,33.05,0
7,1,1,45,413.47,33.2,0
7,1,2,0,413.27,33.17,0
7,1,2,15,412.27,33.22,0
7,1,2,30,410.73,33.29,0
7,1,2,45,410.6,33.31,0
7,1,3,0,412.13,33.13,0
7,1,3,15,413.33,33.12,0
7,1,3,30,411.73,33.2,0
7,1,3,45,410.07,33.31,0
7,1,4,0,411.53,33.16,0
7,1,4,15,412.4,33.14,0
7,1,4,30,410.93,33.2,0
7,1,4,45,414.07,33.08,0
7,1,5,0,413.73,33.03,0
7,1,5,15,416.07,32.93,0
7,1,5,30,413.27,33.03,0
7,1,5,45,401.87,33,0
7,1,6,0,395.73,32.83,0
7,1,6,15,395.33,32.85,0
7,1,6,30,395.87,32.78,0
7,1,6,45,395.27,32.83,0
7,1,7,0,396.27,32.78,0
7,1,7,15,399.13,32.65,0
7,1,7,30,398.8,32.67,0
7,1,7,45,397.73,32.69,0
7,1,8,0,385.6,32.6,0
7,1,8,15,390.73,32.53,0
7,1,8,30,394.6,32.41,0
7,1,8,45,391.53,32.59,0
7,1,9,0,392.4,32.56,0
7,1,9,15,392.87,32.55,0
7,1,9,30,393.93,32.53,0
7,1,9,45,393.93,32.52,0
7,1,10,0,395.33,32.43,0
7,1,10,15,394.13,32.5,0
7,1,10,30,398.73,32.23,0
7,1,10,45,396.67,32.36,0
7,1,11,0,395.13,32.43,0
7,1,11,15,395.2,32.44,0
7,1,11,30,396.27,32.39,0
7,1,11,45,394.13,32.44,0
7,1,12,0,394.27,32.4,0
7,1,12,15,396.13,32.36,0
7,1,12,30,398.53,32.3,0
7,1,12,45,396.27,32.39,0
7,1,13,0,394.93,32.44,0
7,1,13,15,398.87,32.27,0
7,1,13,30,396.4,32.38,0
7,1,13,45,397.27,32.34,0
7,1,14,0,397.73,32.29,0
7,1,14,15,394.8,32.48,0
7,1,14,30,395.93,32.39,0
7,1,14,45,397.67,32.34,0
7,1,15,0,394.2,32.5,0
7,1,15,15,397.2,32.37,0
