header,value,key
undefined,undefined,NaN
﻿Fecha_Hora,'03/01/2021_16:30:00',258
﻿Fecha_Hora,'03/01/2021_16:45:00',259
﻿Fecha_Hora,'03/01/2021_17:00:00',260
﻿Fecha_Hora,'03/01/2021_17:15:00',261
﻿Fecha_Hora,'03/01/2021_17:30:00',262
﻿Fecha_Hora,'03/01/2021_17:45:00',263
﻿Fecha_Hora,'03/01/2021_18:00:00',264
﻿Fecha_Hora,'03/01/2021_18:15:00',265
﻿Fecha_Hora,'03/01/2021_18:30:00',266
﻿Fecha_Hora,'03/01/2021_18:45:00',267
﻿Fecha_Hora,'03/01/2021_19:00:00',268
﻿Fecha_Hora,'03/01/2021_19:15:00',269
﻿Fecha_Hora,'03/01/2021_19:30:00',270
﻿Fecha_Hora,'03/01/2021_19:45:00',271
﻿Fecha_Hora,'03/01/2021_20:00:00',272
﻿Fecha_Hora,'03/01/2021_20:15:00',273
﻿Fecha_Hora,'03/01/2021_20:30:00',274
﻿Fecha_Hora,'03/01/2021_20:45:00',275
﻿Fecha_Hora,'03/01/2021_21:00:00',276
﻿Fecha_Hora,'03/01/2021_21:15:00',277
﻿Fecha_Hora,'03/01/2021_21:30:00',278
﻿Fecha_Hora,'03/01/2021_21:45:00',279
﻿Fecha_Hora,'03/01/2021_22:00:00',280
﻿Fecha_Hora,'03/01/2021_22:15:00',281
﻿Fecha_Hora,'03/01/2021_22:30:00',282
﻿Fecha_Hora,'03/01/2021_22:45:00',283
﻿Fecha_Hora,'03/01/2021_23:00:00',284
﻿Fecha_Hora,'03/01/2021_23:15:00',285
﻿Fecha_Hora,'03/01/2021_23:30:00',286
﻿Fecha_Hora,'03/01/2021_23:45:00',287
﻿Fecha_Hora,'04/01/2021_0:00:00',288
﻿Fecha_Hora,'04/01/2021_0:15:00',289
﻿Fecha_Hora,'04/01/2021_0:30:00',290
﻿Fecha_Hora,'04/01/2021_0:45:00',291
﻿Fecha_Hora,'04/01/2021_1:00:00',292
﻿Fecha_Hora,'04/01/2021_1:15:00',293
﻿Fecha_Hora,'04/01/2021_1:30:00',294
﻿Fecha_Hora,'04/01/2021_1:45:00',295
﻿Fecha_Hora,'04/01/2021_2:00:00',296
﻿Fecha_Hora,'04/01/2021_2:15:00',297
﻿Fecha_Hora,'04/01/2021_2:30:00',298
﻿Fecha_Hora,'04/01/2021_2:45:00',299
﻿Fecha_Hora,'04/01/2021_3:00:00',300
﻿Fecha_Hora,'04/01/2021_3:15:00',301
﻿Fecha_Hora,'04/01/2021_3:30:00',302
﻿Fecha_Hora,'04/01/2021_3:45:00',303
﻿Fecha_Hora,'04/01/2021_4:00:00',304
﻿Fecha_Hora,'04/01/2021_4:15:00',305
﻿Fecha_Hora,'04/01/2021_4:30:00',306
﻿Fecha_Hora,'04/01/2021_4:45:00',307
﻿Fecha_Hora,'04/01/2021_5:00:00',308
﻿Fecha_Hora,'04/01/2021_5:15:00',309
﻿Fecha_Hora,'04/01/2021_5:30:00',310
﻿Fecha_Hora,'04/01/2021_5:45:00',311
﻿Fecha_Hora,'04/01/2021_6:00:00',312
﻿Fecha_Hora,'04/01/2021_6:15:00',313
﻿Fecha_Hora,'04/01/2021_6:30:00',314
﻿Fecha_Hora,'04/01/2021_6:45:00',315
