month,day,hour,min,p_uiip,p_f,p_pu
1,8,5,30,16.98,33.55,51.97
1,8,5,45,19.44,33.65,52.16
1,8,6,0,19.68,33.39,51.63
1,8,6,15,20.81,33.12,51.37
1,8,6,30,20.92,33.08,51.35
1,8,6,45,20.62,33.15,51.51
1,8,7,0,20.73,33.21,51.44
1,8,7,15,20.5,33.08,50.98
1,8,7,30,20.59,32.32,49.82
1,8,7,45,21.65,32.04,49.93
1,8,8,0,21.67,31.35,49.29
1,8,8,15,21.7,31.04,49.01
1,8,8,30,22.13,30.31,48.05
1,8,8,45,22.18,30.33,47.98
1,8,9,0,21.67,30.53,48.41
1,8,9,15,21.66,30.29,48.22
1,8,9,30,21.78,30.36,48.24
1,8,9,45,21.39,29.91,47.58
1,8,10,0,22.61,29.69,47.51
1,8,10,15,22.76,30.05,47.82
1,8,10,30,22.24,30.19,47.95
1,8,10,45,22.16,30.18,47.87
1,8,11,0,22.19,30.5,48.32
1,8,11,15,22.03,30.22,47.96
1,8,11,30,21.7,30.3,48.14
1,8,11,45,22.14,30.03,47.85
1,8,12,0,22.17,29.94,47.8
1,8,12,15,22.26,30.31,47.86
1,8,12,30,21.89,30.27,48.07
1,8,12,45,21.8,30.14,48
1,8,13,0,21.69,30.44,48.04
1,8,13,15,21.69,30.17,47.95
1,8,13,30,21.62,30.1,47.86
1,8,13,45,21.27,30.89,49.12
1,8,14,0,21.19,30.8,49.09
1,8,14,15,20.68,30.77,49.06
1,8,14,30,20.59,30.88,49.15
1,8,14,45,20.51,31,49.24
1,8,15,0,20.13,31.13,49.34
1,8,15,15,20.11,31.27,49.68
1,8,15,30,20.2,31.32,49.47
1,8,15,45,20.27,31.27,49.48
1,8,16,0,20.06,31.39,49.97
1,8,16,15,20.18,31.71,51.21
1,8,16,30,20.9,31.38,50.65
1,8,16,45,21.16,31.4,50.88
1,8,17,0,20.54,31.63,50.84
1,8,17,15,20.15,31.48,50.93
1,8,17,30,20.62,31.42,51.01
1,8,17,45,20.78,31.52,50.99
1,8,18,0,20.71,31.53,51.04
1,8,18,15,20.86,31.29,50.98
1,8,18,30,20.67,31.62,51.12
1,8,18,45,20.73,31.45,51.08
1,8,19,0,20.54,31.45,51.1
1,8,19,15,20.71,31.55,51.32
1,8,19,30,20.52,31.59,51.17
1,8,19,45,20.72,31.43,51.05
1,8,20,0,20.62,31.73,51.48
1,8,20,15,20.79,31.79,51.78
1,8,20,30,20.63,31.39,51.56
1,8,20,45,20.84,31.83,51.8
1,8,21,0,20.33,32.13,51.83
1,8,21,15,20.07,31.97,51.97
1,8,21,30,20.35,32.1,52.12
1,8,21,45,20.18,32.07,51.46
1,8,22,0,20.13,32.03,51.53
1,8,22,15,20.28,32.24,51.45
1,8,22,30,20.2,32.24,51.58
1,8,22,45,20.23,32.4,51.97
1,8,23,0,17.11,32.61,52.69
1,8,23,15,16.45,32.73,52.73
1,8,23,30,16.45,32.88,52.9
1,8,23,45,16.66,33.14,53.12
1,9,0,0,16.61,33.31,53.22
1,9,0,15,16.63,33.82,53.53
1,9,0,30,16.6,33.94,53.74
1,9,0,45,16.47,33.79,53.69
1,9,1,0,16.64,34.03,53.91
1,9,1,15,16.67,34.15,53.94
1,9,1,30,16.59,34.03,53.68
1,9,1,45,16.58,34.02,53.67
1,9,2,0,16.59,34.41,54.23
1,9,2,15,16.88,34.54,54.29
1,9,2,30,17.01,34.4,54.22
1,9,2,45,17.18,34.56,54.31
1,9,3,0,16.64,34.52,54.42
1,9,3,15,16.78,34.54,54.35
1,9,3,30,16.59,34.59,54.41
1,9,3,45,16.8,33.65,52.01
1,9,4,0,16.69,33.84,52.17
1,9,4,15,16.78,33.69,52.2
1,9,4,30,17.74,33.88,52.33
1,9,4,45,17.9,33.76,52.26
1,9,5,0,17.16,33.67,52.14
1,9,5,15,16.94,33.77,52.23
1,9,5,30,16.81,33.45,51.98
1,9,5,45,18.79,33.44,52.05
1,9,6,0,20.13,33.38,51.71
1,9,6,15,20.62,33.29,51.57
1,9,6,30,20.55,33.36,51.45
1,9,6,45,20.12,33.52,51.67
1,9,7,0,20.22,33.31,51.51
1,9,7,15,20.16,33.33,51.56
1,9,7,30,20.33,33.21,51.37
1,9,7,45,20.77,33.05,51.12
1,9,8,0,20.68,32.54,50.46
1,9,8,15,20.55,31.99,49.76
1,9,8,30,21.17,31.46,49.16
1,9,8,45,21.12,31.07,49.07
1,9,9,0,21.1,30.78,48.3
1,9,9,15,21.58,30.65,48.52
1,9,9,30,21.59,30.5,48.19
1,9,9,45,21.39,30.52,48.47
1,9,10,0,21.18,30.37,48.33
1,9,10,15,21.53,30.29,48.07
1,9,10,30,21.13,30.5,48.46
1,9,10,45,21.41,30.15,48.19
1,9,11,0,21.42,30.14,48.09
1,9,11,15,21.42,30.05,47.74
1,9,11,30,21.48,29.68,47.43
1,9,11,45,21.4,30.48,48.22
1,9,12,0,21.37,30.28,48.05
1,9,12,15,22.19,30.06,47.82
1,9,12,30,22.29,30.08,48.13
1,9,12,45,21.77,30.71,48.52
1,9,13,0,21.62,30.91,49.11
1,9,13,15,21.7,31.21,49.44
1,9,13,30,21.43,31.39,49.39
1,9,13,45,21.14,31.16,49.2
1,9,14,0,21.03,30.85,48.97
1,9,14,15,21.06,31.03,48.97
1,9,14,30,20.77,31.28,49.02
1,9,14,45,20.69,31.28,49.16
1,9,15,0,20.92,31.32,49.43
1,9,15,15,21.27,31.62,50.01
1,9,15,30,20.83,31.76,50.05
1,9,15,45,20.84,31.59,49.97
1,9,16,0,20.49,31.69,50.23
1,9,16,15,20.12,31.49,49.93
1,9,16,30,20.1,31.78,51.03
1,9,16,45,20.25,31.78,51.05
1,9,17,0,20.08,31.78,50.89
1,9,17,15,20.22,31.73,50.84
1,9,17,30,20.07,31.52,50.92
1,9,17,45,20.64,31.65,51.29
1,9,18,0,20.53,31.65,51.2
1,9,18,15,20.52,31.5,51.34
1,9,18,30,20.73,31.69,51.57
1,9,18,45,20.69,31.86,51.79
1,9,19,0,20.79,31.54,51.69
1,9,19,15,20.61,31.39,51.52
1,9,19,30,20.69,31.78,51.4
1,9,19,45,20.69,31.63,51.12
1,9,20,0,20.54,31.56,51.24
1,9,20,15,20.75,31.78,51.44
1,9,20,30,20.78,31.7,51.38
1,9,20,45,20.75,31.67,51.41
1,9,21,0,20.68,31.71,51.5
1,9,21,15,20.56,32.1,51.82
1,9,21,30,20.63,31.89,51.75
1,9,21,45,20.02,32.33,52.04
1,9,22,0,19.81,32.39,51.87
1,9,22,15,20.12,32.54,52.3
1,9,22,30,20,32.54,52.2
1,9,22,45,20.1,32.46,52.3
1,9,23,0,16.56,33.18,52.88
1,9,23,15,16.56,32.82,52.73
1,9,23,30,16.61,33.5,53.29
1,9,23,45,16.63,33.67,53.39
1,10,0,0,16.49,33.51,53.41
1,10,0,15,16.68,33.35,53.37
1,10,0,30,16.62,33.59,53.31
1,10,0,45,16.56,34.31,53.82
1,10,1,0,16.49,33.52,53.07
1,10,1,15,16.69,33.87,53.56
1,10,1,30,16.6,33.97,53.64
1,10,1,45,16.69,33.93,53.42
1,10,2,0,16.54,33.54,53.41
1,10,2,15,16.58,33.49,53.48
1,10,2,30,16.54,33.77,53.63
1,10,2,45,16.73,33.86,53.76
1,10,3,0,16.56,33.68,53.55
1,10,3,15,16.84,33.94,53.82
1,10,3,30,16.58,33.9,53.79
1,10,3,45,16.64,33.88,53.86
1,10,4,0,16.54,33.9,53.49
1,10,4,15,16.62,33.85,53.48
1,10,4,30,16.67,34.06,53.86
1,10,4,45,16.48,34.06,53.8
1,10,5,0,16.69,34.14,53.91
1,10,5,15,16.66,34.18,53.79
1,10,5,30,16.59,33.51,53.35
1,10,5,45,19.84,33.55,53.31
1,10,6,0,21.02,33.37,52.65
1,10,6,15,21.29,33.22,52.44
1,10,6,30,21.1,32.6,51.07
1,10,6,45,21.22,32.52,50.72
1,10,7,0,20.98,32.22,50.42
1,10,7,15,19.57,32.33,50.37
1,10,7,30,14.99,32.27,50.03
1,10,7,45,16.26,32.21,50.23
1,10,8,0,14.67,32.14,50.13
1,10,8,15,20.95,31.78,49.47
1,10,8,30,20.74,31.63,49.59
1,10,8,45,20.47,31.52,49.38
1,10,9,0,19.33,31.14,48.73
1,10,9,15,19.93,30.71,48.39
1,10,9,30,19.73,30.97,48.42
1,10,9,45,19.69,30.73,48.32
1,10,10,0,20.24,30.8,48.67
1,10,10,15,20.5,30.93,48.62
1,10,10,30,20.97,30.65,48.35
1,10,10,45,21.2,30.82,48.69
1,10,11,0,21.21,30.7,48.44
1,10,11,15,21.21,30.56,48.18
1,10,11,30,21.23,31,49.1
1,10,11,45,21.21,31.53,49.65
1,10,12,0,21.2,31.52,49.58
1,10,12,15,21.19,31.26,49.44
1,10,12,30,21.26,31.44,49.41
1,10,12,45,21.15,31.28,49.42
1,10,13,0,21.27,31.06,49.09
1,10,13,15,21.3,31.04,49.24
1,10,13,30,21.33,30.99,49.03
1,10,13,45,21.27,31.1,49.14
1,10,14,0,21.26,31.07,49.17
1,10,14,15,21.39,31.04,49.26
1,10,14,30,21.23,30.85,48.9
1,10,14,45,21.29,31.11,49.39
1,10,15,0,21.33,31.14,49.2
1,10,15,15,21.37,31.2,49.5
1,10,15,30,21.33,31.54,49.8
1,10,15,45,21.23,31.37,49.97
1,10,16,0,21.27,31.46,49.97
1,10,16,15,21.23,31.53,49.82
1,10,16,30,21.23,31.46,49.96
1,10,16,45,21.33,31.77,49.88
1,10,17,0,21.15,31.37,49.56
1,10,17,15,21.22,31.45,49.61
1,10,17,30,21.27,31.18,49.51
1,10,17,45,21.22,31.35,49.5
1,10,18,0,20.82,31.33,49.44
1,10,18,15,20.8,31.3,49.41
1,10,18,30,20.75,31.3,49.3
1,10,18,45,20.67,31.01,49.22
1,10,19,0,20.73,31.02,49.2
1,10,19,15,20.71,31.07,49.2
1,10,19,30,20.71,29.82,47.76
1,10,19,45,20.66,29.99,47.69
1,10,20,0,20.69,30.07,48.28
1,10,20,15,20.73,30.48,48.62
1,10,20,30,20.67,30.78,49.31
1,10,20,45,20.62,31.17,50.65
1,10,21,0,20.61,31.43,50.6
1,10,21,15,20.63,31.3,50.56
1,10,21,30,20.68,31.27,50.63
1,10,21,45,20.68,31.63,50.99
1,10,22,0,20.76,31.65,50.84
1,10,22,15,20.56,31.39,50.17
1,10,22,30,20.65,31.33,49.62
1,10,22,45,20.7,31.27,49.47
1,10,23,0,19.32,31.27,49.49
1,10,23,15,19.28,31.14,49.42
1,10,23,30,19.03,31.43,49.67
1,10,23,45,19.09,31.46,49.67
1,11,0,0,18.99,31.57,49.75
1,11,0,15,19.24,31.75,49.92
1,11,0,30,19.21,31.74,49.85
1,11,0,45,19.2,32.1,50.12
1,11,1,0,18.99,31.97,49.88
1,11,1,15,19.21,31.9,49.9
1,11,1,30,19.24,31.74,49.84
1,11,1,45,19.07,31.97,49.94
1,11,2,0,19.13,32.04,50.14
1,11,2,15,19.13,32.01,50.12
1,11,2,30,19.11,32.15,50.13
1,11,2,45,19.11,32.06,50.19
1,11,3,0,19.07,31.94,50.16
1,11,3,15,18.98,31.87,50.02
1,11,3,30,19.11,31.85,49.98
1,11,3,45,19.1,31.9,50.07
1,11,4,0,19.01,31.71,49.89
1,11,4,15,19.18,31.79,49.98
1,11,4,30,19.15,31.86,50.13
1,11,4,45,19.22,32.36,50.55
1,11,5,0,19.09,32.03,50.27
1,11,5,15,19.11,31.74,50.08
1,11,5,30,19.3,31.79,50.11
1,11,5,45,19.93,31.53,50.1
1,11,6,0,20.59,31.68,49.82
1,11,6,15,20.59,31.48,49.56
1,11,6,30,20.55,31.27,49.39
1,11,6,45,20.53,31.21,49.35
1,11,7,0,21.15,30.95,49.15
1,11,7,15,20.78,30.84,48.95
1,11,7,30,19.77,30.88,48.92
1,11,7,45,21.16,30.74,48.93
1,11,8,0,20.74,30.97,49.1
1,11,8,15,21.14,30.67,48.82
1,11,8,30,20.93,30.67,48.9
1,11,8,45,20.99,30.12,48.05
1,11,9,0,20.67,30.13,47.82
1,11,9,15,19.51,30.21,48.22
1,11,9,30,20.9,30.05,47.7
1,11,9,45,21.03,30.05,47.93
1,11,10,0,20.3,29.93,47.76
1,11,10,15,20.12,30.18,47.72
1,11,10,30,19.29,30.14,47.95
1,11,10,45,20.61,30.39,48.18
1,11,11,0,20.6,30.18,47.95
1,11,11,15,18.9,30.19,48.34
1,11,11,30,19.87,30.07,47.76
1,11,11,45,20.31,29.8,47.64
1,11,12,0,20.59,29.93,47.65
1,11,12,15,20.65,29.97,47.63
1,11,12,30,20.52,29.54,47.16
1,11,12,45,20.51,29.68,47.61
1,11,13,0,20.3,29.88,47.95
1,11,13,15,20.82,29.58,47.38
1,11,13,30,20.74,29.49,47.11
1,11,13,45,20.61,29.6,47.46
1,11,14,0,20.71,29.78,47.99
1,11,14,15,20.59,29.9,48.02
1,11,14,30,20.55,29.93,48.07
1,11,14,45,20.5,29.9,48.11
1,11,15,0,20.63,30.12,48.2
1,11,15,15,20.8,29.94,48.16
1,11,15,30,20.62,30.41,48.87
1,11,15,45,20.73,30.24,48.64
1,11,16,0,20.78,30.01,48.44
1,11,16,15,20.46,30.46,48.88
1,11,16,30,20.65,30.38,48.54
1,11,16,45,20.37,30.14,48.65
1,11,17,0,20.57,30.32,48.77
1,11,17,15,20.61,30.25,48.82
1,11,17,30,20.79,30.01,48.56
1,11,17,45,20.73,29.88,48.41
1,11,18,0,20.54,30.25,48.86
1,11,18,15,20.69,30.03,48.5
1,11,18,30,20.81,29.99,48.33
1,11,18,45,20.73,29.93,48.5
1,11,19,0,20.65,29.88,48.51
1,11,19,15,20.51,30.03,48.79
1,11,19,30,20.66,30.14,49.2
1,11,19,45,20.7,30.16,49.1
1,11,20,0,20.44,30.03,49.11
1,11,20,15,20.48,30.03,49.65
1,11,20,30,20.66,30.1,49.44
1,11,20,45,20.81,29.97,49.07
1,11,21,0,20.54,30.36,49.35
1,11,21,15,20.73,30.1,49.28
1,11,21,30,20.68,29.97,48.52
1,11,21,45,20.61,29.97,48.09
1,11,22,0,20.74,30.05,48.2
1,11,22,15,20.73,30.11,48.13
1,11,22,30,20.56,29.99,47.84
1,11,22,45,20.56,30.22,48.31
1,11,23,0,20.59,30.2,48.27
1,11,23,15,20.66,30.39,48.35
1,11,23,30,20.64,30.44,48.31
1,11,23,45,20.6,30.31,48.32
1,12,0,0,16.83,30.35,48.04
1,12,0,15,13.27,30.33,48.12
1,12,0,30,15.46,30.33,48.12
1,12,0,45,16.29,30.33,47.93
1,12,1,0,17.84,30.16,48.05
1,12,1,15,17.18,30.12,48.05
1,12,1,30,17.45,30.16,48.03
1,12,1,45,16.29,30.22,48.02
1,12,2,0,16.43,30.15,48.04
1,12,2,15,18.33,30.22,48.3
1,12,2,30,18.33,30.27,48.32
1,12,2,45,18.55,30.27,48.41
1,12,3,0,18.49,30.14,48.21
1,12,3,15,18.88,30.07,48.13
1,12,3,30,18.67,30.15,48.24
1,12,3,45,18.46,30.44,48.44
1,12,4,0,18.49,30.2,48.37
1,12,4,15,18.34,30.31,48.27
1,12,4,30,18.65,30.29,48.44
1,12,4,45,18.56,30.45,48.52
1,12,5,0,18.49,30.39,48.44
1,12,5,15,18.76,30.4,48.47
1,12,5,30,18.57,30.3,48.26
1,12,5,45,18.95,30.08,47.88
1,12,6,0,19.37,29.8,47.53
1,12,6,15,19.14,29.54,47.66
1,12,6,30,19.48,30.09,48.34
1,12,6,45,19.11,29.95,48.49
1,12,7,0,19.35,29.99,48.59
1,12,7,15,21.73,29.96,49.22
1,12,7,30,21.6,30.04,49.22
1,12,7,45,21.65,29.87,48.95
1,12,8,0,21.65,29.75,48.33
1,12,8,15,21.71,29.81,48.32
1,12,8,30,21.65,29.84,48.37
1,12,8,45,21.71,29.81,48.35
1,12,9,0,21.58,29.69,48.16
1,12,9,15,21.65,29.59,48.27
1,12,9,30,21.68,29.47,48.09
1,12,9,45,21.46,29.62,47.79
1,12,10,0,21.17,29.18,47.25
1,12,10,15,21.18,27.95,45.97
1,12,10,30,21.15,27.81,47.63
1,12,10,45,21.26,31.12,51.07
1,12,11,0,21.19,30.32,50.22
1,12,11,15,21.17,31.52,51.26
1,12,11,30,21.15,30.03,49.46
1,12,11,45,21.17,29.88,49.37
1,12,12,0,21.16,29.79,49.4
1,12,12,15,21.16,30.51,49.88
1,12,12,30,21.16,29.56,49.05
1,12,12,45,21.14,29.76,49.36
1,12,13,0,21.13,30.02,49.52
1,12,13,15,21.1,29.23,48.82
1,12,13,30,20.67,29.13,48.78
1,12,13,45,20.61,29.75,49.39
1,12,14,0,20.79,30,49.58
1,12,14,15,20.88,30.43,49.95
1,12,14,30,21.06,31.51,50.94
1,12,14,45,21.39,32.14,51.65
1,12,15,0,21.23,31.9,51.44
1,12,15,15,21.27,33.33,52.82
1,12,15,30,21.08,33.55,52.8
1,12,15,45,21.16,32.8,51.66
1,12,16,0,21.49,32.55,51.5
1,12,16,15,21.21,32.95,51.84
1,12,16,30,21.46,32.64,51.54
1,12,16,45,21.44,31.82,50.59
1,12,17,0,21.2,31.1,49.9
1,12,17,15,21.14,32.27,51.33
1,12,17,30,21.04,31.89,50.74
1,12,17,45,20.65,31.93,50.84
1,12,18,0,20.78,30.04,49.01
1,12,18,15,20.73,29.64,48.55
1,12,18,30,21.1,29.88,49.09
1,12,18,45,20.98,29.44,48.66
1,12,19,0,20.84,30.02,49.03
1,12,19,15,20.79,30.14,49.22
1,12,19,30,20.8,29.1,48.47
1,12,19,45,20.65,29.97,49.82
1,12,20,0,20.71,29.61,49.69
1,12,20,15,20.56,30.8,50.7
1,12,20,30,20.76,32.22,52.22
1,12,20,45,20.73,30.97,50.44
1,12,21,0,20.64,33.01,52.35
1,12,21,15,20.81,31.9,50.63
1,12,21,30,21.08,32.05,50.62
1,12,21,45,21.23,32.05,50.39
1,12,22,0,20.96,33.9,52.42
1,12,22,15,21.15,33.59,52.03
1,12,22,30,21.55,32.74,50.76
1,12,22,45,21.7,32.97,50.98
1,12,23,0,21.14,33.03,51
1,12,23,15,23.18,33.4,51.12
1,12,23,30,26.35,35.14,53.22
1,12,23,45,28.5,35.05,52.82
1,13,0,0,28.19,35.98,54.18
1,13,0,15,28.18,36.05,54.04
1,13,0,30,27.48,35.99,53.99
1,13,0,45,28.02,36.08,54.16
1,13,1,0,28.18,35.71,53.71
1,13,1,15,28.46,35.96,53.86
1,13,1,30,28.67,35.98,53.76
1,13,1,45,28.82,35.9,53.65
1,13,2,0,27.98,36.05,53.99
1,13,2,15,27.87,36.19,54.32
1,13,2,30,27.9,36.16,54.14
1,13,2,45,28.5,36.14,54.11
1,13,3,0,28.59,36.13,54.05
1,13,3,15,28.69,35.2,52.96
1,13,3,30,28.67,33.73,51.73
1,13,3,45,28.61,33.29,51.26
1,13,4,0,28.35,31.63,49.38
1,13,4,15,28.24,31.39,49.16
1,13,4,30,28.66,33.4,51.27
1,13,4,45,28.71,33.92,51.81
1,13,5,0,28.73,31.31,49.1
1,13,5,15,28.5,32.95,50.57
1,13,5,30,27.46,33.03,51.03
1,13,5,45,21.16,31.19,49.24
1,13,6,0,19.84,29.25,47.46
1,13,6,15,20.08,27.44,45.74
1,13,6,30,20.11,26.37,44.67
1,13,6,45,20.1,29.94,49.35
1,13,7,0,20.18,30.37,49.8
1,13,7,15,20.14,28.75,48.33
1,13,7,30,20.22,29,48.46
1,13,7,45,20.18,31.59,51.35
1,13,8,0,20.05,32.99,52.78
1,13,8,15,20.01,32.52,52.56
1,13,8,30,20.22,33.3,52.93
1,13,8,45,20.24,33.11,52.8
1,13,9,0,20.27,32.33,52.05
1,13,9,15,20.27,33.05,52.8
1,13,9,30,20.07,32.67,52.5
1,13,9,45,20.01,31.47,51.24
1,13,10,0,20.23,31.41,51.21
1,13,10,15,20.3,33.1,52.95
1,13,10,30,20.13,33.27,52.86
1,13,10,45,20.05,32.95,52.59
1,13,11,0,20.16,33.56,53.03
1,13,11,15,20.31,33.72,53.05
1,13,11,30,20.14,33.52,53.04
1,13,11,45,20.17,33.37,52.8
1,13,12,0,20.16,33.44,52.73
1,13,12,15,19.7,29.88,49.76
1,13,12,30,19.76,29.97,49.94
1,13,12,45,19.71,29.91,50.03
1,13,13,0,19.93,29.82,49.86
1,13,13,15,19.65,29.97,49.99
1,13,13,30,19.78,29.81,49.96
1,13,13,45,20.05,29.92,50.16
1,13,14,0,20.12,29.8,49.9
1,13,14,15,20.67,29.78,49.99
1,13,14,30,20.58,29.91,50.01
1,13,14,45,20.63,29.95,50.03
1,13,15,0,20.56,30.1,50.18
1,13,15,15,20.82,30.05,50.1
1,13,15,30,20.79,30.16,50.28
1,13,15,45,20.49,29.99,50.1
1,13,16,0,20.72,29.85,50.14
1,13,16,15,20.62,30.03,50.12
1,13,16,30,20.77,30.03,50.12
1,13,16,45,20.74,29.92,50.05
1,13,17,0,20.59,30.12,50.12
1,13,17,15,20.59,29.96,49.99
1,13,17,30,20.61,30.03,50.14
1,13,17,45,20.71,30.03,50.05
1,13,18,0,20.73,29.99,50.05
1,13,18,15,20.63,29.99,50
1,13,18,30,20.85,30.06,50.02
1,13,18,45,20.61,30.1,50.08
1,13,19,0,20.61,30.1,50.05
1,13,19,15,20.54,30.08,50.13
1,13,19,30,20.69,29.82,49.88
1,13,19,45,20.69,29.95,49.97
1,13,20,0,20.62,29.93,50.04
1,13,20,15,20.63,29.93,50
1,13,20,30,20.6,30.13,50.31
1,13,20,45,20.61,30.16,50.19
1,13,21,0,20.73,30.25,50.26
1,13,21,15,20.78,30.44,50.45
1,13,21,30,20.81,30.79,50.73
1,13,21,45,19.95,30.73,50.85
1,13,22,0,19.76,30.8,50.93
1,13,22,15,19.96,30.69,50.76
1,13,22,30,20.56,31.17,51.16
1,13,22,45,20.51,31.21,51.33
1,13,23,0,25.01,31.56,51.54
1,13,23,15,25.69,31.45,51.44
1,13,23,30,25.68,31.42,50.78
1,13,23,45,25.84,31.36,50.34
1,14,0,0,25.63,31.32,50.4
1,14,0,15,25.78,31.29,50.19
1,14,0,30,25.82,31.22,49.97
1,14,0,45,25.66,31.14,49.9
1,14,1,0,25.71,31.03,49.73
1,14,1,15,25.59,31.11,49.74
1,14,1,30,25.93,31.37,50.06
1,14,1,45,25.78,31.42,49.96
1,14,2,0,25.81,31.46,50
1,14,2,15,25.72,31.27,49.84
1,14,2,30,25.76,31.59,50.32
1,14,2,45,25.78,32.12,50.84
1,14,3,0,25.72,31.55,50.39
1,14,3,15,25.68,32.41,50.88
1,14,3,30,25.69,32.22,50.75
1,14,3,45,25.81,31.88,50.63
1,14,4,0,25.74,31.61,50.35
1,14,4,15,25.79,31.65,50.35
1,14,4,30,25.67,31.5,50.55
1,14,4,45,25.63,31.56,50.57
1,14,5,0,25.73,31.56,50.53
1,14,5,15,25.75,31.64,50.71
1,14,5,30,25.8,31.38,50.29
1,14,5,45,23.11,31.44,51.05
1,14,6,0,20.57,31.44,51.52
1,14,6,15,20.81,31.34,51.34
1,14,6,30,20.65,31.22,51.25
1,14,6,45,20.78,31.54,51.5
1,14,7,0,19.67,31.2,51.07
1,14,7,15,19.35,31.26,51.26
1,14,7,30,19.1,31.4,51.15
1,14,7,45,19.13,31.27,51.19
1,14,8,0,19.21,31.3,51.18
1,14,8,15,18.76,31.29,51.31
1,14,8,30,19.26,31.26,51.28
1,14,8,45,19.35,31.46,51.34
1,14,9,0,18.87,31.42,51.52
1,14,9,15,19,31.35,51.28
1,14,9,30,19.5,31.26,51.27
1,14,9,45,19.49,31.35,51.42
1,14,10,0,18.85,31.35,51.35
1,14,10,15,19.22,31.37,51.15
1,14,10,30,19.19,31.47,51.4
1,14,10,45,18.96,31.44,51.34
1,14,11,0,19.01,31.39,51.31
1,14,11,15,18.82,31.39,51.49
1,14,11,30,19.56,31.69,51.43
1,14,11,45,18.93,31.28,51.33
1,14,12,0,19.03,31.47,51.31
1,14,12,15,19.64,31.42,51.41
1,14,12,30,19.11,31.35,51.36
1,14,12,45,18.85,31.47,51.5
1,14,13,0,18.82,31.51,51.27
1,14,13,15,18.48,31.36,51.39
1,14,13,30,18.56,31.61,51.46
1,14,13,45,19.15,31.16,51.2
1,14,14,0,19.35,31.51,51.46
1,14,14,15,19.6,31.41,51.42
1,14,14,30,19.09,31.48,51.35
1,14,14,45,19.58,31.24,51.28
1,14,15,0,19.84,31.36,51.5
1,14,15,15,19.58,31.53,51.6
1,14,15,30,19.56,31.69,51.69
1,14,15,45,19.6,31.59,51.55
1,14,16,0,19.98,31.82,51.9
1,14,16,15,19.9,31.73,51.88
1,14,16,30,19.86,31.66,51.84
1,14,16,45,19.85,31.46,51.62
1,14,17,0,19.86,31.58,51.63
1,14,17,15,19.82,31.76,51.7
1,14,17,30,19.84,31.78,51.74
1,14,17,45,19.76,31.39,51.56
1,14,18,0,19.62,31.65,51.67
1,14,18,15,19.9,31.53,51.6
1,14,18,30,19.87,31.66,51.71
1,14,18,45,19.74,31.75,51.83
1,14,19,0,19.74,31.83,51.63
1,14,19,15,19.83,31.86,51.76
1,14,19,30,19.76,31.95,51.91
1,14,19,45,19.65,31.85,51.69
1,14,20,0,19.63,31.9,51.91
1,14,20,15,19.48,31.98,51.59
1,14,20,30,19.79,31.91,51.63
1,14,20,45,19.87,32.12,51.88
1,14,21,0,19.65,32.22,52.05
1,14,21,15,19.59,32.39,52.31
1,14,21,30,19.65,32.22,52.15
1,14,21,45,19.49,32.22,52.25
1,14,22,0,19.71,32.44,52.39
1,14,22,15,19.56,32.44,52.5
1,14,22,30,19.57,32.73,52.83
1,14,22,45,19.82,32.55,52.31
1,14,23,0,24.43,32.7,52.16
1,14,23,15,25.82,32.75,51.67
1,14,23,30,25.72,32.72,51.82
1,14,23,45,26.53,32.45,51.76
1,15,0,0,26.8,33.1,52.09
1,15,0,15,26.93,33.14,52.16
1,15,0,30,26.91,33.48,52.31
1,15,0,45,26.69,33.35,52.32
1,15,1,0,26.86,33.67,52.81
1,15,1,15,26.72,33.59,53.01
1,15,1,30,26.63,33.65,52.99
1,15,1,45,26.73,33.67,52.95
1,15,2,0,26.69,33.8,53.12
1,15,2,15,26.71,34.07,53.05
1,15,2,30,26.79,33.88,53.19
1,15,2,45,27.78,34.07,52.95
1,15,3,0,28.12,34.06,53.27
1,15,3,15,28.81,34.22,53.56
1,15,3,30,28.83,34.28,53.62
1,15,3,45,28.73,34.3,53.5
1,15,4,0,28.71,33.78,52.83
1,15,4,15,28.73,34.07,52.86
1,15,4,30,28.88,34.07,53.07
1,15,4,45,28.67,34.33,53.23
1,15,5,0,28.78,34.01,53.05
1,15,5,15,28.83,34.1,53.13
1,15,5,30,25.31,33.91,52.52
1,15,5,45,19.71,33.76,52.25
1,15,6,0,19.57,33.65,52.2
1,15,6,15,19.64,33.65,52.18
1,15,6,30,19.67,33.24,51.8
1,15,6,45,19.46,33.43,51.36
1,15,7,0,19.16,33.26,51.43
1,15,7,15,19.41,32.63,50.89
1,15,7,30,20.14,32.53,50.71
1,15,7,45,19.97,32.52,50.48
1,15,8,0,19.42,31.98,50.29
1,15,8,15,19.61,31.9,50.06
1,15,8,30,19.59,31.59,49.48
1,15,8,45,19.6,31.35,49.33
1,15,9,0,19.69,30.97,48.99
1,15,9,15,19.57,30.78,48.8
1,15,9,30,19.67,30.95,48.98
1,15,9,45,19.64,30.77,48.68
1,15,10,0,19.82,30.63,48.72
1,15,10,15,19.59,30.76,48.79
1,15,10,30,19.62,30.8,48.93
1,15,10,45,19.66,30.82,48.86
1,15,11,0,19.7,30.69,48.85
1,15,11,15,19.74,31,49.11
1,15,11,30,19.56,31.03,49.1
1,15,11,45,19.47,30.88,49.1
1,15,12,0,19.78,31.12,49.3
1,15,12,15,19.63,31.42,49.59
