id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly,anomaly_1,anomaly_2,anomaly_3,anomaly_4,anomaly_5,anomaly_6,anomaly_7,anomaly_8,anomaly_9,anomaly_10,anomaly_11,anomaly_12,anomaly_13,anomaly_14,anomaly_15,anomaly_16,anomaly_17,anomaly_18,anomaly_19,anomaly_20,anomaly_21,anomaly_22,anomaly_23,anomaly_24,anomaly_25,anomaly_average,anomaly_probability
35,i_uiip,208.69,month_day_hour_min,35,0.53,0.46,0.46,0.47,0.51,0.45,0.45,0.49,0.44,0.53,0.51,0.48,0.49,0.43,0.45,0.51,0.50,0.53,0.49,0.48,0.52,0.47,0.48,0.53,0.49,12.15,0.49,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
36,i_uiip,226.56,month_day_hour_min,36,0.53,0.42,0.47,0.46,0.47,0.49,0.44,0.50,0.44,0.51,0.50,0.47,0.48,0.44,0.47,0.48,0.48,0.50,0.49,0.49,0.56,0.48,0.50,0.51,0.48,12.06,0.48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
37,i_uiip,237.04,month_day_hour_min,37,0.51,0.42,0.48,0.47,0.46,0.48,0.48,0.49,0.44,0.51,0.54,0.46,0.48,0.46,0.48,0.47,0.45,0.49,0.50,0.47,0.54,0.48,0.50,0.49,0.45,12.00,0.48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
38,i_uiip,238.06,month_day_hour_min,38,0.52,0.41,0.47,0.47,0.48,0.47,0.48,0.51,0.43,0.49,0.52,0.47,0.46,0.46,0.49,0.48,0.47,0.50,0.50,0.49,0.54,0.46,0.50,0.47,0.46,12.00,0.48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
39,i_uiip,265.38,month_day_hour_min,39,0.58,0.52,0.48,0.51,0.56,0.53,0.55,0.59,0.49,0.60,0.57,0.56,0.55,0.52,0.57,0.52,0.50,0.58,0.58,0.53,0.59,0.58,0.62,0.57,0.50,13.75,0.55,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04,true
40,i_uiip,246.45,month_day_hour_min,40,0.51,0.45,0.51,0.46,0.43,0.45,0.49,0.52,0.45,0.47,0.45,0.47,0.46,0.43,0.48,0.47,0.44,0.49,0.50,0.46,0.52,0.45,0.56,0.45,0.46,11.83,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
41,i_uiip,254.33,month_day_hour_min,41,0.49,0.42,0.49,0.46,0.46,0.45,0.47,0.52,0.45,0.43,0.44,0.46,0.43,0.42,0.44,0.47,0.42,0.48,0.53,0.44,0.49,0.45,0.52,0.43,0.44,11.50,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
42,i_uiip,254.88,month_day_hour_min,42,0.52,0.45,0.50,0.51,0.48,0.48,0.51,0.52,0.51,0.46,0.48,0.50,0.45,0.45,0.50,0.52,0.46,0.48,0.56,0.49,0.54,0.47,0.55,0.49,0.49,12.37,0.49,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
43,i_uiip,271.95,month_day_hour_min,43,0.55,0.44,0.52,0.50,0.49,0.49,0.49,0.53,0.51,0.46,0.47,0.51,0.47,0.49,0.48,0.50,0.50,0.48,0.55,0.46,0.54,0.50,0.58,0.48,0.50,12.49,0.50,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
44,i_uiip,263.69,month_day_hour_min,44,0.51,0.42,0.47,0.43,0.45,0.46,0.48,0.49,0.48,0.44,0.46,0.49,0.47,0.44,0.46,0.48,0.45,0.45,0.52,0.44,0.50,0.45,0.53,0.45,0.48,11.70,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
