Fecha,hora,Caudal impulsión pozo (m3/h),on/off (0/1),2022 Nivel depósito ,2021 Nivel depósito ,2020 Nivel depósito ,2019 Nivel depósito ,2018 Nivel depósito ,2017 Nivel depósito ,2021 nivel depósito calculado,2021 nivel depósito normalizado,Caudal.Imp.GrupoBombeo (m3/h),Caudal impulsion Pozo1 (m3/h),Caudal.Inyectado.Verger (m3/h),2022 Caudal Iny. Dep. Municipal,2021 Caudal Iny. Dep. Municipal,2020 Caudal Iny. Dep. Municipal,2019 Caudal Iny. Dep. Municipal,2018 Caudal Iny. Dep. Municipal,2017 Caudal Iny. Dep. Municipal,2021 Caudal Iny. Dep. Municipal Calculado,2021 Caudal Iny. Dep. Municipal Normalizado,2022 SECTOR2 (BOTICARI VELL),2021 SECTOR2 (BOTICARI VELL),2020 SECTOR2 (BOTICARI VELL),2019 SECTOR2 (BOTICARI VELL),2018 SECTOR2 (BOTICARI VELL),2017 SECTOR2 (BOTICARI VELL),2021 SECTOR2 CALCULADA (BOTICARI VELL),2021 SECTOR2 NORMALIZADA (BOTICARI VELL),2022 SECTOR3 (LA VIA),2021 SECTOR3 (LA VIA),2020 SECTOR3 (LA VIA),2019 SECTOR3 (LA VIA),2018 SECTOR3 (LA VIA),2017 SECTOR3 (LA VIA),2021 SECTOR3 CALCULADA (LA VIA),2021 SECTOR3 NORMALIZADA (LA VIA),2022 SECTOR4 (PASSATGE),2021 SECTOR4 (PASSATGE),2020 SECTOR4 (PASSATGE),2019 SECTOR4 (PASSATGE),2018 SECTOR4 (PASSATGE),2017 SECTOR4 (PASSATGE),2021 SECTOR4 CALCULADA (PASSATGE),2021 SECTOR4 NORMALIZADA (PASSATGE),2022 SECTOR6 (POLIGON),2021 SECTOR6 (POLIGON),2020 SECTOR6 (POLIGON),2019 SECTOR6 (POLIGON),2018 SECTOR6 (POLIGON),2017 SECTOR6 (POLIGON),2021 SECTOR6 CALCULADA (POLIGON),2021 SECTOR6 NORMALIZADA (POLIGON),2022 SECTOR7 (PONT),2021 SECTOR7 (PONT),2020 SECTOR7 (PONT),2019 SECTOR7 (PONT),2018 SECTOR7 (PONT),2017 SECTOR7 (PONT),2021 SECTOR7 CALCULADA (PONT),2021 SECTOR7 NORMALIZADA (PONT),2022 SECTOR8 (OLIVAR),2021 SECTOR8 (OLIVAR),2020 SECTOR8 (OLIVAR),2019 SECTOR8 (OLIVAR),2018 SECTOR8 (OLIVAR),2017 SECTOR8 (OLIVAR),2021 SECTOR8 CALCULADA (OLIVAR),2021 SECTOR8 NORMALIZADA (OLIVAR)
05/01/2019,22:00:00,24.24,1,3.08,2.54,27.2,23.2,,,2.54,2.54,80.94,23.84,104.78,3.6,23.2,0,0,,,23.20,23.20,2.40,5.20,,1.90,3.30,,5.20,5.20,4.00,1.60,0.40,0.30,,,1.60,1.60,3.10,1.30,2.40,1.40,,,1.30,1.30,0.00,0.90,3.00,11.50,1.50,,0.900,0.900,6.10,6.80,4.80,6.10,4.40,,6.8,6.8,0.90,0.30,0.40,0.30,0.70,,0.30,0.30
05/01/2019,22:15:00,24.24,1,3.11,2.58,26.9,22.8,,,2.58,2.58,80.95,23.8,104.75,18.4,24.4,0,0,,,24.40,24.40,2.50,5.20,,2.10,2.60,,5.20,5.20,5.20,1.20,0.80,0.30,,,1.20,1.20,2.90,1.90,3.30,2.00,,,1.90,1.90,0.00,0.80,3.00,10.40,1.50,,0.800,0.800,4.80,7.00,6.90,5.50,4.40,,7,7,0.70,0.30,0.70,0.40,0.70,,0.30,0.30
05/01/2019,22:30:00,24.24,1,3.15,2.62,26.6,22.5,,,2.62,2.62,76.60,23.8,100.40,19.6,28.8,0,0,,,28.80,28.80,2.90,4.40,,2.30,2.30,,4.40,4.40,2.40,1.60,0.80,0.50,,,1.60,1.60,3.20,0.80,3.20,1.00,,,0.80,0.80,0.00,1.00,3.10,10.50,1.50,,1.000,1.000,5.40,7.00,6.00,5.20,4.40,,7,7,0.90,0.30,0.50,0.30,0.70,,0.30,0.30
05/01/2019,22:45:00,24.28,1,3.19,2.67,26.4,22.1,,,2.67,2.67,26.00,23.84,49.84,21.6,31.2,0,0,,,31.20,31.20,2.40,3.70,,2.10,1.80,,3.70,3.70,2.40,1.20,0.80,0.50,,,1.20,1.20,2.90,0.20,2.00,0.90,,,0.20,0.20,0.00,0.90,2.50,10.60,1.50,,0.900,0.900,4.80,9.00,5.50,5.00,4.40,,9,9,0.50,0.30,0.30,0.40,0.70,,0.30,0.30
05/01/2019,23:00:00,24.24,1,3.23,2.72,26.1,21.8,,,2.72,2.72,33.99,23.84,57.83,22,29.6,0,0,,,29.60,29.60,2.30,4.40,,1.70,2.90,,4.40,4.40,2.40,1.20,0.40,0.60,,,1.20,1.20,2.10,0.00,2.40,1.00,,,1.83,1.83,0.00,0.90,2.30,10.80,1.50,,0.900,0.900,5.30,6.80,4.20,5.20,4.40,,6.8,6.8,0.70,0.30,0.20,0.30,0.70,,0.30,0.30
05/01/2019,23:15:00,24.24,1,3.27,2.77,25.9,21.5,,,2.77,2.77,80.96,23.8,104.76,12.8,32,0,0,,,32.00,32.00,2.50,4.40,,2.00,1.70,,4.40,4.40,2.00,1.20,0.40,0.50,,,1.20,1.20,2.10,0.80,2.10,0.70,,,0.80,0.80,0.00,0.80,0.80,10.30,1.50,,0.800,0.800,5.30,6.40,5.20,4.50,4.40,,6.4,6.4,0.60,0.30,0.50,0.10,0.70,,0.30,0.30
05/01/2019,23:30:00,24.28,1,3.26,2.82,25.6,21.2,,,2.82,2.82,71.33,23.84,95.17,0,31.6,0,0,,,31.60,31.60,2.10,4.00,,2.20,1.90,,4.00,4.00,2.00,1.60,0.40,0.40,,,1.60,1.60,2.00,0.60,2.50,0.90,,,0.60,0.60,0.00,0.90,3.90,8.70,1.50,,0.900,0.900,4.50,5.80,5.00,4.60,4.40,,5.8,5.8,0.90,0.30,0.20,0.30,0.70,,0.30,0.30
05/01/2019,23:45:00,24.24,1,3.24,2.87,25.4,20.8,,,2.87,2.87,4.26,23.88,28.14,0,34.8,0,0,,,34.80,34.80,2.60,4.00,,2.30,1.90,,4.00,4.00,2.40,2.00,1.20,1.00,,,2.00,2.00,2.30,0.30,2.50,1.00,,,0.30,0.30,0.00,0.80,4.30,9.30,1.50,,0.800,0.800,5.00,6.20,4.80,3.90,4.40,,6.2,6.2,0.50,0.30,0.60,0.30,0.70,,0.30,0.30
06/01/2019,0:00:00,24.28,1,3.22,2.92,25.1,20.5,,,2.92,2.92,0.43,9.4,9.83,0,35.2,0,0,,,35.20,35.20,1.90,4.00,,1.60,1.60,,4.00,4.00,2.80,1.60,0.80,0.90,,,1.60,1.60,1.80,0.00,2.50,0.60,,,1.63,1.63,0.00,1.00,2.60,9.30,1.50,,1.000,1.000,5.50,5.60,4.30,4.80,4.40,,5.6,5.6,0.40,0.30,1.90,0.30,0.70,,0.30,0.30
06/01/2019,0:15:00,24.24,1,3.21,2.98,24.6,20.5,,,2.98,2.98,53.50,0,53.50,0,36.4,1.16,1.32,,,36.40,36.40,2.20,4.00,,1.90,1.90,,4.00,4.00,2.40,1.20,1.20,0.90,,,1.20,1.20,2.00,0.00,2.40,0.60,,,1.67,1.67,0.00,1.00,2.60,10.00,1.50,,1.000,1.000,4.00,5.40,4.00,3.90,4.40,,5.4,5.4,0.50,0.30,0.20,0.30,0.70,,0.30,0.30
06/01/2019,0:30:00,24.28,1,3.22,3.03,24.7,21.3,,,3.03,3.03,81.07,0,81.07,24,37.2,2.76,2.2,,,37.20,37.20,1.70,3.60,,1.30,2.10,,3.60,3.60,2.00,1.60,0.80,0.80,,,1.60,1.60,1.20,0.00,2.00,0.60,,,1.27,1.27,0.00,0.90,2.80,9.70,1.50,,0.900,0.900,3.60,6.10,4.00,4.30,4.40,,6.1,6.1,0.60,0.30,0.30,1.30,0.70,,0.30,0.30
06/01/2019,0:45:00,24.24,1,3.27,3.09,25,22.1,,,3.09,3.09,81.02,0,81.02,20.4,38,3.24,2,,,38.00,38.00,1.50,3.90,,1.50,2.30,,3.90,3.90,2.40,2.00,0.80,0.60,,,2.00,2.00,1.20,0.10,1.30,0.50,,,0.10,0.10,0.00,0.90,3.00,10.60,1.50,,0.900,0.900,4.20,5.00,4.50,4.50,4.40,,5,5,0.50,0.30,0.20,1.30,0.70,,0.30,0.30
06/01/2019,1:00:00,24.32,1,3.27,3.14,25.3,23,,,3.14,3.14,81.08,0,81.08,0,38,3.32,2.28,,,38.00,38.00,1.60,3.30,,1.30,2.00,,3.30,3.30,3.60,2.00,0.40,0.50,,,2.00,2.00,0.80,0.00,1.30,0.70,,,0.93,0.93,0.00,0.80,2.00,11.40,1.50,,0.800,0.800,3.70,4.90,4.30,3.70,4.40,,4.9,4.9,1.60,0.30,0.30,1.10,0.70,,0.30,0.30
06/01/2019,1:15:00,24.24,1,3.25,3.18,25.6,23.8,,,3.18,3.18,32.82,0,32.82,0,37.6,3.24,2.44,,,37.60,37.60,1.60,3.20,,1.80,1.10,,3.20,3.20,4.40,1.20,0.40,0.50,,,1.20,1.20,0.60,0.00,1.20,0.60,,,0.80,0.80,0.00,0.80,2.90,11.50,1.50,,0.800,0.800,5.70,4.80,4.10,3.20,4.40,,4.8,4.8,1.60,0.30,0.30,0.30,0.70,,0.30,0.30
06/01/2019,1:30:00,24.28,1,3.23,3.22,25.9,24.7,,,3.22,3.22,0.70,0,0.70,0,38,3.52,2.68,,,38.00,38.00,1.60,3.10,,1.10,1.30,,3.10,3.10,4.40,1.20,0.40,0.40,,,1.20,1.20,0.60,0.00,1.30,0.20,,,0.70,0.70,0.00,0.90,3.60,10.00,1.50,,0.900,0.900,4.30,5.10,4.60,3.60,4.40,,5.1,5.1,1.90,0.30,1.10,1.30,0.70,,0.30,0.30
06/01/2019,1:45:00,24.28,1,3.22,3.25,26.2,25.6,,,3.25,3.25,18.01,0,18.01,0,38.4,3.64,2.68,,,38.40,38.40,1.40,3.40,,1.00,1.00,,3.40,3.40,4.40,1.60,0.40,0.30,,,1.60,1.60,0.90,0.00,1.40,0.20,,,0.83,0.83,0.00,0.90,3.10,10.70,1.50,,0.900,0.900,2.90,5.00,4.00,4.80,4.40,,5,5,0.70,0.30,1.40,1.50,0.70,,0.30,0.30
06/01/2019,2:00:00,24.28,1,3.21,3.27,26.6,26.5,,,3.27,3.27,30.48,0,30.48,0,13.2,3.92,1.92,,,13.20,13.20,1.40,3.40,,1.10,1.20,,3.40,3.40,4.00,1.60,0.40,0.30,,,1.60,1.60,0.60,0.00,1.10,0.50,,,0.73,0.73,0.00,0.70,2.40,9.30,1.50,,0.700,0.700,3.20,5.50,4.00,4.10,4.40,,5.5,5.5,0.30,0.30,1.00,1.20,0.70,,0.30,0.30
06/01/2019,2:15:00,24.24,1,3.2,3.24,26.9,26.6,,,3.24,3.24,0.47,0,0.47,0,0,3.52,0,,,1.17,1.17,1.30,3.20,,1.40,2.20,,3.20,3.20,3.60,1.60,0.40,0.20,,,1.60,1.60,0.50,0.00,0.80,2.90,,,1.40,1.40,0.00,0.70,2.40,9.50,1.50,,0.700,0.700,2.80,4.80,4.20,3.80,4.40,,4.8,4.8,0.20,0.30,0.10,0.10,0.70,,0.30,0.30
06/01/2019,2:30:00,24.28,1,3.18,3.21,27.2,26.6,,,3.21,3.21,0.70,0,0.70,0,0,3.56,0,,,1.19,1.19,1.20,3.10,,1.00,2.10,,3.10,3.10,4.80,1.60,0.40,0.20,,,1.60,1.60,0.80,0.00,0.90,0.80,,,0.83,0.83,0.00,0.70,3.50,9.30,1.50,,0.700,0.700,2.60,4.20,4.50,3.60,4.40,,4.2,4.2,0.20,0.30,0.10,0.30,0.70,,0.30,0.30
06/01/2019,2:45:00,24.28,1,3.17,3.18,27.5,26.6,,,3.18,3.18,0.00,0,0.00,0,0,3.56,0,,,1.19,1.19,1.40,3.20,,1.10,1.00,,3.20,3.20,4.80,1.20,0.40,0.30,,,1.20,1.20,0.40,0.00,0.80,0.00,,,0.40,0.40,0.00,0.70,3.00,10.20,1.50,,0.700,0.700,2.50,4.30,4.10,3.00,4.40,,4.3,4.3,0.30,0.30,0.00,0.20,0.70,,0.30,0.30
06/01/2019,3:00:00,24.28,1,3.16,3.15,27.9,26.6,,,3.15,3.15,0.00,0,0.00,0,0,3.84,0,,,1.28,1.28,1.30,3.20,,1.00,1.00,,3.20,3.20,4.80,2.00,0.40,0.40,,,2.00,2.00,0.50,0.00,0.50,0.20,,,0.40,0.40,0.00,0.80,3.50,9.30,1.50,,0.800,0.800,2.30,3.90,4.00,2.60,4.40,,3.9,3.9,0.30,0.30,0.10,0.10,0.70,,0.30,0.30
06/01/2019,3:15:00,24.2,1,3.15,3.11,28.2,26.5,,,3.11,3.11,0.00,0,0.00,0,0,3.92,0,,,1.31,1.31,1.10,3.60,,1.10,1.10,,3.60,3.60,2.40,1.20,0.00,0.50,,,1.20,1.20,0.40,0.10,0.80,0.10,,,0.10,0.10,0.00,0.70,1.90,9.20,1.50,,0.700,0.700,2.30,3.80,4.00,2.90,4.40,,3.8,3.8,0.40,0.30,0.80,0.10,0.70,,0.30,0.30
06/01/2019,3:30:00,24.28,1,3.15,3.08,28.6,26.4,,,3.08,3.08,0.00,0,0.00,0,0,3.92,0,,,1.31,1.31,1.30,3.20,,1.00,1.00,,3.20,3.20,2.00,1.20,0.40,0.50,,,1.20,1.20,0.30,0.00,0.90,0.10,,,0.43,0.43,0.00,0.70,6.40,10.60,1.50,,0.700,0.700,2.30,3.90,3.40,2.90,4.40,,3.9,3.9,0.30,0.30,1.60,0.00,0.70,,0.30,0.30
06/01/2019,3:45:00,24.24,1,3.14,3.05,28.9,26.4,,,3.05,3.05,0.00,0,0.00,0,0,3.8,0,,,1.27,1.27,1.20,3.10,,1.00,1.00,,3.10,3.10,2.00,1.20,0.40,0.40,,,1.20,1.20,0.30,0.00,0.60,0.00,,,0.30,0.30,0.00,0.70,9.20,11.60,1.50,,0.700,0.700,2.10,3.70,3.50,2.70,4.40,,3.7,3.7,0.20,0.30,1.60,0.00,0.70,,0.30,0.30
06/01/2019,4:00:00,24.28,1,3.14,3.02,29.1,26.3,,,3.02,3.02,0.00,0,0.00,0,0,1.48,0,,,0.49,0.49,1.10,3.10,,1.40,1.10,,3.10,3.10,1.60,0.80,0.40,0.20,,,0.80,0.80,0.40,0.00,0.80,0.00,,,0.40,0.40,0.00,0.70,3.60,9.20,1.50,,0.700,0.700,2.40,3.80,3.40,2.70,4.40,,3.8,3.8,0.20,0.30,0.50,0.00,0.70,,0.30,0.30
06/01/2019,4:15:00,24.24,1,3.14,2.99,28.8,26.3,,,2.99,2.99,0.00,0,0.00,0,0,0,0,,,0.00,0.00,1.20,3.10,,1.10,1.10,,3.10,3.10,2.00,1.60,0.00,0.30,,,1.60,1.60,0.50,0.00,0.80,0.00,,,0.43,0.43,0.00,0.70,2.80,9.20,1.50,,0.700,0.700,2.00,3.80,3.20,2.50,4.40,,3.8,3.8,0.90,0.30,0.70,0.00,0.70,,0.30,0.30
06/01/2019,4:30:00,24.28,1,3.14,2.96,28.5,26.2,,,2.96,2.96,0.00,0,0.00,0,0,0,0,,,0.00,0.00,1.20,3.10,,0.90,3.10,,3.10,3.10,2.00,1.60,0.40,0.40,,,1.60,1.60,0.60,0.00,0.80,0.00,,,0.47,0.47,0.00,0.70,2.60,10.70,1.50,,0.700,0.700,2.00,4.00,3.20,2.30,4.40,,4,4,1.40,0.30,0.50,0.00,0.70,,0.30,0.30
06/01/2019,4:45:00,24.28,1,3.14,2.92,28.2,26.2,,,2.92,2.92,0.00,0,0.00,0,0,0,0,,,0.00,0.00,1.10,3.10,,0.90,1.10,,3.10,3.10,2.00,1.60,0.40,0.20,,,1.60,1.60,0.50,0.00,0.90,0.00,,,0.47,0.47,0.00,0.70,2.00,10.20,1.50,,0.700,0.700,2.10,4.10,3.10,2.20,4.40,,4.1,4.1,1.50,0.30,0.20,0.00,0.70,,0.30,0.30
