month,day,hour,min,i_uiipu,c_pu_p,p_pu,truth
10,1,3,45,369.33,0,53.9,0
10,1,6,30,327.8,0,53.33,0
10,1,6,45,366.13,0,54.1,0
10,1,7,0,273.4,0,52.4,0
10,1,7,45,204.47,0,51.7,0
10,1,10,0,112.27,0,49.85,0
10,1,15,15,170.2,0,49.86,0
10,1,15,45,168.67,0,49.95,0
10,1,16,45,168.4,0,49.99,0
10,1,17,30,252.495,0,75.045,1
10,1,19,0,171.67,0,49.68,0
10,1,19,45,169.47,0,49.61,0
10,1,21,30,367.53,0,51.48,0
10,2,1,15,212.13,0,51.14,0
10,2,2,0,212,0,51.15,0
10,2,3,45,272.93,0,52.38,0
10,2,4,45,269.8,0,52.51,0
10,2,5,0,307.07,0,53.07,0
10,2,5,15,314.33,0,53.36,0
10,2,5,30,332.93,0,53.5,0
10,2,5,45,370.27,0,53.91,0
10,2,6,15,314.33,0,53.54,0
10,2,7,45,369.53,0,54.23,0
10,2,8,30,93.53,0,51.26,0
10,2,10,0,109.8,0,50.03,0
10,2,11,15,14.67,0,48.41,0
10,2,11,45,14.2,0,48.68,0
10,2,12,0,14.47,0,48.37,0
10,2,15,15,150.27,0,50.27,0
10,2,15,45,150.6,0,50.41,0
10,2,16,30,150.13,0,50.3,0
10,2,17,0,151.2,0,50.26,0
10,2,17,15,153.27,0,50.16,0
10,2,17,45,152.27,0,50.11,0
10,2,19,15,182.2,0,50.33,0
10,2,20,15,181.53,0,50.35,0
10,2,22,0,387,0,52.35,0
10,2,22,15,387.53,0,52.51,0
10,3,1,0,308,0,52.75,0
10,3,1,45,272.33,0,52.45,0
10,3,2,15,206.6,0,51.86,0
10,3,5,45,178.73,0,51.57,0
10,3,6,0,162.07,0,51.54,0
10,3,7,0,313.73,0,52.81,0
10,3,9,45,177.4,0,51.2,0
10,3,10,45,152.8,0,49.93,0
10,3,14,15,160.4,0,50.6,0
10,3,14,30,181.67,0,50.91,0
10,3,15,15,175.93,0,50.74,0
10,3,18,0,195.27,0,50.92,0
10,3,18,15,186.67,0,50.84,0
10,3,18,45,181.8,0,50.82,0
10,3,20,30,168.27,0,50.46,0
10,3,21,15,167.27,0,50.21,0
10,3,22,0,166.33,0,50.49,0
10,3,23,15,181.73,0,50.61,0
10,4,0,30,245.67,0,51.84,0
10,4,2,30,268.73,0,52.68,0
10,4,4,45,268.73,0,52.86,0
10,4,5,15,159.4,0,51.82,0
10,4,5,30,137.87,0,51.57,0
10,4,8,45,202.93,0,51.5,0
10,4,9,0,293.505,0,76.815,1
10,4,10,45,147.33,0,50.37,0
10,4,11,15,146.8,0,50.46,0
10,4,12,15,145.93,0,50.46,0
10,4,12,45,147.33,0,50.35,0
10,4,13,30,148.4,0,50.48,0
10,4,14,45,156.67,0,50.42,0
10,4,15,0,157.93,0,50.32,0
10,4,15,15,191.67,0,50.88,0
10,4,15,45,199.53,0,50.77,0
10,4,17,45,199.2,0,50.64,0
10,4,18,0,199.93,0,50.67,0
10,5,1,15,208.13,0,51.56,0
10,5,2,45,207.73,0,51.44,0
10,5,3,15,298.73,0,52.78,0
10,5,4,15,235.87,0,52.07,0
10,5,4,45,204.87,0,51.95,0
10,5,7,45,154.6,0,50.73,0
10,5,8,45,163.67,0,50.68,0
10,5,10,15,130,0,50.26,0
10,5,10,45,147.87,0,50.31,0
10,5,13,30,213.87,0,50.74,0
10,5,17,30,253.87,0,50.99,0
10,5,20,0,211,0,50.36,0
10,5,23,45,380,0,52.73,0
10,6,3,0,194.53,0,51.74,0
10,6,3,45,192.53,0,51.76,0
10,6,4,0,192.93,0,51.86,0
10,6,5,45,179.07,0,51.71,0
10,6,7,0,184.47,0,51.38,0
10,6,7,15,192.13,0,51.27,0
10,6,7,30,192.67,0,51.24,0
10,6,8,15,194.27,0,51.04,0
10,6,9,45,194.27,0,51.06,0
10,6,12,45,208.27,0,50.94,0
10,6,13,30,209.2,0,50.93,0
10,6,17,30,293,0,51.64,0
10,6,18,0,258.8,0,51.24,0
10,6,18,15,257.2,0,51.27,0
10,6,18,30,255.33,0,51.41,0
10,6,19,0,258.07,0,51.25,0
10,6,20,30,146.13,0,50.29,0
10,6,21,15,210.4,0,50.9,0
10,6,21,45,203.4,0,50.45,0
10,6,22,30,155.8,0,50.69,0
10,6,23,45,284.4,0,51.86,0
10,7,1,45,143.27,0,51.41,0
10,7,2,15,144.73,0,51.39,0
10,7,3,0,273.13,0,52.59,0
10,7,4,15,297.13,0,53.05,0
10,7,5,30,120.73,0,51.37,0
10,7,6,30,179.595,0,76.785,1
10,7,8,30,177.47,0,51.04,0
10,7,10,45,129.73,3.42,50.52,0
10,7,11,30,180.13,0.02,51.01,0
10,7,12,15,179.13,0,50.91,0
10,7,12,30,179.67,0,50.78,0
10,7,12,45,181.13,0,50.69,0
10,7,13,0,180.47,0,50.73,0
10,7,14,30,207.47,0,50.94,0
10,7,19,0,234.8,0,50.9,0
10,7,19,30,233.93,0,50.98,0
10,7,21,15,220.6,0,50.7,0
10,7,22,45,186.2,0,50.76,0
10,8,2,15,263,0,52.66,0
10,8,3,30,359.4,0,54.48,0
10,8,4,15,225.07,0,52.86,0
10,8,4,30,156,0,52.05,0
10,8,5,30,156.6,0,52.12,0
10,8,6,45,175.6,0,52.15,0
10,8,8,15,201.67,0,51.97,0
10,8,9,45,215.07,0,49.19,0
10,8,10,0,216.73,0,49.14,0
10,8,11,0,164.8,0,50.03,0
10,8,14,0,208.27,0,50.85,0
10,8,14,30,208.07,0,50.76,0
10,8,15,0,200,0,50.74,0
10,8,15,15,177.73,0,50.57,0
10,8,20,15,123.13,0,50.1,0
10,8,23,0,160.33,0,50.51,0
10,8,23,15,209.87,0,51.16,0
10,9,3,0,236.87,0,52.48,0
10,9,4,0,220.07,0,52.69,0
10,9,5,15,14.33,0,50.95,0
10,9,5,30,13,0,51.18,0
10,9,6,45,213,0,52.29,0
10,9,7,30,229.6,0,52.29,0
10,9,8,30,196.27,0,51.64,0
10,9,8,45,202.93,0,51.66,0
10,9,9,45,175.53,0,51.14,0
10,9,11,0,177.13,0,50.63,0
10,9,15,15,206.27,0,51.04,0
10,9,17,30,204.93,0,51.16,0
10,9,19,15,205.87,0,51.11,0
10,9,19,30,205.53,0,51.09,0
10,9,20,15,184.2,0,50.85,0
10,9,21,30,105.2,0,50.1,0
10,9,23,0,125.13,0,50.69,0
10,10,0,30,284.4,0,52.45,0
10,10,0,45,280.87,0,52.52,0
10,10,2,0,265,0,52.68,0
10,10,2,15,266.33,0,52.56,0
10,10,2,45,267.13,0,52.65,0
10,10,5,45,61.73,0,51.6,0
10,10,8,0,206.87,0,50.98,0
10,10,11,0,207.93,0,50.8,0
10,10,11,45,209.07,0,50.96,0
10,10,12,15,208.53,0,50.85,0
10,10,12,30,208.6,0,50.9,0
10,10,12,45,208.4,0,50.92,0
10,10,13,30,207.13,0,51.05,0
10,10,13,45,207.73,0,50.93,0
10,10,14,0,208.07,0,50.86,0
10,10,16,15,206.27,0,50.74,0
10,10,19,30,131.73,0,50.04,0
10,10,20,0,182.87,0,50.4,0
10,10,20,45,181.53,0,50.48,0
10,10,23,0,181,0,50.63,0
10,11,0,0,330,0,52.54,0
10,11,3,15,96.67,0,51.22,0
10,11,3,30,94.87,0,51.25,0
10,11,4,30,89.93,0,51.3,0
10,11,7,0,135.73,0,51.05,0
10,11,7,30,207.47,0,51.35,0
10,11,8,30,206.33,0,51.1,0
10,11,10,0,206.67,0,51.18,0
10,11,10,45,313.005,0,76.83,1
10,11,12,15,269.8,0,51.49,0
10,11,13,0,260.2,0,51.37,0
10,11,17,0,197.4,0,51.16,0
10,11,18,15,198.53,0,51.22,0
10,11,19,15,199.8,0,51.06,0
10,11,20,15,199.27,0,51.1,0
10,11,20,30,198.73,0,51.01,0
10,11,23,30,141,0,50.83,0
10,12,0,45,268.53,0,52.54,0
10,12,1,45,264.2,0,52.55,0
10,12,2,15,246.93,0,52.54,0
10,12,2,30,248.67,0,52.35,0
10,12,3,45,5.33,0,50.9,0
10,12,5,0,5.27,0,51.1,0
10,12,7,15,361.73,0,53.86,0
10,12,8,45,104.67,0,49.49,0
10,12,9,45,102.07,0,48.18,0
10,12,13,30,32.53,0,48.15,0
10,12,13,45,32.87,0,48.39,0
10,12,16,0,500.47,0,53.67,0
10,12,19,15,382.4,0,52.3,0
10,12,19,30,352.47,0,51.91,0
10,12,20,0,357.93,0,51.87,0
10,12,22,0,391.73,0,52.69,0
10,13,0,0,273.47,0,52.29,0
10,13,2,30,228.67,0,52.42,0
10,13,3,30,223.13,0,52.78,0
10,13,5,0,136.87,0,51.93,0
10,13,7,30,95.33,0,49.36,0
10,13,9,15,106.07,0,48.53,0
10,13,10,30,106.07,0,48.32,0
10,13,11,0,106.47,0,46.88,0
10,13,11,30,115.13,0,48.1,0
10,13,12,0,172.4,0,50.69,0
10,13,12,15,162.53,0,50.29,0
10,13,14,0,202.47,0,50.65,0
10,13,15,30,200.73,0,50.65,0
10,13,16,30,202.33,0,50.37,0
10,13,17,0,201.4,0,50.53,0
10,13,17,30,199.8,0,50.54,0
10,13,18,45,139.67,0,50.09,0
10,13,23,45,380.13,0,52.7,0
10,14,0,30,221.8,0,50.99,0
10,14,0,45,220.53,0,51.18,0
10,14,1,30,218.4,0,51.31,0
10,14,2,0,210.6,0,51.56,0
10,14,4,0,212.93,0,51.57,0
10,14,5,0,208.2,0,51.67,0
10,14,5,30,232.4,0,52.19,0
10,14,6,0,369.67,0,53.7,0
10,14,6,15,369.4,0,53.56,0
10,14,8,45,88,0,48.24,0
10,14,11,30,203.4,0,50.14,0
10,14,14,0,383.87,0,51.86,0
10,14,16,15,341.47,0,51.65,0
10,14,19,45,159.4,0,47.43,0
10,14,22,15,104.8,0,47.9,0
10,14,23,15,387.2,0,52,0
10,15,1,45,231,0,51.27,0
10,15,2,15,227.93,0,51.39,0
10,15,3,15,224.53,0,51.33,0
10,15,4,0,219.4,0,51.71,0
10,15,4,15,214.73,0,51.84,0
10,15,5,45,218.53,0,51.82,0
10,15,6,0,228.07,0,52.2,0
10,15,7,30,440.13,0,54.5,0
10,15,10,15,113.33,0,46.76,0
10,15,11,15,204.93,0,49.84,0
10,15,13,15,205.27,0,50.35,0
10,15,13,45,205.07,0,50.05,0
10,15,14,45,203.13,0,49.92,0
10,15,15,30,384.13,0,51.63,0
10,15,18,30,384.6,0,52.14,0
10,15,18,45,384.87,0,52.01,0
10,15,19,30,384.33,0,51.99,0
10,15,19,45,382.73,0,51.99,0
10,15,20,0,383.47,0,52.14,0
10,15,21,0,383.47,0,52.27,0
10,15,21,30,382.13,0,52.12,0
10,15,21,45,382.27,0,52.23,0
10,15,22,30,380.6,0,52.6,0
10,16,0,15,242,0,51.67,0
10,16,0,30,239.67,0,51.29,0
10,16,1,0,211.33,0,51.52,0
10,16,5,30,125.13,0,51.91,0
10,16,7,30,191.8,0,52.33,0
10,16,7,45,192,0,52.5,0
10,16,8,0,192.8,0,52.31,0
10,16,8,30,192.93,0,52.06,0
10,16,9,0,86.2,0,49.97,0
10,16,9,30,100,0,48.82,0
10,16,10,45,98.47,0,47.56,0
10,16,14,0,196.93,0,50.86,0
10,16,14,45,195.93,0,50.92,0
10,16,16,30,139.2,0,50.67,0
10,16,16,45,139.6,0,50.63,0
10,16,17,0,140.87,0,50.58,0
10,16,19,0,367.4,0,52.26,0
10,16,22,0,367.47,0,52.48,0
10,16,23,30,426.33,0,54.59,0
10,17,0,30,288.47,0,52.99,0
10,17,1,0,175.27,0,51.95,0
10,17,1,30,176.53,0,52.07,0
10,17,2,0,177.2,0,52.17,0
10,17,3,30,227.67,0,52.65,0
10,17,3,45,225,0,52.71,0
10,17,4,30,235.73,0,52.97,0
10,17,5,45,137.27,0,51.97,0
10,17,6,45,165.73,0,51.97,0
10,17,8,45,181.6,0,51.51,0
10,17,9,15,125.67,0,51,0
10,17,10,45,120.67,0,50.86,0
10,17,11,15,121.47,0,50.84,0
10,17,11,45,196.53,0,51.46,0
10,17,12,15,197.47,0,51.3,0
10,17,13,45,196.53,0,51.21,0
10,17,14,30,167.73,0,49.97,0
10,17,15,30,92.87,0,48.76,0
10,17,16,30,91.4,0,48.91,0
10,17,17,30,91.67,0,48.68,0
10,17,17,45,91.73,0,48.59,0
10,17,19,0,91.67,0,48.1,0
10,17,20,45,205.8,0,49.93,0
10,17,21,0,206.53,0,49.87,0
10,17,21,15,205.33,0,50.01,0
10,17,22,15,295.07,0,50.61,0
10,18,0,0,376.8,0,52.72,0
10,18,0,45,372.33,0,53.2,0
10,18,1,45,271,0,52.2,0
10,18,3,0,274.73,0,52.24,0
10,18,4,30,336.93,0,53.55,0
10,18,5,15,338.4,0,53.37,0
10,18,5,30,334.67,0,53.65,0
10,18,9,15,52.73,0,50.18,0
10,18,9,45,187.6,0,50.95,0
10,18,15,30,154.4,0,50.5,0
10,18,16,0,430.47,0,53.24,0
10,18,16,30,406.47,0,52.88,0
10,18,16,45,403.73,0,52.94,0
10,18,18,0,93,0,49.01,0
10,18,19,30,94.93,0,47.95,0
10,18,23,15,383.4,0,52.41,0
10,18,23,30,381.47,0,52.71,0
10,19,0,45,359.13,0,53.12,0
10,19,1,0,290.53,0,52.08,0
10,19,3,30,251.73,0,52.07,0
10,19,6,15,277,0,52.19,0
10,19,6,30,289.33,0,52.27,0
10,19,6,45,290.53,0,52.15,0
10,19,8,30,65.13,0,48.54,0
10,19,11,15,98.27,0,47.81,0
10,19,12,45,98.27,0,47.78,0
10,19,13,0,78,0,49.06,0
10,19,13,45,390.67,0,51.65,0
10,19,15,30,318.33,0,50.88,0
10,19,18,45,142.2,0,47.41,0
10,19,19,15,136.93,0,47.08,0
10,19,22,30,346.4,0,51.19,0
10,19,23,45,371.2,0,52.2,0
10,20,1,15,309.6,0,52.2,0
10,20,3,15,302.2,0,52.53,0
10,20,4,0,296.53,0,52.86,0
10,20,4,15,296.4,0,52.83,0
10,20,11,0,85.8,0,47.99,0
10,20,12,45,377.8,0,52.22,0
10,20,15,0,282.53,0,50.61,0
10,20,16,30,473.4,0,53.32,0
10,20,18,45,139.87,0,47.71,0
10,20,19,45,139.27,0,46.63,0
10,20,20,45,119.6,0,46.71,0
10,20,23,15,329.27,0,51.26,0
10,21,0,0,327.2,0,51.69,0
10,21,0,45,320.13,0,52.33,0
10,21,2,0,315.4,0,52.5,0
10,21,3,15,267.27,0,51.73,0
10,21,4,0,288.2,0,52.18,0
10,21,4,15,289.53,0,52.16,0
10,21,5,0,295.2,0,52.27,0
10,21,5,15,316.47,0,52.44,0
10,21,5,30,251.8,0,51.95,0
10,21,7,0,265,0,51.44,0
10,21,8,0,357,0,52.23,0
10,21,10,15,353.4,0,52.16,0
10,21,10,45,355.13,0,52.04,0
10,21,13,0,302.6,0,51.65,0
10,21,13,30,381.67,0,52.48,0
10,21,14,15,384.4,0,52.47,0
10,21,15,0,381.67,0,52.48,0
10,21,17,0,351.8,0,52.38,0
10,21,19,30,164.33,0,46.95,0
10,21,21,30,165.6,0,47.16,0
10,21,23,15,382.27,0,52.26,0
10,22,0,0,381.33,0,52.75,0
10,22,0,15,378.07,0,52.77,0
10,22,2,45,259,0,51.97,0
10,22,3,0,256.47,0,51.93,0
10,22,3,45,253.27,0,52.25,0
10,22,4,0,252.93,0,52.41,0
10,22,5,30,320.33,0,53.65,0
10,22,7,15,173.2,0,51.52,0
10,22,11,30,178.93,0,50.53,0
10,22,12,15,180.07,0,50.46,0
10,22,14,0,181.4,0,50.16,0
10,22,15,30,180.33,0,50.32,0
10,22,16,30,208.73,0,50.54,0
10,22,19,30,209.2,0,50.49,0
10,22,21,15,165.8,0,50.2,0
10,22,22,15,165,0,50.31,0
10,22,23,0,165.07,0,50.22,0
10,22,23,45,164.67,0,50.35,0
10,23,0,0,165.47,0,50.53,0
10,23,0,15,296.8,0,51.75,0
10,23,0,30,295.47,0,51.76,0
10,23,1,45,258.33,0,52.01,0
10,23,2,15,314.93,0,52.98,0
10,23,5,0,277.33,0,53.06,0
10,23,5,15,276.47,0,53.21,0
10,23,8,30,239.20499999999998,0,76.815,1
10,23,8,45,159.73,0,51.31,0
10,23,9,15,160.4,0,51.02,0
10,23,10,30,164.93,0,50.33,0
10,23,11,45,165.13,0,50.06,0
10,23,14,15,164.73,0,50.49,0
10,23,15,0,163.07,0,50.51,0
10,23,15,45,163.33,0,50.45,0
10,23,17,30,161.93,0,50.64,0
10,23,19,15,135.73,0,50.01,0
10,23,22,45,295.07,0,51.46,0
10,23,23,45,371.8,0,52.87,0
10,24,0,15,253.6,0,51.84,0
10,24,1,15,257.8,0,52.32,0
10,24,1,30,279.93,0,52.71,0
10,24,2,45,280.73,0,52.59,0
10,24,3,15,278.13,0,52.7,0
10,24,7,15,339.93,0,52.7,0
10,24,10,0,96.8,0,48.4,0
10,24,11,0,98.73,0,47.8,0
10,24,13,30,381.47,0,52.5,0
10,24,14,15,450.33,0,53.41,0
10,24,14,30,507.13,0,54.26,0
10,24,14,45,476.67,0,53.7,0
10,24,15,0,475.4,0,53.99,0
10,24,19,0,68.13,0,48.62,0
10,24,22,30,289.53,0,51.66,0
10,24,22,45,381.13,0,52.31,0
10,25,2,45,307.87,0,53,0
10,25,4,0,298.93,0,53.34,0
10,25,5,15,300.33,0,53.05,0
10,25,6,15,200.67,0,51.99,0
10,25,7,45,179.2,0,50.22,0
10,25,8,0,95.87,0,48.77,0
10,25,8,45,96.87,0,48.24,0
10,25,9,30,101.67,0,47.54,0
10,25,10,45,381.67,0,52.28,0
10,25,11,45,338.33,0,51.84,0
10,25,12,0,339.67,0,51.82,0
10,25,18,30,108.4,0,48.71,0
10,25,20,15,108.07,0,47.93,0
10,25,22,0,41,0,48.85,0
10,26,1,45,203.87,0,51.54,0
10,26,4,0,301.13,0,52.6,0
10,26,4,15,298.13,0,52.78,0
10,26,5,15,204.13,0,51.56,0
10,26,6,15,319.87,0,52.65,0
10,26,8,30,90.2,0,48.27,0
10,26,9,30,90.73,0,48.46,0
10,26,12,30,243.4,0,50.59,0
10,26,13,30,387.8,0,51.91,0
10,26,13,45,386.73,0,51.88,0
10,26,14,0,386.07,0,51.97,0
10,26,16,15,383.67,0,52.02,0
10,26,16,45,384.67,0,52.16,0
10,26,17,15,384.67,0,52.11,0
10,26,20,0,67,0,47.56,0
10,26,20,45,388.47,0,51.48,0
10,26,23,0,573.5999999999999,0,78.24,1
10,27,1,45,238.2,0,51.95,0
10,27,2,15,327.13,0,53.31,0
10,27,3,15,327.33,0,53.11,0
10,27,3,45,322.73,0,53.46,0
10,27,4,0,322.33,0,53.55,0
10,27,4,15,321.6,0,53.52,0
10,27,5,45,234.4,0,52.33,0
10,27,6,15,250.93,0,52.16,0
10,27,7,45,92.67,0,49.12,0
10,27,9,30,92,0,48.27,0
10,27,10,30,90.87,0,48.19,0
10,27,11,30,382.33,0,52.17,0
10,27,12,15,380.53,0,52.09,0
10,27,13,15,323.13,0,51.63,0
10,27,14,0,183.07,0,50.46,0
10,27,19,30,101.53,0,47.9,0
10,27,21,30,102.53,0,47.51,0
10,27,22,0,101.73,0,48.05,0
10,27,23,0,380.8,0,52.19,0
10,28,0,30,205.87,0,50.99,0
10,28,1,0,207.33,0,51.05,0
10,28,1,45,206.8,0,51.22,0
10,28,2,15,249.47,0,52.21,0
10,28,3,0,340,0,53.11,0
10,28,5,0,279.27,0,52.39,0
10,28,5,30,278.53,0,52.56,0
10,28,5,45,279.33,0,52.49,0
10,28,8,0,89.6,0,48.47,0
10,28,8,15,91.2,0,48.2,0
10,28,13,30,328.8,0,51.47,0
10,28,17,30,383.87,0,52.25,0
10,28,19,15,67.8,0,48.68,0
10,28,22,15,66.78,0,48.57,0
10,29,0,0,386.07,0,52.09,0
10,29,0,45,209.13,0,50.41,0
10,29,1,45,208.73,0,50.86,0
10,29,3,15,323.47,0,52.8,0
10,29,3,30,320.67,0,53.11,0
10,29,5,15,245.87,0,51.99,0
10,29,6,0,203.33,0,51.74,0
10,29,6,15,202.47,0,51.71,0
10,29,6,30,204.2,0,51.57,0
10,29,7,45,376.27,0,53.37,0
10,29,8,45,416.53,0,53.15,0
10,29,9,0,416.4,0,52.99,0
10,29,10,45,303.53,0,51.56,0
10,29,12,0,390.73,0,52.65,0
10,29,13,30,381.47,0,52.51,0
10,29,14,0,381.8,0,52.59,0
10,29,14,30,382.07,0,52.65,0
10,29,16,45,382.2,0,52.73,0
10,29,18,15,168.13,0,48.29,0
10,29,18,45,168.73,0,47.77,0
10,29,20,0,169.53,0,48.08,0
10,29,21,30,167.13,0,47.56,0
10,29,23,45,381.53,0,52.65,0
10,30,0,0,379.4,0,52.79,0
10,30,2,45,336,0,53.59,0
10,30,3,30,330.47,0,53.97,0
10,30,4,30,201.93,0,52.35,0
10,30,5,45,236.07,0,52.88,0
10,30,6,15,200.67,0,52.27,0
10,30,8,30,390.87,0,52.95,0
10,30,8,45,363.53,0,52.74,0
10,30,12,0,446.67,0,53.96,0
10,30,13,15,309.8,0,52.71,0
10,30,15,0,343.8,0,52.9,0
10,30,19,30,144.2,0,48.36,0
10,30,20,45,142.73,0,48.79,0
10,31,4,15,200.93,0,52.17,0
10,31,4,45,200.4,0,52.1,0
10,31,5,0,198.87,0,51.98,0
10,31,6,0,364.33,0,53.69,0
10,31,6,15,295.8,0,52.73,0
10,31,6,45,192.53,0,51.85,0
10,31,9,0,109.8,0,50.31,0
10,31,12,0,257.27,0,51.71,0
10,31,13,15,278.93,0,51.75,0
10,31,13,30,277.13,0,51.8,0
10,31,15,15,192.53,0,51.08,0
10,31,15,30,192.07,0,51.34,0
10,31,16,0,89.87,0,49.12,0
10,31,16,45,106.2,0,48.97,0
10,31,17,15,106.47,0,48.67,0
10,31,17,45,105.73,0,48.49,0
10,31,18,45,106.4,0,48.52,0
10,31,19,30,106.93,0,48.2,0
10,31,21,30,149.6,0,48.01,0
10,31,22,15,201.33,0,47.43,0
10,31,22,45,276.93,0,51.42,0
11,1,0,45,222.53,0,50.88,0
11,1,1,0,267.67,0,51.56,0
11,1,3,45,286,0,52.3,0
11,1,5,15,204.07,0,51.51,0
11,1,5,30,203.47,0,51.53,0
11,1,6,15,277.4,0,52.11,0
11,1,7,45,205.27,0,50.85,0
11,1,8,0,204.87,0,50.84,0
11,1,9,30,130.33,0,49.33,0
11,1,10,15,429.2,0,52.68,0
11,1,10,45,432.8,0,52.67,0
11,1,11,30,432.67,0,52.83,0
11,1,15,0,421.67,0,53.24,0
11,1,15,15,420.73,0,53.35,0
11,1,15,30,419.8,0,53.33,0
11,1,15,45,421.4,0,53.39,0
11,1,18,45,113.67,0,48.38,0
11,1,19,15,112.87,0,48.39,0
11,1,21,15,114.6,0,48.58,0
11,2,2,15,161.93,0,50.98,0
11,2,2,45,295.4,0,52.84,0
11,2,4,15,240.07,0,51.45,0
11,2,6,45,171.93,0,50.57,0
11,2,7,15,174.4,0,50.24,0
11,2,8,0,173,0,50.34,0
11,2,9,30,173,0,50.44,0
11,2,9,45,172.33,0,50.33,0
11,2,10,0,173.93,0,50.41,0
11,2,11,0,446.07,0,53.16,0
11,2,11,15,514.27,0,54.1,0
11,2,11,45,512.47,0,54.15,0
11,2,13,0,509.27,0,54.05,0
11,2,16,15,105,0,49.14,0
11,2,19,30,104.4,0,47.82,0
11,2,20,15,103.67,0,47.64,0
11,2,20,45,103.67,0,47.66,0
11,2,22,0,434,0,53.14,0
11,2,23,45,164.33,0,50.92,0
11,3,1,0,351.40500000000003,0,77.505,1
11,3,2,30,227.53,0,52.09,0
11,3,2,45,228.87,0,52.14,0
11,3,4,45,266.13,0,52.39,0
11,3,7,30,467.07,0,53.79,0
11,3,8,30,394.27,0,53.01,0
11,3,9,15,397.6,0,53.08,0
11,3,9,30,398.07,0,53.09,0
11,3,11,15,90.87,0,48.7,0
11,3,17,15,123,0,48.05,0
11,3,20,30,0.2,0,47.61,0
11,3,21,30,430.33,0,52.32,0
11,3,21,45,461.47,0,52.88,0
11,3,23,0,448.13,0,53.59,0
11,3,23,45,170.27,0,50.5,0
11,4,0,0,169.33,0,50.43,0
11,4,1,0,213,0,50.73,0
11,4,1,45,212.87,0,50.82,0
11,4,2,15,210.47,0,50.96,0
11,4,3,30,209.87,0,51.06,0
11,4,4,45,208.4,0,51.01,0
11,4,6,15,387.67,0,52.17,0
11,4,7,0,113.73,0,47.29,0
11,4,7,45,113.87,0,47.49,0
11,4,10,30,475.93,0,52.78,0
11,4,11,15,475.73,0,52.78,0
11,4,14,0,491.33,0,52.96,0
11,4,14,15,357.8,0,51.71,0
11,4,15,15,361.2,0,51.83,0
11,4,18,15,104.47,0,48.08,0
11,4,20,0,105.13,0,47.89,0
11,4,21,0,107.27,0,47.61,0
11,4,23,0,298.07,0,51.49,0
11,5,0,45,230.07,0,51.01,0
11,5,1,30,299.6,0,51.87,0
11,5,2,15,297.73,0,51.84,0
11,5,2,30,292.67,0,52.14,0
11,5,2,45,289.6,0,52.15,0
11,5,5,30,197.4,0,50.94,0
11,5,6,45,478.93,0,54.01,0
11,5,7,0,484.53,0,53.86,0
11,5,8,30,490,0,53.35,0
11,5,9,15,462.2,0,53.06,0
11,5,11,45,462,0,53.18,0
11,5,14,30,403.4,0,52.61,0
11,5,15,45,397.53,0,52.84,0
11,5,17,0,141.73,0,48.01,0
11,5,17,30,142.73,0,48.14,0
11,5,19,15,141.4,0,47.93,0
11,5,20,0,141,0,47.76,0
11,5,21,0,141.4,0,47.83,0
11,5,21,15,141.2,0,48.01,0
11,5,21,30,141.6,0,48.16,0
11,5,22,30,477.8,0,53.96,0
11,6,0,0,211.73,0,50.79,0
11,6,1,30,156.07,0,50.56,0
11,6,2,15,352.4,0,53.17,0
11,6,2,30,349.4,0,53.27,0
11,6,4,15,200.07,0,51.5,0
11,6,4,45,350.33,0,53.42,0
11,6,7,45,470.53,0,54.01,0
11,6,9,15,465.53,0,53.58,0
11,6,10,45,408.27,0,52.87,0
11,6,13,0,440.13,0,53.5,0
11,6,17,45,118.39500000000001,0,73.395,1
11,6,19,0,78.47,0,48.57,0
11,6,20,0,78.67,0,48.67,0
11,7,1,45,263.33,0,52.39,0
11,7,5,45,378.47,0,53.51,0
11,7,7,0,109.73,0,48.3,0
11,7,7,45,111.07,0,48.1,0
11,7,8,15,109.2,0,47.88,0
11,7,9,0,109.07,0,48.01,0
11,7,9,15,109.07,0,47.76,0
11,7,9,45,94.4,0,47.93,0
11,7,10,15,160.67,0,49.86,0
11,7,11,0,159.8,0,50.12,0
11,7,11,45,160.6,0,50.01,0
11,7,12,0,165.47,0,50.12,0
11,7,15,45,432.73,0,53.01,0
11,7,18,15,160.33,0,46.9,0
11,7,21,45,485.6,0,53.18,0
11,8,0,15,243.6,0,51.4,0
11,8,0,30,296.27,0,51.99,0
11,8,2,15,293.13,0,52.18,0
11,8,6,15,385.87,0,52.4,0
11,8,7,45,52.2,0,48.3,0
11,8,8,30,53,0,47.72,0
11,8,9,15,51.27,0,48.37,0
11,8,9,30,50,0,48.47,0
11,8,10,15,490.67,0,53.04,0
11,8,11,15,471.13,0,53.12,0
11,8,11,45,469.8,0,53.11,0
11,8,12,45,507.93,0,53.77,0
11,8,14,30,379.2,0,52.16,0
11,8,15,0,451.47,0,53.38,0
11,8,15,15,223,0,50.55,0
11,8,16,0,146.47,0,48.22,0
11,8,18,45,107.4,0,47.24,0
11,8,19,30,100.47,0,46.93,0
11,8,20,0,97,0,46.73,0
11,8,21,0,410.93,0,51.42,0
11,8,21,30,434.27,0,52.14,0
11,9,2,15,304.67,0,52.27,0
11,9,3,0,302.2,0,52.65,0
11,9,4,30,306.13,0,52.31,0
11,9,5,0,305.07,0,52.14,0
11,9,7,30,60.87,0,48.27,0
11,9,9,30,49.47,0,49.38,0
