id,value_y_name,value_y,value_x_name,value_x,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
446,end_device_ids.device_id,0,0,0.8937875751503006,0.67,0.64,0.67,0.68,0.64,0.66,0.66,0.67,0.65,0.66,0.67,0.67,0.65,0.69,0.65,0.67,0.69,0.68,0.68,0.67,0.68,0.68,0.68,0.68,0.69,16.73,0.67,true
447,end_device_ids.device_id,0.07142857142857142,0,0.8957915831663327,0.51,0.51,0.51,0.54,0.50,0.50,0.49,0.50,0.49,0.52,0.52,0.52,0.51,0.52,0.52,0.52,0.51,0.49,0.50,0.51,0.51,0.52,0.52,0.51,0.49,12.74,0.51,false
448,end_device_ids.device_id,0.14285714285714285,0,0.8977955911823647,0.48,0.46,0.48,0.48,0.48,0.47,0.48,0.48,0.47,0.48,0.47,0.47,0.48,0.47,0.49,0.49,0.47,0.48,0.48,0.47,0.47,0.49,0.48,0.47,0.47,11.91,0.48,false
449,end_device_ids.device_id,0.21428571428571427,0,0.8997995991983968,0.47,0.48,0.47,0.50,0.49,0.49,0.47,0.48,0.50,0.48,0.49,0.49,0.49,0.49,0.48,0.49,0.48,0.48,0.49,0.47,0.47,0.48,0.48,0.49,0.47,12.07,0.48,false
450,end_device_ids.device_id,0.2857142857142857,0,0.9018036072144289,0.42,0.42,0.42,0.42,0.42,0.43,0.42,0.42,0.43,0.42,0.41,0.42,0.42,0.41,0.42,0.43,0.42,0.41,0.42,0.42,0.41,0.42,0.41,0.42,0.43,10.49,0.42,false
451,end_device_ids.device_id,0.35714285714285715,0,0.9038076152304609,0.38,0.40,0.39,0.40,0.40,0.39,0.40,0.40,0.40,0.40,0.39,0.40,0.40,0.39,0.40,0.40,0.39,0.40,0.39,0.39,0.39,0.39,0.39,0.40,0.40,9.88,0.40,false
452,end_device_ids.device_id,0.42857142857142855,0,0.905811623246493,0.47,0.48,0.48,0.50,0.49,0.50,0.48,0.49,0.49,0.48,0.48,0.49,0.48,0.49,0.50,0.50,0.48,0.48,0.50,0.46,0.48,0.49,0.49,0.49,0.47,12.14,0.49,false
453,end_device_ids.device_id,0.5,0,0.9078156312625251,0.49,0.51,0.52,0.51,0.50,0.49,0.49,0.50,0.49,0.50,0.49,0.51,0.51,0.49,0.52,0.51,0.49,0.50,0.49,0.48,0.48,0.51,0.50,0.51,0.49,12.48,0.50,false
454,end_device_ids.device_id,0.5714285714285714,0,0.9098196392785571,0.39,0.40,0.40,0.40,0.40,0.39,0.40,0.40,0.40,0.40,0.40,0.39,0.40,0.38,0.40,0.40,0.39,0.40,0.39,0.39,0.40,0.39,0.40,0.40,0.40,9.91,0.40,false
455,end_device_ids.device_id,0.6428571428571429,0,0.9118236472945892,0.41,0.43,0.43,0.43,0.43,0.44,0.42,0.43,0.42,0.43,0.41,0.42,0.44,0.41,0.44,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.42,0.44,0.43,10.66,0.43,false
456,end_device_ids.device_id,0.7142857142857143,0,0.9138276553106213,0.41,0.41,0.42,0.40,0.40,0.41,0.41,0.41,0.40,0.42,0.41,0.41,0.42,0.38,0.41,0.41,0.41,0.41,0.41,0.39,0.39,0.41,0.39,0.39,0.41,10.14,0.41,false
457,end_device_ids.device_id,0.7857142857142857,0,0.9158316633266533,0.42,0.42,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.40,0.42,0.40,0.43,0.42,0.41,0.42,0.41,0.40,0.41,0.42,0.41,0.40,0.40,10.29,0.41,false
458,end_device_ids.device_id,0.14285714285714285,0,0.9178356713426854,0.50,0.52,0.52,0.53,0.50,0.51,0.51,0.52,0.51,0.50,0.50,0.51,0.50,0.51,0.52,0.53,0.50,0.50,0.52,0.51,0.51,0.50,0.50,0.51,0.50,12.74,0.51,false
459,end_device_ids.device_id,0.21428571428571427,0,0.9198396793587175,0.47,0.47,0.49,0.48,0.48,0.47,0.48,0.48,0.48,0.47,0.46,0.48,0.47,0.49,0.49,0.50,0.47,0.46,0.49,0.47,0.48,0.47,0.47,0.49,0.46,11.92,0.48,false
460,end_device_ids.device_id,0.8571428571428571,0,0.9218436873747495,0.45,0.46,0.46,0.44,0.45,0.45,0.46,0.45,0.46,0.46,0.48,0.47,0.45,0.44,0.47,0.47,0.45,0.47,0.45,0.45,0.44,0.47,0.45,0.45,0.44,11.39,0.46,false
461,end_device_ids.device_id,0.9285714285714286,0,0.9238476953907816,0.48,0.48,0.48,0.46,0.49,0.46,0.47,0.48,0.48,0.49,0.49,0.49,0.48,0.46,0.48,0.49,0.48,0.48,0.46,0.49,0.46,0.49,0.47,0.48,0.47,11.94,0.48,false
462,end_device_ids.device_id,1,0,0.9258517034068137,0.46,0.44,0.44,0.47,0.48,0.47,0.45,0.45,0.46,0.45,0.46,0.48,0.46,0.46,0.46,0.45,0.46,0.46,0.43,0.44,0.44,0.45,0.46,0.48,0.45,11.41,0.46,false
463,end_device_ids.device_id,0.42857142857142855,0,0.9278557114228457,0.49,0.49,0.50,0.50,0.50,0.49,0.49,0.50,0.50,0.49,0.48,0.49,0.48,0.50,0.51,0.52,0.49,0.48,0.50,0.47,0.49,0.49,0.48,0.49,0.48,12.30,0.49,false
464,end_device_ids.device_id,0,0,0.9298597194388778,0.52,0.53,0.54,0.55,0.54,0.52,0.54,0.53,0.54,0.52,0.52,0.53,0.51,0.54,0.55,0.57,0.52,0.52,0.52,0.50,0.53,0.54,0.54,0.55,0.53,13.30,0.53,false
465,end_device_ids.device_id,0.07142857142857142,0,0.9318637274549099,0.54,0.56,0.56,0.58,0.55,0.55,0.54,0.56,0.55,0.54,0.56,0.55,0.54,0.55,0.57,0.57,0.55,0.54,0.56,0.56,0.55,0.56,0.56,0.54,0.54,13.83,0.55,false
466,end_device_ids.device_id,0.14285714285714285,0,0.9338677354709419,0.52,0.52,0.52,0.52,0.55,0.51,0.50,0.52,0.53,0.54,0.53,0.51,0.53,0.52,0.51,0.52,0.48,0.53,0.53,0.51,0.53,0.53,0.53,0.53,0.51,13.03,0.52,false
467,end_device_ids.device_id,0.21428571428571427,0,0.935871743486974,0.49,0.50,0.48,0.48,0.49,0.48,0.49,0.49,0.48,0.49,0.47,0.47,0.48,0.49,0.48,0.48,0.47,0.47,0.48,0.49,0.46,0.46,0.48,0.49,0.50,12.04,0.48,false
468,end_device_ids.device_id,0.2857142857142857,0,0.9378757515030061,0.43,0.43,0.44,0.43,0.43,0.43,0.44,0.44,0.44,0.43,0.42,0.43,0.43,0.41,0.42,0.42,0.42,0.43,0.42,0.43,0.42,0.44,0.42,0.43,0.45,10.73,0.43,false
469,end_device_ids.device_id,0.35714285714285715,0,0.9398797595190381,0.40,0.41,0.41,0.40,0.39,0.39,0.41,0.40,0.40,0.41,0.40,0.40,0.41,0.39,0.41,0.41,0.40,0.40,0.40,0.41,0.41,0.41,0.41,0.42,0.40,10.10,0.40,false
470,end_device_ids.device_id,0.42857142857142855,0,0.9418837675350702,0.47,0.50,0.48,0.50,0.48,0.48,0.48,0.48,0.49,0.49,0.48,0.48,0.48,0.48,0.51,0.50,0.47,0.48,0.48,0.47,0.46,0.48,0.48,0.47,0.46,12.03,0.48,false
471,end_device_ids.device_id,0.5,0,0.9438877755511023,0.41,0.44,0.45,0.44,0.43,0.43,0.45,0.43,0.44,0.43,0.42,0.44,0.43,0.43,0.43,0.45,0.43,0.44,0.43,0.42,0.43,0.43,0.43,0.44,0.44,10.84,0.43,false
472,end_device_ids.device_id,0.5714285714285714,0,0.9458917835671342,0.43,0.44,0.45,0.44,0.43,0.43,0.43,0.44,0.43,0.43,0.42,0.43,0.44,0.42,0.44,0.44,0.43,0.43,0.41,0.43,0.42,0.42,0.44,0.43,0.43,10.78,0.43,false
473,end_device_ids.device_id,0.6428571428571429,0,0.9478957915831663,0.40,0.42,0.42,0.41,0.42,0.42,0.41,0.41,0.42,0.42,0.39,0.42,0.42,0.39,0.42,0.41,0.40,0.42,0.41,0.41,0.42,0.42,0.40,0.41,0.42,10.31,0.41,false
474,end_device_ids.device_id,0.7142857142857143,0,0.9498997995991983,0.42,0.42,0.41,0.41,0.44,0.40,0.41,0.42,0.40,0.42,0.41,0.42,0.43,0.41,0.41,0.43,0.42,0.41,0.40,0.41,0.40,0.40,0.42,0.41,0.42,10.35,0.41,false
475,end_device_ids.device_id,0.7857142857142857,0,0.9519038076152304,0.44,0.45,0.45,0.44,0.43,0.43,0.43,0.42,0.44,0.45,0.44,0.43,0.43,0.41,0.44,0.44,0.43,0.44,0.42,0.42,0.43,0.45,0.43,0.44,0.42,10.85,0.43,false
476,end_device_ids.device_id,0.14285714285714285,0,0.9539078156312625,0.45,0.46,0.45,0.44,0.46,0.46,0.44,0.47,0.47,0.46,0.43,0.45,0.45,0.44,0.45,0.45,0.44,0.44,0.45,0.45,0.45,0.45,0.45,0.45,0.43,11.24,0.45,false
477,end_device_ids.device_id,0.21428571428571427,0,0.9559118236472945,0.46,0.45,0.46,0.45,0.45,0.45,0.44,0.45,0.46,0.46,0.43,0.45,0.47,0.44,0.45,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.46,0.45,0.44,11.22,0.45,false
478,end_device_ids.device_id,0.8571428571428571,0,0.9579158316633266,0.51,0.51,0.51,0.50,0.51,0.49,0.53,0.49,0.50,0.51,0.53,0.51,0.50,0.50,0.51,0.51,0.51,0.52,0.48,0.49,0.48,0.52,0.51,0.50,0.50,12.63,0.51,false
479,end_device_ids.device_id,0.9285714285714286,0,0.9599198396793587,0.43,0.41,0.42,0.41,0.43,0.43,0.41,0.42,0.39,0.42,0.41,0.41,0.43,0.40,0.41,0.43,0.42,0.41,0.40,0.41,0.42,0.40,0.40,0.41,0.41,10.34,0.41,false
480,end_device_ids.device_id,1,0,0.9619238476953907,0.58,0.59,0.59,0.58,0.59,0.61,0.57,0.60,0.58,0.58,0.57,0.59,0.57,0.58,0.58,0.59,0.57,0.59,0.59,0.56,0.57,0.58,0.59,0.58,0.55,14.53,0.58,false
481,end_device_ids.device_id,0.42857142857142855,0,0.9639278557114228,0.47,0.47,0.47,0.47,0.48,0.47,0.45,0.48,0.48,0.47,0.45,0.46,0.49,0.45,0.47,0.47,0.45,0.46,0.46,0.45,0.47,0.47,0.47,0.47,0.45,11.65,0.47,false
482,end_device_ids.device_id,0,0,0.9659318637274549,0.52,0.53,0.54,0.55,0.55,0.53,0.54,0.54,0.54,0.55,0.53,0.54,0.52,0.52,0.55,0.57,0.54,0.53,0.53,0.52,0.53,0.54,0.55,0.55,0.53,13.44,0.54,false
483,end_device_ids.device_id,0.07142857142857142,0,0.9679358717434869,0.53,0.55,0.57,0.59,0.56,0.55,0.54,0.55,0.53,0.55,0.57,0.56,0.54,0.55,0.58,0.58,0.55,0.55,0.55,0.55,0.55,0.56,0.57,0.54,0.53,13.85,0.55,false
484,end_device_ids.device_id,0.14285714285714285,0,0.969939879759519,0.55,0.56,0.56,0.54,0.56,0.53,0.53,0.54,0.56,0.57,0.55,0.53,0.56,0.53,0.55,0.55,0.54,0.53,0.56,0.56,0.55,0.55,0.56,0.56,0.55,13.73,0.55,false
485,end_device_ids.device_id,0.21428571428571427,0,0.9719438877755511,0.49,0.48,0.50,0.50,0.50,0.50,0.49,0.50,0.51,0.49,0.49,0.51,0.50,0.49,0.50,0.51,0.49,0.49,0.48,0.49,0.49,0.50,0.50,0.50,0.47,12.37,0.49,false
486,end_device_ids.device_id,0.2857142857142857,0,0.9739478957915831,0.44,0.44,0.45,0.45,0.43,0.45,0.45,0.44,0.42,0.43,0.43,0.43,0.44,0.42,0.45,0.44,0.42,0.43,0.44,0.45,0.45,0.46,0.44,0.44,0.43,10.97,0.44,false
487,end_device_ids.device_id,0.35714285714285715,0,0.9759519038076152,0.42,0.43,0.43,0.42,0.42,0.42,0.43,0.43,0.43,0.42,0.43,0.43,0.43,0.42,0.45,0.43,0.41,0.43,0.43,0.41,0.44,0.43,0.43,0.44,0.43,10.69,0.43,false
488,end_device_ids.device_id,0.42857142857142855,0,0.9779559118236473,0.48,0.50,0.50,0.51,0.50,0.49,0.50,0.48,0.49,0.50,0.48,0.49,0.49,0.50,0.52,0.51,0.49,0.48,0.49,0.49,0.48,0.50,0.49,0.49,0.48,12.33,0.49,false
489,end_device_ids.device_id,0.5,0,0.9799599198396793,0.53,0.53,0.54,0.54,0.54,0.54,0.54,0.54,0.53,0.54,0.53,0.53,0.52,0.53,0.53,0.54,0.52,0.54,0.52,0.53,0.52,0.53,0.54,0.54,0.52,13.31,0.53,false
490,end_device_ids.device_id,0.5714285714285714,0,0.9819639278557114,0.43,0.42,0.43,0.44,0.43,0.42,0.44,0.43,0.43,0.42,0.43,0.43,0.43,0.42,0.42,0.43,0.41,0.43,0.41,0.42,0.42,0.43,0.44,0.44,0.42,10.67,0.43,false
491,end_device_ids.device_id,0.6428571428571429,0,0.9839679358717435,0.42,0.41,0.43,0.43,0.44,0.43,0.42,0.43,0.42,0.42,0.42,0.43,0.44,0.40,0.43,0.44,0.42,0.44,0.41,0.41,0.42,0.41,0.41,0.42,0.43,10.58,0.42,false
492,end_device_ids.device_id,0.7142857142857143,0,0.9859719438877755,0.43,0.42,0.44,0.44,0.44,0.43,0.43,0.44,0.42,0.44,0.43,0.43,0.44,0.41,0.43,0.44,0.43,0.43,0.43,0.42,0.42,0.43,0.43,0.42,0.43,10.75,0.43,false
493,end_device_ids.device_id,0.7857142857142857,0,0.9879759519038076,0.45,0.44,0.45,0.43,0.44,0.42,0.44,0.43,0.43,0.44,0.44,0.43,0.45,0.42,0.44,0.44,0.44,0.43,0.43,0.42,0.44,0.44,0.44,0.44,0.42,10.89,0.44,false
494,end_device_ids.device_id,0.14285714285714285,0,0.9899799599198397,0.53,0.51,0.54,0.52,0.55,0.53,0.52,0.52,0.53,0.53,0.51,0.53,0.52,0.52,0.53,0.55,0.52,0.52,0.52,0.51,0.52,0.53,0.54,0.52,0.52,13.14,0.53,false
495,end_device_ids.device_id,0.21428571428571427,0,0.9919839679358717,0.50,0.51,0.51,0.52,0.53,0.52,0.52,0.49,0.51,0.51,0.50,0.51,0.52,0.50,0.53,0.52,0.51,0.50,0.52,0.51,0.51,0.51,0.51,0.52,0.51,12.80,0.51,false
496,end_device_ids.device_id,0.8571428571428571,0,0.9939879759519038,0.57,0.58,0.56,0.56,0.61,0.58,0.58,0.58,0.58,0.57,0.59,0.56,0.56,0.58,0.58,0.56,0.58,0.58,0.54,0.59,0.55,0.57,0.54,0.59,0.56,14.30,0.57,false
497,end_device_ids.device_id,0.9285714285714286,0,0.9959919839679359,0.44,0.42,0.46,0.47,0.46,0.44,0.46,0.46,0.42,0.44,0.45,0.44,0.46,0.42,0.43,0.45,0.46,0.44,0.43,0.44,0.43,0.43,0.44,0.45,0.43,11.07,0.44,false
498,end_device_ids.device_id,1,0,0.9979959919839679,0.50,0.49,0.52,0.51,0.52,0.51,0.49,0.50,0.50,0.50,0.49,0.50,0.49,0.49,0.49,0.51,0.50,0.50,0.50,0.49,0.49,0.50,0.50,0.51,0.48,12.48,0.50,false
499,end_device_ids.device_id,0.42857142857142855,0,1,0.52,0.52,0.52,0.55,0.55,0.52,0.53,0.53,0.54,0.54,0.50,0.53,0.54,0.51,0.53,0.54,0.49,0.52,0.55,0.52,0.53,0.53,0.53,0.53,0.50,13.17,0.53,false
