id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly,anomaly_1,anomaly_2,anomaly_3,anomaly_4,anomaly_5,anomaly_6,anomaly_7,anomaly_8,anomaly_9,anomaly_10,anomaly_11,anomaly_12,anomaly_13,anomaly_14,anomaly_15,anomaly_16,anomaly_17,anomaly_18,anomaly_19,anomaly_20,anomaly_21,anomaly_22,anomaly_23,anomaly_24,anomaly_25,anomaly_average,anomaly_probability
846,i_uiipu,353,month_day_hour_min,846,0.45,0.46,0.45,0.45,0.46,0.42,0.45,0.44,0.47,0.41,0.42,0.48,0.43,0.45,0.45,0.49,0.42,0.45,0.44,0.44,0.42,0.46,0.45,0.41,0.42,11.09,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
847,i_uiipu,354.53,month_day_hour_min,847,0.50,0.48,0.44,0.46,0.44,0.45,0.44,0.46,0.47,0.41,0.44,0.48,0.46,0.46,0.47,0.52,0.46,0.43,0.44,0.47,0.44,0.45,0.47,0.45,0.42,11.41,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
848,i_uiipu,352.87,month_day_hour_min,848,0.45,0.48,0.44,0.45,0.45,0.44,0.44,0.45,0.48,0.41,0.44,0.47,0.45,0.46,0.45,0.48,0.42,0.42,0.42,0.43,0.43,0.42,0.43,0.42,0.41,11.04,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
849,i_uiipu,351.27,month_day_hour_min,849,0.53,0.50,0.52,0.52,0.50,0.46,0.48,0.48,0.54,0.45,0.49,0.49,0.48,0.49,0.48,0.55,0.44,0.48,0.47,0.44,0.44,0.49,0.50,0.44,0.49,12.15,0.49,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
850,i_uiipu,352.47,month_day_hour_min,850,0.48,0.47,0.45,0.47,0.46,0.46,0.44,0.46,0.48,0.41,0.44,0.48,0.45,0.46,0.45,0.51,0.45,0.42,0.44,0.44,0.45,0.47,0.44,0.44,0.42,11.34,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
851,i_uiipu,352.8,month_day_hour_min,851,0.46,0.47,0.44,0.45,0.46,0.43,0.44,0.45,0.48,0.42,0.43,0.47,0.44,0.45,0.46,0.50,0.42,0.45,0.42,0.44,0.43,0.45,0.43,0.43,0.42,11.14,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
852,i_uiipu,351.73,month_day_hour_min,852,0.58,0.60,0.60,0.56,0.57,0.55,0.57,0.59,0.61,0.57,0.55,0.58,0.55,0.57,0.59,0.56,0.57,0.57,0.62,0.62,0.58,0.60,0.57,0.57,0.53,14.43,0.58,false,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.12,true
853,i_uiipu,348.33,month_day_hour_min,853,0.51,0.50,0.49,0.53,0.52,0.50,0.54,0.51,0.57,0.50,0.50,0.53,0.53,0.53,0.55,0.50,0.54,0.48,0.48,0.52,0.54,0.54,0.49,0.49,0.52,12.91,0.52,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
854,i_uiipu,347.87,month_day_hour_min,854,0.51,0.46,0.46,0.49,0.48,0.48,0.47,0.48,0.53,0.47,0.47,0.52,0.52,0.48,0.50,0.47,0.50,0.48,0.49,0.48,0.47,0.50,0.48,0.46,0.49,12.14,0.49,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
855,i_uiipu,346.8,month_day_hour_min,855,0.47,0.40,0.44,0.43,0.46,0.46,0.44,0.43,0.43,0.43,0.44,0.44,0.45,0.47,0.43,0.42,0.46,0.43,0.46,0.44,0.43,0.43,0.44,0.45,0.46,11.04,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
