id,valueY,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
319,0.8666666666666667,0.08880846325167038,0.43,0.41,0.44,0.43,0.43,0.42,0.41,0.43,0.42,0.42,0.42,0.42,0.43,0.42,0.43,0.42,0.42,0.42,0.43,0.43,0.43,0.43,0.42,0.44,0.45,10.65,0.43,false
320,0.9333333333333333,0.08908685968819599,0.50,0.49,0.50,0.49,0.50,0.47,0.49,0.47,0.49,0.49,0.49,0.48,0.51,0.48,0.49,0.48,0.48,0.47,0.48,0.48,0.48,0.49,0.48,0.49,0.50,12.17,0.49,false
321,0.4,0.0893652561247216,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.46,0.47,0.45,0.47,0.46,0.46,0.45,0.44,0.46,0.46,0.45,0.45,0.46,0.45,0.46,11.35,0.45,false
322,0,0.08964365256124722,0.46,0.48,0.46,0.48,0.49,0.47,0.48,0.46,0.45,0.45,0.45,0.47,0.47,0.47,0.49,0.48,0.47,0.48,0.45,0.48,0.46,0.47,0.45,0.47,0.47,11.71,0.47,false
323,0.06666666666666667,0.08992204899777283,0.47,0.48,0.47,0.47,0.47,0.47,0.46,0.46,0.45,0.45,0.45,0.46,0.46,0.48,0.48,0.48,0.46,0.46,0.46,0.47,0.46,0.48,0.46,0.47,0.47,11.65,0.47,false
324,0.13333333333333333,0.09020044543429843,0.43,0.44,0.44,0.43,0.44,0.43,0.43,0.43,0.43,0.44,0.45,0.45,0.44,0.44,0.45,0.46,0.43,0.42,0.44,0.44,0.44,0.43,0.43,0.44,0.45,10.95,0.44,false
325,0.2,0.09047884187082406,0.42,0.41,0.42,0.41,0.41,0.40,0.42,0.41,0.41,0.41,0.41,0.43,0.41,0.41,0.41,0.41,0.41,0.40,0.41,0.41,0.41,0.42,0.41,0.40,0.41,10.28,0.41,false
326,0.26666666666666666,0.09075723830734966,0.41,0.42,0.43,0.41,0.41,0.41,0.42,0.41,0.42,0.40,0.42,0.42,0.42,0.42,0.41,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.41,10.35,0.41,false
327,0.3333333333333333,0.09103563474387528,0.42,0.43,0.44,0.42,0.42,0.42,0.42,0.42,0.42,0.41,0.42,0.43,0.42,0.41,0.43,0.42,0.41,0.41,0.40,0.42,0.42,0.42,0.42,0.41,0.41,10.47,0.42,false
328,0.4,0.09131403118040089,0.44,0.43,0.45,0.42,0.44,0.43,0.43,0.43,0.42,0.43,0.43,0.43,0.42,0.44,0.43,0.44,0.43,0.43,0.44,0.44,0.44,0.44,0.44,0.42,0.43,10.82,0.43,false
329,0.4666666666666667,0.0915924276169265,0.45,0.46,0.46,0.46,0.48,0.46,0.45,0.45,0.44,0.47,0.45,0.46,0.47,0.44,0.47,0.46,0.47,0.45,0.45,0.45,0.46,0.45,0.48,0.45,0.47,11.46,0.46,false
330,0.5333333333333333,0.09187082405345212,0.40,0.41,0.40,0.41,0.42,0.40,0.40,0.41,0.41,0.40,0.41,0.42,0.40,0.41,0.42,0.40,0.41,0.39,0.40,0.41,0.40,0.40,0.41,0.41,0.40,10.15,0.41,false
331,0.9333333333333333,0.09214922048997773,0.43,0.43,0.42,0.44,0.44,0.43,0.42,0.42,0.44,0.43,0.44,0.43,0.42,0.42,0.44,0.42,0.43,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.43,10.69,0.43,false
332,0.6666666666666666,0.09242761692650334,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.41,0.42,0.43,0.42,0.42,0.42,0.42,0.41,0.42,0.40,0.41,0.42,0.41,0.41,0.43,0.41,0.42,10.43,0.42,false
333,0.7333333333333333,0.09270601336302896,0.43,0.42,0.45,0.42,0.43,0.42,0.42,0.42,0.41,0.42,0.42,0.42,0.42,0.42,0.43,0.42,0.42,0.41,0.42,0.43,0.41,0.42,0.42,0.44,0.42,10.56,0.42,false
334,0.13333333333333333,0.09298440979955457,0.45,0.45,0.44,0.44,0.45,0.44,0.44,0.43,0.45,0.44,0.43,0.45,0.45,0.45,0.45,0.45,0.45,0.42,0.43,0.44,0.44,0.43,0.43,0.44,0.44,11.03,0.44,false
335,0.2,0.09326280623608017,0.43,0.41,0.42,0.42,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.44,0.42,0.43,0.42,0.43,0.43,0.42,0.42,0.43,0.42,0.42,0.42,0.42,0.43,10.55,0.42,false
336,0.8,0.0935412026726058,0.43,0.44,0.45,0.44,0.44,0.43,0.43,0.44,0.44,0.44,0.43,0.44,0.44,0.43,0.43,0.42,0.43,0.42,0.43,0.43,0.42,0.43,0.44,0.43,0.45,10.85,0.43,false
337,0.8666666666666667,0.0938195991091314,0.51,0.50,0.52,0.49,0.51,0.49,0.50,0.48,0.52,0.50,0.50,0.50,0.50,0.48,0.49,0.48,0.49,0.49,0.49,0.49,0.50,0.46,0.50,0.52,0.50,12.41,0.50,false
338,0.9333333333333333,0.09409799554565701,0.51,0.49,0.52,0.50,0.50,0.48,0.50,0.47,0.49,0.51,0.50,0.48,0.51,0.49,0.49,0.48,0.48,0.48,0.48,0.48,0.49,0.49,0.49,0.49,0.51,12.31,0.49,false
339,0.4,0.09437639198218263,0.43,0.44,0.43,0.44,0.45,0.44,0.44,0.44,0.45,0.43,0.43,0.45,0.44,0.45,0.44,0.45,0.45,0.43,0.44,0.44,0.44,0.43,0.45,0.44,0.43,11.00,0.44,false
340,0,0.09465478841870824,0.54,0.54,0.54,0.54,0.54,0.55,0.52,0.55,0.51,0.53,0.53,0.54,0.54,0.55,0.57,0.57,0.57,0.53,0.55,0.55,0.56,0.54,0.52,0.53,0.54,13.55,0.54,false
341,0.06666666666666667,0.09493318485523386,0.47,0.48,0.47,0.46,0.45,0.47,0.46,0.46,0.46,0.46,0.45,0.46,0.48,0.47,0.45,0.47,0.47,0.45,0.46,0.47,0.45,0.47,0.47,0.45,0.46,11.57,0.46,false
342,0.13333333333333333,0.09521158129175947,0.43,0.43,0.43,0.42,0.42,0.42,0.42,0.42,0.43,0.42,0.43,0.42,0.43,0.43,0.42,0.43,0.44,0.42,0.42,0.43,0.43,0.42,0.42,0.42,0.42,10.62,0.42,false
343,0.2,0.09548997772828507,0.49,0.47,0.47,0.47,0.47,0.46,0.47,0.48,0.47,0.48,0.49,0.49,0.48,0.48,0.48,0.49,0.48,0.47,0.48,0.49,0.48,0.47,0.48,0.48,0.48,11.95,0.48,false
344,0.26666666666666666,0.0957683741648107,0.45,0.47,0.47,0.46,0.46,0.47,0.46,0.46,0.47,0.46,0.45,0.45,0.47,0.46,0.47,0.47,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.47,0.47,11.58,0.46,false
345,0.3333333333333333,0.0960467706013363,0.45,0.45,0.46,0.45,0.45,0.48,0.45,0.44,0.44,0.45,0.45,0.46,0.45,0.44,0.44,0.47,0.46,0.46,0.44,0.46,0.46,0.46,0.47,0.45,0.47,11.36,0.45,false
346,0.4,0.09632516703786191,0.45,0.44,0.46,0.43,0.44,0.44,0.45,0.46,0.45,0.44,0.45,0.45,0.43,0.45,0.44,0.45,0.45,0.44,0.43,0.45,0.44,0.45,0.45,0.44,0.45,11.13,0.45,false
347,0.4666666666666667,0.09660356347438753,0.42,0.42,0.44,0.42,0.43,0.43,0.43,0.42,0.42,0.43,0.42,0.43,0.43,0.42,0.43,0.42,0.43,0.42,0.42,0.42,0.43,0.41,0.43,0.41,0.43,10.61,0.42,false
348,0.5333333333333333,0.09688195991091314,0.43,0.44,0.44,0.46,0.46,0.44,0.44,0.44,0.44,0.43,0.45,0.44,0.45,0.44,0.46,0.45,0.45,0.44,0.44,0.44,0.45,0.44,0.45,0.43,0.46,11.11,0.44,false
349,0.9333333333333333,0.09716035634743875,0.43,0.42,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.42,0.43,0.43,0.42,0.42,0.43,0.42,0.42,0.43,0.43,0.43,0.43,0.43,0.42,0.43,10.69,0.43,false
350,0.6666666666666666,0.09743875278396437,0.43,0.44,0.47,0.44,0.44,0.45,0.45,0.45,0.44,0.45,0.43,0.43,0.45,0.45,0.46,0.44,0.45,0.43,0.45,0.44,0.44,0.44,0.45,0.44,0.45,11.11,0.44,false
351,0.7333333333333333,0.09771714922048998,0.45,0.46,0.48,0.46,0.46,0.45,0.45,0.47,0.45,0.46,0.46,0.45,0.47,0.47,0.48,0.47,0.47,0.46,0.45,0.46,0.46,0.46,0.46,0.47,0.45,11.53,0.46,false
352,0.13333333333333333,0.09799554565701558,0.45,0.44,0.44,0.43,0.43,0.43,0.43,0.44,0.45,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.44,0.43,0.43,0.44,0.43,0.44,0.44,0.43,0.44,10.91,0.44,false
353,0.2,0.0982739420935412,0.43,0.42,0.43,0.41,0.41,0.41,0.42,0.42,0.43,0.42,0.43,0.42,0.43,0.42,0.41,0.42,0.43,0.42,0.43,0.42,0.42,0.41,0.43,0.41,0.43,10.53,0.42,false
354,0.8,0.09855233853006681,0.42,0.42,0.42,0.43,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.42,0.42,0.41,0.43,0.42,0.42,0.42,0.41,0.43,0.42,0.44,10.54,0.42,false
355,0.8666666666666667,0.09883073496659243,0.42,0.43,0.44,0.44,0.44,0.44,0.42,0.42,0.45,0.44,0.43,0.44,0.46,0.44,0.45,0.44,0.44,0.42,0.44,0.43,0.43,0.43,0.44,0.44,0.45,10.92,0.44,false
356,0.9333333333333333,0.09910913140311804,0.51,0.49,0.52,0.51,0.50,0.48,0.49,0.48,0.49,0.50,0.50,0.48,0.52,0.49,0.50,0.50,0.49,0.49,0.48,0.48,0.49,0.49,0.49,0.50,0.51,12.38,0.50,false
357,0.4,0.09938752783964365,0.44,0.45,0.44,0.44,0.44,0.45,0.45,0.44,0.45,0.44,0.44,0.46,0.44,0.43,0.45,0.45,0.45,0.43,0.45,0.45,0.44,0.43,0.46,0.44,0.44,11.10,0.44,false
358,0,0.09966592427616927,0.48,0.52,0.49,0.49,0.49,0.49,0.49,0.50,0.48,0.49,0.46,0.49,0.50,0.51,0.52,0.51,0.50,0.48,0.48,0.50,0.50,0.50,0.47,0.49,0.50,12.33,0.49,false
359,0.06666666666666667,0.09994432071269488,0.48,0.49,0.48,0.48,0.46,0.48,0.46,0.46,0.46,0.46,0.45,0.46,0.48,0.48,0.48,0.47,0.48,0.46,0.46,0.48,0.47,0.47,0.46,0.47,0.47,11.75,0.47,false
360,0.13333333333333333,0.10022271714922049,0.45,0.45,0.45,0.44,0.44,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.43,0.45,0.44,0.46,0.44,0.44,0.44,0.44,0.43,0.43,0.44,0.44,11.06,0.44,false
361,0.2,0.10050111358574611,0.44,0.43,0.43,0.43,0.42,0.43,0.45,0.44,0.44,0.42,0.44,0.45,0.44,0.44,0.45,0.44,0.43,0.42,0.43,0.44,0.44,0.42,0.44,0.43,0.44,10.88,0.44,false
362,0.26666666666666666,0.10077951002227171,0.42,0.43,0.42,0.45,0.43,0.43,0.42,0.43,0.43,0.41,0.43,0.43,0.42,0.41,0.43,0.42,0.42,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.44,10.60,0.42,false
363,0.3333333333333333,0.10105790645879732,0.44,0.46,0.44,0.46,0.45,0.45,0.44,0.43,0.44,0.45,0.44,0.46,0.44,0.45,0.45,0.45,0.44,0.44,0.43,0.46,0.45,0.44,0.45,0.45,0.46,11.17,0.45,false
364,0.4,0.10133630289532294,0.50,0.49,0.49,0.48,0.48,0.48,0.49,0.48,0.48,0.49,0.49,0.50,0.49,0.48,0.49,0.49,0.50,0.48,0.49,0.49,0.49,0.49,0.50,0.49,0.48,12.21,0.49,false
365,0.4666666666666667,0.10161469933184855,0.48,0.50,0.51,0.49,0.47,0.47,0.48,0.48,0.47,0.49,0.51,0.48,0.51,0.49,0.48,0.50,0.49,0.48,0.47,0.47,0.48,0.48,0.48,0.47,0.48,12.11,0.48,false
366,0.5333333333333333,0.10189309576837416,0.45,0.44,0.45,0.44,0.46,0.45,0.44,0.44,0.43,0.45,0.44,0.44,0.45,0.44,0.44,0.44,0.44,0.43,0.44,0.44,0.45,0.45,0.45,0.45,0.45,11.10,0.44,false
367,0.9333333333333333,0.10217149220489978,0.42,0.44,0.43,0.44,0.43,0.43,0.43,0.42,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.42,0.41,0.42,0.42,0.44,10.68,0.43,false
368,0.6666666666666666,0.10244988864142539,0.46,0.46,0.48,0.47,0.47,0.47,0.47,0.47,0.45,0.46,0.45,0.45,0.47,0.47,0.48,0.47,0.48,0.45,0.48,0.48,0.47,0.46,0.48,0.47,0.47,11.69,0.47,false
369,0.7333333333333333,0.102728285077951,0.45,0.47,0.45,0.47,0.46,0.47,0.46,0.45,0.44,0.46,0.45,0.45,0.47,0.47,0.47,0.46,0.46,0.45,0.46,0.46,0.45,0.44,0.46,0.46,0.47,11.46,0.46,false
370,0.13333333333333333,0.10300668151447662,0.46,0.48,0.47,0.46,0.45,0.46,0.46,0.46,0.45,0.46,0.47,0.47,0.47,0.45,0.47,0.47,0.46,0.46,0.46,0.46,0.47,0.46,0.47,0.46,0.47,11.58,0.46,false
371,0.2,0.10328507795100222,0.46,0.44,0.45,0.44,0.43,0.45,0.46,0.44,0.44,0.44,0.44,0.45,0.45,0.46,0.44,0.45,0.44,0.44,0.45,0.45,0.45,0.42,0.45,0.44,0.46,11.14,0.45,false
372,0.8,0.10356347438752785,0.42,0.41,0.42,0.42,0.41,0.43,0.41,0.41,0.42,0.41,0.42,0.41,0.42,0.41,0.41,0.41,0.42,0.41,0.42,0.42,0.40,0.41,0.42,0.42,0.42,10.38,0.42,false
373,0.8666666666666667,0.10384187082405345,0.48,0.48,0.49,0.49,0.49,0.48,0.47,0.48,0.49,0.49,0.48,0.46,0.49,0.47,0.49,0.48,0.49,0.46,0.48,0.49,0.47,0.49,0.50,0.50,0.49,12.08,0.48,false
374,0.9333333333333333,0.10412026726057906,0.45,0.45,0.47,0.46,0.46,0.46,0.45,0.45,0.47,0.46,0.45,0.45,0.46,0.46,0.45,0.46,0.46,0.47,0.46,0.45,0.45,0.45,0.46,0.45,0.48,11.44,0.46,false
375,0.4,0.10439866369710468,0.46,0.46,0.48,0.47,0.46,0.45,0.45,0.45,0.45,0.45,0.45,0.47,0.47,0.45,0.47,0.47,0.45,0.45,0.47,0.47,0.46,0.45,0.47,0.45,0.46,11.49,0.46,false
376,0,0.10467706013363029,0.48,0.48,0.47,0.48,0.49,0.48,0.49,0.48,0.47,0.47,0.46,0.47,0.48,0.49,0.49,0.48,0.49,0.47,0.47,0.50,0.48,0.49,0.47,0.47,0.47,11.97,0.48,false
377,0.13333333333333333,0.1049554565701559,0.47,0.46,0.47,0.45,0.45,0.45,0.45,0.46,0.45,0.45,0.45,0.45,0.46,0.45,0.45,0.46,0.45,0.44,0.45,0.45,0.46,0.46,0.46,0.45,0.46,11.36,0.45,false
378,0.2,0.10523385300668152,0.44,0.44,0.44,0.44,0.43,0.44,0.43,0.43,0.44,0.43,0.43,0.44,0.43,0.44,0.46,0.44,0.43,0.43,0.44,0.44,0.44,0.43,0.44,0.44,0.43,10.92,0.44,false
379,0.26666666666666666,0.10551224944320713,0.44,0.44,0.45,0.44,0.44,0.44,0.44,0.43,0.44,0.43,0.44,0.43,0.43,0.45,0.43,0.45,0.43,0.44,0.43,0.44,0.44,0.43,0.43,0.43,0.46,10.95,0.44,false
380,0.3333333333333333,0.10579064587973273,0.41,0.43,0.41,0.43,0.42,0.42,0.41,0.41,0.41,0.42,0.41,0.43,0.42,0.41,0.42,0.41,0.41,0.41,0.42,0.42,0.42,0.41,0.42,0.42,0.41,10.41,0.42,false
381,0.4,0.10606904231625836,0.47,0.46,0.47,0.46,0.46,0.45,0.47,0.46,0.46,0.46,0.46,0.47,0.46,0.46,0.47,0.46,0.46,0.45,0.47,0.46,0.46,0.46,0.47,0.46,0.47,11.56,0.46,false
382,0.4666666666666667,0.10634743875278396,0.44,0.46,0.45,0.45,0.46,0.46,0.45,0.46,0.45,0.45,0.44,0.46,0.45,0.45,0.46,0.45,0.46,0.45,0.45,0.47,0.45,0.45,0.46,0.44,0.47,11.34,0.45,false
383,0.5333333333333333,0.10662583518930957,0.45,0.46,0.45,0.46,0.46,0.48,0.44,0.45,0.44,0.44,0.45,0.45,0.45,0.44,0.46,0.46,0.46,0.44,0.46,0.47,0.45,0.46,0.45,0.45,0.46,11.34,0.45,false
384,0.9333333333333333,0.10690423162583519,0.45,0.44,0.44,0.45,0.44,0.45,0.44,0.44,0.45,0.45,0.44,0.44,0.45,0.45,0.46,0.45,0.44,0.45,0.46,0.45,0.43,0.44,0.44,0.44,0.47,11.16,0.45,false
385,0.6666666666666666,0.1071826280623608,0.44,0.46,0.45,0.47,0.45,0.45,0.44,0.45,0.44,0.44,0.43,0.43,0.46,0.44,0.45,0.45,0.45,0.43,0.44,0.46,0.43,0.44,0.45,0.45,0.45,11.15,0.45,false
386,0.7333333333333333,0.10746102449888642,0.43,0.42,0.42,0.42,0.41,0.43,0.41,0.41,0.42,0.42,0.41,0.42,0.42,0.41,0.42,0.41,0.41,0.42,0.41,0.42,0.41,0.42,0.43,0.43,0.42,10.45,0.42,false
387,0.13333333333333333,0.10773942093541203,0.46,0.44,0.45,0.44,0.45,0.44,0.44,0.45,0.45,0.44,0.44,0.45,0.44,0.45,0.44,0.45,0.45,0.44,0.43,0.44,0.44,0.44,0.44,0.44,0.45,11.10,0.44,false
388,0.2,0.10801781737193764,0.45,0.43,0.43,0.44,0.43,0.43,0.44,0.43,0.44,0.42,0.44,0.44,0.43,0.44,0.43,0.43,0.43,0.43,0.44,0.44,0.43,0.42,0.43,0.43,0.44,10.84,0.43,false
389,0.8666666666666667,0.10829621380846326,0.47,0.47,0.47,0.46,0.48,0.47,0.45,0.46,0.48,0.45,0.46,0.45,0.48,0.46,0.47,0.46,0.47,0.47,0.47,0.47,0.45,0.45,0.47,0.46,0.47,11.62,0.46,false
390,0.9333333333333333,0.10857461024498886,0.51,0.49,0.51,0.49,0.49,0.48,0.48,0.48,0.49,0.48,0.49,0.48,0.52,0.48,0.49,0.50,0.49,0.50,0.49,0.48,0.49,0.48,0.49,0.50,0.50,12.28,0.49,false
391,0.4,0.10885300668151447,0.52,0.50,0.49,0.49,0.49,0.49,0.50,0.49,0.50,0.51,0.50,0.52,0.49,0.49,0.52,0.51,0.51,0.50,0.52,0.51,0.50,0.49,0.52,0.52,0.50,12.58,0.50,false
392,0,0.1091314031180401,0.53,0.55,0.55,0.53,0.54,0.53,0.54,0.53,0.52,0.53,0.51,0.52,0.55,0.53,0.54,0.55,0.53,0.54,0.51,0.55,0.55,0.55,0.51,0.53,0.54,13.36,0.53,false
393,0.06666666666666667,0.1094097995545657,0.44,0.46,0.46,0.46,0.45,0.46,0.46,0.46,0.44,0.44,0.43,0.46,0.46,0.46,0.46,0.45,0.45,0.44,0.45,0.46,0.45,0.45,0.45,0.44,0.44,11.28,0.45,false
394,0.13333333333333333,0.10968819599109131,0.44,0.43,0.44,0.44,0.43,0.44,0.43,0.43,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.42,0.43,0.43,0.43,0.43,0.43,0.43,0.44,10.80,0.43,false
395,0.2,0.10996659242761693,0.44,0.45,0.44,0.44,0.43,0.45,0.44,0.43,0.44,0.43,0.43,0.44,0.43,0.43,0.45,0.44,0.43,0.43,0.45,0.44,0.44,0.44,0.45,0.45,0.43,10.97,0.44,false
396,0.26666666666666666,0.11024498886414254,0.42,0.43,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.41,0.43,0.43,0.42,0.42,0.41,0.43,0.42,0.42,0.42,0.43,0.42,0.42,0.41,0.41,0.42,10.53,0.42,false
397,0.3333333333333333,0.11052338530066814,0.42,0.41,0.41,0.42,0.42,0.42,0.41,0.42,0.41,0.41,0.41,0.42,0.41,0.40,0.42,0.41,0.41,0.42,0.42,0.42,0.41,0.41,0.40,0.41,0.41,10.33,0.41,false
398,0.4,0.11080178173719377,0.45,0.46,0.45,0.46,0.45,0.44,0.44,0.44,0.46,0.44,0.44,0.46,0.44,0.43,0.46,0.45,0.44,0.43,0.46,0.45,0.45,0.44,0.46,0.45,0.43,11.18,0.45,false
399,0.4666666666666667,0.11108017817371937,0.48,0.49,0.49,0.48,0.48,0.47,0.49,0.50,0.47,0.49,0.50,0.49,0.52,0.49,0.48,0.50,0.50,0.50,0.50,0.49,0.49,0.48,0.48,0.49,0.48,12.23,0.49,false
400,0.5333333333333333,0.111358574610245,0.43,0.43,0.42,0.43,0.43,0.44,0.43,0.42,0.41,0.42,0.43,0.43,0.43,0.41,0.44,0.44,0.43,0.43,0.43,0.44,0.44,0.44,0.43,0.43,0.44,10.75,0.43,false
401,0.9333333333333333,0.1116369710467706,0.43,0.43,0.42,0.44,0.43,0.44,0.42,0.42,0.43,0.43,0.42,0.42,0.43,0.41,0.43,0.43,0.42,0.42,0.43,0.42,0.41,0.42,0.42,0.43,0.43,10.63,0.43,false
402,0.6666666666666666,0.11191536748329621,0.43,0.44,0.43,0.45,0.43,0.43,0.42,0.42,0.42,0.43,0.42,0.43,0.43,0.41,0.43,0.43,0.42,0.42,0.43,0.43,0.42,0.43,0.42,0.43,0.43,10.68,0.43,false
403,0.7333333333333333,0.11219376391982183,0.42,0.42,0.42,0.43,0.42,0.43,0.41,0.42,0.42,0.43,0.42,0.43,0.42,0.41,0.43,0.42,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.43,0.43,10.52,0.42,false
404,0.13333333333333333,0.11247216035634744,0.46,0.46,0.45,0.45,0.45,0.46,0.44,0.44,0.46,0.45,0.45,0.44,0.45,0.44,0.46,0.45,0.45,0.44,0.45,0.45,0.44,0.45,0.46,0.45,0.45,11.25,0.45,false
405,0.2,0.11275055679287305,0.44,0.43,0.44,0.43,0.43,0.44,0.44,0.43,0.44,0.43,0.44,0.43,0.42,0.42,0.43,0.43,0.43,0.43,0.43,0.44,0.43,0.43,0.44,0.43,0.43,10.81,0.43,false
406,0.8,0.11302895322939867,0.43,0.42,0.43,0.43,0.42,0.44,0.41,0.42,0.43,0.42,0.43,0.42,0.43,0.42,0.42,0.42,0.42,0.42,0.43,0.42,0.42,0.42,0.42,0.43,0.42,10.59,0.42,false
407,0.8666666666666667,0.11330734966592428,0.46,0.47,0.48,0.47,0.47,0.48,0.45,0.46,0.48,0.47,0.47,0.48,0.48,0.47,0.48,0.47,0.46,0.47,0.47,0.47,0.47,0.47,0.47,0.48,0.47,11.77,0.47,false
408,0.9333333333333333,0.11358574610244988,0.50,0.48,0.51,0.49,0.48,0.49,0.48,0.49,0.49,0.49,0.50,0.49,0.52,0.48,0.48,0.50,0.50,0.50,0.49,0.48,0.49,0.49,0.48,0.50,0.50,12.30,0.49,false
409,0.4,0.1138641425389755,0.44,0.44,0.45,0.43,0.45,0.43,0.44,0.44,0.44,0.44,0.44,0.45,0.44,0.43,0.44,0.44,0.45,0.45,0.44,0.45,0.46,0.44,0.45,0.44,0.44,11.06,0.44,false
410,0,0.11414253897550111,0.46,0.49,0.47,0.47,0.49,0.48,0.48,0.47,0.45,0.48,0.46,0.50,0.48,0.48,0.50,0.48,0.47,0.47,0.46,0.48,0.47,0.48,0.46,0.48,0.47,11.88,0.48,false
411,0.06666666666666667,0.11442093541202672,0.43,0.45,0.44,0.45,0.45,0.45,0.46,0.43,0.43,0.44,0.43,0.45,0.46,0.44,0.46,0.44,0.44,0.44,0.44,0.46,0.44,0.44,0.44,0.45,0.43,11.09,0.44,false
412,0.13333333333333333,0.11469933184855234,0.45,0.45,0.47,0.45,0.45,0.45,0.44,0.44,0.45,0.45,0.45,0.46,0.45,0.44,0.44,0.46,0.44,0.44,0.46,0.46,0.45,0.44,0.46,0.44,0.46,11.25,0.45,false
413,0.2,0.11497772828507795,0.45,0.45,0.44,0.45,0.44,0.44,0.45,0.44,0.45,0.43,0.45,0.45,0.45,0.44,0.45,0.45,0.44,0.45,0.44,0.45,0.45,0.44,0.45,0.44,0.44,11.13,0.45,false
414,0.26666666666666666,0.11525612472160357,0.45,0.47,0.45,0.48,0.48,0.47,0.45,0.45,0.46,0.45,0.47,0.45,0.46,0.45,0.47,0.47,0.46,0.45,0.45,0.47,0.46,0.45,0.46,0.45,0.47,11.50,0.46,false
415,0.3333333333333333,0.11553452115812918,0.42,0.43,0.42,0.42,0.43,0.43,0.41,0.41,0.41,0.41,0.42,0.43,0.42,0.42,0.42,0.42,0.41,0.42,0.42,0.42,0.42,0.41,0.41,0.42,0.42,10.47,0.42,false
416,0.4,0.11581291759465479,0.48,0.47,0.47,0.46,0.46,0.46,0.47,0.46,0.47,0.46,0.46,0.48,0.47,0.46,0.47,0.47,0.46,0.46,0.47,0.46,0.47,0.46,0.49,0.46,0.46,11.66,0.47,false
417,0.4666666666666667,0.1160913140311804,0.44,0.43,0.43,0.44,0.45,0.43,0.43,0.42,0.42,0.42,0.44,0.44,0.44,0.43,0.44,0.43,0.43,0.42,0.44,0.43,0.43,0.43,0.43,0.43,0.44,10.81,0.43,false
418,0.5333333333333333,0.11636971046770601,0.45,0.47,0.46,0.46,0.47,0.48,0.45,0.45,0.44,0.44,0.45,0.46,0.47,0.44,0.46,0.46,0.46,0.45,0.46,0.47,0.45,0.45,0.47,0.44,0.47,11.43,0.46,false
419,0.9333333333333333,0.11664810690423162,0.43,0.43,0.43,0.45,0.43,0.44,0.42,0.43,0.42,0.43,0.43,0.44,0.44,0.41,0.42,0.43,0.42,0.42,0.43,0.43,0.42,0.41,0.42,0.43,0.43,10.69,0.43,false
420,0.6666666666666666,0.11692650334075724,0.45,0.47,0.48,0.46,0.46,0.47,0.46,0.46,0.46,0.45,0.45,0.46,0.47,0.46,0.48,0.46,0.47,0.47,0.46,0.49,0.45,0.46,0.48,0.46,0.47,11.61,0.46,false
421,0.7333333333333333,0.11720489977728285,0.44,0.44,0.44,0.44,0.43,0.45,0.42,0.43,0.43,0.42,0.44,0.44,0.45,0.45,0.43,0.44,0.42,0.44,0.43,0.45,0.43,0.44,0.44,0.44,0.44,10.92,0.44,false
422,0.13333333333333333,0.11748329621380846,0.49,0.49,0.47,0.48,0.46,0.48,0.47,0.48,0.46,0.47,0.47,0.47,0.48,0.47,0.50,0.48,0.47,0.47,0.47,0.47,0.47,0.47,0.49,0.47,0.49,11.89,0.48,false
423,0.2,0.11776169265033408,0.45,0.47,0.46,0.45,0.44,0.45,0.46,0.45,0.44,0.44,0.45,0.46,0.47,0.43,0.45,0.45,0.44,0.46,0.44,0.46,0.45,0.46,0.46,0.44,0.45,11.28,0.45,false
424,0.8,0.11804008908685969,0.44,0.43,0.43,0.43,0.43,0.43,0.42,0.42,0.43,0.42,0.43,0.44,0.43,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.42,0.43,0.42,0.43,0.43,10.68,0.43,false
425,0.8666666666666667,0.1183184855233853,0.45,0.46,0.46,0.46,0.45,0.46,0.43,0.44,0.46,0.46,0.46,0.47,0.47,0.46,0.45,0.45,0.44,0.45,0.46,0.45,0.45,0.45,0.44,0.48,0.46,11.37,0.45,false
426,0.9333333333333333,0.11859688195991092,0.54,0.52,0.55,0.51,0.51,0.52,0.50,0.52,0.51,0.52,0.53,0.52,0.55,0.50,0.51,0.53,0.52,0.53,0.51,0.52,0.52,0.52,0.52,0.54,0.53,13.05,0.52,false
