month,day,hour,min,i_uiip,i_f,i_uiipu
8,20,0,0,621.09,420.47,215.8
8,20,0,15,668.42,420.33,215.8
8,20,0,30,656.65,422.6,212.73
8,20,0,45,638.27,425.73,211.47
8,20,1,0,651.09,421.13,210.13
8,20,1,15,627.98,421.07,209.27
8,20,1,30,587.52,421.47,210.93
8,20,1,45,604.47,420.8,210.27
8,20,2,0,608.22,413.13,209.07
8,20,2,15,592.85,417.8,208.6
8,20,2,30,580.15,410.53,239.07
8,20,2,45,565.1,405.53,257.87
8,20,3,0,564.54,399.13,329.73
8,20,3,15,543.12,397.53,327.6
8,20,3,30,536.41,394.8,324.33
8,20,3,45,542.43,396.27,322.8
8,20,4,0,516.33,399.2,301.93
8,20,4,15,499.66,420.27,128.47
8,20,4,30,464.61,427.6,123.93
8,20,4,45,503.34,426.07,142
8,20,5,0,522.4,424.67,178.53
8,20,5,15,518.22,424.6,178.4
8,20,5,30,476.99,421.67,182.07
8,20,5,45,432.62,412.67,265.33
8,20,6,0,443.38,415.67,268.07
8,20,6,15,370.87,416.13,262.87
8,20,6,30,393.63,417,229.93
8,20,6,45,367.81,424.73,212.4
8,20,7,0,348.4,424.73,213.07
8,20,7,15,429.13,422.27,240.6
8,20,7,30,445.22,430.27,231.53
8,20,7,45,481.44,430.13,195.6
8,20,8,0,559.92,436.2,152.8
8,20,8,15,628.15,437.93,60.87
8,20,8,30,723.14,443.13,85
8,20,8,45,735.14,448.93,83.73
8,20,9,0,701.18,435,82.07
8,20,9,15,715.83,419.6,81.8
8,20,9,30,688.55,421.13,81.6
8,20,9,45,673.82,429.53,82.2
8,20,10,0,668.21,433.8,82.27
8,20,10,15,689.87,438.87,48.2
8,20,10,30,672.43,440.67,14.93
8,20,10,45,669.69,439.6,15.2
8,20,11,0,646.27,438.87,15.6
8,20,11,15,626.41,446.27,15.8
8,20,11,30,595.18,439.73,16
8,20,11,45,601.07,440,16.07
8,20,12,0,551.81,439.8,16.2
8,20,12,15,536.9,439.27,16.6
8,20,12,30,516.31,435.67,76.47
8,20,12,45,507.96,435.8,99
8,20,13,0,510.34,434.6,96.53
8,20,13,15,516.88,433.53,99.13
8,20,13,30,543.63,431.87,122.93
8,20,13,45,579.23,432.2,124.47
8,20,14,0,559.69,429.6,116.47
8,20,14,15,545.93,431.4,117.67
8,20,14,30,535.19,428.07,109.4
8,20,14,45,548.77,426.87,108.8
8,20,15,0,543.66,424.47,107.4
8,20,15,15,519.31,423.33,107.8
8,20,15,30,502.03,427.8,64.87
8,20,15,45,499.23,424.73,17.13
8,20,16,0,519.6,427.07,17.6
8,20,16,15,503.1,424.13,17.2
8,20,16,30,467.48,425.07,17.47
8,20,16,45,481.51,425.73,17.8
8,20,17,0,478.61,425.67,17.93
8,20,17,15,434.91,423.47,16.8
8,20,17,30,464.09,426.87,17.93
8,20,17,45,510.6,429.33,18.07
8,20,18,0,516.02,438.73,18.13
8,20,18,15,516.49,436.6,22.6
8,20,18,30,553.94,428.07,140.6
8,20,18,45,560.87,431.27,128.6
8,20,19,0,546.39,433.67,121.6
8,20,19,15,556.58,432.87,120.67
8,20,19,30,565.53,433.07,119.6
8,20,19,45,565.99,433.87,118.4
8,20,20,0,583.02,432.07,118.67
8,20,20,15,611.27,433.53,117.47
8,20,20,30,610,435.87,116.8
8,20,20,45,589.52,437.8,63.6
8,20,21,0,614.94,435.07,16.6
8,20,21,15,604.78,435.2,16.67
8,20,21,30,620.64,437.6,17
8,20,21,45,643.53,431.6,16.27
8,20,22,0,625.86,432.33,16
8,20,22,15,619.27,432.2,16.47
8,20,22,30,579.04,432.07,16.33
8,20,22,45,543.11,429.53,56.93
8,20,23,0,552.53,426.73,139.8
8,20,23,15,509.44,425.13,138.27
8,20,23,30,486.94,424.33,124.27
8,20,23,45,457.58,424.6,112.33
8,21,0,0,640.84,427.8,72.4
8,21,0,15,670.76,427.33,16.13
8,21,0,30,670.63,427.2,15.87
8,21,0,45,647.78,425.53,15.67
8,21,1,0,646.23,422.07,15.6
8,21,1,15,626.37,421.53,16
8,21,1,30,617.13,423.4,15.67
8,21,1,45,620.16,419.6,15.6
8,21,2,0,618.06,417.33,84.4
8,21,2,15,605.64,414.67,98.8
8,21,2,30,580.8,425.13,98.27
8,21,2,45,564.39,419.53,110.27
8,21,3,0,565.95,419.33,114.73
8,21,3,15,564.05,421.87,115.6
8,21,3,30,568.49,417.47,115.87
8,21,3,45,567.76,418.47,114.2
8,21,4,0,565.38,419.47,112.73
8,21,4,15,576.2,418.67,112.2
8,21,4,30,559.59,418.07,112.2
8,21,4,45,578.06,413.93,110.53
8,21,5,0,565.67,421.47,111.13
8,21,5,15,575.31,417.93,110.13
8,21,5,30,553.66,418.67,109.67
8,21,5,45,522.14,417.8,110.53
8,21,6,0,476.64,423.73,159.47
8,21,6,15,479.03,419.33,194.33
8,21,6,30,445.23,420.07,204.87
8,21,6,45,334.61,419.87,213.2
8,21,7,0,350.44,410.47,278.8
8,21,7,15,423.73,417.27,252.6
8,21,7,30,441.68,423.93,229.47
8,21,7,45,433.48,421.6,230
8,21,8,0,430.99,418.47,233.6
8,21,8,15,468.58,423.93,230.87
8,21,8,30,457.98,435.47,157.47
8,21,8,45,454.16,436.87,124.93
8,21,9,0,466.77,437.33,136.73
8,21,9,15,501.64,438.67,140.8
8,21,9,30,517.52,434,90.67
8,21,9,45,529,425.07,15.07
8,21,10,0,520.01,427.53,15.47
8,21,10,15,519.54,427,15.33
8,21,10,30,487.91,427.47,15.13
8,21,10,45,487.47,431.33,14.73
8,21,11,0,470.52,429.6,15.33
8,21,11,15,455.5,430.27,15.67
8,21,11,30,410.79,431.6,15.47
8,21,11,45,410.75,430.6,14.93
8,21,12,0,455.45,431.13,15.6
8,21,12,15,440.15,427.87,16.4
8,21,12,30,468.42,437.67,16.6
8,21,12,45,465.9,433.6,82
8,21,13,0,466.06,430.93,84.33
8,21,13,15,492.92,432.4,77.4
8,21,13,30,500.56,429.4,72.07
8,21,13,45,549.08,428.07,75.8
8,21,14,0,573.76,424.93,91.8
8,21,14,15,637.58,427.13,45.6
8,21,14,30,635.07,425.33,16.33
8,21,14,45,636.06,423.8,17.07
8,21,15,0,614.86,422.2,16.47
8,21,15,15,621.8,422.47,16.73
8,21,15,30,606.57,429.13,16.93
8,21,15,45,589.98,428.47,17.07
8,21,16,0,581.69,431.2,17.13
8,21,16,15,580.04,429,17.27
8,21,16,30,505.79,428.93,83.4
8,21,16,45,491.18,430.33,159.07
8,21,17,0,505.29,429.87,147.2
8,21,17,15,497.83,429.07,146.67
8,21,17,30,514.16,430.2,145.53
8,21,17,45,530.68,427.93,145.6
8,21,18,0,492.86,419.47,131.67
8,21,18,15,484.66,418.53,150.6
8,21,18,30,473.65,419.47,182.6
8,21,18,45,499.9,420.67,197.07
8,21,19,0,540.12,420.93,196.13
8,21,19,15,562.98,421.27,194.33
8,21,19,30,571.6,422.73,193.67
8,21,19,45,569.62,421.13,192.6
8,21,20,0,584.78,423.53,186.73
8,21,20,15,610.93,429.8,79.27
8,21,20,30,679.45,432.93,17.13
8,21,20,45,646.21,432,16.87
8,21,21,0,632.27,431.2,87.93
8,21,21,15,627.59,441.2,292.93
8,21,21,30,616.25,434.47,244.13
8,21,21,45,656.96,437.4,234.07
8,21,22,0,623.81,439.33,202.33
8,21,22,15,588.99,436.53,201.33
8,21,22,30,567.98,437.73,200.33
8,21,22,45,543.84,434.73,230
8,21,23,0,504.28,427.93,237.93
8,21,23,15,514.12,426.67,248.87
8,21,23,30,516.37,426.4,284.4
8,21,23,45,495.99,418.53,298.33
8,22,0,0,621.99,425.33,239.33
8,22,0,15,648.98,430.13,199.93
8,22,0,30,633.93,425,191.93
8,22,0,45,619.73,420.8,186.87
8,22,1,0,626.59,421.07,185.07
8,22,1,15,604.91,412.27,234.73
8,22,1,30,621.35,408.47,311.47
8,22,1,45,621.42,407.73,309.27
8,22,2,0,636.22,410.13,294.07
8,22,2,15,607.51,412.93,262.27
8,22,2,30,592.76,409.67,259.8
8,22,2,45,581.21,412.4,249.13
8,22,3,0,598.62,414.33,248.67
8,22,3,15,596.62,417.53,245.13
8,22,3,30,603.12,411.67,242.27
8,22,3,45,575.86,411,240.53
8,22,4,0,616.12,424.8,245
8,22,4,15,588.88,422.8,245.2
8,22,4,30,585.43,432.27,103.8
8,22,4,45,523.86,430.07,101.47
8,22,5,0,554.96,434.2,105.13
8,22,5,15,530.93,434.6,105.13
8,22,5,30,523.65,430.93,103.07
8,22,5,45,540.83,431.07,103
8,22,6,0,575.76,431.8,113.6
8,22,6,15,597.4,432.2,146.47
8,22,6,30,613.01,431.93,146.2
8,22,6,45,526.19,432.6,146.33
8,22,7,0,485.69,434.73,148.53
8,22,7,15,511.23,433.93,109.13
8,22,7,30,577.19,436.13,99.93
8,22,7,45,618.85,433.73,99.4
8,22,8,0,635.31,431.93,84.8
8,22,8,15,664.49,444.2,107.6
8,22,8,30,686.15,446.2,141.4
8,22,8,45,736.06,451.47,132.07
8,22,9,0,750.88,455.33,128.73
8,22,9,15,724.26,458.33,127.13
8,22,9,30,698.54,458.07,126.73
8,22,9,45,695.71,458.13,127.8
8,22,10,0,687.6,459.53,127.27
8,22,10,15,678.46,456,95.4
8,22,10,30,665.48,458.07,81
8,22,10,45,662.58,456,80.93
8,22,11,0,650.02,452.2,42.73
8,22,11,15,659.68,449,14.33
8,22,11,30,627.27,449.87,14.13
8,22,11,45,626.84,448.13,14.27
8,22,12,0,614.12,452.93,14.93
8,22,12,15,605.54,449,14.87
8,22,12,30,588.49,447.8,14.73
8,22,12,45,543.69,447.27,45.27
8,22,13,0,527.24,438.6,171.2
8,22,13,15,466.01,391.47,173.07
8,22,13,30,475.57,376.6,171.4
8,22,13,45,502.31,378.93,171.33
8,22,14,0,526.03,379.2,171.4
8,22,14,15,534.21,382.07,171.87
8,22,14,30,520.68,382.93,171.67
8,22,14,45,532.19,385.13,171.33
8,22,15,0,517.42,381.87,170.8
8,22,15,15,502.45,384.4,170.6
8,22,15,30,496.08,382.4,170.2
8,22,15,45,457.38,417.4,169.2
8,22,16,0,442.81,419.13,170
8,22,16,15,430.25,419.87,172.27
8,22,16,30,431.69,426.13,172.27
8,22,16,45,402.93,446.67,173.13
8,22,17,0,396.54,448.67,172.6
8,22,17,15,427.05,448.2,200.87
8,22,17,30,418.36,446.87,216.87
8,22,17,45,408.45,448.8,217.27
8,22,18,0,438.92,447.4,217.67
8,22,18,15,426.56,446.53,216.8
8,22,18,30,437,445.6,217.93
8,22,18,45,429.02,445.47,217.27
8,22,19,0,448.5,445.53,216.93
8,22,19,15,471.86,446.33,216.8
8,22,19,30,463.92,444.27,215.27
8,22,19,45,460.96,446.93,216.53
8,22,20,0,485.19,445.67,217.07
8,22,20,15,558.01,448.53,216.13
8,22,20,30,533.27,446.13,204.47
8,22,20,45,528.05,446.73,132.4
8,22,21,0,521.6,446.93,133.13
8,22,21,15,524.24,448.6,132.67
8,22,21,30,527.38,443.07,114.47
8,22,21,45,553.65,446.27,112.4
8,22,22,0,548.03,444.27,113.47
8,22,22,15,526.26,445.33,113.13
8,22,22,30,499.1,444.33,112.87
8,22,22,45,519.83,443.8,113
8,22,23,0,502.86,441.93,126.73
8,22,23,15,477.03,437.13,172.53
8,22,23,30,481.07,437.87,172.4
8,22,23,45,445.62,430.93,208.47
8,23,0,0,565.55,430.67,206.8
8,23,0,15,555.79,428.27,206.47
8,23,0,30,573.67,430.2,164.67
8,23,0,45,595.07,427,117.53
8,23,1,0,579.03,428.2,114.6
8,23,1,15,587,425.47,112.93
8,23,1,30,597.72,431.73,66.93
8,23,1,45,594.68,431.33,15.47
8,23,2,0,584.74,427.93,15.53
8,23,2,15,566.08,431.27,15
8,23,2,30,575.68,431.07,15.4
8,23,2,45,593.37,432.4,15.2
8,23,3,0,593.17,433.4,15.47
8,23,3,15,589.45,433.8,15.73
8,23,3,30,577.89,427.87,55.8
8,23,3,45,559.93,426.13,77.07
8,23,4,0,581.28,424.73,77.4
8,23,4,15,585.65,425.6,75.4
8,23,4,30,587.41,427.27,67.6
8,23,4,45,584.18,427.73,71.07
8,23,5,0,608.1,428.53,76.67
8,23,5,15,600.47,432.27,85
8,23,5,30,584.51,429.8,69.13
8,23,5,45,561.51,428.73,52.6
8,23,6,0,595.72,430.07,72.07
8,23,6,15,572.65,429.73,71.47
8,23,6,30,565.66,428.33,71.87
8,23,6,45,463.51,430.73,114.87
8,23,7,0,425.35,427.47,174.8
8,23,7,15,453.96,429.2,175.07
8,23,7,30,549.49,432.07,175.8
8,23,7,45,585.2,432.6,151.27
8,23,8,0,616.53,436.87,73.53
8,23,8,15,677.45,441.53,101.2
8,23,8,30,698.73,440.6,99.47
8,23,8,45,708.23,447.67,97.6
8,23,9,0,676.1,450.87,96.53
8,23,9,15,669.32,452.8,94.93
8,23,9,30,715.45,422.2,57
8,23,9,45,700.62,408.27,54.87
8,23,10,0,707.75,410.2,56
8,23,10,15,693.71,408.13,53.6
8,23,10,30,696.27,407.33,52.53
8,23,10,45,679.59,411.73,61.07
8,23,11,0,657.49,421.27,87.73
8,23,11,15,656.81,422.67,88.33
8,23,11,30,634.86,424,88.8
8,23,11,45,626.95,416.73,85.53
8,23,12,0,609.39,409.2,137.53
8,23,12,15,537.27,403.73,131.13
8,23,12,30,504.45,403.87,121.13
8,23,12,45,477.82,407.07,122.67
8,23,13,0,494.46,408.27,126.13
8,23,13,15,491.49,406.13,124.2
8,23,13,30,531.87,405.6,123.6
8,23,13,45,557.11,407.87,122.93
8,23,14,0,533.92,412.2,125.87
8,23,14,15,566.68,408.87,123
8,23,14,30,553.35,410.73,126.2
8,23,14,45,539.9,406.27,126.87
8,23,15,0,544.34,408.93,126.6
8,23,15,15,543.51,410,127.33
8,23,15,30,527.42,408.73,126.27
8,23,15,45,528.21,409.6,126.8
8,23,16,0,462.12,407.47,208.07
8,23,16,15,455.22,409.67,220.2
8,23,16,30,457.14,407.93,217.93
8,23,16,45,441.61,408.67,219.27
8,23,17,0,437.48,409.8,219.2
8,23,17,15,430.1,409.13,220.2
8,23,17,30,461.39,407.73,220.27
8,23,17,45,462.22,407,221.47
8,23,18,0,461.47,407.93,220.07
8,23,18,15,477.72,409.87,220.07
8,23,18,30,470.87,409.27,221.2
8,23,18,45,457.71,407.8,221.2
8,23,19,0,480.8,409.87,221.73
8,23,19,15,483,411.73,221.13
8,23,19,30,479.63,410.33,220.53
8,23,19,45,503.54,411.13,220.47
8,23,20,0,519.68,421,206.33
8,23,20,15,537.85,433.53,106.93
8,23,20,30,530.73,437.67,108.2
8,23,20,45,498.99,440.47,112.13
8,23,21,0,511.56,431.93,189
8,23,21,15,534.22,431.73,200.53
8,23,21,30,522.6,429.13,201.93
8,23,21,45,533.8,431.53,190.2
8,23,22,0,554.95,429.33,129.2
8,23,22,15,536.96,430.93,127.67
8,23,22,30,534.55,432,129.33
8,23,22,45,520.41,429.27,127.93
8,23,23,0,492.12,427.53,128.87
8,23,23,15,475.35,428.4,128.33
8,23,23,30,471.4,424.87,127.67
8,23,23,45,459.05,424.27,130.07
8,24,0,0,595.54,422,127.07
8,24,0,15,606.13,419.93,126.13
8,24,0,30,604.67,418.2,123.33
8,24,0,45,579.32,417.93,122.33
8,24,1,0,594.73,421.07,31.53
8,24,1,15,572.31,420.67,16.8
8,24,1,30,575.37,421.47,17.13
8,24,1,45,567.84,420.07,16.4
8,24,2,0,596.6,420.73,16.33
8,24,2,15,559.24,413.33,65.8
8,24,2,30,568.14,405.67,121.6
8,24,2,45,554.12,404.4,124.93
8,24,3,0,567.84,409.2,124.27
8,24,3,15,564.74,402.53,204.53
8,24,3,30,557.34,397.4,205
8,24,3,45,554.98,398.93,204.6
8,24,4,0,587.19,399.33,205.47
8,24,4,15,568.9,400.27,204.67
8,24,4,30,561.06,401.6,204.8
8,24,4,45,563.3,404.13,205.07
8,24,5,0,574.92,407.73,205.93
8,24,5,15,560.68,408.4,208
8,24,5,30,573.31,406,209
8,24,5,45,566.16,403.33,209.6
8,24,6,0,570.78,405.33,210.4
8,24,6,15,611.93,406.67,209.8
8,24,6,30,602.47,406.33,209.87
8,24,6,45,497.01,407.13,210.2
8,24,7,0,499.19,409.67,211.07
8,24,7,15,566.21,413.4,136.33
8,24,7,30,602.35,415.87,41.4
8,24,7,45,627.49,420.73,76.27
8,24,8,0,657.15,419.33,77.93
8,24,8,15,663.67,422.8,77.4
8,24,8,30,649.59,427.73,77.53
8,24,8,45,665.08,425.93,84.67
8,24,9,0,645.29,423.13,104.73
8,24,9,15,654.18,423.13,89.47
8,24,9,30,651.83,426.8,49.87
8,24,9,45,634.26,425.6,50.27
8,24,10,0,633,426.73,50.4
8,24,10,15,649.37,436.47,64.93
8,24,10,30,637.89,435.93,76.2
8,24,10,45,658.37,437.2,77
8,24,11,0,627.6,434.07,77
8,24,11,15,629.75,435.2,75.27
8,24,11,30,601.58,426.6,59.6
8,24,11,45,611.15,426.27,56.53
8,24,12,0,568.33,427.8,55.87
8,24,12,15,581.78,437.4,57.6
8,24,12,30,538.21,435.27,56.67
8,24,12,45,566.54,422.87,55.27
8,24,13,0,544.96,407.47,55.4
8,24,13,15,529.51,404.47,57.27
8,24,13,30,531.51,404.2,121.93
8,24,13,45,558.04,403.27,121.13
8,24,14,0,562.88,406.6,122.53
8,24,14,15,586.8,406.93,123.07
8,24,14,30,606.83,405.6,120.93
8,24,14,45,562.9,404.67,120
8,24,15,0,554.87,405.13,119.73
8,24,15,15,541.46,406.33,120.27
8,24,15,30,545.15,403.53,120
8,24,15,45,552.36,405.47,120.33
8,24,16,0,519.25,403.53,120.8
8,24,16,15,516.68,404.13,121.6
8,24,16,30,483.95,403.27,121.4
8,24,16,45,515.1,405.2,122.8
8,24,17,0,467.99,406.2,121
8,24,17,15,449.02,407.07,120.33
8,24,17,30,431.49,408.6,121.87
8,24,17,45,457.5,405.33,147.2
8,24,18,0,455.9,407.87,223.67
8,24,18,15,435.23,406.07,228.73
8,24,18,30,451.08,403.27,304.67
8,24,18,45,475.32,405.93,304.8
8,24,19,0,463.46,407.13,303.6
8,24,19,15,464.38,411.2,102.27
8,24,19,30,469.3,410.07,89.13
8,24,19,45,484.63,410.13,146.13
8,24,20,0,505.69,410.8,185.67
8,24,20,15,555.92,408.87,225.73
8,24,20,30,517.59,410,224.47
8,24,20,45,521.86,408.4,225
8,24,21,0,528.71,412.07,224.8
8,24,21,15,521.12,412.4,224.93
8,24,21,30,510.98,406.4,224.27
8,24,21,45,538.64,424.73,357.4
8,24,22,0,583.39,434.27,315
8,24,22,15,573.45,436.8,262.27
8,24,22,30,550.4,435.73,263.27
8,24,22,45,496.04,434.27,261.93
8,24,23,0,492.33,429,261
8,24,23,15,491.2,428.93,260.4
8,24,23,30,512.59,426.2,260.6
8,24,23,45,432.46,425.13,260.8
8,25,0,0,559.25,422.73,269
8,25,0,15,599.97,419.4,271.2
8,25,0,30,591.3,415.2,266.33
8,25,0,45,596.3,412.33,262.4
8,25,1,0,567.16,410.67,260.47
8,25,1,15,576.13,411.53,259.33
8,25,1,30,588.99,412.8,256
8,25,1,45,574.39,410.53,258.6
8,25,2,0,592.8,406.73,257.27
8,25,2,15,554.65,403.93,254.33
8,25,2,30,555.05,403.93,252.67
8,25,2,45,558.74,406.73,255.67
8,25,3,0,569.72,407.27,261.6
8,25,3,15,546.55,402.2,280.27
8,25,3,30,538.86,399.73,278.4
8,25,3,45,535.39,397.47,277.13
8,25,4,0,553.17,400.6,279.33
8,25,4,15,570.59,398.73,276.13
8,25,4,30,567.11,397.53,276.07
8,25,4,45,586.58,398.47,276.33
8,25,5,0,570.41,404.93,281
8,25,5,15,570.89,405.27,280
8,25,5,30,569.24,401.4,274.6
8,25,5,45,518.04,400.6,274.93
8,25,6,0,539.75,406.4,279.73
8,25,6,15,549.89,406.13,258.27
8,25,6,30,559.58,410.2,180.6
8,25,6,45,454.58,413.33,180.47
8,25,7,0,418.02,411.33,182.27
8,25,7,15,469.29,413.33,182.47
8,25,7,30,531.9,415,181.47
8,25,7,45,552.61,423,180.27
8,25,8,0,558.03,424.93,181.53
8,25,8,15,582.62,429.27,102.8
8,25,8,30,613.01,433.53,16.4
8,25,8,45,593.2,436.73,16.4
8,25,9,0,577.46,440.8,15.87
8,25,9,15,585.21,440.47,16.27
8,25,9,30,575.89,442.73,16.27
8,25,9,45,578.5,439.93,16.13
8,25,10,0,599.72,440.4,16.2
8,25,10,15,583.61,434.2,119
8,25,10,30,584.95,434,135.33
8,25,10,45,578.7,434.93,132.6
8,25,11,0,576.16,436.47,133.27
8,25,11,15,588.52,434.67,133.07
8,25,11,30,577.44,434.2,131.33
8,25,11,45,559.9,405.87,131.6
8,25,12,0,587.72,410,63
8,25,12,15,527.4,411.27,17.13
8,25,12,30,477.79,404.87,89
8,25,12,45,470.12,402.73,174
8,25,13,0,422.36,404.87,136.67
8,25,13,15,300.88,407.73,115.67
8,25,13,30,288.33,407.6,116.73
8,25,13,45,319.48,407.6,114.33
8,25,14,0,323.78,409.53,152.13
8,25,14,15,334.99,404.93,176.73
8,25,14,30,435.8,405.27,173.8
8,25,14,45,446.54,405.6,152.67
8,25,15,0,445.28,415.33,27.8
8,25,15,15,466.13,405.27,156.27
8,25,15,30,441.17,408,157.13
8,25,15,45,442.18,406.4,156.47
8,25,16,0,437.03,406.33,171.4
8,25,16,15,443.61,406.07,219.73
8,25,16,30,437.89,407.07,219.67
8,25,16,45,447.39,405.67,219.33
8,25,17,0,451.6,405.73,220.27
8,25,17,15,439.93,407.6,219.27
8,25,17,30,433.69,406.93,221
8,25,17,45,427.67,404.6,219.67
8,25,18,0,439.08,407.8,221.07
8,25,18,15,451.41,406.4,220.4
8,25,18,30,445.63,427.4,220
8,25,18,45,448.41,429.6,220.93
8,25,19,0,459.09,426.53,221.53
8,25,19,15,497.56,426.93,218.6
8,25,19,30,495.63,428.53,218.87
8,25,19,45,514.4,427.67,217.93
8,25,20,0,543.3,425.2,216.93
8,25,20,15,552.8,427.53,217.67
8,25,20,30,521.73,430.93,117.33
8,25,20,45,548.03,430.47,112.6
8,25,21,0,537.91,432.27,99.87
8,25,21,15,533.54,435.2,18.33
8,25,21,30,529.12,427.2,17.8
8,25,21,45,550.7,430.6,17.67
8,25,22,0,540.18,426.27,95.73
8,25,22,15,542.02,428.67,110.87
8,25,22,30,526.32,422.2,111.87
8,25,22,45,524.3,404.33,109.47
8,25,23,0,511.49,401.8,111
8,25,23,15,492.82,405.47,108.6
8,25,23,30,478.53,402.13,123.4
8,25,23,45,446.48,401.33,134.73
8,26,0,0,557.91,399.47,136.53
8,26,0,15,614.6,398.4,133.13
8,26,0,30,605.65,398.93,131.27
8,26,0,45,590.19,395.6,130.67
8,26,1,0,589.75,395.27,130.67
8,26,1,15,577.29,394.33,128.6
8,26,1,30,575.04,395.2,128.53
8,26,1,45,569.19,392.8,127.8
8,26,2,0,584.58,409.4,83.27
8,26,2,15,587.8,420.93,64.8
8,26,2,30,573.24,421.27,91.33
8,26,2,45,564.89,426.87,115.67
8,26,3,0,573.95,426.07,117.47
8,26,3,15,567.31,426.13,115.27
8,26,3,30,555.12,424.2,114.4
8,26,3,45,564.18,423.4,113.2
8,26,4,0,581.91,423.73,114.13
8,26,4,15,577.95,424.13,74.07
8,26,4,30,585.93,426,30.67
8,26,4,45,585.27,425.6,58.6
8,26,5,0,591.18,427.87,76.8
8,26,5,15,583.75,426,74.47
8,26,5,30,561.11,426.6,80.8
8,26,5,45,575.09,425.87,72.13
8,26,6,0,584.57,428.6,80.07
8,26,6,15,601.4,412.33,73.6
8,26,6,30,578.55,408.13,76.4
8,26,6,45,438.91,406.53,106.27
8,26,7,0,424.32,408.8,161.33
8,26,7,15,495.68,408.93,161.33
8,26,7,30,530.1,409,160.47
8,26,7,45,557.57,410.07,141.6
8,26,8,0,622.53,410.2,15.27
8,26,8,15,616.72,415.6,15.27
8,26,8,30,598.98,418.87,32.8
8,26,8,45,599.61,430.53,124.33
8,26,9,0,597.92,434.27,119.93
8,26,9,15,644.67,438.2,113.73
8,26,9,30,635.82,438.53,114.07
8,26,9,45,620.09,437,114.2
8,26,10,0,665.52,437.87,111.4
8,26,10,15,670.45,438.47,106.4
8,26,10,30,671.39,438.6,106.73
8,26,10,45,614.68,425.93,81.6
8,26,11,0,554.98,422.6,169.53
8,26,11,15,583.9,419.27,148.4
8,26,11,30,591.44,424.13,131.07
8,26,11,45,567.53,420.53,129.33
8,26,12,0,538.27,423.53,131
8,26,12,15,477.77,423.47,132.67
8,26,12,30,471.21,421.13,133.2
8,26,12,45,474.36,423,134.2
8,26,13,0,491.23,423,134.93
8,26,13,15,499.2,420.47,173.93
8,26,13,30,517.95,418.13,222.07
8,26,13,45,532.87,418.33,221.07
8,26,14,0,524.79,396.67,221.07
8,26,14,15,536.59,386.6,166.93
8,26,14,30,544.09,389.67,119.33
8,26,14,45,542.1,379.93,119.07
8,26,15,0,549.23,379.53,120.6
8,26,15,15,537.55,364.67,116.67
8,26,15,30,542.42,368.87,119.8
8,26,15,45,502.89,365.33,119.67
8,26,16,0,486.34,367.07,120.73
8,26,16,15,448.21,365.6,119.13
8,26,16,30,427.88,367.2,140.07
8,26,16,45,438.64,380.07,194.13
8,26,17,0,433.15,395.73,193.2
8,26,17,15,442.73,395.6,193.4
8,26,17,30,453.66,393.07,193.67
8,26,17,45,425.49,402.6,193.47
8,26,18,0,439.78,428.6,188.27
8,26,18,15,432.28,420.2,160
8,26,18,30,452.78,418.93,159.47
8,26,18,45,437.58,418.07,159.13
8,26,19,0,448.64,421.4,148
8,26,19,15,468.38,419.87,141.2
8,26,19,30,464.04,421.07,139.33
8,26,19,45,431.26,421.27,140.67
8,26,20,0,440.77,419.93,139.4
8,26,20,15,437.36,419.71,137.2
8,26,20,30,414.79,420.8,126.2
8,26,20,45,405.91,420.2,16
8,26,21,0,442.31,424.53,14.67
8,26,21,15,448.85,426.87,14.6
8,26,21,30,424.35,418,14.33
8,26,21,45,432.24,419.33,14.53
8,26,22,0,447,422.8,14.33
8,26,22,15,432,423.67,14.27
8,26,22,30,429.72,422.47,14.13
8,26,22,45,420.4,424.07,14.27
8,26,23,0,416.96,422,14.53
8,26,23,15,412.55,419.87,81.53
8,26,23,30,408.83,417.47,159.53
8,26,23,45,420.58,416.47,181.27
8,27,0,0,553.2,414.93,219.53
8,27,0,15,583.17,413.47,216.47
8,27,0,30,564.34,417.8,215.13
8,27,0,45,557.03,426.07,207.6
8,27,1,0,561.01,428.27,132.53
8,27,1,15,563.51,426.6,132.27
8,27,1,30,555.96,426.13,131.07
8,27,1,45,532.15,426.2,131.73
8,27,2,0,548.08,424,154.67
8,27,2,15,529.64,420.67,168.6
8,27,2,30,510.41,421.4,169.2
8,27,2,45,505.58,423.07,169.33
8,27,3,0,515.06,418.67,169.07
8,27,3,15,526.41,416.07,167.47
8,27,3,30,523.12,418.13,168.53
8,27,3,45,511.19,416.2,167.2
8,27,4,0,482.59,418,168.13
8,27,4,15,456.63,416.93,167.8
8,27,4,30,444.52,417,168.4
8,27,4,45,447.48,415.53,189.87
8,27,5,0,461.75,416.53,210.07
8,27,5,15,457.03,416.87,210.87
8,27,5,30,448.21,414.07,211
8,27,5,45,433.18,412.47,211.47
8,27,6,0,414.22,409.2,219.27
8,27,6,15,384.48,408.13,255.6
8,27,6,30,390.02,412.93,260
8,27,6,45,325.51,411.6,258.93
8,27,7,0,320.75,415.6,263.47
8,27,7,15,295.83,405.67,372.13
8,27,7,30,321.19,407.6,383.33
8,27,7,45,365.4,410.2,382.27
8,27,8,0,433.14,413.87,270.8
8,27,8,15,475.81,420.47,210.93
8,27,8,30,486.84,421.6,211.67
8,27,8,45,477.07,423.53,210.93
