month,day,hour,min,p_uiip,p_f,p_pu
10,6,7,30,19.84,32.92,51.24
10,6,8,15,20.66,32.64,51.04
10,6,9,45,20.8,32.76,51.06
10,6,12,45,20.71,32.61,50.94
10,6,13,30,20.61,32.59,50.93
10,6,17,30,20.76,32.62,51.64
10,6,18,0,20.71,32.65,51.24
10,6,18,15,20.75,32.55,51.27
10,6,18,30,20.78,32.6,51.41
10,6,19,0,21.22,32.56,51.25
10,6,20,30,21.17,32.19,50.29
10,6,21,15,21.26,32.48,50.9
10,6,21,45,21.27,32.2,50.45
10,6,22,30,21.85,32.5,50.69
10,6,23,45,22.82,33.01,51.86
10,7,1,45,25.65,33.34,51.41
10,7,2,15,25.83,33.34,51.39
10,7,3,0,25.78,33.69,52.59
10,7,4,15,21.71,34.03,53.05
10,7,5,30,15.92,33.36,51.37
10,7,6,30,16.21,33.13,51.19
10,7,8,30,20.62,32.76,51.04
10,7,10,45,19.73,32.52,50.52
10,7,11,30,19.8,32.72,51.01
10,7,12,15,19.63,32.64,50.91
10,7,12,30,19.78,32.61,50.78
10,7,12,45,19.95,32.48,50.69
10,7,13,0,19.63,32.5,50.73
10,7,14,30,20.43,32.35,50.94
10,7,19,0,20.66,32.37,50.9
10,7,19,30,20.82,32.49,50.98
10,7,21,15,21.85,32.07,50.7
10,7,22,45,21.76,32.43,50.76
10,8,2,15,22.67,33.85,52.66
10,8,3,30,26.4,34.82,54.48
10,8,4,15,26.31,34.2,52.86
10,8,4,30,26.29,33.86,52.05
10,8,5,30,27.84,34.07,52.12
10,8,6,45,18.41,33.95,52.15
10,8,8,15,20.46,33.63,51.97
10,8,9,45,20.58,30.37,49.19
10,8,10,0,19.18,30.24,49.14
10,8,11,0,19.81,31.9,50.03
10,8,14,0,20.68,32.33,50.85
10,8,14,30,20.68,32.35,50.76
10,8,15,0,20.47,32.42,50.74
10,8,15,15,20.8,32.44,50.57
10,8,20,15,21.99,32.16,50.1
10,8,23,0,21.74,32.3,50.51
10,8,23,15,22.16,32.52,51.16
10,9,3,0,25.05,33.87,52.48
10,9,4,0,24.7,34.04,52.69
10,9,5,15,25.83,33.27,50.95
10,9,5,30,25.33,33.5,51.18
10,9,6,45,23.08,33.8,52.29
10,9,7,30,20.65,33.88,52.29
10,9,8,30,20.52,33.29,51.64
10,9,8,45,20.53,33.19,51.66
10,9,9,45,19.63,32.86,51.14
10,9,11,0,18.71,32.35,50.63
10,9,15,15,19.89,32.66,51.04
10,9,17,30,20.76,32.7,51.16
10,9,19,15,20.76,32.76,51.11
10,9,19,30,21.22,32.72,51.09
10,9,20,15,21.67,32.63,50.85
10,9,21,30,21.68,32.18,50.1
10,9,23,0,20.86,32.59,50.69
10,10,0,30,23.73,33.54,52.45
10,10,0,45,23.83,33.49,52.52
10,10,2,0,22.71,33.93,52.68
10,10,2,15,22.71,33.73,52.56
10,10,2,45,22.22,33.92,52.65
10,10,5,45,21.63,33.33,51.6
10,10,8,0,19.65,32.58,50.98
10,10,11,0,18.69,32.37,50.8
10,10,11,45,18.9,32.58,50.96
10,10,12,15,19.9,32.44,50.85
10,10,12,30,20.25,32.44,50.9
10,10,12,45,20.27,32.37,50.92
10,10,13,30,20.22,32.56,51.05
10,10,13,45,20.17,32.57,50.93
10,10,14,0,20.21,32.5,50.86
10,10,16,15,20.16,32.43,50.74
10,10,19,30,21.69,32.06,50.04
10,10,20,0,21.71,32.2,50.4
10,10,20,45,21.69,32.12,50.48
10,10,23,0,21.83,32.38,50.63
10,11,0,0,23.17,33.25,52.54
10,11,3,15,20.2,33.36,51.22
10,11,3,30,20.05,33.35,51.25
10,11,4,30,20.16,33.29,51.3
10,11,7,0,19.71,32.86,51.05
10,11,7,30,21.16,32.87,51.35
10,11,8,30,20.24,32.67,51.1
10,11,10,0,17.23,32.7,51.18
10,11,10,45,17.71,32.75,51.22
10,11,12,15,17.72,32.84,51.49
10,11,13,0,17.6,32.77,51.37
10,11,17,0,21.67,32.74,51.16
10,11,18,15,19.69,32.73,51.22
10,11,19,15,19.65,32.8,51.06
10,11,20,15,21.84,32.78,51.1
10,11,20,30,21.96,32.79,51.01
10,11,23,30,20.65,32.68,50.83
10,12,0,45,23.94,33.8,52.54
10,12,1,45,23.71,33.95,52.55
10,12,2,15,23.88,33.86,52.54
10,12,2,30,23.71,33.8,52.35
10,12,3,45,23.69,33.22,50.9
10,12,5,0,23.73,33.37,51.1
10,12,7,15,20.93,34.12,53.86
10,12,8,45,17.67,32.33,49.49
10,12,9,45,17.9,30.78,48.18
10,12,13,30,16.27,30.59,48.15
10,12,13,45,16.26,30.68,48.39
10,12,16,0,21.88,32.59,53.67
10,12,19,15,22.21,32.51,52.3
10,12,19,30,22.22,32.54,51.91
10,12,20,0,21.95,32.47,51.87
10,12,22,0,21.96,32.95,52.69
10,13,0,0,23.29,33.41,52.29
10,13,2,30,25.23,33.97,52.42
10,13,3,30,25.35,34.22,52.78
10,13,5,0,25.27,33.77,51.93
10,13,7,30,16.17,31.9,49.36
10,13,9,15,17.38,31.04,48.53
10,13,10,30,17.83,30.95,48.32
10,13,11,0,16.29,29.96,46.88
10,13,11,30,19.33,30.37,48.1
10,13,12,0,20.54,32.24,50.69
10,13,12,15,20.35,32.14,50.29
10,13,14,0,20.3,32.23,50.65
10,13,15,30,20.27,32.2,50.65
10,13,16,30,20.39,32.3,50.37
10,13,17,0,21.8,32.16,50.53
10,13,17,30,21.48,32.25,50.54
10,13,18,45,21.46,31.99,50.09
10,13,23,45,21.78,32.75,52.7
10,14,0,30,26.86,32.44,50.99
10,14,0,45,26.78,32.56,51.18
10,14,1,30,26.84,32.76,51.31
10,14,2,0,27.16,33.03,51.56
10,14,4,0,27.74,33.18,51.57
10,14,5,0,27.89,33.18,51.67
10,14,5,30,24.01,33.46,52.19
10,14,6,0,17.07,33.8,53.7
10,14,6,15,17.1,33.78,53.56
10,14,8,45,17.01,30.8,48.24
10,14,11,30,19.74,31.76,50.14
10,14,14,0,21.46,32.15,51.86
10,14,16,15,23.41,32.48,51.65
10,14,19,45,20.3,30.28,47.43
10,14,22,15,22.2,30.59,47.9
10,14,23,15,22.1,32.24,52
10,15,1,45,25.31,32.6,51.27
10,15,2,15,26.5,32.7,51.39
10,15,3,15,26.28,32.95,51.33
10,15,4,0,26.22,33.33,51.71
10,15,4,15,26.31,33.39,51.84
10,15,5,45,21.75,33.35,51.82
10,15,6,0,20.98,33.55,52.2
10,15,7,30,21.15,33.85,54.5
10,15,10,15,16.05,29.58,46.76
10,15,11,15,19.64,31.41,49.84
10,15,13,15,20.03,31.74,50.35
10,15,13,45,21.38,31.6,50.05
10,15,14,45,21.56,31.49,49.92
10,15,15,30,21.65,31.78,51.63
10,15,18,30,21.94,32.08,52.14
10,15,18,45,21.97,32.08,52.01
10,15,19,30,21.99,32.1,51.99
10,15,19,45,22.07,32.11,51.99
10,15,20,0,21.89,32.1,52.14
10,15,21,0,23.43,32.39,52.27
10,15,21,30,23.04,32.33,52.12
10,15,21,45,22.54,32.47,52.23
10,15,22,30,20.99,32.81,52.6
10,16,0,15,25.29,32.91,51.67
10,16,0,30,25.42,32.82,51.29
10,16,1,0,25.26,33.14,51.52
10,16,5,30,23.45,33.68,51.91
10,16,7,30,21.08,33.91,52.33
10,16,7,45,21.13,34.09,52.5
10,16,8,0,21.16,33.95,52.31
10,16,8,30,19.84,33.79,52.06
10,16,9,0,15.07,32.44,49.97
10,16,9,30,16.08,31.48,48.82
10,16,10,45,16.41,30.27,47.56
10,16,14,0,20.91,32.37,50.86
10,16,14,45,21.31,32.5,50.92
10,16,16,30,22.27,32.61,50.67
10,16,16,45,22.22,32.55,50.63
10,16,17,0,22.24,32.41,50.58
10,16,19,0,22.27,32.68,52.26
10,16,22,0,20.86,32.93,52.48
10,16,23,30,21.52,34.17,54.59
10,17,0,30,25.31,33.99,52.99
10,17,1,0,25.17,33.79,51.95
10,17,1,30,25.37,33.85,52.07
10,17,2,0,25.2,33.9,52.17
10,17,3,30,25.91,34.23,52.65
10,17,3,45,25.85,34.33,52.71
10,17,4,30,25.82,34.47,52.97
10,17,5,45,13.69,33.66,51.97
10,17,6,45,18.15,33.69,51.97
10,17,8,45,21.03,33.18,51.51
10,17,9,15,21.01,32.87,51
10,17,10,45,20.7,32.72,50.86
10,17,11,15,20.66,32.61,50.84
10,17,11,45,20.76,32.99,51.46
10,17,12,15,20.76,32.8,51.3
10,17,13,45,20.82,32.73,51.21
10,17,14,30,19.46,32.25,49.97
10,17,15,30,18.7,31.39,48.76
10,17,16,30,19.8,31.39,48.91
10,17,17,30,19.76,31.43,48.68
10,17,17,45,19.71,30.95,48.59
10,17,19,0,19.12,30.73,48.1
10,17,20,45,22.01,31.3,49.93
10,17,21,0,22.02,31.41,49.87
10,17,21,15,21.66,31.44,50.01
10,17,22,15,24.8,31.59,50.61
10,18,0,0,23.22,32.84,52.72
10,18,0,45,22.75,33.29,53.2
10,18,1,45,20.75,33.22,52.2
10,18,3,0,20.72,33.35,52.24
10,18,4,30,22.18,34.17,53.55
10,18,5,15,22.15,34.19,53.37
10,18,5,30,22.12,34.29,53.65
10,18,9,15,20.3,32.39,50.18
10,18,9,45,20.28,32.76,50.95
10,18,15,30,20.3,32.22,50.5
10,18,16,0,22.85,32.86,53.24
10,18,16,30,22.78,32.93,52.88
10,18,16,45,22.04,32.88,52.94
10,18,18,0,17.25,31.52,49.01
10,18,19,30,18.67,30.53,47.95
10,18,23,15,21.74,32.69,52.41
10,18,23,30,21.89,32.73,52.71
10,19,0,45,22.74,33.4,53.12
10,19,1,0,22.74,33.1,52.08
10,19,3,30,22.72,33.54,52.07
10,19,6,15,21.37,33.22,52.19
10,19,6,30,20.7,33.36,52.27
10,19,6,45,20.97,33.18,52.15
10,19,8,30,15.39,30.98,48.54
10,19,11,15,17.97,30.46,47.81
10,19,12,45,17.83,30.29,47.78
10,19,13,0,21.7,30.9,49.06
10,19,13,45,22.27,31.75,51.65
10,19,15,30,22.74,31.71,50.88
10,19,18,45,17.92,30.35,47.41
10,19,19,15,19.93,29.77,47.08
10,19,22,30,23.54,31.71,51.19
10,19,23,45,22.32,32.49,52.2
10,20,1,15,22.78,33.02,52.2
10,20,3,15,22.72,33.33,52.53
10,20,4,0,22.8,33.76,52.86
10,20,4,15,22.78,33.82,52.83
10,20,11,0,16.55,30.45,47.99
10,20,12,45,21.88,32.06,52.22
10,20,15,0,22.6,31.54,50.61
10,20,16,30,22.67,32.46,53.32
10,20,18,45,20.34,30.27,47.71
10,20,19,45,19.62,29.52,46.63
10,20,20,45,24.44,29.63,46.71
10,20,23,15,23.8,31.9,51.26
10,21,0,0,22.14,32.31,51.69
10,21,0,45,22.27,32.86,52.33
10,21,2,0,22.25,33.24,52.5
10,21,3,15,22.16,33.08,51.73
10,21,4,0,22.22,33.35,52.18
10,21,4,15,22.22,33.31,52.16
10,21,5,0,22.46,33.28,52.27
10,21,5,15,23.72,33.38,52.44
10,21,5,30,23.78,33.24,51.95
10,21,7,0,22.2,32.7,51.44
10,21,8,0,22.16,32.67,52.23
10,21,10,15,22.24,32.51,52.16
10,21,10,45,22.24,32.51,52.04
10,21,13,0,22.26,32.49,51.65
10,21,13,30,22.3,32.71,52.48
10,21,14,15,22.32,32.69,52.47
10,21,15,0,22.92,32.69,52.48
10,21,17,0,23.29,32.71,52.38
10,21,19,30,20.31,30.13,46.95
10,21,21,30,20.23,30.19,47.16
10,21,23,15,22.41,32.46,52.26
10,22,0,0,21.47,32.8,52.75
10,22,0,15,22.3,32.9,52.77
10,22,2,45,22.2,33.31,51.97
10,22,3,0,22.18,33.3,51.93
10,22,3,45,22.24,33.45,52.25
10,22,4,0,22.19,33.59,52.41
10,22,5,30,22.31,34.31,53.65
10,22,7,15,20.55,33.27,51.52
10,22,11,30,20.86,32.22,50.53
10,22,12,15,20.73,31.93,50.46
10,22,14,0,20.67,31.75,50.16
10,22,15,30,20.71,31.75,50.32
10,22,16,30,19.81,31.97,50.54
10,22,19,30,20.71,32.16,50.49
10,22,21,15,21.68,32.09,50.2
10,22,22,15,21.67,32.13,50.31
10,22,23,0,21.67,31.97,50.22
10,22,23,45,21.82,32.2,50.35
10,23,0,0,20.19,32.12,50.53
10,23,0,15,21.67,32.63,51.75
10,23,0,30,21.69,32.71,51.76
10,23,1,45,21.67,33.23,52.01
10,23,2,15,22.69,33.71,52.98
10,23,5,0,22.63,34.1,53.06
10,23,5,15,22.79,34.31,53.21
10,23,8,30,20.75,33.07,51.21
10,23,8,45,20.69,33.1,51.31
10,23,9,15,20.74,32.84,51.02
10,23,10,30,19.61,32.09,50.33
10,23,11,45,20.1,31.9,50.06
10,23,14,15,21.41,32.19,50.49
10,23,15,0,21.85,32.38,50.51
10,23,15,45,21.7,32.34,50.45
10,23,17,30,21.78,32.29,50.64
10,23,19,15,19.86,31.86,50.01
10,23,22,45,18.75,32.35,51.46
10,23,23,45,22.6,33.11,52.87
10,24,0,15,22.64,33.03,51.84
10,24,1,15,23.27,33.56,52.32
10,24,1,30,23.15,33.78,52.71
10,24,2,45,23.24,33.79,52.59
10,24,3,15,23.18,33.9,52.7
10,24,7,15,20.59,33.36,52.7
10,24,10,0,17.69,30.92,48.4
10,24,11,0,16.37,30.47,47.8
10,24,13,30,21.76,32.76,52.5
10,24,14,15,21.51,32.91,53.41
10,24,14,30,21.67,32.93,54.26
10,24,14,45,21.8,32.97,53.7
10,24,15,0,21.67,33.03,53.99
10,24,19,0,18.24,31.21,48.62
10,24,22,30,21.67,32.34,51.66
10,24,22,45,21.57,32.47,52.31
10,25,2,45,23.34,33.91,53
10,25,4,0,23.24,34.26,53.34
10,25,5,15,23.16,34.12,53.05
10,25,6,15,22.95,33.58,51.99
10,25,7,45,18.07,32.31,50.22
10,25,8,0,16.22,31.44,48.77
10,25,8,45,16.4,31.06,48.24
10,25,9,30,12.28,30.53,47.54
10,25,10,45,22.54,32.68,52.28
10,25,11,45,22.98,32.55,51.84
10,25,12,0,22.95,32.6,51.82
10,25,18,30,18.8,31.44,48.71
10,25,20,15,18.82,30.71,47.93
10,25,22,0,20.35,30.99,48.85
10,26,1,45,23.29,33.12,51.54
10,26,4,0,23.29,33.63,52.6
10,26,4,15,23.22,33.73,52.78
10,26,5,15,23.05,33.29,51.56
10,26,6,15,18.76,33.41,52.65
10,26,8,30,18.3,30.89,48.27
10,26,9,30,17.6,30.98,48.46
10,26,12,30,22.26,31.9,50.59
10,26,13,30,22.61,32.04,51.91
10,26,13,45,22.54,32.09,51.88
10,26,14,0,22.49,32.12,51.97
10,26,16,15,22.31,32.23,52.02
10,26,16,45,22.2,32.27,52.16
10,26,17,15,22.26,32.24,52.11
10,26,20,0,17.84,30.03,47.56
10,26,20,45,22.68,31.8,51.48
10,26,23,0,21.74,32.18,52.16
10,27,1,45,21.85,33.36,51.95
10,27,2,15,22.46,33.98,53.31
10,27,3,15,22.79,33.94,53.11
10,27,3,45,22.72,34.2,53.46
10,27,4,0,22.73,34.27,53.55
10,27,4,15,22.73,34.29,53.52
10,27,5,45,23.2,33.65,52.33
10,27,6,15,21.93,33.5,52.16
10,27,7,45,16.61,31.51,49.12
10,27,9,30,17.73,30.8,48.27
10,27,10,30,17.69,30.72,48.19
10,27,11,30,22.24,32.33,52.17
10,27,12,15,22.23,32.24,52.09
10,27,13,15,22.22,32.32,51.63
10,27,14,0,22.25,32.12,50.46
10,27,19,30,19.54,30.46,47.9
10,27,21,30,19.36,30.29,47.51
10,27,22,0,19.69,30.46,48.05
10,27,23,0,21.64,32.41,52.19
10,28,0,30,22.02,32.55,50.99
10,28,1,0,22.78,32.71,51.05
10,28,1,45,22.21,32.79,51.22
10,28,2,15,22.13,33.53,52.21
10,28,3,0,21.71,33.77,53.11
10,28,5,0,20.14,33.5,52.39
10,28,5,30,18.76,33.62,52.56
10,28,5,45,18.65,33.56,52.49
10,28,8,0,17.87,30.99,48.47
10,28,8,15,17.18,30.71,48.2
10,28,13,30,22.8,32.34,51.47
10,28,17,30,21.78,32.22,52.25
10,28,19,15,18.23,31.01,48.68
10,28,22,15,19.39,31.01,48.57
10,29,0,0,22.17,32.15,52.09
10,29,0,45,22.8,32.03,50.41
10,29,1,45,23.25,32.47,50.86
10,29,3,15,23.26,33.48,52.8
10,29,3,30,23.75,33.86,53.11
10,29,5,15,24.28,33.31,51.99
10,29,6,0,24.83,33.51,51.74
10,29,6,15,24.71,33.3,51.71
10,29,6,30,24.63,33.25,51.57
10,29,7,45,21.17,33.54,53.37
10,29,8,45,21.33,33.02,53.15
10,29,9,0,21.59,32.97,52.99
10,29,10,45,20.79,32.71,51.56
10,29,12,0,21.49,32.86,52.65
10,29,13,30,21.78,32.67,52.51
10,29,14,0,21.66,32.66,52.59
10,29,14,30,21.48,32.84,52.65
10,29,16,45,21.69,32.81,52.73
10,29,18,15,20.54,31.37,48.29
10,29,18,45,20.27,31.05,47.77
10,29,20,0,20.06,31.1,48.08
10,29,21,30,20.56,30.57,47.56
10,29,23,45,21.71,32.84,52.65
10,30,0,0,22.07,32.86,52.79
10,30,2,45,21.73,34.18,53.59
10,30,3,30,21.71,34.64,53.97
10,30,4,30,21.68,33.98,52.35
10,30,5,45,20.65,34.08,52.88
10,30,6,15,20.57,33.86,52.27
10,30,8,30,19.74,32.97,52.95
10,30,8,45,20.37,33.1,52.74
10,30,12,0,21.78,33.56,53.96
10,30,13,15,21.81,33.64,52.71
10,30,15,0,19.97,33.74,52.9
10,30,19,30,19.3,31.19,48.36
10,30,20,45,20.22,31.55,48.79
10,31,4,15,23.79,33.77,52.17
10,31,4,45,23.71,33.82,52.1
10,31,5,0,23.78,33.71,51.98
10,31,6,0,20.73,34.07,53.69
10,31,6,15,21.01,33.67,52.73
10,31,6,45,21.2,33.39,51.85
10,31,9,0,20.17,32.33,50.31
10,31,12,0,20.23,32.93,51.71
10,31,13,15,20.74,32.84,51.75
10,31,13,30,20.8,32.88,51.8
10,31,15,15,20.78,32.78,51.08
10,31,15,30,20.73,32.82,51.34
10,31,16,0,19.41,31.86,49.12
10,31,16,45,19.29,31.78,48.97
10,31,17,15,19.53,31.41,48.67
10,31,17,45,19.29,31.33,48.49
10,31,18,45,19.69,31.24,48.52
10,31,19,30,18.9,30.96,48.2
10,31,21,30,20.6,30.9,48.01
10,31,22,15,21.97,30.69,47.43
10,31,22,45,21.48,32.39,51.42
11,1,0,45,26.85,32.35,50.88
11,1,1,0,26.76,32.72,51.56
11,1,3,45,26.81,33.49,52.3
11,1,5,15,26.87,33.24,51.51
11,1,5,30,27.52,33.18,51.53
11,1,6,15,20.06,33.16,52.11
11,1,7,45,20.69,32.54,50.85
11,1,8,0,20.67,32.33,50.84
11,1,9,30,20.33,31.37,49.33
11,1,10,15,20.8,32.51,52.68
11,1,10,45,20.62,32.33,52.67
11,1,11,30,20.8,32.41,52.83
11,1,15,0,21.31,33.07,53.24
11,1,15,15,21.31,33.14,53.35
11,1,15,30,21.39,33.12,53.33
11,1,15,45,21.23,33.16,53.39
11,1,18,45,19.18,30.97,48.38
11,1,19,15,19.97,31.12,48.39
11,1,21,15,19.33,31.27,48.58
11,2,2,15,27.99,32.74,50.98
11,2,2,45,28.15,33.71,52.84
11,2,4,15,26.16,32.99,51.45
11,2,6,45,19.81,32.29,50.57
11,2,7,15,19.64,31.91,50.24
11,2,8,0,19.26,31.92,50.34
11,2,9,30,19.13,32.01,50.44
11,2,9,45,19.07,32.12,50.33
11,2,10,0,19.31,32.01,50.41
11,2,11,0,20.34,32.52,53.16
11,2,11,15,20.82,32.66,54.1
11,2,11,45,20.58,32.78,54.15
11,2,13,0,19.71,32.69,54.05
11,2,16,15,19.31,31.8,49.14
11,2,19,30,18.99,30.53,47.82
11,2,20,15,19.13,30.33,47.64
11,2,20,45,19.46,30.2,47.66
11,2,22,0,21.21,32.71,53.14
11,2,23,45,25.8,32.77,50.92
11,3,1,0,25.71,33.12,51.67
11,3,2,30,24.8,33.65,52.09
11,3,2,45,23.99,33.59,52.14
11,3,4,45,20.26,33.57,52.39
11,3,7,30,21.3,33.2,53.79
11,3,8,30,19.74,32.99,53.01
11,3,9,15,19.81,33.18,53.08
11,3,9,30,19.64,33.06,53.09
11,3,11,15,18.73,31.18,48.7
11,3,17,15,20.15,30.74,48.05
11,3,20,30,16,29.77,47.61
11,3,21,30,21.74,31.83,52.32
11,3,21,45,21.82,32.12,52.88
11,3,23,0,18.86,33.05,53.59
11,3,23,45,24.77,32.21,50.5
11,4,0,0,24.77,32.22,50.43
11,4,1,0,25.81,32.32,50.73
11,4,1,45,25.71,32.44,50.82
11,4,2,15,25.87,32.58,50.96
11,4,3,30,27,32.67,51.06
11,4,4,45,26.51,32.55,51.01
11,4,6,15,20.01,32.35,52.17
11,4,7,0,16.27,30.05,47.29
11,4,7,45,18.58,30.1,47.49
11,4,10,30,19.78,32.05,52.78
11,4,11,15,19.63,31.98,52.78
11,4,14,0,21.27,32.14,52.96
11,4,14,15,21.27,32.07,51.71
11,4,15,15,21.18,32.23,51.83
11,4,18,15,19.76,30.64,48.08
11,4,20,0,19.29,30.38,47.89
11,4,21,0,18.44,30.2,47.61
11,4,23,0,24.76,32.05,51.49
11,5,0,45,25.24,32.17,51.01
11,5,1,30,25.85,32.78,51.87
11,5,2,15,25.74,33.08,51.84
11,5,2,30,25.77,33.2,52.14
11,5,2,45,25.78,33.24,52.15
11,5,5,30,27.7,32.79,50.94
11,5,6,45,20.6,33.21,54.01
11,5,7,0,19.99,33.02,53.86
11,5,8,30,19.66,32.54,53.35
11,5,9,15,19.67,32.56,53.06
11,5,11,45,19.69,32.65,53.18
11,5,14,30,21.67,32.63,52.61
11,5,15,45,21.69,33.02,52.84
11,5,17,0,19.84,30.84,48.01
11,5,17,30,19.76,30.95,48.14
11,5,19,15,20.33,30.7,47.93
11,5,20,0,20.42,30.64,47.76
11,5,21,0,20.15,30.73,47.83
11,5,21,15,20.56,30.97,48.01
11,5,21,30,20.52,30.97,48.16
11,5,22,30,21.16,32.99,53.96
11,6,0,0,25.63,32.34,50.79
11,6,1,30,25.73,32.43,50.56
11,6,2,15,25.69,33.6,53.17
11,6,2,30,25.67,33.75,53.27
11,6,4,15,21.71,33.13,51.5
11,6,4,45,20.63,33.84,53.42
11,6,7,45,20.22,33.4,54.01
11,6,9,15,20.1,32.92,53.58
11,6,10,45,20.22,32.9,52.87
11,6,13,0,20.26,33.08,53.5
11,6,17,45,18.81,31.48,48.93
11,6,19,0,19.19,31.2,48.57
11,6,20,0,19.12,31.17,48.67
11,7,1,45,25.74,33.7,52.39
11,7,5,45,19.41,33.75,53.51
11,7,7,0,17.73,31.12,48.3
11,7,7,45,17.29,30.78,48.1
11,7,8,15,18.03,30.52,47.88
11,7,9,0,18.35,30.67,48.01
11,7,9,15,18.48,30.44,47.76
11,7,9,45,18.03,30.44,47.93
11,7,10,15,20.69,31.67,49.86
11,7,11,0,20.74,31.78,50.12
11,7,11,45,20.71,31.8,50.01
11,7,12,0,20.3,31.88,50.12
11,7,15,45,22.07,32.63,53.01
11,7,18,15,20.24,29.8,46.9
11,7,21,45,21.77,32.12,53.18
11,8,0,15,24.72,32.64,51.4
11,8,0,30,24.82,32.91,51.99
11,8,2,15,24.78,33.17,52.18
11,8,6,15,20.56,32.62,52.4
11,8,7,45,16.29,30.68,48.3
11,8,8,30,15.61,30.34,47.72
11,8,9,15,17.41,30.63,48.37
11,8,9,30,17.55,30.51,48.47
11,8,10,15,20.48,32.01,53.04
11,8,11,15,20.33,32.33,53.12
11,8,11,45,20.29,32.26,53.11
11,8,12,45,21.73,32.39,53.77
11,8,14,30,21.76,32.39,52.16
11,8,15,0,21.76,32.76,53.38
11,8,15,15,21.95,32.17,50.55
11,8,16,0,20.3,31.05,48.22
11,8,18,45,16.71,29.8,47.24
11,8,19,30,19.37,29.44,46.93
11,8,20,0,19.04,29.29,46.73
11,8,21,0,21.12,31.27,51.42
11,8,21,30,23.45,31.61,52.14
11,9,2,15,24.82,33.4,52.27
11,9,3,0,25.06,33.5,52.65
11,9,4,30,25.82,33.22,52.31
11,9,5,0,23.42,33.18,52.14
11,9,7,30,14.81,30.59,48.27
11,9,9,30,14.97,31.29,49.38
11,9,9,45,20.46,32.3,53.46
11,9,10,0,21.54,32.2,53.23
11,9,11,30,20.78,32.22,52.71
11,9,13,45,20.77,32.32,52.44
11,9,14,30,21.74,32.48,52.72
11,9,19,15,20.25,29.66,46.51
11,9,20,0,20.43,29.22,46.23
11,9,20,30,20.39,29.32,46.49
11,9,21,15,20.85,31.67,52.21
11,9,21,30,20.64,31.84,52.37
11,9,22,30,21.25,32.37,52.9
11,9,23,30,24.2,32.46,51.22
11,10,0,15,24.24,32.72,51.48
11,10,0,30,24.26,32.67,51.5
11,10,1,0,24.19,32.82,51.62
11,10,1,45,24.2,32.81,51.52
11,10,2,0,24.24,32.88,51.57
11,10,2,15,22.24,32.97,51.8
11,10,3,45,20.9,33.14,51.99
11,10,4,0,18.99,33.03,51.81
11,10,5,30,15.6,33.27,52.97
11,10,6,30,20.29,32.44,52.41
11,10,11,30,20.75,31.87,50.42
11,10,12,45,20.69,31.82,50.24
11,10,13,45,21.63,31.97,52.54
11,10,14,0,20.02,32.01,52.57
11,10,14,15,19.78,32.15,52.74
11,10,14,30,20.26,32.16,52.75
11,10,15,30,21.67,32.58,54.06
11,10,16,30,19.22,30.76,47.9
11,10,19,0,18.57,29.86,47.51
11,10,21,30,22.8,31.4,50.94
11,11,0,30,23.71,32.31,50.79
11,11,0,45,23.71,32.27,50.68
11,11,5,45,19.25,32.75,52.04
11,11,6,45,17.47,31.03,48.86
11,11,8,0,17.57,30.78,48.19
11,11,10,0,19.61,31.82,50.78
11,11,13,45,19.61,32.48,53.32
11,11,14,30,21.61,32.65,53.45
11,11,17,0,19.82,30.84,48.26
11,11,18,45,18.5,30.63,48.12
11,11,23,45,24.25,32.46,50.98
11,12,2,0,24.24,33.09,51.55
11,12,2,15,22.66,33.76,53.12
11,12,4,45,19.21,33.57,52.43
11,12,5,30,16.39,33.72,53.05
11,12,8,30,16.32,29.69,47.05
11,12,8,45,15.41,29.66,47.15
11,12,9,0,16.05,29.36,46.78
11,12,11,15,21.63,31.84,51.63
11,12,11,30,22.2,31.76,51.6
11,12,11,45,22.2,31.8,51.61
11,12,12,0,22.26,31.78,51.65
11,12,13,30,21.39,31.77,51.69
11,12,18,30,19.63,30.42,47.82
11,12,21,45,22.73,31.61,51.65
11,12,22,30,21.27,31.9,51.9
11,13,0,15,24.72,32.02,50.44
11,13,2,30,24.76,33.44,52.9
11,13,5,0,20.64,33.52,52.68
11,13,5,30,19.65,33.87,53.71
11,13,5,45,20.05,34.05,54.12
11,13,9,30,19.71,32.52,52.48
11,13,10,15,19.5,32.38,52.43
11,13,11,15,19.69,32.43,52.53
11,13,12,30,19.76,32.52,53.12
11,13,12,45,19.73,32.69,53.14
11,13,13,45,20.9,32.92,53.5
11,13,14,15,21.84,32.89,53.05
11,13,14,45,21.69,32.91,53.14
11,13,19,0,19.38,30.78,48.29
11,13,20,0,19.67,30.94,48.73
11,13,20,15,20.24,32.15,51.27
11,13,22,15,21.66,33.45,53.89
11,13,22,30,21.59,33.67,54.1
11,13,23,15,22.22,33.99,54.44
11,13,23,45,20.84,33.53,52.59
11,14,0,45,20.65,33.51,52.2
11,14,1,0,20.71,33.76,52.61
11,14,5,15,20.71,33.87,52.74
11,14,6,30,18.69,32.27,50.32
11,14,7,0,19.63,31.98,49.75
11,14,7,30,20.61,31.65,49.33
11,14,8,45,21.07,31.79,49.46
11,14,10,45,19.05,30.64,47.83
11,14,11,45,19.28,30.61,47.84
11,14,13,0,20.79,31.97,50.63
11,14,14,15,21.86,32,52.54
11,14,14,30,21.77,32.16,52.29
