id,month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu,score
22878,9,16,13,30,2.48,0,223.73,1.356,335.37,24.18,286.6,30.59,3.53,52.09,48.25,0.48
22879,9,16,13,45,2.43,0,207.17,1.337,337.21,24.14,282.4,30.91,4,50.43,48.35,0.48
22881,9,16,14,15,2.33,0,203.51,1.301,337.83,24.11,284.53,30.73,3.73,50.73,48.25,0.48
22883,9,16,14,45,2.23,0,182.49,1.28,337.13,24.22,283.07,30.78,3.8,49.89,48.5,0.48
22909,9,16,21,15,1.66,80.83,0,1.151,336.68,24.42,259.87,31.2,306.4,47.27,50.3,0.48
22957,9,17,9,15,2.85,0,111.07,2.571,316.23,21.85,272.27,31.85,216.4,50.95,50.09,0.48
22961,9,17,10,15,2.72,0.05,21.08,2.297,308.48,22.73,269.8,32.04,337.8,50.66,51.41,0.48
22971,9,17,12,45,2.57,93.36,0,1.895,154.51,19.5,253.13,32.27,391.27,50.78,51.88,0.48
23000,9,17,20,0,1.97,0,25.42,0.978,270.04,22.69,266.53,31.26,120.8,53.49,49.25,0.48
23006,9,17,21,30,1.92,218.17,0,0.87,262.57,22.78,258,31.72,363.8,53.54,51.21,0.48
23072,9,18,14,0,2.99,48.41,0,2.228,245.98,21.27,252.2,32.41,256.4,53.03,51.29,0.48
23840,9,26,14,0,2.56,0,144.53,1.671,206.45,20.73,76.87,31.11,206.2,0,49.82,0.48
23897,9,27,4,15,3.05,495.22,0,2.025,264.23,18.71,252.13,34.18,365.67,0,54.07,0.48
24007,9,28,7,45,0,0,101.85,2.678,295.37,20.71,267.2,32.43,129.8,0,50.63,0.48
24014,9,28,9,30,0,0,217.34,2.455,291.7,20.78,267,31.5,14.73,0,49.14,0.48
24265,10,1,0,15,2.32,368.56,0,1.101,354.08,21.74,282.2,32.7,365.93,0,52.26,0.48
24292,10,1,7,0,3.55,303.59,0,2.565,160.24,21.42,260.2,33.8,273.4,0,52.4,0.48
24307,10,1,10,45,3.23,0,284.81,2.214,312.89,21.21,296.93,31.17,13.87,0,48.73,0.48
24389,10,2,7,15,3.52,462.2,0,2.592,163.37,20.21,273.33,34.59,369.27,0,54.24,0.48
24404,10,2,11,0,3.37,0,302.81,2.157,313.47,22.13,281.67,30.96,14.33,0,48.69,0.48
24952,10,8,4,0,3.42,543.71,0,2.045,392.45,26.27,260.93,34.75,355.87,0,54.36,0.48
24973,10,8,9,15,3.85,0,272.52,2.701,235.45,20.74,22,31.2,212.27,0,50.07,0.48
25638,10,15,7,30,3.11,388.64,0,2.897,170.83,21.15,251.6,33.85,440.13,0,54.5,0.48
25797,10,16,23,15,3.07,398.67,0,1.029,200.91,21.43,269.07,34.1,435.13,0,54.51,0.48
25798,10,16,23,30,3.12,414.74,0,1.03,191.23,21.52,268.33,34.17,426.33,0,54.59,0.48
26302,10,22,5,30,3.19,527.87,0,2.497,358.17,22.31,263.8,34.31,320.33,0,53.65,0.48
27086,10,30,8,30,3.83,0,88.83,2.705,236.83,19.74,164.27,32.97,390.87,0,52.95,0.48
27145,10,30,23,15,2.88,404.81,0,0.925,397.26,23.31,263.87,33.91,360.67,0,53.54,0.48
27146,10,30,23,30,2.93,434.03,0,1.004,392.36,23.2,265.67,34.16,353.87,0,53.74,0.48
27259,11,1,3,45,2.57,410.4,0,2.09,410.29,26.81,274.53,33.49,286,0,52.3,0.48
27335,11,1,22,45,2.11,423.18,0,0.545,172.37,22.63,253.27,33.22,374.4,0,53.11,0.48
27339,11,1,23,45,2.3,311.62,0,0.821,436.2,27.04,260.33,32.67,204.13,0,51.21,0.48
27361,11,2,5,15,2.96,105.28,0,2.978,433.41,27.85,270.53,32.88,124.2,0,50.82,0.48
27364,11,2,6,0,2.98,187.95,0.15,3.137,191.52,19.82,272,32.71,363.13,0,52.18,0.48
27464,11,3,7,0,3.47,132.17,0,2.883,227.44,21.65,266,33.11,468.73,0,53.88,0.48
27516,11,3,20,0,1.89,0,243.29,0.805,0,16.52,248.27,30.1,0.33,0,47.76,0.48
27527,11,3,22,45,1.87,436.27,0,0.427,162.03,21.71,251.73,33.01,449.13,0,53.55,0.48
27563,11,4,7,45,2.47,0,354.61,2.686,114.94,18.58,273.53,30.1,113.87,0,47.49,0.48
27632,11,5,1,0,1.85,389.66,0,1.045,387.77,25.86,245.27,32.84,304.27,0,51.86,0.48
27746,11,6,5,30,3,451.29,0,2.992,329.04,20.62,281.67,34.35,345.4,0,53.67,0.48
27784,11,6,15,0,3.48,278.37,0,1.857,132.01,20.2,263.73,33.67,457.2,0,54.2,0.48
27902,11,7,20,30,1.64,0,272.23,0.972,149.27,18.27,259.87,29.91,49.13,0,47.59,0.48
28092,11,9,20,0,1.74,0,349.55,1.056,154.21,20.43,286,29.22,154.07,0,46.23,0.48
28311,11,12,2,45,2.53,474.7,0,2.128,353.65,22.71,246.8,33.68,340.2,0,53.3,0.48
28336,11,12,9,0,2.57,0,399.7,2.279,78.3,16.05,302.07,29.36,77.47,0,46.78,0.48
28423,11,13,6,45,2.83,65.49,0,3.027,207.08,21.18,264.93,32.43,466.07,0,53.34,0.48
28424,11,13,7,0,2.83,21.6,0.67,3.03,230.69,21.2,265.2,32.39,463.07,0,53.37,0.48
29385,11,23,7,15,3.42,13.55,0.82,3.12,307.74,21.54,261.07,32.95,384.73,0,52.78,0.48
29409,11,23,13,15,3.74,147.62,0,2.199,138.07,19.73,253.73,33.55,499.4,0,54.51,0.48
29820,11,27,20,0,2.69,0,382.43,0.83,121.32,18.55,177,29.86,120.67,0,47.29,0.48
29866,11,28,7,30,3.3,16.97,45.96,2.344,233.64,20.1,183.2,32.24,417.07,0,52.78,0.48
29993,11,29,15,15,3.1,288.67,0,1.744,117.18,19.24,268.2,33.27,492.4,0,54.42,0.48
30061,11,30,8,15,0,0,333,2.523,78.07,17.96,267.27,30.79,77.73,0,48.1,0.48
30070,11,30,10,30,0,197.25,0,2.097,216.7,21.39,263.93,32.7,464.33,0,53.14,0.48
30140,12,1,4,0,2.96,352.19,0,2.515,383.83,22.58,259.4,33.67,305.47,0,52.63,0.48
30203,12,1,19,45,2.77,0,309.56,1.336,91.73,16.83,262.87,30.78,90.53,0,48.18,0.48
30216,12,1,23,0,2.6,317.66,0,0.982,334.66,22.88,230.27,32.98,356.4,0,52.34,0.48
30218,12,1,23,30,2.66,234.71,0,1.169,404.91,23.71,233.93,32.73,208.93,0,51.15,0.48
30251,12,2,7,45,3.26,0,355.95,2.809,123.16,20.05,260.6,31.07,122,0,48.37,0.48
30347,12,3,7,45,3.32,0,396.94,2.948,115.7,17.05,267.6,30.7,114.4,0,48.07,0.48
30356,12,3,10,0,2.88,0,82.79,2.506,233.58,21.09,248.87,32.2,392.4,0,52,0.48
30380,12,3,16,0,3.07,214.17,5.93,1.752,135.89,19.9,242.93,32.83,416.2,0,53,0.48
30432,12,4,5,0,3.04,330.45,0,2.947,388.86,22.69,254.47,33.64,247.27,0,52.24,0.48
30502,12,4,22,30,2.34,390.88,0,0.982,191.05,21.61,227.13,33.3,470.6,0,54.17,0.48
30634,12,6,7,30,3.37,0,201.15,2.682,101.38,19.36,261.87,32.37,100.93,0,49.63,0.48
30682,12,6,19,30,2.9,0,337.19,1.405,157.53,20.64,264,30.85,157.07,0,47.88,0.48
30699,12,6,23,45,2.61,287.96,0,1.4,382.17,23.16,243,32.86,257.6,0,51.63,0.48
30775,12,7,18,45,1.93,0,350.26,0.814,206.97,21.47,271.73,29.97,204.93,0,46.55,0.48
30794,12,7,23,30,1.78,402.09,0,0.802,404.21,24.75,248.73,32.88,379.53,0,52.73,0.48
30916,12,9,6,0,3.36,259.4,0,2.868,91.47,19.28,245.53,33.48,376.47,0,53.31,0.48
30920,12,9,7,0,3.36,0,309.85,2.76,138.31,20.03,263.53,31.42,137,0,48.78,0.48
31035,12,10,11,45,3.04,122.65,0,2.004,141.82,16.78,245.6,32.74,475.13,0,53.51,0.48
31041,12,10,13,15,3.11,174.83,0,1.669,129.62,19.2,242.07,33.02,498.93,0,54.1,0.48
31144,12,11,15,0,3.59,96.64,30.39,1.591,111.23,18.8,253.73,32.94,222.67,0,50.74,0.48
31179,12,11,23,45,2.98,347.65,0,1.22,385.49,24.23,255.4,33.55,287.93,0,52.56,0.48
31464,12,14,23,0,2.22,465.23,0,0.779,306.26,20.7,242.8,33.55,476.07,0,54.56,0.48
31493,12,15,6,15,3.42,0,324.18,2.549,136.57,19.54,267.2,31.08,135.67,0,48.27,0.48
31688,12,17,7,0,3.55,330.05,0,2.554,202.85,21.4,256.33,33.93,475.47,0,54.83,0.48
31785,12,18,7,15,3.64,356.43,0,2.819,222.58,20.17,266.2,34.22,467,0,54.88,0.48
31980,12,20,8,0,2.9,0,468.9,2.482,178.61,20.48,182.27,29.02,177.53,0,46.15,0.48
31986,12,20,9,30,2.45,0,387.83,2.19,179.85,20.61,278.33,29.56,178.6,0,46.41,0.48
32028,12,20,20,0,1.86,0,290.95,0.711,94.17,18.41,289.73,29.72,93.53,0,46.86,0.48
32042,12,20,23,30,1.94,421.97,0,0.623,396.47,22.71,241.13,32.73,381.4,0,52.63,0.48
32241,12,23,1,15,2.57,245.08,0,1.472,444.16,23.78,264.27,32.57,211.93,0,50.92,0.48
32319,12,23,20,45,2.18,0,383.53,1.325,185.17,21.12,237.13,29.41,183.73,0,46.47,0.48
32361,12,24,7,15,3.33,0,277.25,2.768,134.41,16.54,273.33,31.22,117,0,48.33,0.48
32453,12,25,6,15,4.05,86.76,9.93,2.902,122.35,19.89,256.13,33.5,101.87,0,51.16,0.48
32492,12,25,16,0,3.26,307.49,0,1.275,131.99,20.18,244.4,33.5,493.47,0,54.67,0.48
32551,12,26,6,45,3.9,0,171.59,2.934,81.88,19.13,257.47,32.83,78.73,0,50.23,0.48
32555,12,26,7,45,3.72,0,349.01,2.757,79.97,18.2,273.47,31.46,78.93,0,48.87,0.48
32632,12,27,3,0,2.14,244.75,0,1.893,432.83,26.63,251.93,31.99,186.4,0,50.39,0.48
32697,12,27,19,15,2.18,0,211.61,1.503,3.51,13.01,253.07,30.91,3.67,0,48.88,0.48
32699,12,27,19,45,2.09,0,231.05,1.325,0,15.54,253.33,30.61,0.33,0,48.28,0.48
32711,12,27,22,45,1.7,326.51,0,0.04,186.32,19.59,234.27,32.39,375.93,0,52.29,0.48
32810,12,28,23,30,1.95,197.58,0,0.795,385.08,23.84,232,31.59,197.93,0,49.97,0.48
32812,12,29,0,0,2,232.4,0,0.969,445.75,26.48,228.87,31.82,219.2,0,50.46,0.48
32897,12,29,21,15,1.94,76.92,127.94,0.871,128.55,19.12,236.8,31.34,224.6,0,50.13,0.48
32907,12,29,23,45,2.19,190.97,0,1.023,380.72,23.69,231.07,31.99,216.4,0,50.35,0.48
32908,12,30,0,0,2.21,179.16,0,1.094,378.63,23.66,230.53,31.95,217.93,0,50.39,0.48
33019,12,31,3,45,2.22,377.6,0,2.274,383.85,23.71,211.13,33.02,314.6,0,52.31,0.48
33092,12,31,22,0,2.93,345.29,0,0.872,177.92,20.72,224.93,33.29,486.47,0,54.54,0.48
33093,12,31,22,15,2.97,334.64,0,0.846,177.57,20.67,223.93,33.4,489.6,0,54.47,0.48
13,1,1,3,15,2.63,428.91,0,0.109,129.39,18.15,231.47,33.89,365.2,0,53.76,0.47
22,1,1,5,30,3.14,446.86,0,0.109,120.56,18.2,259.93,34.23,356.27,0,54.12,0.47
24,1,1,6,0,3.25,414.31,0,0.109,135.43,18.63,258.13,34.33,356.27,0,54.18,0.47
41,1,1,10,15,3.12,0,439.09,0.109,254.33,20.71,255.07,30.33,3.47,25.13,48.07,0.47
44,1,1,11,0,2.92,0,355.27,0.106,263.69,20.71,256.2,30.29,3.4,25.62,48.02,0.47
67,1,1,16,45,2.08,0,62.73,0.109,177.8,20.6,240.93,31.49,105.8,24.34,49.66,0.47
75,1,1,18,45,1.94,0,73.99,0.109,178.26,20.74,276.2,31.41,94.4,25.26,49.32,0.47
89,1,1,22,15,1.95,256.27,0,0.108,191.61,22.11,249.07,32.05,318,0,51.59,0.47
90,1,1,22,30,1.98,316.64,0,0.107,183.29,22.1,241.2,32.62,371.13,0,52.37,0.47
92,1,1,23,0,2.06,325.61,0,0.103,151.21,18.7,240.4,32.71,367.6,0,52.66,0.47
105,1,2,2,15,2.74,463.07,0,0.105,120.46,18.13,240.13,34.24,355.87,0,54.1,0.47
110,1,2,3,30,3.03,462.52,0,0.106,118.1,18.1,236.6,34.54,350.13,0,54.35,0.47
111,1,2,3,45,3.09,467.78,0,0.106,103.49,18.2,237.73,34.48,352.87,0,54.19,0.47
113,1,2,4,15,3.21,344.81,0,0.103,123.3,18.17,249.33,34.18,238.67,0,52.97,0.47
115,1,2,4,45,3.29,296.04,0,0.109,104.56,18.12,265.73,33.78,177.6,0,52.16,0.47
126,1,2,7,30,3.5,3.71,34.25,0.104,185.12,20.48,199.6,33.03,153.27,26.9,51.56,0.47
140,1,2,11,0,2.75,0,363.29,0.1,261.53,20.65,243.27,30.16,3.33,25.57,48.18,0.47
141,1,2,11,15,2.68,0,365.01,0.102,241.84,20.69,239.73,30.37,3.53,25.49,47.97,0.47
142,1,2,11,30,2.62,0,377.07,0.101,252.22,20.75,239.4,30.4,3.8,25.76,48.12,0.47
143,1,2,11,45,2.56,0,355.37,0.101,251.37,20.62,240,30.5,3.6,25.71,48.27,0.47
145,1,2,12,15,2.45,0,331.26,0.1,227.28,20.71,257.73,30.76,3.2,24.95,48.57,0.47
151,1,2,13,45,2.15,0,236.59,0.103,217.63,20.72,255.13,30.93,3.2,26.17,48.56,0.47
177,1,2,20,15,1.94,107.21,0,0.104,186.06,21.77,238.4,31.71,363.67,24.87,51.53,0.47
213,1,3,5,15,3.35,355.47,0,0.101,158.64,18.06,238.6,34.16,355.6,0,53.82,0.47
221,1,3,7,15,3.45,0,245.81,0.101,205.34,21.52,251.33,32.21,3.47,26.34,50.14,0.47
229,1,3,9,15,3.04,0,379.29,0.1,263.47,22,256.47,30.97,3.47,26.93,48.54,0.47
239,1,3,11,45,2.47,0,242.63,0.101,251.32,22.27,248.27,30.72,3.53,25.62,48.81,0.47
261,1,3,17,15,1.88,169.55,0,0.1,178.82,20.29,258.73,31.65,354.33,26.81,51.37,0.47
287,1,3,23,45,2.21,415.52,0,0.101,137.99,16.62,239.73,33.2,365.4,0,53.23,0.47
306,1,4,4,30,3.24,427.48,0,0.1,127.99,16.68,257.87,34.58,358.27,0,54.31,0.47
317,1,4,7,15,3.6,0,162.87,0.1,196,20.88,257.33,32.71,130.67,26.1,50.74,0.47
318,1,4,7,30,3.57,0,246.29,0.1,209.27,20.76,236.47,32.45,84.33,25,50.4,0.47
364,1,4,19,0,1.82,22.91,48.47,0.109,187.37,19.66,258.4,31.17,230.4,26.83,50.05,0.47
372,1,4,21,0,1.76,50.93,0,0.107,183.4,19.69,255.87,31.31,282.87,5.8,50.49,0.47
382,1,4,23,30,1.99,398.35,0,0.105,143.39,16.62,240.33,32.66,372,0,52.72,0.47
401,1,5,4,15,2.86,360.31,0,0.102,168.18,16.58,249.67,33.86,360,0,53.7,0.47
412,1,5,7,0,3.27,32.22,33.04,0.101,208.98,20.69,280.13,32.82,224.73,25.1,51.36,0.47
413,1,5,7,15,3.27,0,72.23,0.101,203.3,21.11,280.27,32.85,186.33,26.14,51.23,0.47
417,1,5,8,15,3.11,0,368.49,0.1,228.85,20.78,265.13,30.67,2.4,25.24,48.6,0.47
420,1,5,9,0,2.93,0,393.86,0.1,270.62,21.27,247.07,30.41,2.2,25.88,48.19,0.47
421,1,5,9,15,2.87,0,377.5,0.1,243.08,21.17,247.67,30.39,2.6,25.55,48.31,0.47
424,1,5,10,0,2.68,0,381.57,0.101,231.87,21.12,247.2,30.41,2.33,25.72,48.27,0.47
426,1,5,10,30,2.56,0,348.67,0.101,248.56,21.62,245.33,30.56,2.53,25.74,48.43,0.47
429,1,5,11,15,2.4,0,330.31,0.101,261.96,21.72,246.4,30.46,3.6,24.99,48.34,0.47
430,1,5,11,30,2.35,0,323.63,0.1,243.85,21.76,246.53,30.47,3.33,26.01,48.4,0.47
479,1,5,23,45,2.09,352.61,0,0.1,139.31,16.44,231.53,32.58,373.33,0,52.59,0.47
484,1,6,1,0,2.34,451.2,0,0.1,142.34,16.55,243,33.57,366.6,0,53.45,0.47
492,1,6,3,0,2.78,465.51,0,0.1,127.24,16.59,235.93,34.15,360.87,0,54.01,0.47
511,1,6,7,45,3.41,0,70.17,0.1,170.48,21.1,254.4,32.69,91,25.71,50.81,0.47
528,1,6,12,0,2.39,0,290.85,0.1,225.74,21.59,234.4,30.42,107.07,25.13,48.67,0.47
603,1,7,6,45,3.31,0,76.49,0.1,178.65,20.1,240.87,32.84,86.33,25.22,50.88,0.47
608,1,7,8,0,3.12,0,296.39,0.1,241.09,21.32,241.2,31.21,3.33,25.18,49.17,0.47
611,1,7,8,45,2.95,0,352.44,0.1,300.05,21.65,246.8,30.85,3.8,25.95,48.68,0.47
622,1,7,11,30,2.29,0,355.37,0.1,256.37,22.24,254.87,30.13,3.6,25.79,47.78,0.47
677,1,8,1,15,2.42,471.17,0,0.1,123.94,16.71,263.87,34.19,363.67,0,53.79,0.47
681,1,8,2,15,2.67,475.25,0,0.1,134.14,16.59,264.53,34.17,362.87,0,53.8,0.47
683,1,8,2,45,2.79,480.37,0,0.1,123.66,16.9,260,34.5,359.13,0,54.24,0.47
686,1,8,3,30,2.97,471.97,0,0.1,122.21,17.24,261.2,34.39,359.53,0,54.26,0.47
687,1,8,3,45,3.03,469.19,0,0.1,116.59,17.09,258.87,34.56,357.87,0,54.34,0.47
707,1,8,8,45,3.19,0,379.92,0.1,286.24,22.18,255.8,30.33,3.6,26.71,47.98,0.47
711,1,8,9,45,2.92,0,449.03,0.1,321.93,21.39,261.07,29.91,3.53,25.82,47.58,0.47
715,1,8,10,45,2.64,0,392.02,0.1,289.28,22.16,257.27,30.18,3.53,25.51,47.87,0.47
771,1,9,0,45,2.49,443.81,0,0.1,127.29,16.47,258.13,33.79,361.07,0,53.69,0.47
777,1,9,2,15,2.83,484.08,0,0.1,120.75,16.88,248.2,34.54,357.87,0,54.29,0.47
780,1,9,3,0,3.02,479.26,0,0.1,135.09,16.64,248.47,34.52,354.2,0,54.42,0.47
794,1,9,6,30,3.56,147.71,0,0.1,119.45,20.55,251.6,33.36,140.73,17.74,51.45,0.47
891,1,10,6,45,3.6,0,162.61,0.1,198.92,21.22,285.73,32.52,109.73,27.61,50.72,0.47
899,1,10,8,45,3.27,0,322.01,0.1,258.8,20.47,268.27,31.52,2.07,25.69,49.38,0.47
900,1,10,9,0,3.22,0,373.13,0.1,273.11,19.33,266.93,31.14,37.93,26.51,48.73,0.47
942,1,10,19,30,1.76,0,283.95,0.1,201.5,20.71,254.87,29.82,17.73,26.3,47.76,0.47
1005,1,11,11,15,1.39,0,226.31,0.1,238.43,18.9,260.87,30.19,3.33,24.86,48.34,0.47
1007,1,11,11,45,1.3,0,264.56,0.1,227.62,20.31,265.8,29.8,3.2,26.63,47.64,0.47
1010,1,11,12,30,1.17,0,248.41,0.1,209.89,20.52,268.8,29.54,4.07,25.56,47.16,0.47
1011,1,11,12,45,1.14,0,243.07,0.1,225.27,20.51,266.87,29.68,3.07,25.58,47.61,0.47
1014,1,11,13,30,1,0,264.53,0.1,205.14,20.74,268.73,29.49,3.53,25.14,47.11,0.47
1015,1,11,13,45,0.96,0,251.87,0.1,227.5,20.61,267.67,29.6,3.27,26.04,47.46,0.47
1021,1,11,15,15,0.76,0,110.05,0.1,197.78,20.8,230.07,29.94,108.13,25.31,48.16,0.47
1028,1,11,17,0,0.68,0,35.11,0.1,180.97,20.57,237.27,30.32,176.13,25.19,48.77,0.47
1035,1,11,18,45,0.58,0,67.79,0.1,167.63,20.73,244.07,29.93,206.13,26,48.5,0.47
1037,1,11,19,15,0.55,5.41,62.01,0.1,202.35,20.51,253.2,30.03,243.33,25.36,48.79,0.47
1052,1,11,23,0,0.46,136.39,0,0.1,176.37,20.59,286.6,30.2,92.47,0,48.27,0.47
1053,1,11,23,15,0.48,121.91,0,0.1,186.31,20.66,283.27,30.39,92.93,0,48.35,0.47
1069,1,12,3,15,0.58,89.45,0,0.1,207.72,18.88,247.07,30.07,97.07,0,48.13,0.47
1073,1,12,4,15,0.61,63.95,0,0.1,229.9,18.34,244.2,30.31,94.27,0,48.27,0.47
1074,1,12,4,30,0.61,104.69,0,0.1,216.29,18.65,244.47,30.29,91.87,0,48.44,0.47
1076,1,12,5,0,0.62,73.12,0,0.1,216.03,18.49,243.13,30.39,92.47,0,48.44,0.47
1077,1,12,5,15,0.63,89.65,0,0.1,219.15,18.76,250.87,30.4,90.13,0,48.47,0.47
1091,1,12,8,45,0.38,0,93.84,0.1,246.63,21.71,250.07,29.81,211.53,25.34,48.35,0.47
1101,1,12,11,15,0.14,65.84,0,0.1,225.57,21.17,235.47,31.52,365.4,25.46,51.26,0.47
1103,1,12,11,45,0.13,59.61,0,0.097,216.69,21.17,258.93,29.88,340.47,25.55,49.37,0.47
1111,1,12,13,45,0.09,62.07,0,-0.004,199.99,20.61,256.27,29.75,350.07,25.15,49.39,0.47
1112,1,12,14,0,0.09,61.59,0,-0.001,193.6,20.79,253.27,30,348.4,25.02,49.58,0.47
1113,1,12,14,15,0.09,58.45,0,-0.001,188.53,20.88,247.6,30.43,342.87,26.01,49.95,0.47
1118,1,12,15,30,0.06,46.34,0,-0.001,174.54,21.08,206.4,33.55,293.93,25.49,52.8,0.47
1127,1,12,17,45,0.03,49.78,0,0,202.06,20.65,271.27,31.93,260.6,25.13,50.84,0.47
1165,1,13,3,15,-0.06,61.09,0,1.385,422.12,28.69,190.8,35.2,3.2,0,52.96,0.47
1186,1,13,8,30,0,57.63,0,1.944,181.21,20.22,257.27,33.3,365.27,25.43,52.93,0.47
1187,1,13,8,45,0,56.41,0,1.906,173.37,20.24,259.67,33.11,366.93,25.25,52.8,0.47
1188,1,13,9,0,0.01,70.31,0,1.873,168.42,20.27,269.27,32.33,372.67,26.07,52.05,0.47
1189,1,13,9,15,0,65.45,0,1.84,141.56,20.27,259.53,33.05,367.87,25.27,52.8,0.47
1195,1,13,10,45,0,62.5,0,1.619,172.7,20.05,271.87,32.95,360.6,26.96,52.59,0.47
1200,1,13,12,0,0,56.09,0,1.441,143.9,20.16,259.47,33.44,345.53,25.82,52.73,0.47
1210,1,13,14,30,0.03,151.63,0,1.104,141.36,20.58,247.53,29.91,396.8,25.29,50.01,0.47
1213,1,13,15,15,0.07,191.41,0,1.059,132.72,20.82,246.27,30.05,396.07,25.29,50.1,0.47
1220,1,13,17,0,0.21,172.6,0,0.957,133.61,20.59,245.73,30.12,395.93,25.2,50.12,0.47
1224,1,13,18,0,0.27,137.73,0,0.903,137.71,20.73,249.53,29.99,397.2,25.15,50.05,0.47
1229,1,13,19,15,0.32,124.03,0,0.832,139.89,20.54,268.33,30.08,396.67,26.12,50.13,0.47
1250,1,14,0,30,0.89,300.63,0,0.998,384.85,25.82,268.6,31.22,237.13,0,49.97,0.47
1254,1,14,1,30,1.02,264.15,0,1.248,405.35,25.93,265.8,31.37,239.67,0,50.06,0.47
1261,1,14,3,15,1.27,333.77,0,1.707,370.79,25.68,298.07,32.41,267.8,0,50.88,0.47
1264,1,14,4,0,1.38,246.43,0,1.908,372.69,25.74,249.93,31.61,272.87,0,50.35,0.47
1281,1,14,8,15,1.66,84.45,0,2.136,112,18.76,247.07,31.29,384.67,25.67,51.31,0.47
1284,1,14,9,0,1.67,107.5,0,2.002,83.76,18.87,246.13,31.42,382.87,26.44,51.52,0.47
1293,1,14,11,15,1.72,127.79,0,1.617,84.1,18.82,264.4,31.39,382.87,25.72,51.49,0.47
1300,1,14,13,0,1.78,163.83,0,1.323,84.3,18.82,262.33,31.51,386.27,24.63,51.27,0.47
1301,1,14,13,15,1.79,113.29,0,1.281,90.53,18.48,264,31.36,382.47,26.38,51.39,0.47
1304,1,14,14,0,1.8,77.79,0,1.155,76.04,19.35,245.47,31.51,383.73,25.86,51.46,0.47
1311,1,14,15,45,1.87,172.46,0,0.89,74.51,19.6,240.13,31.59,382.67,25.21,51.55,0.47
1440,1,16,0,0,2.76,315.06,0,1.115,0,25.78,229.6,33.27,286,0,52.39,0.47
1446,1,16,1,30,3.05,415.61,0,1.58,0,24.53,265.33,34.2,308.67,0,53.42,0.47
1503,1,16,15,45,2.87,173.61,0,1.229,83.11,19.97,246,32.56,342.53,25.29,52.29,0.47
1554,1,17,4,30,4.04,82.41,0,2.47,388.41,23.89,249,33.54,95.07,0,51.56,0.47
1564,1,17,7,0,3.96,0,417.3,2.562,148.24,20.26,260.13,31,148.67,25.06,48.12,0.47
1681,1,18,12,15,2.12,0,253.3,2.682,201.4,20.63,130,30.56,132.5,26.13,49.13,0.47
1689,1,18,14,45,1.67,0,171.88,2.681,193.65,20.48,221.67,30.64,71.27,25.57,48.76,0.47
1697,1,18,16,45,1.49,0,80.15,2.683,167.83,20.65,217.47,30.99,132.73,24.83,49.1,0.47
1698,1,18,17,0,1.47,0,91.14,2.682,181.93,20.5,221.33,30.74,135.2,25.56,49.03,0.47
1711,1,18,20,15,1.35,2.22,25.09,2.68,205.18,20.59,266.07,30.94,295.53,25.29,49.92,0.47
1714,1,18,21,0,1.33,92.97,0,2.683,198.87,20.56,263.87,31.08,293.53,6.78,50.11,0.47
1716,1,18,21,30,1.35,183.01,0,2.681,185.19,20.72,261.2,31.25,291.07,0.07,50.33,0.47
1717,1,18,21,45,1.37,207.17,0,2.681,178.65,20.61,259.87,31.3,290.33,0,50.39,0.47
1719,1,18,22,15,1.42,387.05,0,2.68,189.67,20.5,250.73,31.96,378.27,0,51.91,0.47
1725,1,18,23,45,1.68,429.59,0,2.681,168.53,17.6,237,32.65,372.2,0,52.76,0.47
1772,1,19,11,30,2.32,0,106.1,2.68,208.22,20.65,91.2,31.42,330,25.69,51.03,0.47
1773,1,19,11,45,2.3,0,61.55,2.68,191.86,20.79,168.87,31.77,329.33,25.42,51.05,0.47
1775,1,19,12,15,2.27,0,36.89,2.68,181.06,20.88,174.47,31.55,330.53,24.37,50.99,0.47
1820,1,19,23,30,2.77,410.7,0,2.68,127.47,16.5,232,33.68,360.53,0,53.6,0.47
1822,1,20,0,0,2.87,410.88,0,2.68,139.06,16.45,231.8,33.9,358.47,0,53.74,0.47
1844,1,20,5,30,3.75,73.11,0,2.68,148.19,16.42,237.67,33.29,136.67,0,51.52,0.47
1874,1,20,13,0,2.64,0,352.83,2.68,188.14,20.86,196,29.74,3.47,25.7,48.5,0.47
1890,1,20,17,0,2.13,0,134.55,2.68,178.23,20.7,266.07,31.54,111.4,27.35,49.59,0.47
1909,1,20,21,45,2,223.57,0,2.68,144.24,20.61,253.73,31.66,333.47,28.98,51.39,0.47
1910,1,20,22,0,2.03,286.27,0,2.68,155.5,20.5,245,32.35,369.13,28.89,52.3,0.47
1913,1,20,22,45,2.13,323.74,0,2.68,139.39,20.06,242.93,32.49,375.67,29.47,52.27,0.47
1924,1,21,1,30,2.61,319.91,0,2.68,187.87,16.58,236.6,33.09,354.93,24.42,52.54,0.47
1966,1,21,12,0,2.29,0,222.09,2.68,234.97,20.67,270.07,31.26,25.27,28.38,48.95,0.47
2003,1,21,21,15,1.9,180.9,0,2.68,150.43,20.65,252.67,31.61,368.4,27.56,51.23,0.47
2011,1,21,23,15,2.13,360.72,0,2.68,115.88,16.86,260.2,32.85,374.67,30.83,52.59,0.47
2016,1,22,0,30,2.38,442.66,0,2.68,114.9,17.65,257.07,33.57,368.27,23.91,53.43,0.47
2027,1,22,3,15,3,439.34,0,2.68,90.94,17.56,254.53,34.37,358.87,22.84,54.14,0.47
