id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly,anomaly_1,anomaly_2,anomaly_3,anomaly_4,anomaly_5,anomaly_6,anomaly_7,anomaly_8,anomaly_9,anomaly_10,anomaly_11,anomaly_12,anomaly_13,anomaly_14,anomaly_15,anomaly_16,anomaly_17,anomaly_18,anomaly_19,anomaly_20,anomaly_21,anomaly_22,anomaly_23,anomaly_24,anomaly_25,anomaly_average,anomaly_probability
364,n_p,0.109,month_day_hour_min,364,0.51,0.52,0.54,0.53,0.49,0.49,0.48,0.51,0.51,0.50,0.52,0.52,0.51,0.53,0.55,0.53,0.53,0.49,0.47,0.55,0.51,0.50,0.47,0.54,0.52,12.82,0.51,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
365,n_p,0.109,month_day_hour_min,365,0.51,0.54,0.55,0.55,0.50,0.52,0.48,0.51,0.52,0.55,0.54,0.53,0.51,0.53,0.57,0.54,0.55,0.49,0.49,0.55,0.51,0.53,0.48,0.57,0.54,13.16,0.53,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
366,n_p,0.108,month_day_hour_min,366,0.48,0.50,0.50,0.50,0.47,0.51,0.44,0.47,0.48,0.48,0.54,0.50,0.48,0.51,0.53,0.52,0.49,0.47,0.48,0.49,0.48,0.46,0.42,0.46,0.49,12.15,0.49,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
367,n_p,0.109,month_day_hour_min,367,0.51,0.51,0.53,0.54,0.50,0.49,0.48,0.47,0.51,0.50,0.51,0.53,0.50,0.53,0.58,0.51,0.52,0.49,0.49,0.55,0.51,0.51,0.45,0.53,0.51,12.76,0.51,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
368,n_p,0.107,month_day_hour_min,368,0.49,0.52,0.51,0.50,0.46,0.48,0.45,0.51,0.48,0.50,0.47,0.46,0.50,0.49,0.51,0.51,0.56,0.48,0.48,0.53,0.48,0.50,0.46,0.45,0.48,12.26,0.49,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
369,n_p,0.107,month_day_hour_min,369,0.49,0.52,0.52,0.50,0.46,0.49,0.45,0.54,0.50,0.53,0.48,0.45,0.49,0.47,0.52,0.51,0.55,0.47,0.48,0.55,0.46,0.51,0.46,0.46,0.49,12.35,0.49,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
370,n_p,0.108,month_day_hour_min,370,0.47,0.50,0.52,0.49,0.47,0.49,0.45,0.47,0.51,0.47,0.52,0.51,0.48,0.51,0.53,0.50,0.52,0.46,0.48,0.50,0.50,0.47,0.44,0.47,0.50,12.23,0.49,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
371,n_p,0.105,month_day_hour_min,371,0.45,0.46,0.44,0.47,0.43,0.45,0.43,0.46,0.48,0.42,0.45,0.43,0.44,0.48,0.46,0.44,0.51,0.46,0.43,0.47,0.46,0.48,0.42,0.43,0.46,11.31,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
372,n_p,0.107,month_day_hour_min,372,0.50,0.50,0.49,0.49,0.45,0.47,0.46,0.48,0.47,0.47,0.48,0.46,0.47,0.47,0.46,0.51,0.52,0.46,0.46,0.51,0.48,0.47,0.45,0.45,0.46,11.89,0.48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
373,n_p,0.104,month_day_hour_min,373,0.48,0.49,0.47,0.50,0.45,0.48,0.44,0.50,0.48,0.44,0.47,0.46,0.44,0.46,0.48,0.46,0.49,0.45,0.43,0.47,0.48,0.47,0.45,0.44,0.48,11.66,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
374,n_p,0.106,month_day_hour_min,374,0.48,0.54,0.50,0.49,0.46,0.49,0.44,0.48,0.50,0.47,0.49,0.47,0.49,0.47,0.47,0.53,0.51,0.46,0.46,0.53,0.50,0.49,0.48,0.46,0.48,12.14,0.49,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
375,n_p,0.103,month_day_hour_min,375,0.48,0.42,0.46,0.48,0.50,0.47,0.47,0.46,0.47,0.48,0.45,0.49,0.48,0.47,0.48,0.47,0.48,0.49,0.42,0.46,0.49,0.48,0.43,0.45,0.44,11.67,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
376,n_p,0.107,month_day_hour_min,376,0.52,0.52,0.48,0.50,0.49,0.50,0.47,0.53,0.56,0.47,0.50,0.47,0.49,0.47,0.50,0.54,0.51,0.53,0.50,0.50,0.50,0.51,0.46,0.46,0.49,12.47,0.50,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
377,n_p,0.108,month_day_hour_min,377,0.53,0.54,0.54,0.54,0.50,0.54,0.47,0.53,0.60,0.53,0.54,0.51,0.50,0.52,0.53,0.60,0.52,0.52,0.52,0.56,0.55,0.50,0.46,0.49,0.50,13.14,0.53,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
